conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,goal_stats_hat_tricks,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_misc10,penalty_stats_miscgame,penalty_stats_miscgross,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_total_faceoffs,misc_stats_faceoff_win_pct,misc_stats_faceoffs_won_pct,misc_stats_plus,misc_stats_minus,misc_stats_plusminus,misc_stats_blocks,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_pct,shot_stats_penalty_shot_goals,shot_stats_penalty_shots_attempted,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_saves_by_prd,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_save_pct,goalie_stats_games_started,goalie_stats_penalty_shot_goals_allowed,goalie_stats_shootout_goals_allowed,goalie_stats_goals_against_avg
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Alvernia,"Dodd, Frazer",,0,16,26,4,0,,0,0,0,2,1,0,2,2,0,0,00:00,0,0,0,0,0,0,0,32,28,60,.533,0.88,18,13,5,3,0,95,17,9,8,0.08,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Alvernia,"Mueller, Brock",,0,18,10,2,0,,0,0,0,0,0,0,0,0,0,2,12:00,0,1,0,0,0,0,1,2,3,5,.400,1.50,2,1,1,7,0,15,1,1,0,0.00,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Alvernia,"Driscoll, Keegan",,0,19,23,2,0,,0,0,0,1,0,0,0,1,0,1,02:00,0,0,0,0,0,0,1,136,159,295,.461,1.17,13,7,6,4,0,51,11,7,4,0.08,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Alvernia,"Natyshak, Jack",,0,21,17,4,0,,0,0,0,0,0,0,0,1,0,6,12:00,0,0,0,0,0,0,6,34,33,67,.507,0.97,12,8,4,14,0,30,4,1,3,0.10,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Alvernia,"Robertsson, Edvin",,0,22,24,4,0,,0,0,0,0,0,0,2,0,0,8,16:00,0,0,0,0,0,0,8,28,13,41,.683,0.46,13,13,0,14,0,83,13,6,7,0.08,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Alvernia,"Kazeil, Nolan",,0,24,26,10,0,,0,1,0,0,0,0,0,1,0,2,04:00,0,0,0,0,0,0,2,1,0,1,1.000,100,17,13,4,13,0,35,6,5,1,0.03,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Alvernia,"Lopes, Peter",,0,25,18,2,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,1,0,1,1.000,100,8,5,3,20,0,15,2,2,0,0.00,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Alvernia,"Cabulis, Leo",,0,26,25,5,0,,0,0,1,2,1,0,0,3,0,12,27:00,0,0,0,0,0,1,11,254,165,419,.606,0.65,14,12,2,8,0,72,12,5,7,0.10,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Alvernia,"Kenny, Sean",,0,27,19,0,0,,0,0,0,0,0,1,0,1,0,3,06:00,0,0,0,0,0,0,3,11,12,23,.478,1.09,10,6,4,6,0,19,6,4,2,0.11,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Alvernia,"Egan, Riley",,0,28,1,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,1,-1,0,0,1,0,0,0,0.00,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Alvernia,"Piccininno, Anthony",,0,29,24,15,0,,0,1,0,2,0,1,2,3,1,2,04:00,0,0,0,0,0,0,2,125,106,231,.541,0.85,21,10,11,8,0,63,21,10,11,0.17,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Alvernia,"Noonan, Dean",,0,44,7,3,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,NaN,0,3,3,0,1,0,4,0,0,0,0.00,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Alvernia,"Flammia, Gabriel",,0,46,26,16,0,,0,0,0,0,0,0,1,0,0,5,10:00,0,0,0,0,0,0,5,4,7,11,.364,1.75,18,12,6,17,0,41,14,9,5,0.12,0,1,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Alvernia,"Senio, Sawyer",,0,63,25,2,0,,0,0,0,1,0,0,1,0,0,5,10:00,0,0,0,0,0,0,5,83,95,178,.466,1.14,11,11,0,7,0,37,11,7,4,0.11,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Alvernia,"Noll, Owen",,0,65,0,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0.00,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Alvernia,"Arnold, Joey",,0,91,24,15,0,,0,0,0,1,0,0,1,1,0,7,14:00,0,0,0,0,0,0,7,12,17,29,.414,1.42,15,7,8,12,0,44,11,6,5,0.11,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Alvernia,"Graham, Connor",,0,1,16,16,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0.00,0,0,16,930:08,34,465,107010701070,4,1,1,0,7,1,0,.932,16,0,0,2.19
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Alvernia,"Stern, Jacob",,0,30,3,1,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0.00,0,0,3,69:07,7,45,0000,0,0,1,0,3,0,0,.865,1,0,0,6.08
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Alvernia,"Kreidler, Jeff",,0,31,9,8,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0.00,0,0,9,493:15,19,285,65065065065,0,1,1,0,7,0,0,.938,8,0,0,2.31
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Alvernia,"Augustine, Will",,0,32,1,1,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1,57:49,3,19,0000,0,0,1,0,0,0,0,.864,1,0,0,3.11
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Arcadia,"Williams, Connor",,0,2,25,20,0,,0,0,0,1,0,0,2,0,0,2,04:00,0,0,0,0,0,0,2,1,0,1,1.000,100,18,21,-3,46,0,62,8,3,5,0.08,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Arcadia,"Burback, Grant",,0,4,25,5,0,,0,0,0,0,0,0,0,0,0,10,28:00,0,1,0,0,0,0,9,0,0,0,NaN,0,19,18,1,28,0,44,12,11,1,0.02,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Arcadia,"Tedesco, Russ",,0,5,18,3,0,,0,0,0,1,0,0,2,0,0,7,14:00,0,0,0,0,0,0,7,0,0,0,NaN,0,10,15,-5,21,0,29,7,4,3,0.10,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Arcadia,"Gare, Grayson",,0,6,14,2,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,4,5,9,.444,1.25,4,4,0,8,0,8,2,2,0,0.00,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Arcadia,"Dicker, Brendan",,0,7,24,6,0,,0,0,0,0,0,0,1,1,0,2,04:00,0,0,0,0,0,0,2,251,179,430,.584,0.71,11,17,-6,11,0,46,11,9,2,0.04,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Arcadia,"Anderson, Aidan",,0,8,17,0,0,,0,0,0,0,0,0,0,0,0,4,08:00,0,0,0,0,0,0,4,23,41,64,.359,1.78,5,3,2,9,0,26,5,3,2,0.08,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Arcadia,"Mastay, Cody",,0,9,25,16,0,,0,1,0,0,1,0,0,0,0,4,08:00,0,0,0,0,0,0,4,289,191,480,.602,0.66,18,14,4,12,0,43,13,11,2,0.05,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Arcadia,"Cunningham, Ryan",,0,10,20,5,0,,0,1,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,0,0,0,NaN,0,13,8,5,16,0,43,6,3,3,0.07,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Arcadia,"Battaglia, Bryce",,0,11,25,14,0,,0,0,0,1,0,0,3,4,0,6,28:00,0,1,1,0,0,0,4,4,7,11,.364,1.75,16,13,3,4,0,79,15,6,9,0.11,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Arcadia,"Garnsey, Zach",,0,12,17,2,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,0,0,0,NaN,0,8,3,5,15,0,23,1,1,0,0.00,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Arcadia,"Clow, Elijah",,0,13,3,0,0,,0,0,0,0,0,0,0,0,0,1,10:00,0,0,1,0,0,0,0,11,14,25,.440,1.27,1,1,0,1,0,5,1,0,1,0.20,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Arcadia,"Shuter, Jared",,0,14,24,5,0,,0,0,0,1,0,0,0,0,0,3,06:00,0,0,0,0,0,0,3,173,188,361,.479,1.09,11,13,-2,18,0,31,8,6,2,0.06,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Arcadia,"McFarlane, Nathaniel",,0,15,23,2,0,,0,0,0,0,0,0,0,0,0,7,22:00,0,0,1,0,0,0,6,7,14,21,.333,2.00,5,8,-3,15,0,16,5,3,2,0.13,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Arcadia,"Naidu, Theo",,0,16,5,0,0,,0,0,0,0,0,0,0,0,0,2,07:00,0,0,0,0,0,1,1,0,0,0,NaN,0,2,0,2,2,0,5,0,0,0,0.00,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Arcadia,"Iannucci, Drew",,0,17,15,3,0,,0,1,0,0,0,0,0,0,0,3,06:00,0,0,0,0,0,0,3,2,4,6,.333,2.00,7,3,4,2,0,38,7,4,3,0.08,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Arcadia,"Verspeeten, Matthew",,0,18,22,4,0,,0,0,0,0,0,0,2,1,0,4,19:00,0,0,1,0,0,1,2,0,1,1,.000,0,13,17,-4,3,0,31,10,5,5,0.16,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Arcadia,"Cole, Jude",,0,19,22,15,0,,1,0,0,1,0,1,0,1,0,5,18:00,0,1,0,0,0,0,4,2,3,5,.400,1.50,16,11,5,12,0,46,10,5,5,0.11,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Arcadia,"Sweitzer, Wes",,0,20,7,0,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,NaN,0,4,2,2,6,0,3,0,0,0,0.00,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Arcadia,"Gethings, Conor",,0,21,11,0,0,,0,0,0,0,0,0,0,0,0,3,06:00,0,0,0,0,0,0,3,0,0,0,NaN,0,2,5,-3,8,0,8,1,0,1,0.13,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Arcadia,"Benkovitz, Chris",,0,22,23,4,0,,0,0,0,2,0,0,0,0,0,18,52:00,0,2,0,0,0,0,16,3,4,7,.429,1.33,14,15,-1,16,0,50,12,8,4,0.08,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Arcadia,"Benkovitz, Michael",,0,23,21,14,0,,0,0,0,1,0,0,0,0,0,10,20:00,0,0,0,0,0,0,10,0,0,0,NaN,0,13,15,-2,20,0,41,5,3,2,0.05,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Arcadia,"Jermolenko, Nick",,0,24,2,0,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,NaN,0,0,1,-1,0,0,0,0,0,0,0.00,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Arcadia,"Bachman, CJ",,0,25,19,0,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,116,109,225,.516,0.94,4,6,-2,3,0,11,3,3,0,0.00,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Arcadia,"Rabideau, Matthew",,0,26,4,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,1,1,0,4,0,1,1,1,0,0.00,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Arcadia,"Hodowanec, Daniel",,0,27,17,0,0,,0,0,0,0,0,0,0,0,0,6,28:00,0,0,0,0,0,0,4,0,0,0,NaN,0,9,3,6,18,0,10,1,1,0,0.00,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Arcadia,"Biniaris, Zach",,0,28,24,2,0,,0,0,0,2,1,0,0,2,0,2,04:00,0,0,0,0,0,0,2,0,8,8,.000,0,8,12,-4,9,0,26,6,2,4,0.15,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Arcadia,"Crofoot, Wesley",,0,29,22,3,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,2,4,6,.333,2.00,6,10,-4,10,0,30,4,3,1,0.03,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Arcadia,"Capone, Santino",,0,76,1,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0.00,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Arcadia,"Crowshaw, Ryan",,0,33,4,4,0,,0,1,0,0,1,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,1,0,1,1.00,0,0,4,239:30,7,123,0000,0,1,1,0,3,1,0,.946,4,0,0,1.75
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Arcadia,"Williamson, Hayden",,0,38,10,10,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0.00,0,0,10,600:53,24,338,0000,1,1,1,1,3,1,0,.934,10,0,0,2.40
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,Arcadia,"Burgess, Ryan",,0,44,11,11,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,NaN,0,0,0,0,0,0,0,1,1,0,0.00,0,0,11,665:40,30,339,0111611,1,1,1,1,11,0,0,.919,11,0,0,2.70
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,King's,"Harrel Jr., Michael",,0,2,14,11,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,0,0,0,NaN,0,7,18,-11,27,0,27,1,1,0,0.00,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,King's,"Pyyhtia, Emil",,0,5,8,2,0,,0,0,0,0,0,0,0,0,0,3,06:00,0,0,0,0,0,0,3,0,0,0,NaN,0,1,6,-5,7,0,4,0,0,0,0.00,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,King's,"Caringi, Gianmarco",,0,7,25,5,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,3,4,7,.429,1.33,5,15,-10,7,0,25,1,1,0,0.00,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,King's,"Burleigh, Zane",,0,8,25,19,0,,0,0,0,0,0,0,0,0,0,10,20:00,0,0,0,0,0,0,10,1,0,1,1.000,100,13,20,-7,39,0,23,4,3,1,0.04,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,King's,"Benno Vaage, Teodor",,0,9,25,2,0,,0,0,0,0,0,0,1,0,0,7,14:00,0,0,0,0,0,0,7,1,0,1,1.000,100,17,29,-12,26,0,33,10,9,1,0.03,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,King's,"Arkhypenko, Denys",,0,10,23,14,0,,0,0,0,1,0,1,0,1,0,6,12:00,0,0,0,0,0,0,6,2,6,8,.250,3.00,9,11,-2,8,0,33,6,3,3,0.09,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,King's,"Walker, Cristo",,0,11,25,6,0,,0,0,0,1,0,0,1,0,0,13,26:00,0,0,0,0,0,0,13,172,244,416,.413,1.42,10,20,-10,23,0,36,7,1,6,0.17,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,King's,"Buckingham, Braydon",,0,12,25,4,0,,0,0,0,1,0,0,1,1,0,9,18:00,0,0,0,0,0,0,9,19,41,60,.317,2.16,12,28,-16,19,0,43,9,5,4,0.09,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,King's,"Martin, Kevin",,0,14,25,4,0,,0,0,0,0,1,1,0,0,0,6,15:00,0,0,0,0,0,1,5,198,248,446,.444,1.25,11,20,-9,21,0,46,9,6,3,0.07,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,King's,"Soucy, Thomas",,0,17,25,3,0,,1,0,0,1,1,2,4,1,0,0,00:00,0,0,0,0,0,0,0,25,33,58,.431,1.32,19,24,-5,6,0,78,22,10,12,0.15,0,1,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,King's,"Spurrell, Justin",,0,23,19,11,0,,0,0,0,0,0,0,1,0,0,4,08:00,0,0,0,0,0,0,4,4,5,9,.444,1.25,6,14,-8,13,0,25,6,4,2,0.08,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,King's,"Anklewich, Bennett",,0,27,23,1,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,NaN,0,13,20,-7,18,0,26,2,2,0,0.00,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,King's,"Hegyi, Erik",,0,28,23,2,0,,0,0,0,0,0,0,0,0,0,8,16:00,0,0,0,0,0,0,8,0,1,1,.000,0,4,14,-10,7,0,31,4,3,1,0.03,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,King's,"Baldinelli, Jayden",,0,38,20,3,0,,0,0,0,0,0,0,0,0,0,8,16:00,0,0,0,0,0,0,8,0,0,0,NaN,0,15,25,-10,41,0,46,7,6,1,0.02,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,King's,"Parshall, Grant",,0,46,25,11,0,,0,0,0,2,3,1,2,0,0,14,28:00,0,0,0,0,0,0,14,272,261,533,.510,0.96,9,26,-17,9,0,68,14,6,8,0.12,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,King's,"Kaneko, Shota",,0,55,10,3,0,,0,0,0,0,0,0,0,0,0,3,06:00,0,0,0,0,0,0,3,2,8,10,.200,4.00,5,7,-2,9,0,13,3,3,0,0.00,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,King's,"Allen, Justin",,0,61,0,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0.00,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,King's,"Bechtolt, Landon",,0,74,25,7,0,,0,0,0,0,0,0,0,0,0,4,08:00,0,0,0,0,0,0,4,30,29,59,.508,0.97,7,20,-13,11,0,26,9,9,0,0.00,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,King's,"Barashkin, Artsiom",,0,77,13,12,0,,0,0,0,0,0,0,3,0,0,7,14:00,0,0,0,0,0,0,7,0,1,1,.000,0,7,17,-10,10,0,35,7,3,4,0.11,0,0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhockey,King's,"Gallagher, Logan",,0,81,24,1,0,,0,0,0,1,0,0,2,1,0,16,51:00,0,1,1,0,0,1,13,3,1,4,.750,0.33,10,21,-11,3,0,67,15,9,6,0.09,0,0,0,00:00,0,0,000000,0,0,0,0,0,0,0,.000,0,0,0,0.00
