season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,avg_points_game,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,goal_stats,penalty_stats,misc_stats,shot_stats,composite_score,global_rank,rating
2025-26,wlax,Little East Conference (LEC),lec,Keene State,Tess Brown,Tess,Brown,,330,Tess Brown,"BROWN,TESS",BROWNTESSKSC,18,18,,,Keene State,KSC,0,0,15,0,0,0,1,39,0,10,1,0,0,0,10,15,0,0,0,0,0,0,0,0,66,61,65,60,1107:00,52,0,1.000,,85,113,27,70,19,51,.752,3.89,,,,,,,,,,,,,,,,,,,13.839381380093478,1,99
2025-26,wlax,Little East Conference (LEC),lec,Western Connecticut,Madison Ratchford,Madison,Ratchford,,770,Madison Ratchford,"RATCHFORD,MADISON",RATCHFORDMADISONWESTCONN,20,20,,,Western Connecticut,WESTCONN,0,0,8,0,0,1,2,36,0,10,4,0,0,0,13,2,0,0,0,0,0,0,0,0,39,7,27,29,1211:00,27,0,1.000,,106,155,18,95,23,72,.684,4.75,,,,,,,,,,,,,,,,,,,13.829263036216403,2,99
2025-26,wlax,Little East Conference (LEC),lec,Plymouth State,Julia Donovan,Julia,Donovan,,548,Julia Donovan,"DONOVAN,JULIA",DONOVANJULIAPSU,20,20,,,Plymouth State,PSU,0,0,8,0,0,0,4,52,1,10,3,0,0,0,4,5,0,0,0,0,0,0,0,0,26,0,41,14,1189:00,151,0,1.000,,114,149,31,94,26,68,.765,4.70,,,,,,,,,,,,,,,,,,,12.320172717187369,3,99
2025-26,wlax,Little East Conference (LEC),lec,Southern Maine,Cierra Hill,Cierra,Hill,,662,Cierra Hill,"HILL,CIERRA",HILLCIERRAUSM,19,19,,,Southern Maine,USM,0,0,8,0,0,0,3,35,0,8,0,0,0,0,5,3,0,0,0,0,0,0,0,0,42,57,30,37,1155:00,133,0,1.000,,89,118,25,68,22,46,.754,3.58,,,,,,,,,,,,,,,,,,,11.158468236288503,4,98
2025-26,wlax,Little East Conference (LEC),lec,Eastern Connecticut,Alexa Vizzini,Alexa,Vizzini,,200,Alexa Vizzini,"VIZZINI,ALEXA",VIZZINIALEXAEASTERN,19,19,,,Eastern Connecticut,EASTERN,0,0,5,0,0,0,4,32,1,6,5,0,0,0,9,3,0,0,0,0,0,0,0,0,35,11,31,24,1108:00,23,0,1.000,,103,145,14,80,17,63,.710,4.21,,,,,,,,,,,,,,,,,,,10.986813093173405,5,98
2025-26,wlax,Little East Conference (LEC),lec,Southern Maine,Katelyn D'Appolonia,Katelyn,D'Appolonia,,662,Katelyn D'Appolonia,"D'APPOLONIA,KATELYN",D'APPOLONIAKATELYNUSM,14,12,,,Southern Maine,USM,0,0,22,0,0,0,2,48,0,9,6,0,0,0,7,3,0,0,0,0,0,0,0,0,43,82,31,23,746:00,74,0,1.000,,81,105,29,73,17,56,.771,5.21,,,,,,,,,,,,,,,,,,,10.418769171546167,6,98
2025-26,wlax,Little East Conference (LEC),lec,UMass Dartmouth,Jenny Lipanovich,Jenny,Lipanovich,,656,Jenny Lipanovich,"LIPANOVICH,JENNY",LIPANOVICHJENNYMASS.-DA,17,17,,,UMass Dartmouth,MASS.-DA,0,0,17,0,0,0,2,39,1,11,5,0,0,0,12,5,0,0,0,0,0,0,0,0,43,27,35,25,1023:00,18,0,1.000,,89,109,30,72,12,60,.817,4.24,,,,,,,,,,,,,,,,,,,10.031106879485574,7,97
2025-26,wlax,Little East Conference (LEC),lec,Plymouth State,Maddie Hunt,Maddie,Hunt,,548,Maddie Hunt,"HUNT,MADDIE",HUNTMADDIEPSU,20,20,,,Plymouth State,PSU,0,0,7,0,0,0,2,25,3,10,2,0,0,0,3,4,0,0,0,0,0,0,0,0,34,15,27,16,1193:00,87,0,1.000,,91,109,8,81,10,71,.835,4.05,,,,,,,,,,,,,,,,,,,9.931536589723743,8,97
2025-26,wlax,Little East Conference (LEC),lec,Plymouth State,Morgan Cunningham,Morgan,Cunningham,,548,Morgan Cunningham,"CUNNINGHAM,MORGAN",CUNNINGHAMMORGANPSU,15,14,,,Plymouth State,PSU,0,0,4,0,0,0,3,31,0,1,4,0,0,0,5,2,0,0,0,0,0,0,0,0,10,2,21,3,806:00,20,0,1.000,,64,91,10,74,37,37,.703,4.93,,,,,,,,,,,,,,,,,,,9.29875138361447,9,97
2025-26,wlax,Little East Conference (LEC),lec,UMass Dartmouth,Maddy Allen,Maddy,Allen,,656,Maddy Allen,"ALLEN,MADDY",ALLENMADDYMASS.-DA,18,18,,,UMass Dartmouth,MASS.-DA,0,0,24,0,0,0,4,50,2,7,2,0,0,0,14,7,0,0,0,0,0,0,0,0,37,99,36,14,1083:00,18,0,1.000,,129,169,44,77,7,70,.763,4.28,,,,,,,,,,,,,,,,,,,9.19273805010288,10,96
