season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,avg_points_game,goal_stats,penalty_stats,misc_stats,shot_stats,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Brevard,Emma Demcovich,Emma,Demcovich,,30094,Emma Demcovich,"DEMCOVICH,EMMA",DEMCOVICHEMMABREVARD,14,14,,,Brevard,BREVARD,614-1478,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,11,7,840:00,0,0,1.000,,1,1,1,1,0,1,1.000,0.07,,,,,,,,,,,,,,,,,,
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Brevard,Kinsley Burris-Whitesides,Kinsley,Burris-Whitesides,,30094,Kinsley Burris-Whitesides,"BURRIS-WHITESIDES,KINSLEY",BURRIS-WHITESIDESKINSLEYBREVARD,15,14,,,Brevard,BREVARD,614-2064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,1,840:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Brevard,Kyla Smith-Fondall,Kyla,Smith-Fondall,,30094,Kyla Smith-Fondall,"SMITH-FONDALL,KYLA",SMITH-FONDALLKYLABREVARD,15,15,,,Brevard,BREVARD,614-1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,66,7,900:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,15,900:00,260,190,0,3,11,0,0,0,0,563,17.33,.422
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,Brynly Manwaring,Brynly,Manwaring,,263,Brynly Manwaring,"MANWARING,BRYNLY",MANWARINGBRYNLYGREENSBO,16,16,,,Greensboro,GREENSBO,1177-4385,0,5,0,0,0,1,18,2,5,1,0,0,0,11,5,0,0,0,0,0,0,0,0,54,34,64,39,960:00,12,0,1.000,,56,73,15,34,8,26,.767,2.13,,,,,,,,,,,,,,,,,,
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,Kenzie Helton,Kenzie,Helton,,263,Kenzie Helton,"HELTON,KENZIE",HELTONKENZIEGREENSBO,13,12,,,Greensboro,GREENSBO,1177-4473,0,1,0,0,0,0,4,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,19,6,41,7,719:00,59,0,1.000,,9,14,3,9,3,6,.643,0.69,,,,,,,,,,,,,,,,,,
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,Bethany McQuinn,Bethany,McQuinn,,263,Bethany McQuinn,"MCQUINN,BETHANY",MCQUINNBETHANYGREENSBO,18,18,,,Greensboro,GREENSBO,1177-4472,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,15,16,22,7,1082:00,32,0,1.000,,2,4,0,2,1,1,.500,0.11,,,,,,,,,,,,,,,,,,
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,Genesis Chinchilla,Genesis,Chinchilla,,263,Genesis Chinchilla,"CHINCHILLA,GENESIS",CHINCHILLAGENESISGREENSBO,18,17,,,Greensboro,GREENSBO,1177-4239,0,0,0,0,0,0,4,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,42,10,48,13,1014:00,58,0,1.000,,8,12,3,5,1,4,.667,0.28,,,,,,,,,,,,,,,,,,
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,Sydney Patton,Sydney,Patton,,263,Sydney Patton,"PATTON,SYDNEY",PATTONSYDNEYGREENSBO,17,17,,,Greensboro,GREENSBO,1177-4386,0,3,0,0,0,0,8,4,6,2,0,0,0,8,1,0,0,0,0,0,0,0,0,43,7,52,28,1022:00,32,0,1.000,,28,40,11,25,6,19,.700,1.47,,,,,,,,,,,,,,,,,,
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,KP Pageot,KP,Pageot,,263,KP Pageot,"PAGEOT,KP",PAGEOTKPGREENSBO,18,17,,,Greensboro,GREENSBO,1177-4679,0,2,0,0,0,0,13,2,3,0,0,0,0,10,2,0,0,0,0,0,0,0,0,49,33,49,15,1017:00,55,0,1.000,,31,40,6,20,5,15,.775,1.11,,,,,,,,,,,,,,,,,,
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,Ashley Angel,Ashley,Angel,,263,Ashley Angel,"ANGEL,ASHLEY",ANGELASHLEYGREENSBO,18,18,,,Greensboro,GREENSBO,1177-4228,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,20,0,26,12,1082:00,32,0,1.000,,1,1,0,0,0,0,1.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,Keira Fenyo,Keira,Fenyo,,263,Keira Fenyo,"FENYO,KEIRA",FENYOKEIRAGREENSBO,18,18,,,Greensboro,GREENSBO,1177-4233,0,3,0,0,1,4,17,2,7,1,0,0,0,16,5,0,0,0,0,0,0,0,0,67,26,56,34,1079:00,41,0,1.000,,46,69,9,32,6,26,.667,1.78,,,,,,,,,,,,,,,,,,
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,Fran Zabala,Fran,Zabala,,263,Fran Zabala,"ZABALA,FRAN",ZABALAFRANGREENSBO,0,0,,,Greensboro,GREENSBO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,Carly Walton,Carly,Walton,,263,Carly Walton,"WALTON,CARLY",WALTONCARLYGREENSBO,15,15,,,Greensboro,GREENSBO,1177-4015,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,6,891:00,1,0,1.000,,5,5,0,3,1,2,1.000,0.20,,,,,7,268:31,46,37,0,2,4,0,0,0,0,113,10.28,.446
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,Aaliayh Akers,Aaliayh,Akers,,263,Aaliayh Akers,"AKERS,AALIAYH",AKERSAALIAYHGREENSBO,14,13,,,Greensboro,GREENSBO,1177-4676,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,10,3,34,1,770:00,32,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,10,438:41,100,63,0,2,2,0,0,0,0,207,13.68,.387
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,McKenzie Koos,McKenzie,Koos,,263,McKenzie Koos,"KOOS,MCKENZIE",KOOSMCKENZIEGREENSBO,15,15,,,Greensboro,GREENSBO,1177-4349,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,43,7,25,18,897:00,18,0,1.000,,3,10,3,2,1,1,.300,0.13,,,,,,,,,,,,,,,,,,
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,D'Kayla Thomasson,D'Kayla,Thomasson,,263,D'Kayla Thomasson,"THOMASSON,D'KAYLA",THOMASSOND'KAYLAGREENSBO,14,13,,,Greensboro,GREENSBO,1177-4230,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,36,0,43,4,782:00,32,0,1.000,,10,12,4,3,2,1,.833,0.21,,,,,8,315:20,106,56,0,0,7,0,0,0,0,202,20.17,.346
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,Jamie Hammer,Jamie,Hammer,,263,Jamie Hammer,"HAMMER,JAMIE",HAMMERJAMIEGREENSBO,7,6,,,Greensboro,GREENSBO,1177-4745,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,14,4,408:00,40,0,1.000,,2,2,2,1,1,0,1.000,0.14,,,,,,,,,,,,,,,,,,
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,Aaliyah Akers,Aaliyah,Akers,,263,Aaliyah Akers,"AKERS,AALIYAH",AKERSAALIYAHGREENSBO,3,3,,,Greensboro,GREENSBO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,180:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,1,30:00,10,11,0,0,0,0,0,0,0,22,20.00,.524
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Huntingdon,Angelina Tran,Angelina,Tran,,1130,Angelina Tran,"TRAN,ANGELINA",TRANANGELINAHUNTINGD,14,9,,,Huntingdon,HUNTINGD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,7,0,8,6,576:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Huntingdon,Bayleigh Pitts,Bayleigh,Pitts,,1130,Bayleigh Pitts,"PITTS,BAYLEIGH",PITTSBAYLEIGHHUNTINGD,14,14,,,Huntingdon,HUNTINGD,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,30,13,23,10,836:00,20,0,1.000,,7,14,1,5,3,2,.500,0.36,,,,,,,,,,,,,,,,,,
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Huntingdon,Kate Hudson,Kate,Hudson,,1130,Kate Hudson,"HUDSON,KATE",HUDSONKATEHUNTINGD,14,14,,,Huntingdon,HUNTINGD,0,0,4,0,0,0,1,10,0,2,0,0,0,0,6,4,0,0,0,0,0,0,0,0,48,47,45,31,846:00,0,0,1.000,,31,43,8,33,17,16,.721,2.36,,,,,,,,,,,,,,,,,,
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Huntingdon,Rebekah Wilson,Rebekah,Wilson,,1130,Rebekah Wilson,"WILSON,REBEKAH",WILSONREBEKAHHUNTINGD,14,14,,,Huntingdon,HUNTINGD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,17,11,846:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Huntingdon,Payton Hill,Payton,Hill,,1130,Payton Hill,"HILL,PAYTON",HILLPAYTONHUNTINGD,14,14,,,Huntingdon,HUNTINGD,0,0,0,0,0,0,2,3,1,8,1,0,0,0,6,0,0,0,0,0,0,0,0,0,31,9,18,10,846:00,0,0,1.000,,39,44,1,30,10,20,.886,2.14,,,,,,,,,,,,,,,,,,
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Huntingdon,Aryiana Reid,Aryiana,Reid,,1130,Aryiana Reid,"REID,ARYIANA",REIDARYIANAHUNTINGD,8,6,,,Huntingdon,HUNTINGD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,7,2,330:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Huntingdon,Khrystal Graham,Khrystal,Graham,,1130,Khrystal Graham,"GRAHAM,KHRYSTAL",GRAHAMKHRYSTALHUNTINGD,0,0,,,Huntingdon,HUNTINGD,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Huntingdon,Jo stevenson Kylie,Jo stevenson,Kylie,,1130,Jo stevenson Kylie,"STEVENSON,KYLIE JO",STEVENSONKYLIEJOHUNTINGD,14,14,,,Huntingdon,HUNTINGD,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,25,5,24,9,846:00,0,0,1.000,,3,6,1,3,2,1,.500,0.21,,,,,,,,,,,,,,,,,,
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Huntingdon,Tori Braun,Tori,Braun,,1130,Tori Braun,"BRAUN,TORI",BRAUNTORIHUNTINGD,12,3,,,Huntingdon,HUNTINGD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,7,225:00,40,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Huntingdon,Kendall Hallas,Kendall,Hallas,,1130,Kendall Hallas,"HALLAS,KENDALL",HALLASKENDALLHUNTINGD,14,13,,,Huntingdon,HUNTINGD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,12,1,726:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,14,606:00,161,79,0,5,7,0,11,0,0,312,15.94,.329
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Huntingdon,Savannah Pitts,Savannah,Pitts,,1130,Savannah Pitts,"PITTS,SAVANNAH",PITTSSAVANNAHHUNTINGD,14,11,,,Huntingdon,HUNTINGD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,6,9,666:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Huntingdon,Kaylee Tisdale,Kaylee,Tisdale,,1130,Kaylee Tisdale,"TISDALE,KAYLEE",TISDALEKAYLEEHUNTINGD,11,10,,,Huntingdon,HUNTINGD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,15,0,4,9,600:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Huntingdon,Reagan Barrett,Reagan,Barrett,,1130,Reagan Barrett,"BARRETT,REAGAN",BARRETTREAGANHUNTINGD,14,14,,,Huntingdon,HUNTINGD,0,0,4,0,0,0,2,22,1,4,2,0,0,0,9,8,0,0,0,0,0,0,0,0,23,33,31,8,846:00,0,0,1.000,,66,86,5,57,17,40,.767,4.07,,,,,,,,,,,,,,,,,,
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Huntingdon,Amara Veng,Amara,Veng,,1130,Amara Veng,"VENG,AMARA",VENGAMARAHUNTINGD,14,14,,,Huntingdon,HUNTINGD,0,0,0,0,0,0,0,2,2,2,0,0,0,0,8,3,0,0,0,0,0,0,0,0,23,0,28,7,846:00,0,0,1.000,,21,33,0,29,16,13,.636,2.07,,,,,,,,,,,,,,,,,,
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Huntingdon,Molly Turnan,Molly,Turnan,,1130,Molly Turnan,"TURNAN,MOLLY",TURNANMOLLYHUNTINGD,14,14,,,Huntingdon,HUNTINGD,0,0,2,0,0,0,1,6,0,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,17,6,23,7,846:00,0,0,1.000,,36,44,2,32,7,25,.818,2.29,,,,,,,,,,,,,,,,,,
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Huntingdon,Sydney Mikula,Sydney,Mikula,,1130,Sydney Mikula,"MIKULA,SYDNEY",MIKULASYDNEYHUNTINGD,9,1,,,Huntingdon,HUNTINGD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,90:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,8,240:00,40,22,0,0,1,0,0,0,0,93,10.00,.355
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Meredith,Reagan Amiott,Reagan,Amiott,,409,Reagan Amiott,"AMIOTT,REAGAN",AMIOTTREAGANMEREDITH,22,22,,,Meredith,MEREDITH,1333-870,0,0,0,0,0,0,2,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,35,0,8,12,1271:00,121,0,1.000,,4,4,0,4,0,4,1.000,0.18,,,,,,,,,,,,,,,,,,
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Meredith,Kenzie Todd,Kenzie,Todd,,409,Kenzie Todd,"TODD,KENZIE",TODDKENZIEMEREDITH,22,22,,,Meredith,MEREDITH,1333-784,0,13,0,0,0,6,57,0,10,4,0,0,0,11,4,0,0,0,0,0,0,0,0,61,16,51,37,1231:00,162,0,1.000,,141,180,23,142,48,94,.783,6.45,,,,,,,,,,,,,,,,,,
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Meredith,Paige Mathews,Paige,Mathews,,409,Paige Mathews,"MATHEWS,PAIGE",MATHEWSPAIGEMEREDITH,21,3,,,Meredith,MEREDITH,1333-956,0,3,0,0,0,1,9,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,28,4,20,11,145:00,57,0,1.000,,39,53,8,23,6,17,.736,1.10,,,,,,,,,,,,,,,,,,
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Meredith,Bailey Swails,Bailey,Swails,,409,Bailey Swails,"SWAILS,BAILEY",SWAILSBAILEYMEREDITH,22,22,,,Meredith,MEREDITH,1333-785,0,9,0,0,0,3,25,0,6,4,0,0,0,7,1,0,0,0,0,0,0,0,0,52,89,27,35,1285:00,140,0,1.000,,75,89,15,67,9,58,.843,3.05,,,,,,,,,,,,,,,,,,
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Meredith,Anna Bergamini,Anna,Bergamini,,409,Anna Bergamini,"BERGAMINI,ANNA",BERGAMINIANNAMEREDITH,16,0,,,Meredith,MEREDITH,1333-964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,4,2,15:00,44,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Meredith,Lily Westbrook,Lily,Westbrook,,409,Lily Westbrook,"WESTBROOK,LILY",WESTBROOKLILYMEREDITH,18,7,,,Meredith,MEREDITH,1333-961,0,2,0,0,0,0,6,1,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,11,1,12,2,449:00,74,0,1.000,,23,27,3,27,14,13,.852,1.50,,,,,,,,,,,,,,,,,,
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Meredith,Katherine Couch,Katherine,Couch,,409,Katherine Couch,"COUCH,KATHERINE",COUCHKATHERINEMEREDITH,22,22,,,Meredith,MEREDITH,1333-751,0,0,0,0,0,0,1,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,59,43,7,40,1234:00,134,0,1.000,,5,5,0,5,0,5,1.000,0.23,,,,,,,,,,,,,,,,,,
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Meredith,Logan Campbell,Logan,Campbell,,409,Logan Campbell,"CAMPBELL,LOGAN",CAMPBELLLOGANMEREDITH,22,17,,,Meredith,MEREDITH,1333-872,0,11,0,0,0,2,17,1,4,2,0,0,0,11,1,0,0,0,0,0,0,0,0,34,6,20,15,1000:00,69,0,1.000,,77,102,24,54,5,49,.755,2.45,,,,,,,,,,,,,,,,,,
2026-27,wlax,USA South Athletic Conference,usa_south_athletic_confe,Meredith,Mia Frick,Mia,Frick,,409,Mia Frick,"FRICK,MIA",FRICKMIAMEREDITH,22,6,,,Meredith,MEREDITH,1333-962,0,7,0,0,0,2,22,1,1,1,0,0,0,5,2,0,0,0,0,0,0,0,0,26,42,14,10,418:00,114,0,1.000,,56,74,16,37,1,36,.757,1.68,,,,,,,,,,,,,,,,,,
