season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,team_name,team_id,sdrm_id,this_is_softball,pitching_stats,pitching_summary_stats
2026-27,baseball,Conference of New England (CCC),ccc,Endicott College,Kyle Grabowski,Kyle,Grabowski,,8981,Kyle Grabowski,0,0ENDICOTT,13,13,,,55,13,14,11,4,1,3,3,0,4,8,3,7,0,0,0,0,0,0,3,0,3,0,0.339,29,62,7,1.000,.255,.527,1,7,1,0,0,0,0,0,0,9,.889,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,16,9,"1,17",0.06,1,17,"10,28",0.36,10,28,"6,14",0.43,6,14,"1,4",0.25,1,4,0,0,0,0,"1,5","1,1","17,31",22,0,0,0,0,0,0,0,1,4,0,,,,,,,,,Endicott College,ENDICOTT,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Endicott College,John Fusco,John,Fusco,,8981,John Fusco,0,0ENDICOTT,11,10,,,39,4,10,4,1,0,0,4,0,2,12,5,5,0,1,1,0,0,0,0,1,0,0,0.348,11,47,5,1.000,.256,.282,16,0,3,0,0,0,0,0,0,19,.842,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,7,11,"1,13",0.08,1,13,"4,17",0.24,4,17,"2,11",0.18,2,11,"1,1",1.00,1,1,0,0,0,0,"5,12","2,3","7,20",0,0,0,0,1,0,0,0,3,13,0,,,,,,,,,Endicott College,ENDICOTT,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Endicott College,Cade Bernardo,Cade,Bernardo,,8981,Cade Bernardo,0,0ENDICOTT,4,4,,,17,4,4,3,0,0,1,2,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0.350,7,20,0,.000,.235,.412,33,1,0,0,0,0,0,2,0,34,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,5,"1,9",0.11,1,9,"1,8",0.13,1,8,"1,5",0.20,1,5,"0,1",0,0,1,0,0,0,0,"3,5","1,1","1,8",1,0,0,0,0,0,0,0,0,8,0,,,,,,,,,Endicott College,ENDICOTT,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Endicott College,Tj Liponis,Tj,Liponis,,8981,Tj Liponis,0,0ENDICOTT,13,13,,,49,7,14,4,2,0,0,9,0,2,5,3,3,3,0,0,0,0,0,1,1,1,0,0.417,16,60,6,.500,.286,.327,9,39,2,0,0,0,0,9,0,50,.960,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,11,18,"2,17",0.12,2,17,"6,29",0.21,6,29,"4,20",0.20,4,20,"1,4",0.25,1,4,0,0,0,0,"6,11","1,3","12,32",1,0,0,0,0,0,0,0,1,14,0,,,,,,,,,Endicott College,ENDICOTT,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Endicott College,Brenden Walsh,Brenden,Walsh,,8981,Brenden Walsh,0,0ENDICOTT,13,12,,,39,10,11,14,2,0,2,6,0,4,15,4,7,1,2,1,0,0,0,0,0,0,0,0.420,19,52,8,.875,.282,.487,23,0,0,0,0,0,0,0,0,23,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,11,"3,12",0.25,3,12,"7,24",0.29,7,24,"4,13",0.31,4,13,"1,4",0.25,1,4,0,0,0,0,"4,10","5,8","17,32",46,0,0,0,1,0,0,0,6,12,0,,,,,,,,,Endicott College,ENDICOTT,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Endicott College,Trevor Kamuda,Trevor,Kamuda,,8981,Trevor Kamuda,0,0ENDICOTT,13,12,,,41,5,12,12,2,1,3,5,0,1,13,2,7,1,3,0,0,0,0,0,0,0,0,0.383,25,50,8,.875,.293,.610,22,1,2,0,0,0,0,1,0,25,.920,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,7,11,"6,17",0.35,6,17,"5,18",0.28,5,18,"3,11",0.27,3,11,"0,2",0,0,2,0,0,0,0,"4,11","3,4","12,23",27,0,0,0,1,0,0,0,3,8,0,,,,,,,,,Endicott College,ENDICOTT,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Endicott College,Connor Mcgee,Connor,Mcgee,,8981,Connor Mcgee,0,0ENDICOTT,5,2,,,6,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.286,1,7,0,.000,.167,.167,2,2,0,0,0,0,0,0,0,4,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,"1,4",0.25,1,4,"0,4",0,0,4,"0,3",0,0,3,0,0,0,0,0,0,0,0,"1,2",0,"0,4",1,0,0,0,0,0,0,0,0,5,0,,,,,,,,,Endicott College,ENDICOTT,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Endicott College,James Benestad,James,Benestad,,8981,James Benestad,0,0ENDICOTT,11,8,,,30,6,8,7,1,0,0,4,0,0,8,3,3,0,0,0,0,0,0,1,0,1,0,0.353,9,34,3,1.000,.267,.300,78,4,3,1,0,7,0,0,0,85,.965,7,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,7,7,"5,10",0.50,5,10,"4,14",0.29,4,14,"4,12",0.33,4,12,"1,2",0.50,1,2,0,0,0,0,"4,10","2,5","9,15",7,0,0,0,0,0,0,0,3,7,0,,,,,,,,,Endicott College,ENDICOTT,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Endicott College,Brady Rickenbach,Brady,Rickenbach,,8981,Brady Rickenbach,0,0ENDICOTT,6,1,,,5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,1,7,0,.000,.200,.200,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,"1,2",0.50,1,2,"1,3",0.33,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,4",0,0,0,0,27,0,0,0,0,0,0,,,,,,,,,Endicott College,ENDICOTT,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Endicott College,Anthony Lucibello,Anthony,Lucibello,,8981,Anthony Lucibello,0,0ENDICOTT,8,3,,,17,3,2,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0.167,2,18,0,.000,.118,.118,1,10,0,0,0,0,0,1,0,11,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,9,2,"0,11",0,0,11,"1,13",0.08,1,13,"0,10",0,0,10,"1,2",0.50,1,2,0,0,0,0,"3,3","0,1","1,13",2,0,0,0,14,0,0,0,0,17,0,,,,,,,,,Endicott College,ENDICOTT,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Endicott College,Evan Scully,Evan,Scully,,8981,Evan Scully,0,0ENDICOTT,4,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,4,0,0,0,3,0,0,0,5,1.000,3,1.000,22,1,4,0,2,0,0,0,0,0,19.2,10,9,3,22,5,0,2,4.12,77,85,0,3,0,0,2,0,0,4,.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22,0,0,0,0,0,0,Endicott College,ENDICOTT,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Endicott College,Ben Gill,Ben,Gill,,8981,Ben Gill,0,0ENDICOTT,6,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,4,0,0,0,0,0,0,0,4,1.000,0,.000,11,1,0,2,1,1,0,0,1,0,16.0,6,4,7,16,3,0,0,2.25,57,68,2,3,0,0,1,0,1,4,.193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,1,0,0,0,0,0,Endicott College,ENDICOTT,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Endicott College,Michael St,Michael,St,,8981,Michael St,0,0ENDICOTT,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0.00,3,3,0,0,0,0,0,0,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"0,1",0,0,0,"0,1",Endicott College,ENDICOTT,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Endicott College,Adam Regan,Adam,Regan,,8981,Adam Regan,0,0ENDICOTT,6,5,,,14,8,4,4,0,0,1,5,0,4,4,1,0,0,0,0,0,0,0,0,0,1,0,0.565,7,23,0,.000,.286,.500,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,4,"3,5",0.60,3,5,"2,5",0.40,2,5,"2,5",0.40,2,5,"0,2",0,0,2,0,0,0,0,"4,8","1,2","6,8",2,0,0,0,0,0,0,0,1,1,0,,,,,,,,,Endicott College,ENDICOTT,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Endicott College,Brady Stuart,Brady,Stuart,,8981,Brady Stuart,0,0ENDICOTT,4,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,2,0,0,0,1,0,0,0,2,1.000,1,1.000,8,1,4,2,0,0,1,1,0,0,16.2,5,5,9,16,1,0,2,2.70,55,65,1,1,0,0,0,0,0,6,.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,0,0,0,0,0,0,Endicott College,ENDICOTT,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Endicott College,Jared Steckelman,Jared,Steckelman,,8981,Jared Steckelman,0,0ENDICOTT,5,3,,,10,1,1,1,1,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0.308,2,13,0,.000,.100,.200,2,2,0,0,0,0,0,0,0,4,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,0,"0,2",0,0,2,"0,4",0,0,4,"0,4",0,0,4,0,0,0,0,0,0,0,0,"2,5","1,1","4,5",0,0,0,0,0,0,0,0,3,2,0,,,,,,,,,Endicott College,ENDICOTT,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Endicott College,Matt Pappalardo,Matt,Pappalardo,,8981,Matt Pappalardo,0,0ENDICOTT,6,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,1,0,0,0,0,0.000,1,1.000,10,1,2,1,1,0,0,0,0,0,13.2,6,6,6,16,2,0,0,3.95,51,58,2,1,0,0,0,0,0,3,.196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0,"0,6","0,4","2,5",0,"1,8",Endicott College,ENDICOTT,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Endicott College,Paul Armstrong,Paul,Armstrong,,8981,Paul Armstrong,0,0ENDICOTT,6,1,,,3,4,1,1,1,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.714,2,8,0,.000,.333,.667,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,"0,2",0,0,2,"0,2",0,0,2,"0,1",0,0,1,"0,2",0,0,2,0,0,0,0,0,0,"4,6",0,0,0,0,0,0,0,0,2,2,0,,,,,,,,,Endicott College,ENDICOTT,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Endicott College,Jake Harmony,Jake,Harmony,,8981,Jake Harmony,0,0ENDICOTT,5,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,3,0,0,0,0,0,0,0,3,1.000,0,.000,9,1,1,0,0,0,0,0,0,0,11.2,5,3,6,8,0,1,0,2.31,42,53,1,4,0,1,0,0,0,1,.214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,"1,2","0,4","0,4",0,"0,2",Endicott College,ENDICOTT,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Endicott College,Jeremy Krendel,Jeremy,Krendel,,8981,Jeremy Krendel,0,0ENDICOTT,4,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,0,0,0,0,0,0,0,1,1.000,0,.000,3,1,0,0,0,0,0,0,0,0,5.1,1,1,1,10,0,0,0,1.69,18,20,0,1,0,0,0,0,0,4,.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,"1,5","1,3","1,3",0,"0,3",Endicott College,ENDICOTT,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Endicott College,Finn Adams,Finn,Adams,,8981,Finn Adams,0,0ENDICOTT,7,5,,,12,2,2,2,0,0,0,4,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0.375,2,16,0,.000,.167,.167,38,1,0,0,0,2,0,0,0,39,1.000,2,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,5,3,"0,3",0,0,3,"0,9",0,0,9,"0,4",0,0,4,"1,2",0.50,1,2,0,0,0,0,"1,2","1,1","3,10",0,0,0,0,0,0,0,0,3,4,0,,,,,,,,,Endicott College,ENDICOTT,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Endicott College,Max Jarvie,Max,Jarvie,,8981,Max Jarvie,0,0ENDICOTT,4,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,2,2,0,0,0,0,0,0,0,4,1.000,0,.000,8,1,2,2,0,0,0,0,1,0,12.2,8,6,4,11,3,0,0,4.26,43,51,0,1,1,2,1,0,0,0,.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,0,"1,5","0,6","0,1",0,"1,6",Endicott College,ENDICOTT,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Endicott College,Colby Correia,Colby,Correia,,8981,Colby Correia,0,0ENDICOTT,5,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,0,0,0,0,2,0,0,0,1,1.000,2,1.000,6,1,0,1,0,0,0,0,0,0,9.1,6,4,8,12,0,0,1,3.86,32,42,0,0,0,2,0,0,0,4,.188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,"2,4","0,6","0,7",0,"0,4",Endicott College,ENDICOTT,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Endicott College,Derek Roberts,Derek,Roberts,,8981,Derek Roberts,0,0ENDICOTT,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,0,1,0,0,1,0,0,0,0,0,0.0,1,1,2,0,0,0,0,99.00,0,2,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,1",0,0,0,0,Endicott College,ENDICOTT,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Endicott College,Brady Paradis,Brady,Paradis,,8981,Brady Paradis,0,0ENDICOTT,9,3,,,14,2,3,3,1,1,0,0,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0.200,6,15,0,.000,.214,.429,3,0,1,0,0,0,0,0,0,4,.750,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,3,0,0,0,0,"2,6",0.33,2,6,"2,4",0.50,2,4,0,0,0,0,0,0,0,0,"1,6","2,4","2,7",2,0,0,0,0,0,0,0,1,0,0,,,,,,,,,Endicott College,ENDICOTT,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Endicott College,Shea Lafleur,Shea,Lafleur,,8981,Shea Lafleur,0,0ENDICOTT,11,9,,,31,6,8,5,1,0,0,6,0,2,8,6,0,0,0,0,0,0,0,0,0,0,0,0.410,9,39,0,.000,.258,.290,78,4,0,0,0,0,0,10,0,82,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,8,5,"5,12",0.42,5,12,"4,23",0.17,4,23,"4,19",0.21,4,19,"1,4",0.25,1,4,0,0,0,0,"2,3","2,6","14,27",39,0,0,0,1,0,0,0,3,7,0,,,,,,,,,Endicott College,ENDICOTT,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Endicott College,Kyan Bagshaw,Kyan,Bagshaw,,8981,Kyan Bagshaw,0,0ENDICOTT,5,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,2,0,0,0,2,0,0,0,2,1.000,2,1.000,2,1,0,0,0,4,0,0,0,0,5.1,0,0,2,7,0,0,0,0.00,18,20,0,0,0,0,0,0,0,2,.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,"1,3","0,4","0,1",0,"1,3",Endicott College,ENDICOTT,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Suffolk University,Colin Flynn,Colin,Flynn,,684,Colin Flynn,0,0SUF,13,13,,,49,6,8,1,2,0,0,2,0,1,6,2,1,1,0,0,0,0,0,2,0,4,0,0.212,10,52,2,.500,.163,.204,23,1,0,0,0,0,0,0,0,24,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,23,11,"3,15",0.20,3,15,"2,20",0.10,2,20,"1,12",0.08,1,12,"1,5",0.20,1,5,0,0,0,0,"4,9","1,3","9,21",0,0,0,0,0,0,0,0,5,10,0,,,,,,,,,Suffolk University,SUF,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Suffolk University,Cole Hilliard,Cole,Hilliard,,684,Cole Hilliard,0,0SUF,13,13,,,43,6,12,4,0,1,0,6,0,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0.392,14,51,2,.500,.279,.326,86,7,2,0,0,0,0,5,0,95,.979,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,13,12,"6,19",0.32,6,19,"7,19",0.37,7,19,"5,16",0.31,5,16,"3,4",0.75,3,4,0,0,0,0,"5,11",0,"10,21",0,0,0,0,0,0,0,0,0,12,0,,,,,,,,,Suffolk University,SUF,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Suffolk University,Sam Armbruster,Sam,Armbruster,,684,Sam Armbruster,0,0SUF,13,13,,,44,4,11,9,3,2,1,3,0,1,10,5,2,0,0,0,0,0,0,0,0,0,0,0.313,21,48,2,1.000,.250,.477,22,26,9,0,0,0,0,6,0,57,.842,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,11,11,"2,15",0.13,2,15,"6,22",0.27,6,22,"3,13",0.23,3,13,"1,4",0.25,1,4,0,0,0,0,"2,9","4,4","10,23","0,1",0,0,1,0,0,0,0,1,11,0,,,,,,,,,Suffolk University,SUF,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Suffolk University,Sebastian Lampert,Sebastian,Lampert,,684,Sebastian Lampert,0,0SUF,12,11,,,39,1,8,4,1,0,0,2,0,0,12,4,0,0,0,0,0,0,0,2,0,2,0,0.244,9,41,0,.000,.205,.231,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15,4,"4,13",0.31,4,13,"4,19",0.21,4,19,"2,12",0.17,2,12,"2,5",0.40,2,5,0,0,0,0,"1,9","2,4","7,19","0,1",0,0,1,"0,1",0,0,1,7,6,0,,,,,,,,,Suffolk University,SUF,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Suffolk University,Luke Thornton,Luke,Thornton,,684,Luke Thornton,0,0SUF,13,13,,,41,9,12,5,2,2,1,4,0,3,8,6,1,0,0,1,0,0,0,0,0,1,0,0.388,21,49,1,1.000,.293,.512,25,32,3,0,0,0,0,5,0,60,.950,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,8,12,"4,10",0.40,4,10,"4,9",0.44,4,9,"1,4",0.25,1,4,"2,5",0.40,2,5,0,0,0,0,"5,14","2,2","13,16",0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,Suffolk University,SUF,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Suffolk University,Jack Mihalchik,Jack,Mihalchik,,684,Jack Mihalchik,0,0SUF,13,13,,,47,5,13,4,1,1,0,3,0,2,4,1,3,1,0,1,0,0,0,0,0,1,0,0.340,16,53,4,.750,.277,.340,27,0,1,0,0,0,0,0,0,28,.964,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,15,16,"5,17",0.29,5,17,"6,20",0.30,6,20,"3,9",0.33,3,9,"2,4",0.50,2,4,0,0,0,0,"6,16","2,2","11,23","1,1",1.00,1,1,0,0,0,0,3,10,0,,,,,,,,,Suffolk University,SUF,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Suffolk University,Will Robbins,Will,Robbins,,684,Will Robbins,0,0SUF,7,6,,,13,2,2,0,0,0,0,5,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0.389,2,18,0,.000,.154,.154,5,19,3,0,0,0,0,2,0,27,.889,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,6,1,"0,3",0,0,3,"0,5",0,0,5,"0,3",0,0,3,0,0,0,0,0,0,0,0,"1,5",0,"1,6",0,0,0,0,0,0,0,0,0,3,0,,,,,,,,,Suffolk University,SUF,0,False,,
