season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,matches_played,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,attack_stats,set_stats,serve_stats,defense_stats,block_stats,misc_stats,composite_score,global_rank,rating
2026-27,mvball,Old Dominion Athletic Conference (ODAC),odac,Batten,"Wills, JaMarhe",JaMarhe,Wills,,745,"Wills, JaMarhe","WILLS, JAMARHE",Batten,VWU,1298-5652,109,53,2,0,2,0,.325,1000,149,474,39,3,158,0,25,61,419,0,0,623,37,203,40,4,36,4,521,1,4.35,0.36,1.86,0.37,0.23,4.78,,,,,,,8.94038500529068,1,99
2026-27,mvball,Old Dominion Athletic Conference (ODAC),odac,Randolph-Macon,"Matthews, Bryce",Bryce,Matthews,,565,"Matthews, Bryce","MATTHEWS, BRYCE",Randolph-Macon,RMC,1294-5106,90,63,35,0,35,0,.306,692,102,314,13,3,56,0,24,37,360,0,0,2,0,159,65,6,51,14,377.5,0,3.49,0.14,1.77,0.72,0.27,4.19,,,,,,,8.801742537881577,2,99
2026-27,mvball,Old Dominion Athletic Conference (ODAC),odac,Lynchburg,"Jackson, Bryce",Bryce,Jackson,,374,"Jackson, Bryce","JACKSON, BRYCE",Lynchburg,Lyn,1293-2837,79,55,22,0,22,0,.388,338,44,175,7,3,27,0,29,56,243,0,0,26,1,49,79,5,56,23,255,0,2.22,0.09,0.62,1.00,0.37,3.23,,,,,,,7.33213076488302,3,99
2026-27,mvball,Old Dominion Athletic Conference (ODAC),odac,Randolph-Macon,"Wagenhauser, Ian",Ian,Wagenhauser,,565,"Wagenhauser, Ian","WAGENHAUSER, IAN",Randolph-Macon,RMC,1294-3917,92,58,12,0,12,0,.332,560,97,283,19,7,94,0,37,77,340,0,0,538,18,118,37,2,33,4,340.5,2,3.08,0.21,1.28,0.40,0.40,3.70,,,,,,,7.3146349844662755,4,98
2026-27,mvball,Old Dominion Athletic Conference (ODAC),odac,Roanoke,"Chappell, Logan",Logan,Chappell,,578,"Chappell, Logan","CHAPPELL, LOGAN",Roanoke,RC,1296-3211,9,1,21,0,21,0,.145,55,12,20,1,0,5,0,4,9,25,0,0,55,3,18,6,0,6,0,27,0,2.22,0.11,2.00,0.67,0.44,3.00,,,,,,,6.974381822655275,5,98
2026-27,mvball,Old Dominion Athletic Conference (ODAC),odac,Shenandoah,"Schoenen, Alex",Alex,Schoenen,,637,"Schoenen, Alex","SCHOENEN, ALEX",Shenandoah,SU,1184-4309,83,50,8,0,8,0,.323,390,65,191,20,6,90,0,25,41,253,0,0,91,2,74,72,2,50,22,263,0,2.30,0.24,0.89,0.87,0.30,3.17,,,,,,,6.51060405215346,6,98
2026-27,mvball,Old Dominion Athletic Conference (ODAC),odac,Roanoke,"Rutkowski, Jackson",Jackson,Rutkowski,,578,"Rutkowski, Jackson","RUTKOWSKI, JACKSON",Roanoke,RC,1296-3222,81,55,1,0,1,0,.266,598,88,247,22,2,91,0,16,38,264,0,0,413,19,171,30,1,23,7,281.5,3,3.05,0.27,2.11,0.37,0.20,3.48,,,,,,,6.502893401215361,7,97
2026-27,mvball,Old Dominion Athletic Conference (ODAC),odac,Lynchburg,"Davis, Joshua",Joshua,Davis,,374,"Davis, Joshua","DAVIS, JOSHUA",Lynchburg,Lyn,1293-3130,79,54,7,0,7,0,.254,598,121,273,12,5,54,0,20,57,291,0,0,383,26,89,23,2,17,6,307.5,0,3.46,0.15,1.13,0.29,0.25,3.89,,,,,,,5.9598108345318455,8,97
2026-27,mvball,Old Dominion Athletic Conference (ODAC),odac,Randolph,"Diallo, Ahmed",Ahmed,Diallo,,566,"Diallo, Ahmed","DIALLO, AHMED",Randolph,Rand,1295-3180,98,29,11,0,11,0,.230,648,118,267,13,9,75,0,20,28,334,0,0,5,1,148,56,7,49,7,318.5,1,2.72,0.13,1.51,0.57,0.20,3.25,,,,,,,5.731267047058206,9,97
2026-27,mvball,Old Dominion Athletic Conference (ODAC),odac,Roanoke,"Cummins, Michael",Michael,Cummins,,578,"Cummins, Michael","CUMMINS, MICHAEL",Roanoke,RC,1296-3213,81,58,23,0,23,0,.229,546,100,225,4,3,44,0,30,54,356,0,0,438,19,122,19,2,14,5,267,0,2.78,0.05,1.51,0.23,0.37,3.30,,,,,,,5.702637555962882,10,96
