season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source
2025-26,mgolf,Men,Landmark Conference,landmark_conference,Drew,Drew University,Elliot Parker,,,17160,29,ACTIVE,71.36,-0.64,25,71.2892487548329,11,5,5,52.4176757911636,-10.1683649015731,Region III - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Landmark Conference,landmark_conference,Drew,Drew University,Avery Cohen,,Fourth Year,18315,207,ACTIVE,73.88,1.88,25,73.8092487548329,11,1,0,27.1358625559677,-10.1683649015731,Region III - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Landmark Conference,landmark_conference,Drew,Drew University,Sam Dolan,,Third Year,9568,238,ACTIVE,74.24,2.24,25,74.1692487548329,11,2,0,25.405524835896,-10.1683649015731,Region III - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Landmark Conference,landmark_conference,Goucher,Goucher College,Riley Ruby,,Fourth Year,15573,291,ACTIVE,74.76,2.76,21,74.735851558557,11,6,3,23.2315205100255,-12.5139675607521,Region III - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Landmark Conference,landmark_conference,Moravian,Moravian University,Zach Miller,,Second Year,6650,341,ACTIVE,75.57,3.57,21,75.274281832322,13,3,1,21.4071802620876,-13.2572698531593,Region III - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Landmark Conference,landmark_conference,Susquehanna,Susquehanna University,Jax Puskar,,Second Year,5880,369,ACTIVE,75.05,3.05,20,75.3861528896016,12,5,3,20.6304480125076,-13.7352956291959,Region III - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Landmark Conference,landmark_conference,Elizabethtown,Elizabethtown College,Chris Kilduff,,,17899,371,ACTIVE,76.15,4.15,20,75.7159616367206,14,2,0,20.5780494581494,-13.800489156157,Region III - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Landmark Conference,landmark_conference,Scranton,University of Scranton,Richard Essen,,Third Year,37844,423,ACTIVE,74.8,2.8,20,75.3322511487174,16,9,4,19.0257365210376,-14.8703495651773,Region III - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Landmark Conference,landmark_conference,Goucher,Goucher College,Tyler Lynch,,Fourth Year,17979,502,ACTIVE,75.76,3.76,21,75.735851558557,11,2,1,16.9300512251838,-12.5139675607521,Region III - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Landmark Conference,landmark_conference,Moravian,Moravian University,Austin Fulton,,Third Year,35053,527,ACTIVE,76.71,4.71,21,76.4171389751791,13,2,1,16.1891885758499,-13.2572698531593,Region III - (M) DIII,clippd_scoreboard
