season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,goalie_stats,shot_stats,goal_stats,caution_stats,misc_stats,composite_score,global_rank,rating
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,Stevenson,"Blanco, Jaxon",Jaxon,Blanco,,21852,"Blanco, Jaxon","BLANCO,JAXON",Stevenson,STE,660-6571,2,0,36,0,36,0,0,8,12,8,0,4,0,0,6.00,4.00,4.00,2.000,.000,4,0,1,0,0,1,0,.000,0,0,0,0,.00,.00,.00,.00,0,,77:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,22.833080686243033,1,99
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,York,Aiden Hall,Aiden,Hall,,815,Aiden Hall,"HALL,AIDEN",York,YORK (PA,140-3929,3,3,7,0,7,0,0,5,10,6,0,3,1,1,3.33,1.67,2.00,1.000,.000,2,0,1,0,1,2,0,.000,7,0,0,0,2.33,.00,.00,.00,0,,151:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,16.310006321091407,2,99
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,"Rapp, Gavin",Gavin,Rapp,,351,"Rapp, Gavin","RAPP,GAVIN",Lebanon Valley,LVC,994-9030,2,2,7,0,7,0,0,4,7,5,1,2,0,0,3.50,2.00,2.50,1.000,.500,2,1,0,0,0,0,0,.000,7,0,0,0,3.50,.00,.00,.00,0,,105:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,14.72120625421134,3,99
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,Messiah,"Spodnik, Kyle",Kyle,Spodnik,,411,"Spodnik, Kyle","SPODNIK,KYLE",Messiah,MES,995-4368,2,2,11,0,11,0,0,2,4,5,1,2,0,0,2.00,1.00,2.50,1.000,.500,0,0,0,0,1,0,1,.500,2,0,0,0,1.00,.00,.00,.00,0,,130:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,13.73825466605768,4,98
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,Stevenson,"Brand, Bobby",Bobby,Brand,,21852,"Brand, Bobby","BRAND,BOBBY",Stevenson,STE,660-6572,2,0,20,0,20,0,0,3,5,4,2,1,0,0,2.50,1.50,2.00,.500,1.000,2,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,55:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,13.132406187331275,5,98
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,Stevenson,"Paz, Nico",Nico,Paz,,21852,"Paz, Nico","PAZ,NICO",Stevenson,STE,660-6154,2,0,7,0,7,0,0,4,7,3,3,0,0,0,3.50,2.00,1.50,.000,1.500,4,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,98:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,12.526557708604873,6,98
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,Misericordia,"Romig, Noah",Noah,Romig,,16142,"Romig, Noah","ROMIG,NOAH",Misericordia,MU,1308-7318,3,3,10,0,10,0,0,6,9,4,0,2,2,1,3.00,2.00,1.33,.667,.000,4,0,0,0,1,1,1,.333,1,0,0,0,.33,.00,.00,.00,0,,190:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,11.752835132247103,7,97
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,Hood,"Wright, Aidan",Aidan,Wright,,8404,"Wright, Aidan","WRIGHT,AIDAN",Hood,HOOD,656-3585,3,3,11,0,11,0,0,5,9,4,0,2,1,1,3.00,1.67,1.33,.667,.000,3,0,0,0,0,2,2,.667,7,0,0,0,2.33,.00,.00,.00,0,,242:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,11.261359338170273,8,97
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,"Burton, Will",Will,Burton,,351,"Burton, Will","BURTON,WILL",Lebanon Valley,LVC,994-8534,2,2,19,0,19,0,0,1,7,3,3,0,0,0,3.50,.50,1.50,.000,1.500,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,115:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,11.052130326374382,9,97
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,Messiah,"Resch, Owen",Owen,Resch,,411,"Resch, Owen","RESCH,OWEN",Messiah,MES,995-4560,2,2,4,0,4,0,0,1,3,3,3,0,0,0,1.50,.50,1.50,.000,1.500,1,0,0,0,0,0,0,.000,3,0,0,0,1.50,.00,.00,.00,0,,123:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,11.052130326374382,10,96
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,Eastern,"Pfau, Ethan",Ethan,Pfau,,8968,"Pfau, Ethan","PFAU,ETHAN",Eastern,EAS,0,2,1,10,0,10,0,0,4,6,4,0,2,0,0,3.00,2.00,2.00,1.000,.000,2,0,0,0,0,1,1,.500,1,0,0,0,.50,.00,.00,.00,0,,104:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,10.76988354409344,11,96
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,Stevenson,"Ross, Kameron",Kameron,Ross,,21852,"Ross, Kameron","ROSS,KAMERON",Stevenson,STE,660-5239,2,2,11,0,11,0,0,4,6,4,0,2,0,0,3.00,2.00,2.00,1.000,.000,2,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,76:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,10.76988354409344,12,96
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,Widener,"Cole, Will",Will,Cole,,783,"Cole, Will","COLE,WILL",Widener,WUP,0,3,3,5,0,5,0,0,3,7,4,0,2,0,0,2.33,1.00,1.33,.667,.000,1,1,0,0,0,1,0,.000,1,0,0,0,.33,.00,.00,.00,0,,148:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,10.27840775001661,13,95
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,Stevenson,"Dumbuya, Blest",Blest,Dumbuya,,21852,"Dumbuya, Blest","DUMBUYA,BLEST",Stevenson,STE,660-5242,2,2,10,0,10,0,0,3,5,4,0,2,2,2,2.50,1.50,2.00,1.000,.000,1,0,0,0,0,2,0,.000,1,0,0,0,.50,.00,.00,.00,0,,83:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,10.27840775001661,14,95
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,Alvernia,"Ertel, Josh",Josh,Ertel,,938,"Ertel, Josh","ERTEL,JOSH",Alvernia,WOLVES,0,3,2,10,0,10,0,0,3,4,4,0,2,0,0,1.33,1.00,1.33,.667,.000,1,0,0,0,1,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,144:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,10.27840775001661,15,95
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,Hood,"Kalala, N'Tony",N'Tony,Kalala,,8404,"Kalala, N'Tony","KALALA,N'TONY",Hood,HOOD,656-3590,3,3,23,0,23,0,0,3,5,4,0,2,1,1,1.67,1.00,1.33,.667,.000,1,0,0,0,1,1,0,.000,1,0,0,0,.33,.00,.00,.00,0,,141:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,10.27840775001661,16,95
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,Alvernia,"Malone, Chase",Chase,Malone,,938,"Malone, Chase","MALONE,CHASE",Alvernia,WOLVES,0,3,3,9,0,9,0,0,3,5,4,0,2,0,0,1.67,1.00,1.33,.667,.000,1,0,0,0,1,0,2,.667,3,0,0,0,1.00,.00,.00,.00,0,,152:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,10.27840775001661,17,95
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,Neumann,"Moreland, Josh",Josh,Moreland,,1254,"Moreland, Josh","MORELAND,JOSH",Neumann,NEU,1309-5915,3,0,18,0,18,0,0,2,4,4,0,2,2,2,1.33,.67,1.33,.667,.000,0,0,0,0,0,2,0,.000,2,0,1,0,.67,.33,.00,.00,0,,140:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,9.78693195593978,18,95
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,Stevens,"Kekesi, Emerson",Emerson,Kekesi,,679,"Kekesi, Emerson","KEKESI,EMERSON",Stevens,STE,1230-7470,2,2,8,0,8,0,0,4,7,3,1,1,0,0,3.50,2.00,1.50,.500,.500,3,0,0,0,1,1,0,.000,0,0,0,0,.00,.00,.00,.00,0,,177:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,9.672559271290208,19,95
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,Widener,"Lopez, Jordi",Jordi,Lopez,,783,"Lopez, Jordi","LOPEZ,JORDI",Widener,WUP,0,3,3,10,0,10,0,0,4,4,3,1,1,0,0,1.33,1.33,1.00,.333,.333,3,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,184:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,9.672559271290208,20,94
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,Neumann,"Huertero-Perez, Tony",Tony,Huertero-Perez,,1254,"Huertero-Perez, Tony","HUERTERO-PEREZ,TONY",Neumann,NEU,1309-6102,3,3,14,0,14,0,0,3,4,3,1,1,0,0,1.33,1.00,1.00,.333,.333,2,0,0,0,1,0,1,.333,3,0,1,0,1.00,.33,.00,.00,0,,129:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,9.181083477213377,21,94
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,Neumann,"Illian, Jordan",Jordan,Illian,,1254,"Illian, Jordan","ILLIAN,JORDAN",Neumann,NEU,1309-5921,3,3,11,0,11,0,0,2,12,3,1,1,0,0,4.00,.67,1.00,.333,.333,1,0,0,0,1,0,1,.333,2,0,0,0,.67,.00,.00,.00,0,,153:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,8.689607683136547,22,94
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,Stevenson,"Magrinat-Valdes, Gaston",Gaston,Magrinat-Valdes,,21852,"Magrinat-Valdes, Gaston","MAGRINAT-VALDES,GASTON",Stevenson,STE,660-5529,2,2,22,0,22,0,0,2,3,3,1,1,2,1,1.50,1.00,1.50,.500,.500,1,0,0,0,0,1,0,.000,1,0,0,0,.50,.00,.00,.00,0,,83:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,8.689607683136547,23,94
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,Stevenson,"Dauter, Rylan",Rylan,Dauter,,21852,"Dauter, Rylan","DAUTER,RYLAN",Stevenson,STE,660-5525,2,2,9,0,9,0,0,1,4,3,1,1,0,0,2.00,.50,1.50,.500,.500,0,0,0,0,1,0,1,.500,3,0,0,0,1.50,.00,.00,.00,0,,91:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,8.198131889059717,24,94
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,FDU - Florham,"Ferreira, Branden",Branden,Ferreira,,221,"Ferreira, Branden","FERREIRA,BRANDEN",FDU - Florham,FDU,1000-4136,2,2,11,0,11,0,0,1,3,3,1,1,0,0,1.50,.50,1.50,.500,.500,0,1,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,164:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,8.198131889059717,25,94
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,DeSales,"Barrie, Abu",Abu,Barrie,,20,"Barrie, Abu","BARRIE,ABU",DeSales,DSU,999-4621,2,2,10,0,10,0,0,1,2,2,2,0,0,0,1.00,.50,1.00,.000,1.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,106:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,7.100807616256483,26,94
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,York,Elaiwe Ikpi,Elaiwe,Ikpi,,815,Elaiwe Ikpi,"IKPI,ELAIWE",York,YORK (PA,140-4149,3,3,22,0,22,0,0,1,1,2,2,0,0,0,.33,.33,.67,.000,.667,1,0,0,0,0,0,0,.000,3,0,0,0,1.00,.00,.00,.00,0,,135:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,7.100807616256483,27,94
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,DeSales,"Coffield, Colin",Colin,Coffield,,20,"Coffield, Colin","COFFIELD,COLIN",DeSales,DSU,999-4623,2,2,22,0,22,0,0,0,0,2,2,0,0,0,.00,.00,1.00,.000,1.000,0,0,0,0,0,0,0,.000,0,0,1,0,.00,.50,.00,.00,0,,149:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,6.6093318221796515,28,94
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,Stevenson,"Guidry, Ashton",Ashton,Guidry,,21852,"Guidry, Ashton","GUIDRY,ASHTON",Stevenson,STE,660-6582,2,0,28,0,28,0,0,5,6,2,0,1,0,0,3.00,2.50,1.00,.500,.000,4,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,102:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,6.21271235524914,29,94
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,Messiah,"Phillips, Sam",Sam,Phillips,,411,"Phillips, Sam","PHILLIPS,SAM",Messiah,MES,995-4186,2,2,15,0,15,0,0,5,7,2,0,1,0,0,3.50,2.50,1.00,.500,.000,4,0,0,0,0,1,0,.000,1,0,0,0,.50,.00,.00,.00,0,,109:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,6.21271235524914,30,94
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,Eastern,"Sievert, Zach",Zach,Sievert,,8968,"Sievert, Zach","SIEVERT,ZACH",Eastern,EAS,0,2,2,7,0,7,0,0,4,11,2,0,1,0,0,5.50,2.00,1.00,.500,.000,3,0,0,0,0,1,0,.000,1,0,0,0,.50,.00,.00,.00,0,,152:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,5.72123656117231,31,94
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,FDU - Florham,"Chauhan, Karan",Karan,Chauhan,,221,"Chauhan, Karan","CHAUHAN,KARAN",FDU - Florham,FDU,1000-4132,2,2,18,0,18,0,0,3,4,2,0,1,0,0,2.00,1.50,1.00,.500,.000,2,0,0,0,1,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,166:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,5.229760767095479,32,94
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,Albright,"Devito, Brady",Brady,Devito,,16,"Devito, Brady","DEVITO,BRADY",Albright,ALB,992-3931,2,2,2,0,2,0,0,3,6,2,0,1,0,0,3.00,1.50,1.00,.500,.000,2,0,0,0,1,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,137:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,5.229760767095479,33,93
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,Misericordia,"Dieffenderfer, Reese",Reese,Dieffenderfer,,16142,"Dieffenderfer, Reese","DIEFFENDERFER,REESE",Misericordia,MU,1308-7114,3,2,12,0,12,0,0,3,5,2,0,1,0,0,1.67,1.00,.67,.333,.000,2,0,0,0,1,1,1,.333,0,0,0,0,.00,.00,.00,.00,0,,104:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,5.229760767095479,34,93
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,DeSales,"Mazza, JohnPaul",JohnPaul,Mazza,,20,"Mazza, JohnPaul","MAZZA,JOHNPAUL",DeSales,DSU,999-4228,2,0,32,0,32,0,0,3,5,2,0,1,0,0,2.50,1.50,1.00,.500,.000,2,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,99:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,5.229760767095479,35,93
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,Alvernia,"Taliani, Jackson",Jackson,Taliani,,938,"Taliani, Jackson","TALIANI,JACKSON",Alvernia,WOLVES,0,3,3,8,0,8,0,0,3,4,2,0,1,0,0,1.33,1.00,.67,.333,.000,2,0,0,0,0,1,0,.000,1,0,0,0,.33,.00,.00,.00,0,,208:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,5.229760767095479,36,93
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,King's,"Cedillo, Joaquin",Joaquin,Cedillo,,336,"Cedillo, Joaquin","CEDILLO,JOAQUIN",King's,KINGS,1001-7239,3,3,20,0,20,0,0,2,3,2,0,1,0,0,1.00,.67,.67,.333,.000,1,1,0,0,0,1,0,.000,4,0,0,0,1.33,.00,.00,.00,0,,192:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,4.738284973018649,37,93
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,Delaware Valley,"Debah, Amos",Amos,Debah,,179,"Debah, Amos","DEBAH,AMOS",Delaware Valley,DVU,998-4305,2,2,15,0,15,0,0,2,2,2,0,1,0,0,1.00,1.00,1.00,.500,.000,1,0,0,0,1,0,1,.500,0,0,0,0,.00,.00,.00,.00,0,,180:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,4.738284973018649,38,93
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,Widener,"Eberman, Owen",Owen,Eberman,,783,"Eberman, Owen","EBERMAN,OWEN",Widener,WUP,0,3,2,14,0,14,0,0,2,4,2,0,1,0,0,1.33,.67,.67,.333,.000,1,0,0,0,1,0,1,.333,2,0,0,0,.67,.00,.00,.00,0,,147:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,4.738284973018649,39,93
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,Misericordia,"Eisenhart, Brody",Brody,Eisenhart,,16142,"Eisenhart, Brody","EISENHART,BRODY",Misericordia,MU,1308-7644,3,3,26,0,26,0,0,2,6,2,0,1,0,0,2.00,.67,.67,.333,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,161:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,4.738284973018649,40,93
