season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,avg_points_game,goal_stats,penalty_stats,misc_stats,shot_stats,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,Denison,Caitlin McLearn,Caitlin,McLearn,,182,Caitlin McLearn,"MCLEARN,CAITLIN",MCLEARNCAITLINDENISON,5,0,,,Denison,DENISON,1214-3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,Denison,Libby Hile,Libby,Hile,,182,Libby Hile,"HILE,LIBBY",HILELIBBYDENISON,9,0,,,Denison,DENISON,1214-3870,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0,00:00,0,0,1.000,,5,6,0,3,1,2,.833,0.33,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,Denison,Mk Barnhart,Mk,Barnhart,,182,Mk Barnhart,"BARNHART,MK",BARNHARTMKDENISON,21,20,,,Denison,DENISON,1214-3609,0,0,0,0,0,1,6,2,5,3,0,0,0,1,1,0,0,0,0,0,0,0,0,13,1,30,3,1173:00,154,0,1.000,,31,45,2,74,50,24,.689,3.52,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,Denison,Hana Asghari,Hana,Asghari,,182,Hana Asghari,"ASGHARI,HANA",ASGHARIHANADENISON,14,0,,,Denison,DENISON,1214-3608,0,1,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,4,2,00:00,0,0,1.000,,9,11,1,9,2,7,.818,0.64,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,Denison,Grace Schlossberg,Grace,Schlossberg,,182,Grace Schlossberg,"SCHLOSSBERG,GRACE",SCHLOSSBERGGRACEDENISON,21,21,,,Denison,DENISON,1214-3333,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,58,0,6,27,1233:00,154,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,Denison,Josie Pruss,Josie,Pruss,,182,Josie Pruss,"PRUSS,JOSIE",PRUSSJOSIEDENISON,16,0,,,Denison,DENISON,1214-3616,0,3,0,0,0,2,5,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,9,1,5,5,00:00,0,0,1.000,,14,22,6,12,0,12,.636,0.75,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,Denison,Lucy Donnelly,Lucy,Donnelly,,182,Lucy Donnelly,"DONNELLY,LUCY",DONNELLYLUCYDENISON,10,0,,,Denison,DENISON,1214-3613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,00:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,Denison,Mairead Westover,Mairead,Westover,,182,Mairead Westover,"WESTOVER,MAIREAD",WESTOVERMAIREADDENISON,21,21,,,Denison,DENISON,1214-3339,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,18,1,4,23,1233:00,154,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,Denison,Mary Martinson,Mary,Martinson,,182,Mary Martinson,"MARTINSON,MARY",MARTINSONMARYDENISON,21,21,,,Denison,DENISON,1214-3088,0,5,0,0,0,1,21,0,3,5,0,0,0,4,3,0,0,0,0,0,0,0,0,35,71,18,28,1233:00,154,0,1.000,,70,97,8,65,10,55,.722,3.10,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,Denison,Sydney Lavin,Sydney,Lavin,,182,Sydney Lavin,"LAVIN,SYDNEY",LAVINSYDNEYDENISON,11,1,,,Denison,DENISON,1214-3091,0,3,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,4,6,60:00,0,0,1.000,,12,17,5,11,3,8,.706,1.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,Denison,Anie Savarese,Anie,Savarese,,182,Anie Savarese,"SAVARESE,ANIE",SAVARESEANIEDENISON,18,0,,,Denison,DENISON,1214-3617,0,1,0,0,0,0,5,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,1,10,3,00:00,0,0,1.000,,20,25,2,12,4,8,.800,0.67,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,Denison,Madison Goldstein,Madison,Goldstein,,182,Madison Goldstein,"GOLDSTEIN,MADISON",GOLDSTEINMADISONDENISON,21,21,,,Denison,DENISON,1214-3095,0,3,0,0,0,2,5,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,15,1,20,4,1233:00,154,0,1.000,,42,54,8,36,7,29,.778,1.71,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,Denison,Courtney Wolfington,Courtney,Wolfington,,182,Courtney Wolfington,"WOLFINGTON,COURTNEY",WOLFINGTONCOURTNEYDENISON,21,21,,,Denison,DENISON,1214-3096,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,23,1,12,15,1233:00,154,0,1.000,,1,1,0,0,0,0,1.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,Denison,Finlay Harmon,Finlay,Harmon,,182,Finlay Harmon,"HARMON,FINLAY",HARMONFINLAYDENISON,21,20,,,Denison,DENISON,1214-3871,0,4,0,0,0,3,20,1,10,2,0,0,0,10,0,0,0,0,0,0,0,0,0,33,33,12,16,1173:00,154,0,1.000,,83,110,8,72,17,55,.755,3.43,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,Denison,Emma Blake,Emma,Blake,,182,Emma Blake,"BLAKE,EMMA",BLAKEEMMADENISON,0,0,,,Denison,DENISON,1214-3872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,Denison,Ellie Muldoon,Ellie,Muldoon,,182,Ellie Muldoon,"MULDOON,ELLIE",MULDOONELLIEDENISON,14,1,,,Denison,DENISON,1214-3090,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,5,0,60:00,0,0,1.000,,10,14,0,11,4,7,.714,0.79,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,Denison,Brianna Blake,Brianna,Blake,,182,Brianna Blake,"BLAKE,BRIANNA",BLAKEBRIANNADENISON,0,0,,,Denison,DENISON,1214-3873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,Denison,Evy Palmer,Evy,Palmer,,182,Evy Palmer,"PALMER,EVY",PALMEREVYDENISON,21,21,,,Denison,DENISON,1214-3097,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,28,13,7,11,1233:00,154,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,Denison,Adelaide Merrick,Adelaide,Merrick,,182,Adelaide Merrick,"MERRICK,ADELAIDE",MERRICKADELAIDEDENISON,7,0,,,Denison,DENISON,1214-3874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,00:00,0,0,1.000,,2,2,0,2,1,1,1.000,0.29,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,Denison,Grayson O'Marra,Grayson,O'Marra,,182,Grayson O'Marra,"O'MARRA,GRAYSON",O'MARRAGRAYSONDENISON,21,21,,,Denison,DENISON,1214-3089,0,8,0,0,0,1,16,0,5,3,0,0,0,10,3,0,0,0,0,0,0,0,0,21,30,26,20,1233:00,154,0,1.000,,35,60,15,42,16,26,.583,2.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,Denison,Kaylyn Kirrane,Kaylyn,Kirrane,,182,Kaylyn Kirrane,"KIRRANE,KAYLYN",KIRRANEKAYLYNDENISON,14,0,,,Denison,DENISON,1214-3615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,1,16:00,46,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,14,242:21,26,25,0,1,0,0,1,0,0,77,6.44,.490
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,Denison,Cate Dannahey,Cate,Dannahey,,182,Cate Dannahey,"DANNAHEY,CATE",DANNAHEYCATEDENISON,7,0,,,Denison,DENISON,1214-3332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,00:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,7,81:48,7,12,0,1,0,0,0,0,0,26,5.13,.632
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,Denison,Grace Dailey,Grace,Dailey,,182,Grace Dailey,"DAILEY,GRACE",DAILEYGRACEDENISON,9,0,,,Denison,DENISON,1214-3875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,00:00,0,0,1.000,,1,1,0,2,1,1,1.000,0.22,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,Denison,Annie Carson,Annie,Carson,,182,Annie Carson,"CARSON,ANNIE",CARSONANNIEDENISON,8,0,,,Denison,DENISON,1214-3876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,00:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,Denison,Julianne Henigan,Julianne,Henigan,,182,Julianne Henigan,"HENIGAN,JULIANNE",HENIGANJULIANNEDENISON,21,21,,,Denison,DENISON,1214-3335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,11,3,1216:00,168,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,21,911:03,109,118,0,16,2,0,2,0,0,334,7.18,.520
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,DePauw,Kaitlyn Bach,Kaitlyn,Bach,,177,Kaitlyn Bach,"BACH,KAITLYN",BACHKAITLYNDEPAUW,16,3,,,DePauw,DEPAUW,1274-6881,0,0,0,0,0,0,3,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,12,18,12,3,180:00,0,0,1.000,,8,12,2,7,2,5,.667,0.44,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,DePauw,Kai Coffee,Kai,Coffee,,177,Kai Coffee,"COFFEE,KAI",COFFEEKAIDEPAUW,17,17,,,DePauw,DEPAUW,1274-6650,0,7,0,0,0,0,12,0,2,0,0,0,0,5,3,0,0,0,0,0,0,0,0,39,43,22,17,1020:00,0,0,1.000,,42,54,13,35,11,24,.778,2.06,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,DePauw,Nora Friskel,Nora,Friskel,,177,Nora Friskel,"FRISKEL,NORA",FRISKELNORADEPAUW,17,17,,,DePauw,DEPAUW,1274-6651,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11,0,10,5,1020:00,0,0,1.000,,1,1,0,0,0,0,1.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,DePauw,Emerson Perea,Emerson,Perea,,177,Emerson Perea,"PEREA,EMERSON",PEREAEMERSONDEPAUW,8,8,,,DePauw,DEPAUW,1274-6652,0,3,0,0,0,0,11,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,6,1,15,4,480:00,0,0,1.000,,21,27,9,14,3,11,.778,1.75,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,DePauw,Delana Underwood,Delana,Underwood,,177,Delana Underwood,"UNDERWOOD,DELANA",UNDERWOODDELANADEPAUW,17,13,,,DePauw,DEPAUW,1274-6381,0,2,0,0,0,0,6,0,3,0,0,0,0,4,2,0,0,0,0,0,0,0,0,14,8,15,6,780:00,0,0,1.000,,17,27,6,12,0,12,.630,0.71,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,DePauw,Maya Zalewski,Maya,Zalewski,,177,Maya Zalewski,"ZALEWSKI,MAYA",ZALEWSKIMAYADEPAUW,9,2,,,DePauw,DEPAUW,1274-6885,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,120:00,0,0,1.000,,7,7,0,5,1,4,1.000,0.56,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,DePauw,Mia Garofalo,Mia,Garofalo,,177,Mia Garofalo,"GAROFALO,MIA",GAROFALOMIADEPAUW,8,3,,,DePauw,DEPAUW,1274-6882,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,5,1,180:00,0,0,1.000,,3,7,1,4,1,3,.429,0.50,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,DePauw,Kate Sullivan,Kate,Sullivan,,177,Kate Sullivan,"SULLIVAN,KATE",SULLIVANKATEDEPAUW,12,12,,,DePauw,DEPAUW,1274-6653,0,5,0,0,0,1,25,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,20,54,12,8,720:00,0,0,1.000,,67,81,10,47,4,43,.827,3.92,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,DePauw,Katie Jauchius,Katie,Jauchius,,177,Katie Jauchius,"JAUCHIUS,KATIE",JAUCHIUSKATIEDEPAUW,17,16,,,DePauw,DEPAUW,1274-6883,0,1,0,0,0,0,11,0,2,0,0,0,0,9,2,0,0,0,0,0,0,0,0,18,30,30,9,960:00,0,0,1.000,,36,49,3,43,20,23,.735,2.53,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,DePauw,Meredith Buti,Meredith,Buti,,177,Meredith Buti,"BUTI,MEREDITH",BUTIMEREDITHDEPAUW,10,1,,,DePauw,DEPAUW,1274-6383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,60:00,0,0,1.000,,1,2,0,7,7,0,.500,0.70,,,,,2,51:03,9,2,0,0,0,0,0,0,0,12,10.58,.182
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,DePauw,Rosalie Tasker,Rosalie,Tasker,,177,Rosalie Tasker,"TASKER,ROSALIE",TASKERROSALIEDEPAUW,10,8,,,DePauw,DEPAUW,1274-6654,0,1,0,0,0,0,13,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,14,13,18,6,480:00,0,0,1.000,,33,44,4,26,8,18,.750,2.60,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,DePauw,Abby Gillum,Abby,Gillum,,177,Abby Gillum,"GILLUM,ABBY",GILLUMABBYDEPAUW,11,2,,,DePauw,DEPAUW,1274-6384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,120:00,0,0,1.000,,1,1,1,0,0,0,1.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,DePauw,Mary Mason,Mary,Mason,,177,Mary Mason,"MASON,MARY",MASONMARYDEPAUW,10,10,,,DePauw,DEPAUW,1274-6656,0,5,0,0,0,3,11,0,4,0,0,0,0,7,1,0,0,0,0,0,0,0,0,17,34,15,11,600:00,0,0,1.000,,34,43,13,26,7,19,.791,2.60,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,DePauw,Lucy Knerr,Lucy,Knerr,,177,Lucy Knerr,"KNERR,LUCY",KNERRLUCYDEPAUW,0,0,,,DePauw,DEPAUW,1274-6657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,0,1.000,,0,0,0,0,0,0,.000,0,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,DePauw,Kate Leone,Kate,Leone,,177,Kate Leone,"LEONE,KATE",LEONEKATEDEPAUW,17,17,,,DePauw,DEPAUW,1274-6386,0,6,0,0,0,2,16,0,2,2,0,0,0,3,1,0,0,0,0,0,0,0,0,18,0,21,2,1020:00,0,0,1.000,,48,65,15,41,13,28,.738,2.41,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,DePauw,Corinne Nicholas,Corinne,Nicholas,,177,Corinne Nicholas,"NICHOLAS,CORINNE",NICHOLASCORINNEDEPAUW,11,2,,,DePauw,DEPAUW,1274-6387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,1,120:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,DePauw,MacKenzie Phillips,MacKenzie,Phillips,,177,MacKenzie Phillips,"PHILLIPS,MACKENZIE",PHILLIPSMACKENZIEDEPAUW,6,0,,,DePauw,DEPAUW,1274-6658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,00:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,DePauw,Kinsey McAleece,Kinsey,McAleece,,177,Kinsey McAleece,"MCALEECE,KINSEY",MCALEECEKINSEYDEPAUW,17,17,,,DePauw,DEPAUW,1274-6659,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,17,0,11,7,1020:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,DePauw,Izzy Kowalczyk,Izzy,Kowalczyk,,177,Izzy Kowalczyk,"KOWALCZYK,IZZY",KOWALCZYKIZZYDEPAUW,1,0,,,DePauw,DEPAUW,1274-6884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,DePauw,Sydney Shields,Sydney,Shields,,177,Sydney Shields,"SHIELDS,SYDNEY",SHIELDSSYDNEYDEPAUW,17,17,,,DePauw,DEPAUW,1274-6388,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,9,1,14,7,1020:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,North Coast Athletic Conference (NCAC),ncac,DePauw,Ally Black,Ally,Black,,177,Ally Black,"BLACK,ALLY",BLACKALLYDEPAUW,10,1,,,DePauw,DEPAUW,1274-6188,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,13,2,1,9,60:00,0,0,1.000,,1,3,1,0,0,0,.333,0.00,,,,,,,,,,,,,,,,,,
