season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source
2025-26,mgolf,Men,Upper Midwest Athletic Conference,umac,Bethany Lutheran,Bethany Lutheran College,Keaton Ginter,,,24914,292,ACTIVE,74.0,2.0,12,75.1051101651457,9,5,4,23.1816941201011,-16.588571275614,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Upper Midwest Athletic Conference,umac,Northwestern-St.Paul,University of Northwestern - St. Paul,Shane Seiffert,,Fourth Year,14408,323,ACTIVE,74.31,2.31,13,74.7293251141133,8,2,2,22.2119451969277,-13.2791200930217,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Upper Midwest Athletic Conference,umac,Northwestern-St.Paul,University of Northwestern - St. Paul,Luke Frazell,,Second Year,8490,499,ACTIVE,76.59,4.59,17,76.7153502824093,10,1,0,17.0386372657096,-13.3049919896723,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Upper Midwest Athletic Conference,umac,Northwestern-St.Paul,University of Northwestern - St. Paul,Jakob Swanson,,,38325,513,ACTIVE,76.71,4.71,17,76.8329973412328,10,2,2,16.7825534169538,-13.3049919896723,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Upper Midwest Athletic Conference,umac,Northwestern-St.Paul,University of Northwestern - St. Paul,Carson Besonen,,Second Year,8491,517,ACTIVE,76.29,4.29,17,76.4212326353505,10,1,1,16.6566868498653,-13.3049919896723,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Upper Midwest Athletic Conference,umac,UW-Superior,University of Wisconsin-Superior,Andrew Rude,,,22391,554,ACTIVE,76.88,4.88,17,76.8838154202148,9,3,1,15.5161625501884,-12.6972507467959,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Upper Midwest Athletic Conference,umac,UW-Superior,University of Wisconsin-Superior,Andrew Slatten,,Second Year,5904,577,ACTIVE,76.39,4.39,23,76.3918554963258,12,4,2,15.1457692555743,-12.1373196452205,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Upper Midwest Athletic Conference,umac,UW-Superior,University of Wisconsin-Superior,Matthew Unger,,Third Year,35406,710,ACTIVE,78.26,6.26,23,78.2614207137171,12,2,1,12.4570100587265,-12.1373196452205,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Upper Midwest Athletic Conference,umac,UW-Superior,University of Wisconsin-Superior,Blu Anderson,,Fourth Year,18588,802,ACTIVE,78.0,6.0,23,78.0005511484997,12,0,0,11.0062876820873,-12.1373196452205,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Upper Midwest Athletic Conference,umac,North Central (MN),North Central University,Kaden Dunton,,,4433,809,ACTIVE,78.23,6.23,13,78.8070383648986,9,2,1,10.8150394054448,-15.6591695249287,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Upper Midwest Athletic Conference,umac,Bethany Lutheran,Bethany Lutheran College,Matthew Olmanson,,Third Year,33708,853,ACTIVE,78.67,6.67,12,79.7546205607763,10,2,0,9.98550277074361,-17.1728650310583,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Upper Midwest Athletic Conference,umac,UW-Superior,University of Wisconsin-Superior,Trevor Durfee,,,15236,890,ACTIVE,78.74,6.74,23,78.7396815832823,12,0,0,9.37384915524195,-12.1373196452205,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Upper Midwest Athletic Conference,umac,Martin Luther,Martin Luther College,Benjamin Pearson,,Third Year,35701,918,ACTIVE,78.75,6.75,12,79.6318681987519,9,2,1,8.88128686915291,-16.283968974668,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Upper Midwest Athletic Conference,umac,Bethany Lutheran,Bethany Lutheran College,Julian Bhardwaj,,Third Year,4058,940,ACTIVE,78.47,6.47,15,79.3859438930871,11,2,0,8.64072284279947,-16.5904154382717,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Upper Midwest Athletic Conference,umac,Crown,Crown College,Adam Thomas,,,26710,952,ACTIVE,77.92,5.92,12,79.0684020182566,8,2,0,8.46692378526002,-16.5855755625387,Region VI - (M) DIII,clippd_scoreboard
