season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,composite_score,global_rank,rating
2025-26,softball,North Coast Athletic Conference (NCAC),ncac,Denison,Calderon Annabelle,Calderon,Annabelle,,182,Calderon Annabelle,0,0DENS,39,39,,,120,41,55,39,20,1,11,14,1,10,13,2,2,0,0,0,0,0,0,0,0,0,0,0.549,110,144,2,1.000,.458,.917,161,15,3,1,0,28,7,2,0,179,.983,35,.800,,3,3,17,32,"11,30",0.37,11,30,"30,69",0.43,30,69,"17,40",0.43,17,40,"2,9",0.22,2,9,0,0,0,0,"15,22","7,11","51,82",14,0,0,0,0,0,0,0,9,20,0,,Denison,DENS,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6266532604044,1,99
2025-26,softball,North Coast Athletic Conference (NCAC),ncac,Denison,Abogado Jacqui,Abogado,Jacqui,,182,Abogado Jacqui,0,0DENS,39,39,,,119,26,45,39,11,1,9,13,0,0,20,4,1,0,1,2,0,0,0,1,0,1,0,0.433,85,135,1,1.000,.378,.714,282,10,6,0,0,0,0,12,0,298,.980,0,.000,,4,3,23,32,"11,34",0.32,11,34,"26,71",0.37,26,71,"21,57",0.37,21,57,"1,10",0.10,1,10,0,0,0,0,"9,21","10,17","42,80",4,0,0,0,0,0,0,0,7,29,0,,Denison,DENS,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.006407761743983,2,99
2025-26,softball,North Coast Athletic Conference (NCAC),ncac,DePauw,Katie Mathies,Katie,Mathies,,177,Katie Mathies,0,0DPUS,38,37,,,113,22,45,43,14,2,4,15,0,3,4,1,5,0,0,5,0,0,0,0,0,1,0,0.463,75,136,5,1.000,.398,.664,233,13,2,0,0,0,0,10,0,248,.992,0,.000,,3,5,27,39,"18,43",0.42,18,43,"32,72",0.44,32,72,"24,50",0.48,24,50,"1,3",0.33,1,3,0,0,0,0,"7,15","13,16","55,83",69,0,0,0,0,0,0,0,16,17,0,,DePauw,DPUS,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.585641829640917,3,99
2025-26,softball,North Coast Athletic Conference (NCAC),ncac,Wooster,Cate Barkdoll,Cate,Barkdoll,,807,Cate Barkdoll,0,0WOOS,38,37,,,108,21,39,32,13,1,6,14,0,4,6,2,2,1,2,0,0,0,0,0,0,0,0,0.452,72,128,3,.667,.361,.667,122,33,1,3,0,65,23,3,0,156,.994,88,.739,,4,5,33,26,"13,39",0.33,13,39,"26,67",0.39,26,67,"17,43",0.40,17,43,"5,9",0.56,5,9,0,0,0,0,"12,27","10,15","45,76",18,0,0,0,0,0,0,0,12,23,0,,Wooster,WOOS,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.147648743265977,4,98
2025-26,softball,North Coast Athletic Conference (NCAC),ncac,Denison,Surbaugh Brooke,Surbaugh,Brooke,,182,Surbaugh Brooke,0,0DENS,31,28,,,87,11,28,16,1,0,7,4,0,7,24,7,0,0,0,0,0,0,0,1,0,1,0,0.398,50,98,0,.000,.322,.575,6,33,2,0,0,18,3,3,0,41,.951,21,.857,,0,2,10,25,"8,34",0.24,8,34,"13,44",0.30,13,44,"7,30",0.23,7,30,"3,6",0.50,3,6,0,0,0,0,"9,16","3,7","21,50",14,0,0,0,1,0,0,0,2,23,0,,Denison,DENS,0,True,120,1,20,11,10,0,9,3,1,0,116.1,67,55,22,63,17,1,12,3.31,458,510,6,12,0,1,17,0,0,23,.262,112,161,0,0,0,0,0,0,9.573376249968351,5,98
2025-26,softball,North Coast Athletic Conference (NCAC),ncac,Kenyon,Keala Montgomery,Keala,Montgomery,,335,Keala Montgomery,0,0KENS,34,34,,,116,35,41,29,10,7,1,5,0,2,9,2,14,1,1,3,0,0,0,0,0,2,0,0.381,68,127,15,.933,.353,.586,172,3,1,0,0,0,0,4,0,176,.994,0,.000,,6,7,28,35,"14,34",0.41,14,34,"20,53",0.38,20,53,"16,37",0.43,16,37,"1,2",0.50,1,2,0,0,0,0,"7,20","12,15","39,61",13,0,0,0,0,0,0,0,14,13,0,,Kenyon,KENS,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.925948035642498,6,98
2025-26,softball,North Coast Athletic Conference (NCAC),ncac,DePauw,Alex Romero-Salas,Alex,Romero-Salas,,177,Alex Romero-Salas,0,0DPUS,36,32,,,95,9,37,20,6,0,2,1,0,0,11,5,4,1,2,0,0,0,0,2,0,2,0,0.396,49,98,5,.800,.389,.516,1,22,1,0,0,15,5,0,0,24,.958,20,.750,,4,0,23,22,"14,36",0.39,14,36,"21,57",0.37,21,57,"16,43",0.37,16,43,0,0,0,0,0,0,0,0,"8,19","8,10","31,59",60,0,0,0,37,0,0,0,8,28,0,,DePauw,DPUS,0,True,103,1,14,9,4,1,9,2,0,0,98.0,46,33,16,70,23,1,8,2.36,378,413,4,2,0,4,13,0,0,21,.272,119,94,0,0,0,0,0,0,7.830841088530844,7,97
2025-26,softball,North Coast Athletic Conference (NCAC),ncac,Wittenberg,Meghan McCans,Meghan,McCans,,806,Meghan McCans,0,0WITS,41,40,,,128,40,44,13,4,1,1,16,0,0,9,3,33,4,0,0,0,0,0,0,0,3,0,0.417,53,144,37,.892,.344,.414,50,3,1,0,0,0,0,1,0,54,.981,0,.000,,10,5,42,21,"9,27",0.33,9,27,"22,58",0.38,22,58,"14,36",0.39,14,36,"1,2",0.50,1,2,0,0,0,0,"27,51","2,8","36,59",3,0,0,0,0,0,0,0,9,15,0,,Wittenberg,WITS,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.816539381761336,8,97
2025-26,softball,North Coast Athletic Conference (NCAC),ncac,Wittenberg,Kirsten Wright,Kirsten,Wright,,806,Kirsten Wright,0,0WITS,40,39,,,113,27,41,37,13,4,1,11,0,3,10,1,7,1,0,4,0,0,0,0,0,1,0,0.420,65,131,8,.875,.363,.575,25,2,1,0,0,0,0,0,0,28,.964,0,.000,,5,1,27,34,"11,35",0.31,11,35,"26,63",0.41,26,63,"21,49",0.43,21,49,"2,2",1.00,2,2,0,0,0,0,"12,24","19,23","45,73",11,0,0,0,1,0,0,0,17,16,0,,Wittenberg,WITS,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.754257376155951,9,97
2025-26,softball,North Coast Athletic Conference (NCAC),ncac,Kenyon,Arianna Jalomo,Arianna,Jalomo,,335,Arianna Jalomo,0,0KENS,26,26,,,83,25,35,31,7,2,1,8,0,0,3,1,4,0,1,3,0,0,0,0,0,1,0,0.457,49,95,4,1.000,.422,.590,30,43,11,0,0,0,0,1,0,84,.869,0,.000,,5,4,26,18,"9,29",0.31,9,29,"27,53",0.51,27,53,"24,40",0.60,24,40,"2,2",1.00,2,2,0,0,0,0,"2,12","17,19","40,57",13,0,0,0,0,0,0,0,7,17,0,,Kenyon,KENS,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.682867072923706,10,96
