season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,matches_played,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,attack_stats,set_stats,serve_stats,defense_stats,block_stats,misc_stats
2026-27,mvball,Empire 8 (E8),e8,St. John Fisher,"Barone, James",James,Barone,,601,"Barone, James","BARONE, JAMES",St. John Fisher,SJF,1009-6784,27,3,9,0,9,0,.000,11,2,2,155,4,354,0,8,11,107,0,0,0,0,34,2,0,2,0,11,1,0.07,5.74,1.26,0.07,0.30,0.41,,,,,,
2026-27,mvball,Empire 8 (E8),e8,St. John Fisher,"Carwile, Connor",Connor,Carwile,,601,"Carwile, Connor","CARWILE, CONNOR",St. John Fisher,SJF,1009-6290,72,0,13,0,13,0,.000,0,0,0,6,1,22,0,9,6,169,0,0,38,3,29,0,0,0,0,9,0,0.00,0.08,0.40,0.00,0.13,0.13,,,,,,
2026-27,mvball,Empire 8 (E8),e8,St. John Fisher,"Welter, Coleton",Coleton,Welter,,601,"Welter, Coleton","WELTER, COLETON",St. John Fisher,SJF,1009-6289,51,5,3,0,3,0,.207,246,54,105,8,1,25,0,5,27,90,0,0,143,4,46,21,0,20,1,121,0,2.06,0.16,0.90,0.41,0.10,2.37,,,,,,
2026-27,mvball,Empire 8 (E8),e8,St. John Fisher,"Hernandez, Evan",Evan,Hernandez,,601,"Hernandez, Evan","HERNANDEZ, EVAN",St. John Fisher,SJF,1009-6288,25,3,17,0,17,0,.200,30,6,12,85,1,162,0,6,2,64,0,0,3,0,21,2,0,2,0,19,0,0.48,3.40,0.84,0.08,0.24,0.76,,,,,,
2026-27,mvball,Empire 8 (E8),e8,St. John Fisher,"Dreger, Nathan",Nathan,Dreger,,601,"Dreger, Nathan","DREGER, NATHAN",St. John Fisher,SJF,1009-6753,13,0,19,0,19,0,.250,44,11,22,0,0,5,0,4,3,21,0,0,4,0,5,7,0,7,0,29.5,0,1.69,0.00,0.38,0.54,0.31,2.27,,,,,,
2026-27,mvball,Empire 8 (E8),e8,St. John Fisher,"Kielbasinski, Avery",Avery,Kielbasinski,,601,"Kielbasinski, Avery","KIELBASINSKI, AVERY",St. John Fisher,SJF,1009-6752,71,28,16,0,16,0,.244,484,86,204,10,1,49,0,14,43,187,0,0,287,13,67,28,2,24,4,234,0,2.87,0.14,0.94,0.39,0.20,3.30,,,,,,
2026-27,mvball,Empire 8 (E8),e8,St. John Fisher,"Leong, Dylan",Dylan,Leong,,601,"Leong, Dylan","LEONG, DYLAN",St. John Fisher,SJF,1009-6750,24,0,12,0,12,0,.245,49,9,21,2,0,3,0,6,14,48,0,0,30,1,9,3,1,3,0,28.5,0,0.88,0.08,0.38,0.13,0.25,1.19,,,,,,
2026-27,mvball,Empire 8 (E8),e8,St. John Fisher,"Martinez, Giancarlo",Giancarlo,Martinez,,601,"Martinez, Giancarlo","MARTINEZ, GIANCARLO",St. John Fisher,SJF,1009-6751,29,3,15,0,15,0,.210,119,20,45,3,0,11,0,7,11,66,0,0,18,0,21,7,2,6,1,56,0,1.55,0.10,0.72,0.24,0.24,1.93,,,,,,
2026-27,mvball,Empire 8 (E8),e8,St. John Fisher,"Mist, Archer",Archer,Mist,,601,"Mist, Archer","MIST, ARCHER",St. John Fisher,SJF,1009-6747,2,0,2,0,2,0,.000,2,0,0,0,0,0,0,0,2,7,0,0,0,0,1,1,0,1,0,0.5,0,0.00,0.00,0.50,0.50,0.00,0.25,,,,,,
2026-27,mvball,Empire 8 (E8),e8,St. John Fisher,"Nickson, Bryce",Bryce,Nickson,,601,"Nickson, Bryce","NICKSON, BRYCE",St. John Fisher,SJF,1009-6755,22,0,22,0,22,0,.333,9,1,4,2,0,10,0,4,7,44,0,0,21,2,16,1,0,1,0,8.5,0,0.18,0.09,0.73,0.05,0.18,0.39,,,,,,
2026-27,mvball,Empire 8 (E8),e8,St. John Fisher,"Zimmerman, Luke",Luke,Zimmerman,,601,"Zimmerman, Luke","ZIMMERMAN, LUKE",St. John Fisher,SJF,1009-6754,84,0,21,0,21,0,.000,16,1,1,49,1,151,0,0,0,0,0,0,554,24,227,0,0,0,0,1,0,0.01,0.58,2.70,0.00,0.00,0.01,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Nazareth,"Sweet, Gavin",Gavin,Sweet,,461,"Sweet, Gavin","SWEET, GAVIN",Nazareth,Naz,1007-4605,99,0,1,0,1,0,-.214,28,8,2,46,1,193,0,0,0,0,0,0,600,31,199,0,0,0,0,2,0,0.02,0.46,2.01,0.00,0.00,0.02,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Nazareth,"Burda, AJ",AJ,Burda,,461,"Burda, AJ","BURDA, AJ",Nazareth,Naz,1007-4603,99,39,5,0,5,0,.219,401,67,155,803,8,1785,0,36,113,376,0,0,57,6,135,37,5,37,0,209.5,1,1.57,8.11,1.36,0.37,0.36,2.12,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Nazareth,"O'Brien, Brendan",Brendan,O'Brien,,461,"O'Brien, Brendan","O'BRIEN, BRENDAN",Nazareth,Naz,1007-4815,29,1,3,0,3,0,.000,0,0,0,0,1,3,0,1,9,56,0,0,3,1,5,0,0,0,0,1,0,0.00,0.00,0.17,0.00,0.03,0.03,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Nazareth,"Seliger, Joe",Joe,Seliger,,461,"Seliger, Joe","SELIGER, JOE",Nazareth,Naz,1007-4816,98,17,7,0,7,0,.082,245,65,85,12,2,62,0,30,65,337,0,0,374,10,122,9,0,8,1,120,0,0.87,0.12,1.24,0.09,0.31,1.22,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Nazareth,"Henderson, Tristan",Tristan,Henderson,,461,"Henderson, Tristan","HENDERSON, TRISTAN",Nazareth,Naz,1007-4818,79,23,17,0,17,0,.168,351,92,151,7,1,28,0,1,11,19,0,0,238,17,24,21,5,16,5,165,0,1.91,0.09,0.30,0.27,0.01,2.09,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Nazareth,"Ringstad, Quinn",Quinn,Ringstad,,461,"Ringstad, Quinn","RINGSTAD, QUINN",Nazareth,Naz,1007-5045,93,34,8,0,8,0,.308,292,50,140,12,3,61,0,17,54,262,0,0,15,4,53,55,6,49,6,187.5,0,1.51,0.13,0.57,0.59,0.18,2.02,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Nazareth,"Murphy, Ryan",Ryan,Murphy,,461,"Murphy, Ryan","MURPHY, RYAN",Nazareth,Naz,1007-5044,93,38,11,0,11,0,.366,495,64,245,8,4,51,0,42,65,387,0,0,6,0,54,57,5,44,13,322,0,2.63,0.09,0.58,0.61,0.45,3.46,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Nazareth,"Warner, Joshua",Joshua,Warner,,461,"Warner, Joshua","WARNER, JOSHUA",Nazareth,Naz,1007-5046,9,4,18,0,18,0,.412,17,1,8,1,0,1,0,0,1,2,0,0,2,0,2,5,0,3,2,11.5,0,0.89,0.11,0.22,0.56,0.00,1.28,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Nazareth,"Chiles, Quintin",Quintin,Chiles,,461,"Chiles, Quintin","CHILES, QUINTIN",Nazareth,Naz,1007-5260,97,37,4,0,4,0,.175,417,90,163,30,6,130,0,11,74,245,0,0,472,21,133,21,4,14,7,188,0,1.68,0.31,1.37,0.22,0.11,1.94,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Nazareth,"Frawley, Sean",Sean,Frawley,,461,"Frawley, Sean","FRAWLEY, SEAN",Nazareth,Naz,1007-5262,89,33,6,0,6,0,.189,540,101,203,11,3,37,0,30,53,311,0,0,2,1,87,29,1,28,1,248,0,2.28,0.12,0.98,0.33,0.34,2.79,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Nazareth,"Mangan, Daniel",Daniel,Mangan,,461,"Mangan, Daniel","MANGAN, DANIEL",Nazareth,Naz,1007-5251,40,3,13,0,13,0,.200,20,2,6,130,7,316,0,3,5,33,0,0,0,0,20,1,2,1,0,9.5,1,0.15,3.25,0.50,0.03,0.08,0.24,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Nazareth,"Drews, Austin",Austin,Drews,,461,"Drews, Austin","DREWS, AUSTIN",Nazareth,Naz,1007-5261,36,5,15,0,15,0,.288,52,7,22,5,0,13,0,12,13,104,0,0,6,1,15,19,2,13,6,46.5,0,0.61,0.14,0.42,0.53,0.33,1.29,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Nazareth,"Spiegel, Allister",Allister,Spiegel,,461,"Spiegel, Allister","SPIEGEL, ALLISTER",Nazareth,Naz,1007-5263,10,0,10,0,10,0,-.400,5,2,0,18,1,69,0,1,1,6,0,0,0,0,1,1,0,1,0,1.5,0,0.00,1.80,0.10,0.10,0.10,0.15,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Elmira,"Staron, Gabriel",Gabriel,Staron,,213,"Staron, Gabriel","STARON, GABRIEL",Elmira,Elmira,1004-2406,81,32,10,0,10,0,.256,578,123,271,28,5,108,0,23,59,252,0,0,439,25,93,19,1,16,3,305,0,3.35,0.35,1.15,0.23,0.28,3.77,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Elmira,"Barton, Connor",Connor,Barton,,213,"Barton, Connor","BARTON, CONNOR",Elmira,Elmira,1004-2402,80,0,12,0,12,0,-.100,10,2,1,20,3,100,0,0,0,0,0,0,442,16,109,0,0,0,0,1,0,0.01,0.25,1.36,0.00,0.00,0.01,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Elmira,"Vargas, Dylan",Dylan,Vargas,,213,"Vargas, Dylan","VARGAS, DYLAN",Elmira,Elmira,1004-2403,68,22,14,0,14,0,.272,169,35,81,9,1,37,0,12,48,210,0,0,13,1,16,42,6,30,12,120,0,1.19,0.13,0.24,0.62,0.18,1.76,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Elmira,"Jata, Luke",Luke,Jata,,213,"Jata, Luke","JATA, LUKE",Elmira,Elmira,1004-2404,81,31,16,0,16,0,.231,666,163,317,13,7,90,0,28,73,306,0,0,375,15,96,15,0,8,7,356,2,3.91,0.16,1.19,0.19,0.35,4.40,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Elmira,"Sims, Caden",Caden,Sims,,213,"Sims, Caden","SIMS, CADEN",Elmira,Elmira,1004-2562,36,14,8,0,8,0,.143,35,4,9,2,1,8,0,0,1,5,0,0,2,0,4,17,8,11,6,20.5,0,0.25,0.06,0.11,0.47,0.00,0.57,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Elmira,"Rohman, Nick",Nick,Rohman,,213,"Rohman, Nick","ROHMAN, NICK",Elmira,Elmira,1004-2564,67,26,9,0,9,0,.175,57,8,18,523,9,1122,0,21,25,217,0,0,5,0,88,9,1,9,0,43.5,2,0.27,7.81,1.31,0.13,0.31,0.65,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Elmira,"Connors, Drake",Drake,Connors,,213,"Connors, Drake","CONNORS, DRAKE",Elmira,Elmira,1004-2567,75,29,19,0,19,0,.134,268,68,104,6,2,41,0,6,29,199,0,0,3,1,61,23,1,22,1,122,0,1.39,0.08,0.81,0.31,0.08,1.63,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Elmira,"Davenport, Ethan",Ethan,Davenport,,213,"Davenport, Ethan","DAVENPORT, ETHAN",Elmira,Elmira,1004-2568,71,25,11,0,11,0,.377,252,43,138,12,3,47,0,21,74,215,0,0,9,2,41,41,0,26,15,187,1,1.94,0.17,0.58,0.58,0.30,2.63,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Elmira,"Mathew, Jeremiah",Jeremiah,Mathew,,213,"Mathew, Jeremiah","MATHEW, JEREMIAH",Elmira,Elmira,1004-2720,19,0,1,0,1,0,.200,15,5,8,1,1,6,0,1,4,36,0,0,17,0,8,1,0,0,1,10,0,0.42,0.05,0.42,0.05,0.05,0.53,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Elmira,"Ziemblicki, Erik",Erik,Ziemblicki,,213,"Ziemblicki, Erik","ZIEMBLICKI, ERIK",Elmira,Elmira,1004-2717,64,9,3,0,3,0,.156,32,6,11,280,5,634,0,8,25,198,0,0,0,0,34,12,1,12,0,25,0,0.17,4.38,0.53,0.19,0.13,0.39,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Elmira,"Hoopes, Austin",Austin,Hoopes,,213,"Hoopes, Austin","HOOPES, AUSTIN",Elmira,Elmira,1004-2719,53,0,4,0,4,0,-.333,6,2,0,12,0,38,0,1,5,38,0,0,102,2,48,0,0,0,0,1,0,0.00,0.23,0.91,0.00,0.02,0.02,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Elmira,"Damore, Anthony",Anthony,Damore,,213,"Damore, Anthony","DAMORE, ANTHONY",Elmira,Elmira,1004-2721,45,0,5,0,5,0,.000,0,0,0,4,0,8,0,3,12,126,0,0,2,0,9,0,0,0,0,3,0,0.00,0.09,0.20,0.00,0.07,0.07,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Elmira,"Flores Jr, George",George,Flores Jr,,213,"Flores Jr, George","FLORES JR, GEORGE",Elmira,Elmira,1004-2718,32,4,7,0,7,0,.057,105,32,38,3,2,16,0,4,12,55,0,0,76,7,21,1,1,0,1,43,0,1.19,0.09,0.66,0.03,0.13,1.34,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Poly,"Gottler, Peter",Peter,Gottler,,9500,"Gottler, Peter","GOTTLER, PETER",Poly,SPI,1192-616,89,40,3,0,3,0,.215,629,77,212,7,0,94,0,21,48,337,0,0,406,24,139,33,0,28,5,252,0,2.38,0.08,1.56,0.37,0.24,2.83,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Poly,"Slater, Joshua",Joshua,Slater,,9500,"Slater, Joshua","SLATER, JOSHUA",Poly,SPI,1192-168,90,36,4,0,4,0,.330,106,6,41,803,17,2064,0,14,15,336,0,0,8,0,147,26,5,24,2,69,0,0.46,8.92,1.63,0.29,0.16,0.77,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Poly,"Chaput, Forest",Forest,Chaput,,9500,"Chaput, Forest","CHAPUT, FOREST",Poly,SPI,1192-615,98,22,6,0,6,0,.000,21,5,5,7,3,54,0,2,11,63,0,0,338,22,140,0,0,0,0,7,0,0.05,0.07,1.43,0.00,0.02,0.07,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Poly,"McNulty, Thomas",Thomas,McNulty,,9500,"McNulty, Thomas","MCNULTY, THOMAS",Poly,SPI,1192-1249,94,0,7,0,7,0,-.364,22,10,2,44,2,193,0,0,0,0,0,0,532,19,258,0,0,0,0,2,0,0.02,0.47,2.74,0.00,0.00,0.02,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Poly,"Baaki, Andrew",Andrew,Baaki,,9500,"Baaki, Andrew","BAAKI, ANDREW",Poly,SPI,1192-1389,96,43,19,0,19,0,.306,438,72,206,11,4,57,0,17,76,270,0,0,5,0,45,71,7,57,14,265.5,2,2.15,0.11,0.47,0.74,0.18,2.77,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Poly,"Gottler, Derek",Derek,Gottler,,9500,"Gottler, Derek","GOTTLER, DEREK",Poly,SPI,1192-1388,36,2,13,0,13,0,.085,94,23,31,4,3,12,0,5,32,92,0,0,22,2,14,4,0,4,0,38,0,0.86,0.11,0.39,0.11,0.14,1.06,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Poly,"Hollingsworth, Corey",Corey,Hollingsworth,,9500,"Hollingsworth, Corey","HOLLINGSWORTH, COREY",Poly,SPI,1192-1383,76,10,17,0,17,0,.048,146,33,40,14,1,42,0,7,26,149,0,0,177,5,88,6,0,4,2,51,0,0.53,0.18,1.16,0.08,0.09,0.67,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Poly,"Passmore, Aiden",Aiden,Passmore,,9500,"Passmore, Aiden","PASSMORE, AIDEN",Poly,SPI,1192-1390,19,1,12,0,12,0,.175,80,13,27,0,2,11,0,6,9,42,0,0,55,2,17,1,0,1,0,33.5,0,1.42,0.00,0.89,0.05,0.32,1.76,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Poly,"Ranger, Kaiden",Kaiden,Ranger,,9500,"Ranger, Kaiden","RANGER, KAIDEN",Poly,SPI,1192-1384,32,5,20,0,20,0,.346,104,15,51,1,0,13,0,4,13,85,0,0,0,0,16,11,2,9,2,61.5,0,1.59,0.03,0.50,0.34,0.13,1.92,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Poly,"McDarby, Connor",Connor,McDarby,,9500,"McDarby, Connor","MCDARBY, CONNOR",Poly,SPI,1192-1527,10,1,1,0,1,0,.273,22,3,9,0,2,3,0,1,2,12,0,0,2,0,7,2,0,2,0,11,0,0.90,0.00,0.70,0.20,0.10,1.10,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Poly,"Zuber, Nathan",Nathan,Zuber,,9500,"Zuber, Nathan","ZUBER, NATHAN",Poly,SPI,1192-1522,45,0,2,0,2,0,.000,6,1,1,4,0,23,0,5,6,76,0,0,50,1,38,0,0,0,0,6,0,0.02,0.09,0.84,0.00,0.11,0.13,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Poly,"Wharton, Dylan",Dylan,Wharton,,9500,"Wharton, Dylan","WHARTON, DYLAN",Poly,SPI,1192-1531,15,2,8,0,8,0,.279,43,8,20,1,1,5,0,4,12,45,0,0,0,0,4,8,1,7,1,28.5,0,1.33,0.07,0.27,0.53,0.27,1.90,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Poly,"Hennessy, Aaron",Aaron,Hennessy,,9500,"Hennessy, Aaron","HENNESSY, AARON",Poly,SPI,1192-1525,84,37,10,0,10,0,.172,390,81,148,7,5,65,0,11,30,295,0,0,43,3,129,30,2,21,9,178.5,0,1.76,0.08,1.54,0.36,0.13,2.13,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Poly,"Stayton, Quincy",Quincy,Stayton,,9500,"Stayton, Quincy","STAYTON, QUINCY",Poly,SPI,1192-1524,82,15,11,0,11,0,.235,584,87,224,3,2,37,0,15,41,253,0,0,159,11,65,17,0,14,3,249,0,2.73,0.04,0.79,0.21,0.18,3.04,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Poly,"Prusky, Jordan",Jordan,Prusky,,9500,"Prusky, Jordan","PRUSKY, JORDAN",Poly,SPI,1192-1529,88,40,18,0,18,0,.291,316,54,146,9,1,51,0,10,77,203,0,0,4,1,54,60,2,40,20,196,0,1.66,0.10,0.61,0.68,0.11,2.23,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Poly,"Svara, Jacob",Jacob,Svara,,9500,"Svara, Jacob","SVARA, JACOB",Poly,SPI,1192-1530,16,2,23,0,23,0,.138,58,10,18,2,0,14,0,4,8,59,0,0,67,3,37,1,0,1,0,22,0,1.13,0.13,2.31,0.06,0.25,1.38,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Poly,"Rehbit, Joe",Joe,Rehbit,,9500,"Rehbit, Joe","REHBIT, JOE",Poly,SPI,1192-1526,25,6,24,0,24,0,.227,22,1,6,140,7,320,0,4,15,94,0,0,0,0,18,5,0,5,0,12.5,0,0.24,5.60,0.72,0.20,0.16,0.50,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Poly,"Geloso, Vincenzo",Vincenzo,Geloso,,9500,"Geloso, Vincenzo","GELOSO, VINCENZO",Poly,SPI,1192-1523,34,5,25,0,25,0,.179,134,29,53,4,2,14,0,2,3,19,0,0,2,0,11,14,1,12,2,63,0,1.56,0.12,0.32,0.41,0.06,1.85,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Poly,"Krein, Eben",Eben,Krein,,9500,"Krein, Eben","KREIN, EBEN",Poly,SPI,1192-1528,17,3,5,0,5,0,.040,25,5,6,90,3,221,0,2,18,45,0,0,2,0,15,3,0,2,1,10,0,0.35,5.29,0.88,0.18,0.12,0.59,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Russell Sage,"Occelin, Wylkins",Wylkins,Occelin,,11036,"Occelin, Wylkins","OCCELIN, WYLKINS",Russell Sage,Sage,0,68,18,16,0,16,0,.262,172,29,74,5,2,33,0,3,23,185,0,0,12,5,36,31,4,27,4,94,0,1.09,0.07,0.53,0.46,0.04,1.38,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Russell Sage,"Fox, Dylan",Dylan,Fox,,11036,"Fox, Dylan","FOX, DYLAN",Russell Sage,Sage,0,104,34,4,0,4,0,.215,775,141,308,43,5,167,0,20,84,314,0,0,152,7,158,40,3,33,7,352,0,2.96,0.41,1.52,0.38,0.19,3.38,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Russell Sage,"Cooper, Spencer",Spencer,Cooper,,11036,"Cooper, Spencer","COOPER, SPENCER",Russell Sage,Sage,0,75,23,8,0,8,0,.048,248,65,77,16,5,91,0,12,40,133,0,0,225,15,106,19,3,15,4,100,0,1.03,0.21,1.41,0.25,0.16,1.33,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Russell Sage,"Gentile, Marcus",Marcus,Gentile,,11036,"Gentile, Marcus","GENTILE, MARCUS",Russell Sage,Sage,0,96,27,17,0,17,0,.306,229,36,106,3,3,49,0,22,47,297,0,0,4,0,43,48,2,36,12,158,0,1.10,0.03,0.45,0.50,0.23,1.65,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Russell Sage,"Roque, Giovee",Giovee,Roque,,11036,"Roque, Giovee","ROQUE, GIOVEE",Russell Sage,Sage,0,6,1,2,0,2,0,.250,12,3,6,0,0,2,0,1,3,9,0,0,10,2,2,0,0,0,0,7,0,1.00,0.00,0.33,0.00,0.17,1.17,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Russell Sage,"Guetti, Anthony",Anthony,Guetti,,11036,"Guetti, Anthony","GUETTI, ANTHONY",Russell Sage,Sage,0,113,38,6,0,6,0,.143,140,20,40,1011,21,2591,0,41,76,482,0,0,13,1,159,26,3,25,1,95,3,0.35,8.95,1.41,0.23,0.36,0.84,,,,,,
2026-27,mvball,Empire 8 (E8),e8,Russell Sage,"Lindheimer, John",John,Lindheimer,,11036,"Lindheimer, John","LINDHEIMER, JOHN",Russell Sage,Sage,0,95,29,11,0,11,0,.182,627,131,245,32,2,140,0,21,69,334,0,0,441,27,136,21,3,18,3,278,2,2.58,0.34,1.43,0.22,0.22,2.93,,,,,,
