season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,goalie_stats,shot_stats,goal_stats,caution_stats,misc_stats
2026-27,wsoc,Conference of New England (CCC),ccc,University of New England,"Brodeur, Lexy",Lexy,Brodeur,,1255,"Brodeur, Lexy","BRODEUR,LEXY",University of New England,UNE,990-3326,3,0,11,0,11,0,0,1,2,0,0,0,0,0,.67,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,85:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of New England,"Watson, Addie",Addie,Watson,,1255,"Watson, Addie","WATSON,ADDIE",University of New England,UNE,990-2798,3,0,12,0,12,0,0,1,1,3,1,1,0,0,.33,.33,1.00,.333,.333,0,0,0,0,0,0,1,.333,0,0,0,0,.00,.00,.00,.00,0,,80:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of New England,"Talbot, Emily",Emily,Talbot,,1255,"Talbot, Emily","TALBOT,EMILY",University of New England,UNE,990-3160,3,3,13,0,13,0,0,6,11,11,5,3,0,0,3.67,2.00,3.67,1.000,1.667,3,1,0,0,1,1,0,.000,1,0,0,0,.33,.00,.00,.00,0,,194:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of New England,"Underwood, Isla",Isla,Underwood,,1255,"Underwood, Isla","UNDERWOOD,ISLA",University of New England,UNE,990-3327,2,0,14,0,14,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,19:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of New England,"Walton, Marah",Marah,Walton,,1255,"Walton, Marah","WALTON,MARAH",University of New England,UNE,990-2991,3,3,15,0,15,0,0,0,0,1,1,0,0,0,.00,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,173:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of New England,"Sutton, Julia",Julia,Sutton,,1255,"Sutton, Julia","SUTTON,JULIA",University of New England,UNE,990-2990,2,0,16,0,16,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,19:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of New England,"Martinelli, Sophie",Sophie,Martinelli,,1255,"Martinelli, Sophie","MARTINELLI,SOPHIE",University of New England,UNE,990-3157,2,0,17,0,17,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,19:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of New England,"Veneto, Ari",Ari,Veneto,,1255,"Veneto, Ari","VENETO,ARI",University of New England,UNE,990-3161,3,3,18,0,18,0,0,1,1,0,0,0,0,0,.33,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,198:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of New England,"McGee, Gillian",Gillian,McGee,,1255,"McGee, Gillian","MCGEE,GILLIAN",University of New England,UNE,990-3158,3,3,19,0,19,0,0,9,15,11,3,4,0,0,5.00,3.00,3.67,1.333,1.000,5,0,0,0,1,1,1,.333,0,0,0,0,.00,.00,.00,.00,0,,210:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of New England,"Jessuck, Charlotte",Charlotte,Jessuck,,1255,"Jessuck, Charlotte","JESSUCK,CHARLOTTE",University of New England,UNE,990-3155,3,3,20,0,20,0,0,0,3,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,151:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of New England,"Carreiro, Lily",Lily,Carreiro,,1255,"Carreiro, Lily","CARREIRO,LILY",University of New England,UNE,990-2984,3,2,21,0,21,0,0,1,2,0,0,0,0,0,.67,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,117:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of New England,"Richard, Eve",Eve,Richard,,1255,"Richard, Eve","RICHARD,EVE",University of New England,UNE,990-3328,2,0,22,0,22,0,0,1,1,0,0,0,0,0,.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,68:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of New England,"Butler, Lindsey",Lindsey,Butler,,1255,"Butler, Lindsey","BUTLER,LINDSEY",University of New England,UNE,990-2799,0,0,23,0,23,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of New England,"Hodgson, Jill",Jill,Hodgson,,1255,"Hodgson, Jill","HODGSON,JILL",University of New England,UNE,990-3154,3,3,24,0,24,0,0,9,14,10,2,4,0,0,4.67,3.00,3.33,1.333,.667,5,0,1,0,0,1,0,.000,0,0,0,0,.00,.00,.00,.00,0,,146:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of New England,"Caldarone, Ava",Ava,Caldarone,,1255,"Caldarone, Ava","CALDARONE,AVA",University of New England,UNE,990-3153,2,0,25,0,25,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,26:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of New England,"Clark, Ashley",Ashley,Clark,,1255,"Clark, Ashley","CLARK,ASHLEY",University of New England,UNE,990-2800,3,0,26,0,26,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,29:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of New England,"Santoro, Gabriella",Gabriella,Santoro,,1255,"Santoro, Gabriella","SANTORO,GABRIELLA",University of New England,UNE,990-3329,3,0,27,0,27,0,0,1,5,2,2,0,0,0,1.67,.33,.67,.000,.667,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,98:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of New England,"Gilbert, Maitri",Maitri,Gilbert,,1255,"Gilbert, Maitri","GILBERT,MAITRI",University of New England,UNE,990-3330,2,0,28,0,28,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,19:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of New England,"Pujol, Penelope",Penelope,Pujol,,1255,"Pujol, Penelope","PUJOL,PENELOPE",University of New England,UNE,990-3331,2,0,29,0,29,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,19:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of New England,"Hanover, Bella",Bella,Hanover,,1255,"Hanover, Bella","HANOVER,BELLA",University of New England,UNE,990-3332,2,0,31,0,31,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,19:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of New England,"Boucher, Elisse",Elisse,Boucher,,1255,"Boucher, Elisse","BOUCHER,ELISSE",University of New England,UNE,990-3333,2,0,34,0,34,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,39:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of Hartford,"Garnett, Alivia",Alivia,Garnett,,272,"Garnett, Alivia","GARNETT,ALIVIA",University of Hartford,HFD,6-3379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of Hartford,"Rivera, Aislyn",Aislyn,Rivera,,272,"Rivera, Aislyn","RIVERA,AISLYN",University of Hartford,HFD,6-2868,1,1,00,0,00,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,69:00,0,.00,.00,9,1,0,0,0,.667,2.65,4,2,68:17,1,1,2.00,0.667,.000,4.00,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of Hartford,"Nunnemacher, Madelyn",Madelyn,Nunnemacher,,272,"Nunnemacher, Madelyn","NUNNEMACHER,MADELYN",University of Hartford,HFD,6-3375,2,1,1,0,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,111:00,0,.00,.00,10,0,0,1,0,.800,0.81,4,1,111:43,1,2,.50,0.800,.000,2.00,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of Hartford,"Fuimara, Olivia",Olivia,Fuimara,,272,"Fuimara, Olivia","FUIMARA,OLIVIA",University of Hartford,HFD,6-3380,2,0,2,0,2,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,23:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of Hartford,"Brush, Kathleen",Kathleen,Brush,,272,"Brush, Kathleen","BRUSH,KATHLEEN",University of Hartford,HFD,6-2650,2,2,3,0,3,0,0,2,2,0,0,0,0,0,1.00,1.00,.00,.000,.000,2,0,0,0,0,0,0,.000,5,0,0,0,2.50,.00,.00,.00,0,,161:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of Hartford,"Dumas, Natalie",Natalie,Dumas,,272,"Dumas, Natalie","DUMAS,NATALIE",University of Hartford,HFD,6-3181,0,0,4,0,4,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of Hartford,"Koczak, Alyssa",Alyssa,Koczak,,272,"Koczak, Alyssa","KOCZAK,ALYSSA",University of Hartford,HFD,6-3372,2,2,5,0,5,0,0,1,1,0,0,0,0,0,.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,139:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of Hartford,"Benson, Kaylee",Kaylee,Benson,,272,"Benson, Kaylee","BENSON,KAYLEE",University of Hartford,HFD,6-3378,0,0,6,0,6,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of Hartford,"Tomas, Caroline",Caroline,Tomas,,272,"Tomas, Caroline","TOMAS,CAROLINE",University of Hartford,HFD,6-3183,2,2,7,0,7,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,178:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of Hartford,"Chávez, Angela",Angela,Chávez,,272,"Chávez, Angela","CHÁVEZ,ANGELA",University of Hartford,HFD,6-2870,2,2,8,0,8,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,126:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of Hartford,"Robles Sedano, Aiyanna",Aiyanna,Robles Sedano,,272,"Robles Sedano, Aiyanna","ROBLES SEDANO,AIYANNA",University of Hartford,HFD,6-3373,2,2,9,0,9,0,0,1,1,0,0,0,0,0,.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,4,0,0,0,2.00,.00,.00,.00,0,,105:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of Hartford,"Rieger, Sara",Sara,Rieger,,272,"Rieger, Sara","RIEGER,SARA",University of Hartford,HFD,6-3381,2,0,10,0,10,0,0,1,1,2,0,1,0,0,.50,.50,1.00,.500,.000,0,0,0,0,1,1,0,.000,0,0,0,0,.00,.00,.00,.00,0,,45:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of Hartford,"Nerney, Anastasia",Anastasia,Nerney,,272,"Nerney, Anastasia","NERNEY,ANASTASIA",University of Hartford,HFD,6-3184,2,2,11,0,11,0,0,3,3,1,1,0,0,0,1.50,1.50,.50,.000,.500,3,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,166:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of Hartford,"Egan, Morgan",Morgan,Egan,,272,"Egan, Morgan","EGAN,MORGAN",University of Hartford,HFD,6-2652,2,2,12,0,12,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,180:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of Hartford,"Freimuth, Taylor",Taylor,Freimuth,,272,"Freimuth, Taylor","FREIMUTH,TAYLOR",University of Hartford,HFD,6-3382,2,2,13,0,13,0,0,6,8,6,0,3,0,0,4.00,3.00,3.00,1.500,.000,3,1,0,0,0,1,0,.000,1,0,0,0,.50,.00,.00,.00,0,,145:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of Hartford,"Daly, Julia",Julia,Daly,,272,"Daly, Julia","DALY,JULIA",University of Hartford,HFD,6-3383,0,0,14,0,14,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of Hartford,"Skoczylas, Claudia",Claudia,Skoczylas,,272,"Skoczylas, Claudia","SKOCZYLAS,CLAUDIA",University of Hartford,HFD,6-3186,0,0,15,0,15,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of Hartford,"Mulvey, Tessa",Tessa,Mulvey,,272,"Mulvey, Tessa","MULVEY,TESSA",University of Hartford,HFD,6-3384,1,0,16,0,16,0,0,0,0,1,1,0,0,0,.00,.00,1.00,.000,1.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,32:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of Hartford,"Ferrabelo, Sierra",Sierra,Ferrabelo,,272,"Ferrabelo, Sierra","FERRABELO,SIERRA",University of Hartford,HFD,6-3385,0,0,17,0,17,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of Hartford,"Terranova, Gianna",Gianna,Terranova,,272,"Terranova, Gianna","TERRANOVA,GIANNA",University of Hartford,HFD,6-3376,1,0,18,0,18,0,0,1,1,0,0,0,0,0,1.00,1.00,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,08:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of Hartford,"Coer, Soph",Soph,Coer,,272,"Coer, Soph","COER,SOPH",University of Hartford,HFD,6-3187,2,0,19,0,19,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,89:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of Hartford,"Mather, Olivia",Olivia,Mather,,272,"Mather, Olivia","MATHER,OLIVIA",University of Hartford,HFD,6-3374,0,0,20,0,20,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of Hartford,"Richetti, Gia",Gia,Richetti,,272,"Richetti, Gia","RICHETTI,GIA",University of Hartford,HFD,6-3185,2,0,21,0,21,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,43:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of Hartford,"Flores, Olivia",Olivia,Flores,,272,"Flores, Olivia","FLORES,OLIVIA",University of Hartford,HFD,6-2871,0,0,22,0,22,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of Hartford,"Sadler, Reese",Reese,Sadler,,272,"Sadler, Reese","SADLER,REESE",University of Hartford,HFD,6-2655,2,2,23,0,23,0,0,2,3,2,0,1,1,0,1.50,1.00,1.00,.500,.000,1,0,0,0,0,1,1,.500,1,0,0,0,.50,.00,.00,.00,0,,180:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Conference of New England (CCC),ccc,University of Hartford,"Mangalji, Mia",Mia,Mangalji,,272,"Mangalji, Mia","MANGALJI,MIA",University of Hartford,HFD,6-2656,2,2,24,0,24,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,180:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
