season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats,penalty_stats,misc_stats,goalie_stats,shot_stats,avg_points_game,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,composite_score,global_rank,rating
2025-26,wlax,Landmark Conference,landmark_conference,Scranton,Shannon Didominica,Shannon,Didominica,,633,Shannon Didominica,"DIDOMINICA,SHANNON",DIDOMINICASHANNONSCRANTON,17,0,,,Scranton,SCRANTON,0,,,,,,1.94,0,1,0,0,0,1,6,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,12,0,11,3,00:00,0,0,1.000,24,36,4,33,18,15,.667,,,,,,,,,,,,,,,3.0784757065558606,41,90
2025-26,wlax,Landmark Conference,landmark_conference,Catholic,Madeline Kelly,Madeline,Kelly,,124,Madeline Kelly,"KELLY,MADELINE",KELLYMADELINECUA,11,3,,,Catholic,CUA,0,,,,,,3.27,0,1,0,0,0,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,11,1,180:00,0,0,1.000,20,27,1,36,22,14,.741,,,,,,,,,,,,,,,3.070726141023559,42,90
2025-26,wlax,Landmark Conference,landmark_conference,Catholic,Annie Galarza,Annie,Galarza,,124,Annie Galarza,"GALARZA,ANNIE",GALARZAANNIECUA,18,15,,,Catholic,CUA,0,,,,,,1.39,0,2,0,0,0,1,9,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,27,1,22,8,935:00,55,0,1.000,17,28,7,25,14,11,.607,,,,,,,,,,,,,,,3.0465460179715484,43,89
2025-26,wlax,Landmark Conference,landmark_conference,Juniata,Skyler Stevens,Skyler,Stevens,,325,Skyler Stevens,"STEVENS,SKYLER",STEVENSSKYLERJUNIATA,17,16,,,Juniata,JUNIATA,0,,,,,,1.94,0,0,0,0,0,1,14,0,1,1,0,0,0,3,4,0,0,0,0,0,0,0,0,14,1,25,3,959:00,48,0,1.000,45,58,5,33,10,23,.776,,,,,,,,,,,,,,,2.9775880824666303,44,89
2025-26,wlax,Landmark Conference,landmark_conference,Moravian,Ella Steirer,Ella,Steirer,,443,Ella Steirer,"STEIRER,ELLA",STEIRERELLAMOR,18,18,,,Moravian,MOR,0,,,,,,1.56,0,0,0,0,0,1,7,2,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,14,12,1037:00,156,0,1.000,46,59,3,28,3,25,.780,,,,,,,,,,,,,,,2.7348669699387447,45,89
2025-26,wlax,Landmark Conference,landmark_conference,Goucher,Tatiana Emeruwa,Tatiana,Emeruwa,,1467,Tatiana Emeruwa,"EMERUWA,TATIANA",EMERUWATATIANAGOU,17,12,,,Goucher,GOU,0,,,,,,1.71,0,1,0,0,0,1,13,1,2,0,0,0,0,4,6,0,0,0,0,0,0,0,0,8,3,37,9,720:00,6,0,1.000,35,49,10,29,12,17,.714,,,,,,,,,,,,,,,2.6406839862954645,46,89
2025-26,wlax,Landmark Conference,landmark_conference,Catholic,Lindsay Sawyer,Lindsay,Sawyer,,124,Lindsay Sawyer,"SAWYER,LINDSAY",SAWYERLINDSAYCUA,19,18,,,Catholic,CUA,0,,,,,,1.37,0,10,0,0,0,0,16,2,2,4,0,0,0,4,5,0,0,0,0,0,0,0,0,24,2,13,7,1119:00,103,0,1.000,42,51,14,26,1,25,.824,,,,,,,,,,,,,,,2.6052122907673203,47,89
2025-26,wlax,Landmark Conference,landmark_conference,Scranton,Karina Roettger,Karina,Roettger,,633,Karina Roettger,"ROETTGER,KARINA",ROETTGERKARINASCRANTON,21,21,,,Scranton,SCRANTON,0,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,52,0,16,32,1257:00,53,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,,2.4522665519257854,48,89
2025-26,wlax,Landmark Conference,landmark_conference,Juniata,Elayna Stubbe,Elayna,Stubbe,,325,Elayna Stubbe,"STUBBE,ELAYNA",STUBBEELAYNAJUNIATA,18,12,,,Juniata,JUNIATA,0,,,,,,1.17,0,2,0,0,0,1,10,1,4,1,0,0,0,5,1,0,0,0,0,0,0,0,0,10,8,30,18,719:00,48,0,1.000,33,45,7,21,4,17,.733,,,,,,,,,,,,,,,2.1492790892825573,49,88
2025-26,wlax,Landmark Conference,landmark_conference,Drew,Madi Strong,Madi,Strong,,190,Madi Strong,"STRONG,MADI",STRONGMADIDREW,13,13,,,Drew,DREW,0,,,,,,2.15,0,1,0,0,0,1,12,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,10,0,16,4,803:00,131,0,1.000,34,44,5,28,8,20,.773,,,,,,,,,,,,,,,2.065716437683581,50,88
2025-26,wlax,Landmark Conference,landmark_conference,Wilkes,Brooklyn Pedana,Brooklyn,Pedana,,784,Brooklyn Pedana,"PEDANA,BROOKLYN",PEDANABROOKLYNWUWL,15,15,,,Wilkes,WUWL,0,,,,,,1.73,0,1,0,0,0,0,13,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,19,25,8,900:00,22,0,1.000,41,54,4,26,3,23,.759,,,,,,,,,,,,,,,1.988952664187932,51,88
2025-26,wlax,Landmark Conference,landmark_conference,Susquehanna,Aerin O'Brien,Aerin,O'Brien,,685,Aerin O'Brien,"O'BRIEN,AERIN",O'BRIENAERINSUSQU-W,19,19,,,Susquehanna,SUSQU-W,0,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,35,10,1117:00,99,0,1.000,0,0,0,0,0,0,.000,19,1118:39,194,187,0,9,11,0,2,1,0,567,10.41,.491,1.9623328257743244,52,88
2025-26,wlax,Landmark Conference,landmark_conference,Drew,Hayden Scotti,Hayden,Scotti,,190,Hayden Scotti,"SCOTTI,HAYDEN",SCOTTIHAYDENDREW,16,16,,,Drew,DREW,0,,,,,,1.44,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,42,5,983:00,131,0,1.000,25,33,7,23,13,10,.758,,,,,,,,,,,,,,,1.929631660448379,53,88
2025-26,wlax,Landmark Conference,landmark_conference,Elizabethtown,Hailey Meyer,Hailey,Meyer,,211,Hailey Meyer,"MEYER,HAILEY",MEYERHAILEYETOWN,17,5,,,Elizabethtown,ETOWN,0,,,,,,0.41,0,1,0,0,0,0,3,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,37,18,24,23,300:00,0,0,1.000,10,14,2,7,1,6,.714,,,,,,,,,,,,,,,1.913945940426872,54,87
2025-26,wlax,Landmark Conference,landmark_conference,Scranton,Grace Didominica,Grace,Didominica,,633,Grace Didominica,"DIDOMINICA,GRACE",DIDOMINICAGRACESCRANTON,21,19,,,Scranton,SCRANTON,0,,,,,,0.86,0,2,0,0,0,0,5,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,24,2,11,10,1137:00,53,0,1.000,17,21,2,18,6,12,.810,,,,,,,,,,,,,,,1.826330102551622,55,87
2025-26,wlax,Landmark Conference,landmark_conference,Goucher,Wrenn Harney,Wrenn,Harney,,1467,Wrenn Harney,"HARNEY,WRENN",HARNEYWRENNGOU,17,7,,,Goucher,GOU,0,,,,,,1.53,0,3,0,0,0,1,8,0,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,10,9,31,3,418:00,50,0,1.000,23,28,8,26,13,13,.821,,,,,,,,,,,,,,,1.8175159145208921,56,87
2025-26,wlax,Landmark Conference,landmark_conference,Goucher,Katie Bloom,Katie,Bloom,,1467,Katie Bloom,"BLOOM,KATIE",BLOOMKATIEGOU,17,17,,,Goucher,GOU,0,,,,,,1.18,0,0,0,0,0,0,4,0,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,18,31,14,10,1018:00,52,0,1.000,26,34,0,20,3,17,.765,,,,,,,,,,,,,,,1.7167090656774826,57,87
2025-26,wlax,Landmark Conference,landmark_conference,Susquehanna,Clare Blaschak,Clare,Blaschak,,685,Clare Blaschak,"BLASCHAK,CLARE",BLASCHAKCLARESUSQU-W,2,0,,,Susquehanna,SUSQU-W,0,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23:00,0,0,1.000,0,0,0,0,0,0,.000,2,23:00,0,3,0,0,0,0,0,0,0,4,.00,1.000,1.566349562620791,58,87
2025-26,wlax,Landmark Conference,landmark_conference,Susquehanna,Sloane Coddington,Sloane,Coddington,,685,Sloane Coddington,"CODDINGTON,SLOANE",CODDINGTONSLOANESUSQU-W,18,16,,,Susquehanna,SUSQU-W,0,,,,,,0.56,0,3,0,0,0,0,4,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,33,31,19,15,960:00,99,0,1.000,17,20,7,10,2,8,.850,,,,,,,,,,,,,,,1.470866203863889,59,87
2025-26,wlax,Landmark Conference,landmark_conference,Susquehanna,Jessica Russo,Jessica,Russo,,685,Jessica Russo,"RUSSO,JESSICA",RUSSOJESSICASUSQU-W,18,13,,,Susquehanna,SUSQU-W,0,,,,,,1.22,0,1,0,0,0,1,11,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,18,0,18,2,780:00,99,0,1.000,24,33,1,22,7,15,.727,,,,,,,,,,,,,,,1.4214995335503344,60,86
2025-26,wlax,Landmark Conference,landmark_conference,Juniata,Devyn Mauger,Devyn,Mauger,,325,Devyn Mauger,"MAUGER,DEVYN",MAUGERDEVYNJUNIATA,18,18,,,Juniata,JUNIATA,0,,,,,,0.83,0,6,0,0,0,2,11,0,1,1,0,0,0,3,5,0,0,0,0,0,0,0,0,23,14,25,10,1079:00,48,0,1.000,20,25,7,15,2,13,.800,,,,,,,,,,,,,,,1.2297598410173614,61,86
2025-26,wlax,Landmark Conference,landmark_conference,Catholic,Lauren Bendo,Lauren,Bendo,,124,Lauren Bendo,"BENDO,LAUREN",BENDOLAURENCUA,19,19,,,Catholic,CUA,0,,,,,,0.05,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,38,5,9,23,1179:00,103,0,1.000,2,2,0,1,0,1,1.000,,,,,,,,,,,,,,,1.065213338101635,62,86
2025-26,wlax,Landmark Conference,landmark_conference,Catholic,Caroline Regan,Caroline,Regan,,124,Caroline Regan,"REGAN,CAROLINE",REGANCAROLINECUA,17,5,,,Catholic,CUA,0,,,,,,1.00,0,0,0,0,0,1,6,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,16,3,15,5,300:00,0,0,1.000,11,14,0,17,9,8,.786,,,,,,,,,,,,,,,0.8947796861256124,63,86
2025-26,wlax,Landmark Conference,landmark_conference,Goucher,Amelia Lazzini,Amelia,Lazzini,,1467,Amelia Lazzini,"LAZZINI,AMELIA",LAZZINIAMELIAGOU,16,9,,,Goucher,GOU,0,,,,,,1.50,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18,0,581:00,23,0,1.000,15,16,0,24,13,11,.938,,,,,,,,,,,,,,,0.88846020714823,64,86
2025-26,wlax,Landmark Conference,landmark_conference,Lycoming,Emily Reese,Emily,Reese,,373,Emily Reese,"REESE,EMILY",REESEEMILYLYCOW,16,16,,,Lycoming,LYCOW,0,,,,,,1.00,0,2,0,0,0,0,5,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,18,6,21,6,955:00,36,0,1.000,20,22,2,16,6,10,.909,,,,,,,,,,,,,,,0.864726323398529,65,85
2025-26,wlax,Landmark Conference,landmark_conference,Juniata,Tess Ledeboer,Tess,Ledeboer,,325,Tess Ledeboer,"LEDEBOER,TESS",LEDEBOERTESSJUNIATA,17,17,,,Juniata,JUNIATA,0,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,32,43,17,26,1019:00,48,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,,0.8549965441283804,66,85
2025-26,wlax,Landmark Conference,landmark_conference,Elizabethtown,Madison Hennelly,Madison,Hennelly,,211,Madison Hennelly,"HENNELLY,MADISON",HENNELLYMADISONETOWN,13,4,,,Elizabethtown,ETOWN,0,,,,,,1.69,0,1,0,0,0,0,2,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,8,4,240:00,0,0,1.000,21,25,3,22,7,15,.840,,,,,,,,,,,,,,,0.8395272569043539,67,85
2025-26,wlax,Landmark Conference,landmark_conference,Scranton,Paige Martin,Paige,Martin,,633,Paige Martin,"MARTIN,PAIGE",MARTINPAIGESCRANTON,21,21,,,Scranton,SCRANTON,0,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,38,1,4,19,1257:00,53,0,1.000,0,1,0,0,0,0,.000,,,,,,,,,,,,,,,0.5732376733147975,68,85
2025-26,wlax,Landmark Conference,landmark_conference,Scranton,Catherine McGlynn,Catherine,McGlynn,,633,Catherine McGlynn,"MCGLYNN,CATHERINE",MCGLYNNCATHERINESCRANTON,21,4,,,Scranton,SCRANTON,0,,,,,,0.95,0,0,0,0,0,0,4,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,37,7,2,242:00,16,0,1.000,23,32,0,20,6,14,.719,,,,,,,,,,,,,,,0.5639964964201668,69,85
2025-26,wlax,Landmark Conference,landmark_conference,Drew,Emma Gallaro,Emma,Gallaro,,190,Emma Gallaro,"GALLARO,EMMA",GALLAROEMMADREW,10,10,,,Drew,DREW,0,,,,,,1.70,0,2,0,0,0,0,7,1,1,2,0,0,0,4,5,0,0,0,0,0,0,0,0,11,16,13,6,623:00,82,0,1.000,31,42,8,17,2,15,.738,,,,,,,,,,,,,,,0.5289974688121882,70,85
2025-26,wlax,Landmark Conference,landmark_conference,Moravian,Keara Reilly,Keara,Reilly,,443,Keara Reilly,"REILLY,KEARA",REILLYKEARAMOR,16,16,,,Moravian,MOR,0,,,,,,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,25,15,12,19,960:00,133,0,1.000,2,2,0,4,2,2,1.000,,,,,,,,,,,,,,,0.5088055920063191,71,84
2025-26,wlax,Landmark Conference,landmark_conference,Scranton,Jessica McCabe,Jessica,McCabe,,633,Jessica McCabe,"MCCABE,JESSICA",MCCABEJESSICASCRANTON,21,0,,,Scranton,SCRANTON,0,,,,,,0.81,0,3,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,1,4,3,00:00,0,0,1.000,23,37,4,17,2,15,.622,,,,,,,,,,,,,,,0.4852756218214671,72,84
2025-26,wlax,Landmark Conference,landmark_conference,Scranton,Mia Dinnocenzio,Mia,Dinnocenzio,,633,Mia Dinnocenzio,"DINNOCENZIO,MIA",DINNOCENZIOMIASCRANTON,20,18,,,Scranton,SCRANTON,0,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41,2,6,16,1077:00,53,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,,0.4755934579735064,73,84
2025-26,wlax,Landmark Conference,landmark_conference,Catholic,Caroline Gaines,Caroline,Gaines,,124,Caroline Gaines,"GAINES,CAROLINE",GAINESCAROLINECUA,19,17,,,Catholic,CUA,0,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,32,24,13,21,1055:00,62,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,,0.422644343473378,74,84
2025-26,wlax,Landmark Conference,landmark_conference,Elizabethtown,Rachel Murphy,Rachel,Murphy,,211,Rachel Murphy,"MURPHY,RACHEL",MURPHYRACHELETOWN,17,17,,,Elizabethtown,ETOWN,0,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,17,4,1020:00,0,0,1.000,0,0,0,0,0,0,.000,17,985:17,189,202,0,8,7,0,4,0,0,501,11.51,.517,0.40110177964537885,75,84
2025-26,wlax,Landmark Conference,landmark_conference,Scranton,Brooke Lynch,Brooke,Lynch,,633,Brooke Lynch,"LYNCH,BROOKE",LYNCHBROOKESCRANTON,21,21,,,Scranton,SCRANTON,0,,,,,,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,31,0,7,18,1257:00,53,0,1.000,0,0,0,1,1,0,.000,,,,,,,,,,,,,,,0.2814961040914379,76,83
2025-26,wlax,Landmark Conference,landmark_conference,Goucher,Charlotte Bloom,Charlotte,Bloom,,1467,Charlotte Bloom,"BLOOM,CHARLOTTE",BLOOMCHARLOTTEGOU,16,15,,,Goucher,GOU,0,,,,,,0.63,0,3,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,12,14,7,898:00,52,0,1.000,11,20,3,10,3,7,.550,,,,,,,,,,,,,,,0.15812580770784007,77,83
2025-26,wlax,Landmark Conference,landmark_conference,Scranton,Molly McCarren,Molly,McCarren,,633,Molly McCarren,"MCCARREN,MOLLY",MCCARRENMOLLYSCRANTON,15,0,,,Scranton,SCRANTON,0,,,,,,1.20,0,0,0,0,0,1,2,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,7,0,6,2,00:00,0,0,1.000,25,35,0,18,1,17,.714,,,,,,,,,,,,,,,0.08742859404994463,78,83
2025-26,wlax,Landmark Conference,landmark_conference,Lycoming,Alyssa Zorbaugh,Alyssa,Zorbaugh,,373,Alyssa Zorbaugh,"ZORBAUGH,ALYSSA",ZORBAUGHALYSSALYCOW,15,11,,,Lycoming,LYCOW,0,,,,,,0.53,0,2,0,0,0,0,4,0,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,18,7,12,11,662:00,30,0,1.000,18,26,3,8,2,6,.692,,,,,,,,,,,,,,,0.023961109555665216,79,83
2025-26,wlax,Landmark Conference,landmark_conference,Scranton,Colleen Mullin,Colleen,Mullin,,633,Colleen Mullin,"MULLIN,COLLEEN",MULLINCOLLEENSCRANTON,0,0,,,Scranton,SCRANTON,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,80,83
2025-26,wlax,Landmark Conference,landmark_conference,Susquehanna,Elizabeth Kelly,Elizabeth,Kelly,,685,Elizabeth Kelly,"KELLY,ELIZABETH",KELLYELIZABETHSUSQU-W,0,0,,,Susquehanna,SUSQU-W,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,81,83
2025-26,wlax,Landmark Conference,landmark_conference,Catholic,Laura Sullivan,Laura,Sullivan,,124,Laura Sullivan,"SULLIVAN,LAURA",SULLIVANLAURACUA,0,0,,,Catholic,CUA,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,82,82
2025-26,wlax,Landmark Conference,landmark_conference,Scranton,Maeve Kelleher,Maeve,Kelleher,,633,Maeve Kelleher,"KELLEHER,MAEVE",KELLEHERMAEVESCRANTON,0,0,,,Scranton,SCRANTON,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,83,82
2025-26,wlax,Landmark Conference,landmark_conference,Catholic,Maeve O'Shaughnessy,Maeve,O'Shaughnessy,,124,Maeve O'Shaughnessy,"O'SHAUGHNESSY,MAEVE",O'SHAUGHNESSYMAEVECUA,0,0,,,Catholic,CUA,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,84,82
2025-26,wlax,Landmark Conference,landmark_conference,Elizabethtown,Molly Kleiinert,Molly,Kleiinert,,211,Molly Kleiinert,"KLEIINERT,MOLLY",KLEIINERTMOLLYETOWN,0,0,,,Elizabethtown,ETOWN,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,85,82
2025-26,wlax,Landmark Conference,landmark_conference,Scranton,Quinn Shields,Quinn,Shields,,633,Quinn Shields,"SHIELDS,QUINN",SHIELDSQUINNSCRANTON,0,0,,,Scranton,SCRANTON,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,86,82
2025-26,wlax,Landmark Conference,landmark_conference,Catholic,Sophia Callano,Sophia,Callano,,124,Sophia Callano,"CALLANO,SOPHIA",CALLANOSOPHIACUA,0,0,,,Catholic,CUA,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,87,81
2025-26,wlax,Landmark Conference,landmark_conference,Wilkes,Mara Adams,Mara,Adams,,784,Mara Adams,"ADAMS,MARA",ADAMSMARAWUWL,15,11,,,Wilkes,WUWL,0,,,,,,0.13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,27,16,660:00,22,0,1.000,3,4,2,2,1,1,.750,,,,,,,,,,,,,,,-0.06888508201114873,88,81
2025-26,wlax,Landmark Conference,landmark_conference,Catholic,Grace Button,Grace,Button,,124,Grace Button,"BUTTON,GRACE",BUTTONGRACECUA,19,19,,,Catholic,CUA,0,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,29,2,7,17,1179:00,103,0,1.000,0,1,0,0,0,0,.000,,,,,,,,,,,,,,,-0.08500452210233445,89,81
2025-26,wlax,Landmark Conference,landmark_conference,Scranton,Eva Guerino,Eva,Guerino,,633,Eva Guerino,"GUERINO,EVA",GUERINOEVASCRANTON,19,15,,,Scranton,SCRANTON,0,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,6,2,861:00,97,0,1.000,0,0,0,0,0,0,.000,19,759:04,97,101,0,12,3,0,0,0,0,309,7.67,.510,-0.1879480365089437,90,81
2025-26,wlax,Landmark Conference,landmark_conference,Juniata,Shannon Para,Shannon,Para,,325,Shannon Para,"PARA,SHANNON",PARASHANNONJUNIATA,18,18,,,Juniata,JUNIATA,0,,,,,,0.72,0,3,0,0,0,0,5,0,1,0,0,0,0,7,4,0,0,0,0,0,0,0,0,8,15,21,6,1079:00,48,0,1.000,23,31,8,13,3,10,.742,,,,,,,,,,,,,,,-0.19105370819206635,91,81
2025-26,wlax,Landmark Conference,landmark_conference,Juniata,Mikayla Bodley,Mikayla,Bodley,,325,Mikayla Bodley,"BODLEY,MIKAYLA",BODLEYMIKAYLAJUNIATA,18,17,,,Juniata,JUNIATA,0,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,16,3,911:00,152,0,1.000,0,0,0,0,0,0,.000,18,823:49,161,125,0,8,9,0,2,0,0,385,11.73,.437,-0.21994251303917334,92,80
2025-26,wlax,Landmark Conference,landmark_conference,Goucher,Amaya Locke,Amaya,Locke,,1467,Amaya Locke,"LOCKE,AMAYA",LOCKEAMAYAGOU,10,6,,,Goucher,GOU,0,,,,,,1.70,0,3,0,0,0,0,7,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,12,1,358:00,46,0,1.000,20,23,5,17,6,11,.870,,,,,,,,,,,,,,,-0.23036749825218988,93,80
2025-26,wlax,Landmark Conference,landmark_conference,Susquehanna,Nikki Genovese,Nikki,Genovese,,685,Nikki Genovese,"GENOVESE,NIKKI",GENOVESENIKKISUSQU-W,17,6,,,Susquehanna,SUSQU-W,0,,,,,,0.88,0,2,0,0,0,1,2,2,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,7,0,10,3,360:00,0,0,1.000,19,26,5,15,2,13,.731,,,,,,,,,,,,,,,-0.23829113350876396,94,80
2025-26,wlax,Landmark Conference,landmark_conference,Susquehanna,Shea Cina,Shea,Cina,,685,Shea Cina,"CINA,SHEA",CINASHEASUSQU-W,18,18,,,Susquehanna,SUSQU-W,0,,,,,,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26,0,9,15,1081:00,44,0,1.000,1,1,0,1,1,0,1.000,,,,,,,,,,,,,,,-0.2475270580544141,95,80
2025-26,wlax,Landmark Conference,landmark_conference,Catholic,Clare Martin,Clare,Martin,,124,Clare Martin,"MARTIN,CLARE",MARTINCLARECUA,19,19,,,Catholic,CUA,0,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,21,3,11,20,1179:00,103,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,,-0.2569721485138936,96,80
2025-26,wlax,Landmark Conference,landmark_conference,Susquehanna,Makaela Larkin,Makaela,Larkin,,685,Makaela Larkin,"LARKIN,MAKAELA",LARKINMAKAELASUSQU-W,17,5,,,Susquehanna,SUSQU-W,0,,,,,,0.53,0,1,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,17,12,5,300:00,0,0,1.000,11,17,1,9,3,6,.647,,,,,,,,,,,,,,,-0.26875371351813626,97,80
2025-26,wlax,Landmark Conference,landmark_conference,Catholic,Maggie Traynor,Maggie,Traynor,,124,Maggie Traynor,"TRAYNOR,MAGGIE",TRAYNORMAGGIECUA,16,1,,,Catholic,CUA,0,,,,,,1.06,0,2,0,0,0,1,11,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,12,0,60:00,0,0,1.000,26,42,9,17,2,15,.619,,,,,,,,,,,,,,,-0.3133593820772353,98,79
2025-26,wlax,Landmark Conference,landmark_conference,Susquehanna,Sophie Cole,Sophie,Cole,,685,Sophie Cole,"COLE,SOPHIE",COLESOPHIESUSQU-W,21,0,,,Susquehanna,SUSQU-W,0,,,,,,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1,2,4,00:00,0,0,1.000,13,24,0,12,10,2,.542,,,,,,,,,,,,,,,-0.3274476770253283,99,79
