conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,z_per_set_stats_points,z_per_set_stats_kills,z_per_set_stats_assists,z_per_set_stats_blocks,z_per_set_stats_aces,z_per_set_stats_digs,z_attack_stats_errors,z_serve_stats_errors,composite_score,rank,rating
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,wvball,Lakeland,"Hughes, Samya",0,,5,74,45,0.214,844.0,135.0,316.0,9.0,2.0,79.0,0.0,12.0,23.0,217.0,0.0,0.0,303.0,26.0,145.0,25.0,6.0,19.0,6.0,343.5,0.0,4.27,0.12,1.96,0.34,0.16,4.64,3.3199604611923115,3.571681017698381,-0.3493217657984294,0.4638574426810557,0.14071375945023767,0.7652386911276162,2.661445258616363,0.8088358760188166,5.834063474449331,1,99
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,wvball,Edgewood,"Borchert, Katie",0,,17,109,35,0.239,1167.0,105.0,384.0,14.0,1.0,102.0,0.0,26.0,40.0,371.0,0.0,0.0,801.0,52.0,310.0,68.0,1.0,58.0,10.0,449.0,0.0,3.52,0.13,2.84,0.62,0.24,4.12,2.8354603707760244,2.7953532025078753,-0.34308040627349917,1.4581711979592282,0.6645949379509615,1.5717345011958908,1.9043643575229934,2.0176455368821027,5.671114463284388,2,96
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,wvball,Wisconsin Lutheran,"Biggin, Lydia",0,,19,107,54,0.201,975.0,183.0,379.0,11.0,4.0,81.0,0.0,50.0,58.0,357.0,0.0,0.0,0.0,0.0,205.0,56.0,5.0,51.0,5.0,459.5,2.0,3.54,0.1,1.92,0.52,0.47,4.29,2.993854631104426,2.816055277579623,-0.3618044848482898,1.103059142502738,2.1707533261405425,0.7285797906699674,3.872774700365754,3.297561648384406,5.527280906722637,3,94
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,wvball,Aurora,"Ruse, Katelyn",0,,10,98,50,0.199,923.0,145.0,329.0,20.0,6.0,113.0,0.0,33.0,29.0,369.0,0.0,0.0,531.0,36.0,297.0,27.0,2.0,26.0,1.0,376.0,1.0,3.36,0.2,3.03,0.28,0.34,3.84,2.574575706705715,2.629736601933901,-0.29939088959898774,0.25079020940716157,1.3194464110768664,1.745864278369723,2.9138055589808194,1.2354745798529176,4.882061623438746,4,93
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,wvball,St. Norbert,"Colburn, Heidi",0,,11,97,44,0.273,227.0,22.0,84.0,839.0,19.0,2326.0,0.0,50.0,32.0,434.0,0.0,0.0,6.0,2.0,290.0,23.0,3.0,21.0,2.0,146.5,2.0,0.87,8.65,2.99,0.24,0.52,1.51,0.4036426092635029,0.05232825550142235,4.974557908967037,0.10874538722456535,2.4981790627034948,1.7092053779120744,-0.19022613550199566,1.448793931769968,4.804351456139964,5,92
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,wvball,Concordia Wisconsin,"Stickney, Paige",0,,3,108,49,0.274,636.0,101.0,275.0,17.0,0.0,85.0,0.0,30.0,36.0,297.0,0.0,0.0,14.0,0.0,72.0,104.0,7.0,80.0,24.0,369.0,0.0,2.55,0.16,0.67,0.96,0.28,3.42,2.1832487106002523,1.7913025615281548,-0.32435632769870854,2.665552186511295,0.9265355272013236,-0.417010848631559,1.8034202373772108,1.7332197343260356,4.486808534273793,6,91
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,wvball,Illinois Tech,"Trautmann Mendez, Karla",0,,21,80,47,0.173,771.0,117.0,250.0,17.0,6.0,92.0,0.0,21.0,36.0,230.0,0.0,0.0,270.0,18.0,168.0,36.0,5.0,32.0,4.0,291.0,2.0,3.13,0.21,2.1,0.45,0.26,3.64,2.388229518084066,2.391662738608813,-0.2931495300740576,0.854480703683195,0.7955652325761425,0.8935448427293874,2.207196717960341,1.7332197343260356,4.4797613294564105,7,90
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,wvball,Benedictine,"Sommesi, Sophia",0,,5,102,56,0.196,952.0,110.0,297.0,21.0,5.0,159.0,0.0,18.0,33.0,296.0,0.0,0.0,657.0,33.0,356.0,56.0,2.0,42.0,14.0,350.0,0.0,2.91,0.21,3.49,0.55,0.18,3.43,2.1925660200313346,2.163939912819598,-0.2931495300740576,1.2095927591396853,0.27168405407541857,2.1674416336326847,2.0305445077052218,1.519900382408985,4.445059702068818,8,90
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,wvball,Aurora,"Nelson, Trinity",0,,3,88,47,0.269,156.0,13.0,55.0,854.0,25.0,2510.0,0.0,27.0,23.0,289.0,0.0,0.0,10.0,1.0,202.0,34.0,5.0,33.0,1.0,99.5,3.0,0.63,9.7,2.3,0.39,0.31,1.13,0.04958485088236948,-0.19609664535953944,5.629900659084707,0.6414134704093009,1.122990969139095,1.0768393450176315,-0.4173504058300065,0.8088358760188166,4.312347382724378,9,89
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,wvball,Aurora,"Kowalczyk, Izabella",0,,5,84,44,0.15,829.0,118.0,242.0,14.0,4.0,76.0,0.0,29.0,28.0,344.0,0.0,0.0,13.0,0.0,198.0,31.0,1.0,29.0,2.0,287.5,0.0,2.88,0.17,2.36,0.37,0.35,3.42,2.1832487106002523,2.1328868002119776,-0.3181149681737783,0.5703910593180027,1.3849315583894566,1.1318276957041047,2.232432747996787,1.1643681292139008,4.25789088428563,10,89
