season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats,penalty_stats,misc_stats,goalie_stats,shot_stats,avg_points_game,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,composite_score,global_rank,rating
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,FDU - Florham,Brenden Fabin,Brenden,Fabin,,221,Brenden Fabin,"FABIN,BRENDEN",FABINBRENDENFDU-FLOR,16,16,,,FDU - Florham,FDU-FLOR,0,,,,,,3.94,0,0,0,0,0,0,22,1,2,0,0,0,0,0,0,0,0,2,0,0,0,3,0,40,0,30,14,918:00,244,3,1.000,90,176,0,63,14,49,.511,,,,,,,,,,,,,,,12.963851530622566,14,95
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Stevenson,Darrell Curtis,Darrell,Curtis,,21852,Darrell Curtis,"CURTIS,DARRELL",CURTISDARRELLSTEVENSO,20,19,,,Stevenson,STEVENSO,0,,,,,,3.45,0,0,0,0,0,2,8,0,6,1,0,0,0,0,0,0,0,10,3,0,0,0,0,28,0,23,5,1140:00,0,0,1.000,72,117,0,69,24,45,.615,,,,,,,,,,,,,,,12.93268625650109,15,95
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,FDU - Florham,Bud Snyder,Bud,Snyder,,221,Bud Snyder,"SNYDER,BUD",SNYDERBUDFDU-FLOR,16,16,,,FDU - Florham,FDU-FLOR,0,,,,,,3.75,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,24,7,916:00,242,0,1.000,27,47,0,60,46,14,.574,,,,,,,,,,,,,,,12.68685750904951,16,95
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,DeSales,Nate Perry,Nate,Perry,,20,Nate Perry,"PERRY,NATE",PERRYNATEDESALES,20,20,,,DeSales,DESALES,0,,,,,,3.25,0,0,0,0,0,1,9,0,5,1,0,0,0,0,0,0,0,1,2,0,0,0,0,29,0,42,4,1226:00,281,0,1.000,81,128,0,65,31,34,.633,,,,,,,,,,,,,,,12.34524528680923,17,95
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Delaware Valley,Kieran Schneider,Kieran,Schneider,,179,Kieran Schneider,"SCHNEIDER,KIERAN",SCHNEIDERKIERANDELAWARE,16,16,,,Delaware Valley,DELAWARE,0,,,,,,3.94,0,0,0,0,0,3,22,1,7,1,0,0,0,0,0,0,0,0,4,0,0,0,1,42,0,44,6,959:00,78,1,1.000,103,155,0,63,14,49,.665,,,,,,,,,,,,,,,12.088475323617693,18,95
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Misericordia,Connor Bevan,Connor,Bevan,,16142,Connor Bevan,"BEVAN,CONNOR",BEVANCONNORMIML,17,17,,,Misericordia,MIML,0,,,,,,3.76,0,0,0,0,0,4,21,0,7,1,0,0,0,0,0,0,0,1,1,0,0,1,2,25,0,38,2,1013:00,192,3,1.000,69,107,0,64,24,40,.645,,,,,,,,,,,,,,,11.531708722860609,19,95
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,DeSales,Jake Hurd,Jake,Hurd,,20,Jake Hurd,"HURD,JAKE",HURDJAKEDESALES,20,20,,,DeSales,DESALES,0,,,,,,3.00,0,0,0,0,0,3,5,0,8,1,0,0,0,0,0,0,0,2,1,0,0,0,0,27,0,39,8,1226:00,281,0,1.000,68,138,0,60,21,39,.493,,,,,,,,,,,,,,,11.461978641769472,20,95
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,Jake Bollinger,Jake,Bollinger,,351,Jake Bollinger,"BOLLINGER,JAKE",BOLLINGERJAKELVC,17,17,,,Lebanon Valley,LVC,0,,,,,,3.65,0,0,0,0,0,2,28,0,5,0,0,0,0,0,0,0,0,2,4,0,0,0,0,28,0,40,4,1013:00,19,0,1.000,82,149,0,62,18,44,.550,,,,,,,,,,,,,,,11.294350008645669,21,95
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Stevens,Joseph Grippo,Joseph,Grippo,,679,Joseph Grippo,"GRIPPO,JOSEPH",GRIPPOJOSEPHSTEVENS,19,19,,,Stevens,STEVENS,0,,,,,,3.21,0,0,0,0,0,0,19,0,2,7,0,0,0,0,0,0,1,0,1,0,0,0,0,31,0,28,4,1136:00,68,0,1.000,89,144,0,61,20,41,.618,,,,,,,,,,,,,,,11.285832347713612,22,94
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,FDU - Florham,Justin Perillo,Justin,Perillo,,221,Justin Perillo,"PERILLO,JUSTIN",PERILLOJUSTINFDU-FLOR,17,17,,,FDU - Florham,FDU-FLOR,0,,,,,,3.24,0,0,0,0,0,2,8,0,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,44,0,31,4,973:00,269,0,1.000,62,89,0,55,21,34,.697,,,,,,,,,,,,,,,10.669817557220378,23,94
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Eastern,Frankie Fanelli,Frankie,Fanelli,,8968,Frankie Fanelli,"FANELLI,FRANKIE",FANELLIFRANKIEEASTERN,18,18,,,Eastern,EASTERN,0,,,,,,2.72,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,28,0,30,10,1080:00,0,0,1.000,42,68,0,49,23,26,.618,,,,,,,,,,,,,,,9.745081150931046,24,94
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Albright,James Elko,James,Elko,,16,James Elko,"ELKO,JAMES",ELKOJAMESALBMLA~5,17,17,,,Albright,ALBMLA~5,0,,,,,,2.94,0,0,0,0,0,1,11,0,3,0,0,0,0,0,0,0,0,3,2,0,0,0,0,17,0,50,13,972:00,131,0,1.000,79,120,0,50,18,32,.658,,,,,,,,,,,,,,,9.713732373358786,25,94
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,DeSales,Pat Schuett,Pat,Schuett,,20,Pat Schuett,"SCHUETT,PAT",SCHUETTPATDESALES,19,19,,,DeSales,DESALES,0,,,,,,2.68,0,0,0,0,0,3,19,0,3,4,0,0,0,0,0,0,0,1,2,0,0,0,0,24,0,48,7,1166:00,281,0,1.000,74,120,0,51,19,32,.617,,,,,,,,,,,,,,,9.479308526495357,26,94
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,Trey Ralston,Trey,Ralston,,351,Trey Ralston,"RALSTON,TREY",RALSTONTREYLVC,17,17,,,Lebanon Valley,LVC,0,,,,,,3.12,0,0,0,0,0,2,10,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,24,0,27,2,1013:00,19,0,1.000,53,77,0,53,25,28,.688,,,,,,,,,,,,,,,9.470225799472113,27,94
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Albright,Jack Burke,Jack,Burke,,16,Jack Burke,"BURKE,JACK",BURKEJACKALBMLA~5,17,17,,,Albright,ALBMLA~5,0,,,,,,2.76,0,0,0,0,0,1,13,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,50,0,35,5,972:00,131,0,1.000,72,103,0,47,19,28,.699,,,,,,,,,,,,,,,9.438740704189385,28,94
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Arcadia,Nick Mormando,Nick,Mormando,,966,Nick Mormando,"MORMANDO,NICK",MORMANDONICKAUML,18,18,,,Arcadia,AUML,0,,,,,,2.78,0,0,0,0,0,1,5,0,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,19,0,25,6,1158:00,314,0,1.000,66,106,0,50,9,41,.623,,,,,,,,,,,,,,,8.64344375519173,29,94
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Widener,Luke Shimko,Luke,Shimko,,783,Luke Shimko,"SHIMKO,LUKE",SHIMKOLUKEWIDENER,19,12,,,Widener,WIDENER,0,,,,,,2.21,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,27,0,23,9,714:00,24,0,1.000,70,103,0,42,13,29,.680,,,,,,,,,,,,,,,7.931077925434804,30,94
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Albright,Justin Moroney,Justin,Moroney,,16,Justin Moroney,"MORONEY,JUSTIN",MORONEYJUSTINALBMLA~5,17,17,,,Albright,ALBMLA~5,0,,,,,,2.47,0,0,0,0,0,1,7,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,30,0,25,8,972:00,131,0,1.000,58,91,0,42,10,32,.637,,,,,,,,,,,,,,,7.817188434044253,31,94
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Misericordia,Jared Pellicciione,Jared,Pellicciione,,16142,Jared Pellicciione,"PELLICCIIONE,JARED",PELLICCIIONEJAREDMIML,15,15,,,Misericordia,MIML,0,,,,,,3.00,0,0,0,0,0,2,7,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,20,0,28,5,863:00,174,0,1.000,49,73,0,45,13,32,.671,,,,,,,,,,,,,,,7.764260018658954,32,94
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Widener,Samuel Haverstrom,Samuel,Haverstrom,,783,Samuel Haverstrom,"HAVERSTROM,SAMUEL",HAVERSTROMSAMUELWIDENER,18,18,,,Widener,WIDENER,0,,,,,,2.33,0,0,0,0,0,1,7,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,32,0,21,6,1073:00,18,0,1.000,65,118,0,42,11,31,.551,,,,,,,,,,,,,,,7.6877192580302625,33,94
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,DeSales,Jason Reilly,Jason,Reilly,,20,Jason Reilly,"REILLY,JASON",REILLYJASONDESALES,20,17,,,DeSales,DESALES,0,,,,,,2.45,0,0,0,0,0,2,13,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,29,1,1046:00,245,0,1.000,57,92,0,49,14,35,.620,,,,,,,,,,,,,,,7.674068622187939,34,94
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Alvernia,James Sparacio,James,Sparacio,,938,James Sparacio,"SPARACIO,JAMES",SPARACIOJAMESALVERNIA,14,13,,,Alvernia,ALVERNIA,0,,,,,,2.71,0,0,0,0,0,0,10,0,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,36,0,30,11,780:00,0,0,1.000,64,93,0,38,4,34,.688,,,,,,,,,,,,,,,7.432908062342154,35,94
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,York,Coleton Mahorney,Coleton,Mahorney,,815,Coleton Mahorney,"MAHORNEY,COLETON",MAHORNEYCOLETONYCP,22,19,,,York,YCP,0,,,,,,2.05,0,0,0,0,0,1,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,24,0,16,0,1126:00,71,1,1.000,59,80,0,45,16,29,.738,,,,,,,,,,,,,,,7.421633132634761,36,94
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Stevenson,Hunter Bryant,Hunter,Bryant,,21852,Hunter Bryant,"BRYANT,HUNTER",BRYANTHUNTERSTEVENSO,20,19,,,Stevenson,STEVENSO,0,,,,,,2.30,0,0,0,0,0,3,20,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,25,2,1140:00,0,0,1.000,69,129,0,46,11,35,.535,,,,,,,,,,,,,,,7.308137207983108,37,94
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Eastern,Brett Gougler,Brett,Gougler,,8968,Brett Gougler,"GOUGLER,BRETT",GOUGLERBRETTEASTERN,18,16,,,Eastern,EASTERN,0,,,,,,2.39,0,0,0,0,0,0,19,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,26,0,22,1,960:00,0,0,1.000,47,84,0,43,13,30,.560,,,,,,,,,,,,,,,7.1338696156515855,38,93
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Albright,Nick Antonio,Nick,Antonio,,16,Nick Antonio,"ANTONIO,NICK",ANTONIONICKALBMLA~5,17,16,,,Albright,ALBMLA~5,0,,,,,,2.24,0,0,0,0,0,3,18,0,2,1,0,0,0,0,0,0,0,2,3,0,0,0,0,30,0,36,8,912:00,131,0,1.000,71,122,0,38,11,27,.582,,,,,,,,,,,,,,,7.102943902562988,39,93
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Alvernia,Zackary Moats,Zackary,Moats,,938,Zackary Moats,"MOATS,ZACKARY",MOATSZACKARYALVERNIA,16,14,,,Alvernia,ALVERNIA,0,,,,,,2.00,0,0,0,0,0,4,8,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,32,0,29,15,840:00,0,1,1.000,48,75,0,32,14,18,.640,,,,,,,,,,,,,,,6.986143357668632,40,93
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Hood,Robbie Wiley,Robbie,Wiley,,8404,Robbie Wiley,"WILEY,ROBBIE",WILEYROBBIEHOOD,15,14,,,Hood,HOOD,0,,,,,,3.00,0,0,0,0,1,1,15,0,9,3,0,0,0,0,0,0,0,2,4,0,0,0,0,13,0,23,2,844:00,114,0,1.000,72,122,0,45,5,40,.590,,,,,,,,,,,,,,,6.875552581646175,41,93
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Stevens,Shea Grant,Shea,Grant,,679,Shea Grant,"GRANT,SHEA",GRANTSHEASTEVENS,19,0,,,Stevens,STEVENS,0,,,,,,2.16,0,0,0,0,0,3,11,0,7,1,0,0,0,0,0,0,0,1,3,0,0,0,0,19,0,14,4,00:00,0,0,1.000,52,98,0,41,12,29,.531,,,,,,,,,,,,,,,6.825485093685456,42,93
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,King's,Ryan Lynch,Ryan,Lynch,,336,Ryan Lynch,"LYNCH,RYAN",LYNCHRYANKCMLAX25,15,15,,,King's,KCMLAX25,0,,,,,,2.27,0,0,0,0,0,0,9,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,36,0,27,10,912:00,166,0,1.000,49,106,0,34,10,24,.462,,,,,,,,,,,,,,,6.774275469443873,43,93
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Eastern,Brett Williamson,Brett,Williamson,,8968,Brett Williamson,"WILLIAMSON,BRETT",WILLIAMSONBRETTEASTERN,14,14,,,Eastern,EASTERN,0,,,,,,2.79,0,0,0,0,0,2,8,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,26,0,18,7,840:00,0,0,1.000,64,93,0,39,3,36,.688,,,,,,,,,,,,,,,6.747630697423612,44,93
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Alvernia,Jack Keenan,Jack,Keenan,,938,Jack Keenan,"KEENAN,JACK",KEENANJACKALVERNIA,11,11,,,Alvernia,ALVERNIA,0,,,,,,3.27,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,32,6,660:00,0,0,1.000,20,37,0,36,25,11,.541,,,,,,,,,,,,,,,6.615268376878921,45,93
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Stevens,Finlay Macknight,Finlay,Macknight,,679,Finlay Macknight,"MACKNIGHT,FINLAY",MACKNIGHTFINLAYSTEVENS,19,0,,,Stevens,STEVENS,0,,,,,,2.05,0,0,0,0,0,0,7,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,19,0,21,1,00:00,0,0,1.000,35,74,0,39,26,13,.473,,,,,,,,,,,,,,,6.582960966476577,46,93
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,King's,John Wall,John,Wall,,336,John Wall,"WALL,JOHN",WALLJOHNKCMLAX25,15,15,,,King's,KCMLAX25,0,,,,,,2.33,0,0,0,0,0,1,7,0,1,0,0,0,0,0,0,0,0,1,6,0,0,0,0,46,0,20,3,912:00,166,0,1.000,48,66,0,35,10,25,.727,,,,,,,,,,,,,,,6.495612367479491,47,93
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,DeSales,Taylor Wikert,Taylor,Wikert,,20,Taylor Wikert,"WIKERT,TAYLOR",WIKERTTAYLORDESALES,20,16,,,DeSales,DESALES,0,,,,,,0.30,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,77,0,26,40,985:00,219,1,1.000,4,18,0,6,3,3,.222,,,,,,,,,,,,,,,6.333448366804684,48,93
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,FDU - Florham,Jarrett Dugenio,Jarrett,Dugenio,,221,Jarrett Dugenio,"DUGENIO,JARRETT",DUGENIOJARRETTFDU-FLOR,17,2,,,FDU - Florham,FDU-FLOR,0,,,,,,2.29,0,0,0,0,0,3,9,0,1,3,0,0,0,0,0,0,1,4,2,0,0,0,0,17,0,25,3,112:00,52,0,1.000,70,132,0,39,12,27,.530,,,,,,,,,,,,,,,6.25970360660817,49,93
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,DeSales,Anthony Gash,Anthony,Gash,,20,Anthony Gash,"GASH,ANTHONY",GASHANTHONYDESALES,20,0,,,DeSales,DESALES,0,,,,,,0.60,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,1,1,0,0,254,158,164,0,9,2,00:00,0,412,1.000,12,20,0,12,6,6,.600,,,,,,,,,,,,,,,6.2218953546805835,50,93
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,DeSales,Mark Winkler Jr.,Mark Winkler,Jr.,,20,Mark Winkler Jr.,"JR,MARK WINKLER",JRMARKWINKLERDESALES,20,20,,,DeSales,DESALES,0,,,,,,1.80,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,26,0,23,4,1226:00,281,1,1.000,43,79,0,36,12,24,.544,,,,,,,,,,,,,,,6.143713567084218,51,93
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Eastern,Gavin Stark,Gavin,Stark,,8968,Gavin Stark,"STARK,GAVIN",STARKGAVINEASTERN,16,14,,,Eastern,EASTERN,0,,,,,,2.13,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,13,0,20,7,840:00,0,0,1.000,31,50,0,34,22,12,.620,,,,,,,,,,,,,,,6.000206314341164,52,93
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Messiah,Michael Cook,Michael,Cook,,411,Michael Cook,"COOK,MICHAEL",COOKMICHAELMESS,16,13,,,Messiah,MESS,0,,,,,,2.06,0,0,0,0,0,0,8,1,3,0,0,0,0,0,0,0,0,1,4,0,0,0,0,27,0,16,7,782:00,6,0,1.000,35,46,0,33,10,23,.761,,,,,,,,,,,,,,,5.9041685550597345,53,93
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,FDU - Florham,Anthony Digiacomo,Anthony,Digiacomo,,221,Anthony Digiacomo,"DIGIACOMO,ANTHONY",DIGIACOMOANTHONYFDU-FLOR,17,13,,,FDU - Florham,FDU-FLOR,0,,,,,,1.82,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36,0,17,6,757:00,242,0,1.000,46,70,0,31,11,20,.657,,,,,,,,,,,,,,,5.773243741805069,54,92
