conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Hamilton,G. Garrison,,,,17,14,37,8,12,4,2,0,0,1,0,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0.342,14,38,2,1.000,.324,.378,13,18,2,0,0,0,0,1,0,33,.939,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,7,10,"3,10",0.30,3,10,"6,22",0.27,6,22,"5,16",0.31,5,16,"0,3",0,0,3,0,0,0,0,"2,7","2,5","9,23",7,0,0,0,11,0,0,0,1,8,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Hamilton,J. Hacker,,,,7,3,8,3,2,2,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0.333,2,9,1,1.000,.250,.250,8,6,1,0,0,0,0,1,0,15,.933,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,0,"0,2",0,0,2,"2,6",0.33,2,6,"2,6",0.33,2,6,0,0,0,0,0,0,0,0,"0,1","2,3","4,7",0,0,0,0,11,0,0,0,0,2,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Hamilton,L. Ballard,,,,7,6,13,4,5,2,1,1,0,3,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0.556,8,18,0,.000,.385,.615,33,1,1,0,0,0,0,0,0,35,.971,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,1,"0,5",0,0,5,"3,9",0.33,3,9,"3,6",0.50,3,6,"0,1",0,0,1,0,0,0,0,"2,2","2,3","5,10",0,0,0,0,"0,1",0,0,1,1,4,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Hamilton,L. Mirabito,,,,21,14,46,10,16,9,4,0,1,8,0,0,12,1,1,0,0,0,0,0,0,0,0,0,0,0.444,23,54,1,1.000,.348,.500,39,1,0,5,0,9,0,0,0,40,1.000,9,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,8,9,"2,10",0.20,2,10,"9,24",0.38,9,24,"5,14",0.36,5,14,"0,3",0,0,3,0,0,0,0,"5,12","3,5","15,28",66,0,0,0,131,0,0,0,0,7,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Hamilton,K. Vadnais,,,,10,7,18,4,3,3,1,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.286,4,21,0,.000,.167,.222,39,5,0,2,0,7,2,0,0,44,1.000,9,.778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,4,7,"1,5",0.20,1,5,"2,11",0.18,2,11,"0,6",0,0,6,"0,1",0,0,1,0,0,0,0,"1,4","1,2","6,13",0,0,0,0,0,0,0,0,0,5,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Hamilton,S. Santana,,,,24,15,55,14,17,4,0,0,0,2,0,1,6,1,4,2,0,0,0,0,0,0,1,0,0,0.345,17,58,6,.667,.309,.309,9,0,1,0,0,0,0,0,0,10,.900,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,15,12,"8,22",0.36,8,22,"11,34",0.32,11,34,"6,19",0.32,6,19,"0,6",0,0,6,0,0,0,0,"3,11","0,1","17,35",0,0,0,0,3,0,0,0,2,10,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Hamilton,T. Graham,,,,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,9,0,0,0,9,1,0,0,10,1.000,10,.900,52,1,9,4,6,0,1,0,0,0,41.0,46,40,35,24,13,4,1,6.83,172,214,5,2,0,1,4,0,2,9,.302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,65,1,"0,1","0,2","0,1",0,"0,2"
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Hamilton,T. Santulli,,,,4,1,7,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.143,1,7,0,.000,.143,.143,9,0,0,0,0,0,0,0,0,9,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,0,"0,2",0,0,2,"1,5",0.20,1,5,"1,4",0.25,1,4,0,0,0,0,0,0,0,0,"0,1","0,2","2,5","0,1",0,0,1,"0,1",0,0,1,0,1,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Hamilton,E. Heftved,,,,21,15,31,8,7,1,2,0,0,10,0,0,4,2,4,0,2,0,0,0,0,0,0,1,0,0.415,9,43,4,1.000,.226,.290,67,9,5,5,0,12,6,0,0,81,.938,18,.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,8,13,"3,9",0.33,3,9,"1,15",0.07,1,15,"1,10",0.10,1,10,"0,2",0,0,2,0,0,0,0,"3,7","0,2","11,20",10,0,0,0,0,0,0,0,5,5,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Hamilton,N. Dyche,,,,22,16,46,6,10,7,4,0,0,6,0,0,3,3,0,0,2,1,0,0,0,0,0,0,0,0.302,14,55,0,.000,.217,.304,14,35,0,0,0,0,0,1,0,49,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,12,20,"3,16",0.19,3,16,"6,23",0.26,6,23,"5,16",0.31,5,16,"1,1",1.00,1,1,0,0,0,0,"3,11","3,4","16,29",3,0,0,0,12,0,0,0,5,12,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Hamilton,M. Mosqueda,,,,28,26,80,16,26,13,4,1,1,7,0,2,9,2,5,2,0,1,0,0,0,0,0,0,0,0.389,35,90,7,.714,.325,.438,69,39,2,0,0,2,0,4,0,110,.982,2,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,17,25,"12,28",0.43,12,28,"12,41",0.29,12,41,"11,33",0.33,11,33,"1,8",0.13,1,8,0,0,0,0,"6,17","3,6","23,45",319,0,0,0,6,0,0,0,5,15,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Hamilton,A. Purvis,,,,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,2,3,0,0,0,3,0,0,0,5,1.000,3,1.000,43,1,4,1,3,1,1,0,0,0,31.2,22,21,14,17,6,3,1,4.64,131,150,4,3,0,0,2,0,1,3,.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,30,0,"2,4","2,2","1,2",0,"0,5"
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Tufts,Bela Jimenez,,,,43,43,148,30,49,22,4,1,1,12,0,2,6,4,4,0,1,2,0,0,0,0,0,0,0,0.384,58,165,4,1.000,.331,.392,80,90,6,0,0,0,0,5,0,176,.966,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,37,52,"12,39",0.31,12,39,"24,61",0.39,24,61,"15,40",0.38,15,40,"3,8",0.38,3,8,0,0,0,0,"24,60","7,10","35,69",83,0,0,0,0,0,0,0,6,32,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Tufts,Kaitlyn Perucci,,,,44,44,155,35,59,27,13,2,4,6,0,0,7,2,6,2,0,0,0,0,0,0,0,2,0,0.404,88,161,8,.750,.381,.568,332,7,7,0,0,0,0,7,0,346,.980,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,11,39,43,"24,51",0.47,24,51,"33,86",0.38,33,86,"18,46",0.39,18,46,"4,10",0.40,4,10,0,0,0,0,"6,21","3,8","46,87",83,0,0,0,0,0,0,0,6,26,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Tufts,Lauryn Horita,,,,42,41,123,27,36,24,12,2,6,11,0,7,22,6,1,0,2,0,0,0,0,0,0,0,0,0.383,70,143,1,1.000,.293,.569,22,3,0,0,0,0,0,0,0,25,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,31,31,"17,51",0.33,17,51,"17,66",0.26,17,66,"12,39",0.31,12,39,"1,7",0.14,1,7,0,0,0,0,"13,30","3,7","29,74",57,0,0,0,0,0,0,0,4,40,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Tufts,Heaven Oliva,,,,44,44,134,15,42,38,9,1,9,17,0,1,7,4,0,0,0,3,0,0,0,1,0,2,0,0.387,80,155,0,.000,.313,.597,53,90,6,0,0,3,2,2,0,149,.960,5,.600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,33,51,"19,56",0.34,19,56,"25,77",0.32,25,77,"20,53",0.38,20,53,"2,6",0.33,2,6,0,0,0,0,"18,38","5,14","42,87",3,0,0,0,0,0,0,0,6,37,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Tufts,Emma Tonies,,,,20,11,26,5,4,3,0,0,1,3,0,0,10,4,0,0,2,0,0,0,0,1,1,1,0,0.241,7,31,0,.000,.154,.269,7,0,1,0,0,0,0,0,0,8,.875,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,11,1,"2,9",0.22,2,9,"1,12",0.08,1,12,"0,8",0,0,8,"0,4",0,0,4,0,0,0,0,"1,6","0,3","7,16",6,0,0,0,6,0,0,0,3,9,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Tufts,Keriann Slayton,,,,44,44,140,15,44,25,11,1,1,7,0,2,7,1,0,0,0,1,0,0,0,0,0,2,0,0.353,60,150,0,.000,.314,.429,208,20,3,4,0,38,4,1,0,231,.987,42,.905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7,32,51,"23,52",0.44,23,52,"27,77",0.35,27,77,"15,44",0.34,15,44,"2,6",0.33,2,6,0,0,0,0,"6,21","6,9","46,82",1,0,0,0,0,0,0,0,14,25,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Tufts,Haley Leimbach,,,,44,44,133,31,43,18,6,1,1,12,0,2,13,8,3,0,1,0,0,0,0,1,0,2,0,0.388,54,148,3,1.000,.323,.406,64,89,12,0,0,0,0,7,0,165,.927,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,39,33,"17,49",0.35,17,49,"27,75",0.36,27,75,"15,42",0.36,15,42,"3,8",0.38,3,8,0,0,0,0,"10,24","4,9","41,80",28,0,0,0,0,0,0,0,8,33,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Tufts,Lindsay Neumann,,,,38,35,95,15,23,15,5,0,2,7,0,2,21,5,3,1,1,2,0,0,0,0,0,0,0,0.302,34,107,4,.750,.242,.358,32,2,0,0,0,0,0,1,0,34,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,22,30,"8,34",0.24,8,34,"13,53",0.25,13,53,"6,34",0.18,6,34,"0,2",0,0,2,0,0,0,0,"7,24","6,9","27,61",8,0,0,0,"0,1",0,0,1,9,30,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Tufts,Cat Kawabe,,,,41,35,111,15,29,14,4,0,1,2,0,0,7,1,2,0,3,0,0,0,0,0,0,0,0,0.274,36,116,2,1.000,.261,.324,36,16,4,0,0,0,0,1,0,56,.929,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,25,47,"14,45",0.31,14,45,"19,57",0.33,19,57,"14,39",0.36,14,39,"1,7",0.14,1,7,0,0,0,0,"5,20","2,7","31,60",15,0,0,0,5,0,0,0,9,21,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Tufts,Fallon O'connor,,,,34,19,36,5,9,6,2,0,1,2,0,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0.325,14,40,0,.000,.250,.389,0,25,2,0,0,17,1,0,0,27,.926,18,.944,80,1,9,5,6,6,2,0,0,0,59.1,42,36,8,48,14,0,2,4.25,260,274,5,0,0,0,6,0,0,10,.308,4,2,6,7,"4,12",0.33,4,12,"6,21",0.29,6,21,"4,16",0.25,4,16,"1,1",1.00,1,1,0,0,0,0,"5,11","1,3","11,21",14,0,0,0,23,0,0,0,1,11,0,22,104,0,"0,1","1,7","1,2",0,"1,4"
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Tufts,Sarah Cullen,,,,35,16,38,11,7,3,1,0,0,2,0,1,10,1,3,0,0,0,0,0,0,0,1,1,0,0.244,8,41,3,1.000,.184,.211,7,1,1,0,0,0,0,0,0,9,.889,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,10,9,"0,6",0,0,6,"5,17",0.29,5,17,"3,10",0.30,3,10,"0,1",0,0,1,0,0,0,0,"1,8","2,5","9,18",7,0,0,0,"1,1",1.00,1,1,2,7,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Tufts,Emma Wingate,,,,17,8,24,4,3,3,1,0,0,2,0,1,7,3,1,0,0,0,0,0,0,0,0,0,0,0.222,4,27,1,1.000,.125,.167,1,0,1,0,0,0,0,0,0,2,.500,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,11,"2,11",0.18,2,11,"3,15",0.20,3,15,"3,11",0.27,3,11,"0,3",0,0,3,0,0,0,0,"1,6","0,1","5,17","0,1",0,0,1,2,0,0,0,0,11,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Tufts,Lacy Chilek,,,,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,13,0,0,0,6,3,0,0,14,1.000,9,.667,80,1,10,7,1,1,0,0,0,0,78.0,35,30,27,65,16,3,4,2.69,308,344,5,2,0,1,6,0,0,20,.260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,53,0,"1,12","6,14","3,11",0,"6,19"
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Tufts,Amelia Perri,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,1,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,"0,1",0,0,1,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,"1,1",0,0,0,0,3,0,0,0,0,2,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Tufts,Madi Sewell,,,,22,21,52,13,20,8,5,0,0,9,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0.500,25,67,0,.000,.385,.481,8,0,0,0,0,0,0,0,0,8,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,16,12,"6,14",0.43,6,14,"10,28",0.36,10,28,"5,15",0.33,5,15,"1,3",0.33,1,3,0,0,0,0,"6,12","1,4","20,34",99,0,0,0,"0,1",0,0,1,4,6,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Tufts,Abby Chau,,,,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,1,1,0,.000,1.000,1.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,"1,1",1.00,1,1,"1,1",1.00,1,1,"1,1",1.00,1,1,0,0,0,0,0,"1,1","1,1",0,0,0,0,"1,1",1.00,1,1,0,0,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Tufts,Sophia Dicocco,,,,29,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,8,78,4,0,0,17,2,0,0,90,.956,19,.895,161,1,24,17,7,2,15,6,0,0,145.1,75,52,20,89,26,3,3,2.50,590,623,6,0,0,2,11,0,0,28,.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,256,0,"8,15","11,29","11,36",0,"8,22"
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Tufts,Malin Medeiros,,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,0,0,0,1,0,0,0,1,1.000,1,1.000,5,1,1,0,1,0,0,0,0,0,3.2,3,3,2,2,1,0,0,5.73,16,19,0,0,0,0,1,0,0,0,.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,"2,4","3,11","2,4",0,"0,5"
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Tufts,Kenzie Sturgill,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,1,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,"0,1",0,0,1,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,"1,1",0,0,0,0,"0,1",0,0,1,2,0,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Middlebury,K. Carroll,,,,39,39,123,46,61,20,10,5,0,24,1,2,10,4,27,2,1,1,0,0,0,0,0,1,0,0.580,81,151,29,.931,.496,.659,53,3,2,0,0,0,0,0,0,58,.966,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,28,22,"14,26",0.54,14,26,"27,45",0.60,27,45,"16,26",0.62,16,26,"3,9",0.33,3,9,0,0,0,0,"33,56","3,3","43,55",25,0,0,0,0,0,0,0,5,9,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Middlebury,M. Lont,,,,39,39,112,17,27,13,3,0,1,19,0,1,11,6,1,0,1,1,0,0,0,0,0,0,0,0.353,33,134,1,1.000,.241,.295,26,61,6,0,0,13,4,2,0,93,.935,17,.765,91,1,13,8,3,1,5,1,1,0,70.2,53,43,46,41,18,4,1,4.26,302,359,5,5,0,2,4,0,0,17,.301,6,4,37,32,"9,37",0.24,9,37,"13,62",0.21,13,62,"9,45",0.20,9,45,"0,6",0,0,6,0,0,0,0,"7,25","4,16","33,70",20,0,0,0,0,0,0,0,14,34,0,77,85,1,"2,2","3,4","0,3",0,"0,1"
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Middlebury,O. Scholes,,,,39,39,139,23,48,39,12,1,4,5,0,0,11,2,4,0,0,2,0,0,0,3,0,5,0,0.363,74,146,4,1.000,.345,.532,35,94,11,0,0,0,0,5,0,140,.921,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,38,41,"14,45",0.31,14,45,"30,94",0.32,30,94,"21,68",0.31,21,68,"2,7",0.29,2,7,0,0,0,0,"8,20","20,27","52,97",174,0,0,0,"0,1",0,0,1,20,35,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Middlebury,N. Schroeder,,,,27,17,47,3,9,4,0,0,0,8,0,2,5,1,1,0,2,0,0,0,0,0,0,2,0,0.333,9,59,1,1.000,.191,.191,99,1,2,0,0,0,0,3,0,102,.980,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,22,11,"4,19",0.21,4,19,"5,28",0.18,5,28,"4,18",0.22,4,18,"2,3",0.67,2,3,0,0,0,0,"5,11","1,4","19,36",151,0,0,0,49,0,0,0,7,12,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Middlebury,J. Westphal,,,,37,37,101,25,37,25,8,0,4,20,0,1,18,7,5,0,1,4,0,0,0,0,0,2,0,0.460,57,127,5,1.000,.366,.564,82,12,0,5,0,22,4,0,0,94,1.000,26,.846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,22,26,"14,35",0.40,14,35,"19,54",0.35,19,54,"11,37",0.30,11,37,"4,6",0.67,4,6,0,0,0,0,"14,26","11,14","39,65",0,0,0,0,0,0,0,0,13,23,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Middlebury,O. Fleming,,,,35,33,85,19,22,14,4,1,0,14,0,1,11,4,2,0,0,1,0,0,0,1,0,3,0,0.366,28,101,2,1.000,.259,.329,51,62,6,0,0,0,0,3,0,119,.950,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,26,25,"6,27",0.22,6,27,"13,47",0.28,13,47,"11,37",0.30,11,37,"0,5",0,0,5,0,0,0,0,"8,29","7,10","24,54",17,0,0,0,0,0,0,0,4,33,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Middlebury,U. Corcoran,,,,30,27,81,16,19,5,2,0,0,7,0,1,18,5,3,1,0,1,0,0,0,0,0,1,0,0.300,21,90,4,.750,.235,.259,202,3,2,0,0,0,0,8,0,207,.990,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,16,25,"4,17",0.24,4,17,"11,40",0.28,11,40,"6,26",0.23,6,26,"0,5",0,0,5,0,0,0,0,"6,18","2,8","21,44",20,0,0,0,3,0,0,0,4,17,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Middlebury,C. Viola,,,,38,37,115,23,36,23,6,0,0,15,0,5,21,9,2,2,4,3,0,0,0,0,0,1,0,0.406,42,142,4,.500,.313,.365,74,50,6,0,0,0,0,4,0,130,.954,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,40,19,"9,34",0.26,9,34,"28,76",0.37,28,76,"18,52",0.35,18,52,"4,8",0.50,4,8,0,0,0,0,"3,9","11,20","58,90",221,0,0,0,0,0,0,0,20,21,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Middlebury,S. Wong,,,,30,27,31,6,4,4,2,0,0,2,0,1,2,1,0,0,1,0,0,0,0,1,0,1,0,0.206,6,35,0,.000,.129,.194,23,4,3,0,0,0,0,0,0,30,.900,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,18,7,"1,7",0.14,1,7,"2,11",0.18,2,11,"1,4",0.25,1,4,0,0,0,0,0,0,0,0,"0,7","3,2","7,14",22,0,0,0,0,0,0,0,4,5,0,,,,,,,,
