season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,fielding_stats,hitting_summary_stats,composite_score,global_rank,rating
2025-26,softball,New Jersey Athletic Conference (NJAC),njac,Rowan,Liz McCaffery,Liz,McCaffery,,259,Liz McCaffery,0,0ROW,53,53,,,179,66,76,27,15,6,5,22,1,3,12,7,27,4,0,2,0,0,0,0,0,1,0,0.490,118,206,31,.871,.425,.659,122,78,2,0,0,0,0,14,1,202,.990,0,.000,,8,4,28,57,"19,48",0.40,19,48,"27,71",0.38,27,71,"16,45",0.36,16,45,"8,26",0.31,8,26,0,0,0,0,"55,93","6,10","39,78",51,0,0,0,0,0,0,0,4,31,0,,Rowan,ROW,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.761890511446023,1,99
2025-26,softball,New Jersey Athletic Conference (NJAC),njac,NJCU,Angulo Marietta,Angulo,Marietta,,319,Angulo Marietta,0,0NEW JERS,2,-1,,,2,1,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,3,2,1,1.000,1.000,1.500,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,0,0,0,"1,1",1.00,1,1,"1,1",1.00,1,1,"1,1",1.00,1,1,0,0,0,0,0,0,0,0,0,0,"1,1",0,0,0,0,33,0,0,0,0,0,0,,NJCU,NEW JERS,1151-3079,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.271362708535634,2,99
2025-26,softball,New Jersey Athletic Conference (NJAC),njac,Stockton,Emma Coldsnow,Emma,Coldsnow,,681,Emma Coldsnow,0,0STOCKTON,42,42,,,118,17,44,32,7,0,8,13,0,18,11,3,0,0,0,2,0,0,0,1,0,2,0,0.497,75,151,0,.000,.373,.636,73,5,0,3,0,12,3,0,0,78,1.000,15,.800,,3,3,25,38,"15,42",0.36,15,42,"28,65",0.43,28,65,"23,48",0.48,23,48,"9,20",0.45,9,20,0,0,0,0,"12,20","11,18","41,70","1,1",1.00,1,1,68,0,0,0,10,17,0,,Stockton,STOCKTON,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.786622183787827,3,99
2025-26,softball,New Jersey Athletic Conference (NJAC),njac,Stockton,Nicole Smith,Nicole,Smith,,681,Nicole Smith,0,0STOCKTON,1,0,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,1,1,0,.000,1.000,1.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,0,0,0,0,0,0,0,"1,1",1.00,1,1,"1,1",1.00,1,1,0,0,0,0,0,0,0,0,0,0,"1,1",0,0,0,0,11,0,0,0,0,0,0,,Stockton,STOCKTON,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.535053509406918,4,98
2025-26,softball,New Jersey Athletic Conference (NJAC),njac,Stockton,Caitlin Cetrulo,Caitlin,Cetrulo,,681,Caitlin Cetrulo,0,0STOCKTON,39,39,,,109,28,38,26,0,3,7,6,0,5,15,5,13,1,2,2,0,0,0,0,0,0,0,0.402,65,124,14,.929,.349,.596,39,1,0,0,0,0,0,0,0,40,1.000,0,.000,,5,5,24,33,"14,43",0.33,14,43,"24,64",0.38,24,64,"19,44",0.43,19,44,"3,18",0.17,3,18,0,0,0,0,"7,17","11,13","37,72",23,0,0,0,0,0,0,0,8,28,0,,Stockton,STOCKTON,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.50891217484435,5,98
2025-26,softball,New Jersey Athletic Conference (NJAC),njac,TCNJ,Julia Kinnally,Julia,Kinnally,,712,Julia Kinnally,0,0TCNJ,38,38,,,117,23,44,39,12,0,6,8,2,1,7,1,7,1,2,4,1,0,0,0,1,1,0,0.408,74,133,8,.875,.376,.632,65,75,5,0,0,0,0,3,0,145,.966,0,.000,,4,1,29,38,"9,35",0.26,9,35,"24,61",0.39,24,61,"20,50",0.40,20,50,"11,15",0.73,11,15,0,0,0,0,"13,24","14,14","44,68",24,0,0,0,0,0,0,0,25,23,0,,TCNJ,TCNJ,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.367018411421983,6,98
2025-26,softball,New Jersey Athletic Conference (NJAC),njac,Rowan,McKenzie Melvin,McKenzie,Melvin,,259,McKenzie Melvin,0,0ROW,53,53,,,166,55,69,34,15,5,2,14,0,11,17,9,15,1,3,4,0,0,0,0,0,0,0,0.482,100,198,16,.938,.416,.602,68,3,1,0,0,0,0,0,0,72,.986,0,.000,,4,4,29,54,"12,42",0.29,12,42,"41,99",0.41,41,99,"26,64",0.41,26,64,"15,21",0.71,15,21,0,0,0,0,"7,20","12,13","71,116",130,0,0,0,0,0,0,0,18,37,0,,Rowan,ROW,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.956090530648861,7,97
2025-26,softball,New Jersey Athletic Conference (NJAC),njac,Stockton,Mckenna George,Mckenna,George,,681,Mckenna George,0,0STOCKTON,38,38,,,122,32,42,30,9,5,3,8,0,3,8,3,26,2,1,5,0,0,0,0,0,0,0,0.384,70,139,28,.929,.344,.574,39,2,1,0,0,0,0,1,0,42,.976,0,.000,,8,3,29,42,"11,31",0.35,11,31,"18,50",0.36,18,50,"14,33",0.42,14,33,"4,20",0.20,4,20,0,0,0,0,"24,52","11,12","31,58",12,0,0,0,0,0,0,0,10,23,0,,Stockton,STOCKTON,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.014211938339475,8,97
2025-26,softball,New Jersey Athletic Conference (NJAC),njac,NJCU,Doyle Meaghan,Doyle,Meaghan,,319,Doyle Meaghan,0,0NEW JERS,36,35,,,109,29,46,27,7,3,3,9,0,0,11,3,8,1,0,2,0,0,0,1,0,3,0,0.458,68,120,9,.889,.422,.624,52,51,13,0,0,0,0,7,0,116,.888,0,.000,,5,2,18,31,"16,41",0.39,16,41,"28,62",0.45,28,62,"21,40",0.53,21,40,"6,17",0.35,6,17,0,0,0,0,"9,18","6,8","41,67",136,0,0,0,11,0,0,0,9,12,0,,NJCU,NEW JERS,1151-3344,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.146079520769149,9,97
2025-26,softball,New Jersey Athletic Conference (NJAC),njac,Rowan,Payton MacNair,Payton,MacNair,,259,Payton MacNair,0,0ROW,53,53,,,161,49,68,41,17,3,0,19,1,3,6,0,9,1,2,5,0,0,0,3,0,4,0,0.479,91,190,10,.900,.422,.565,75,119,0,0,0,0,0,11,1,194,1.000,0,.000,,6,11,26,59,"16,48",0.33,16,48,"46,105",0.44,46,105,"36,73",0.49,36,73,"8,21",0.38,8,21,0,0,0,0,"11,23","20,25","73,119",28,0,0,0,0,0,0,0,13,30,0,,Rowan,ROW,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.968237261174771,10,96
