season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,fielding_stats,hitting_summary_stats,composite_score,global_rank,rating
2026-27,softball,University Athletic Association (UAA),uaa,Brandeis,Dylan Yamamura,Dylan,Yamamura,,73,Dylan Yamamura,0,0BRANDEIS,28,23,,,66,6,19,14,5,0,1,4,0,1,14,6,0,0,0,0,0,0,0,0,0,0,0,0.338,27,71,0,.000,.288,.409,46,2,0,2,0,26,1,0,0,48,1.000,27,.963,,0,1,9,24,"7,27",0.26,7,27,"12,37",0.32,12,37,"11,27",0.41,11,27,"4,9",0.44,4,9,0,0,0,0,"6,11","1,1","15,37",24,0,0,0,90,0,0,0,2,18,0,,Brandeis,BRANDEIS,1193-2048,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9897928752664645,75,78
2026-27,softball,University Athletic Association (UAA),uaa,Emory,Allie Stevenson,Allie,Stevenson,,217,Allie Stevenson,0,0EMORY,44,42,,,125,14,34,18,8,2,0,10,0,2,4,3,0,0,3,1,0,0,0,0,0,1,0,0.333,46,141,0,.000,.272,.368,88,76,8,0,0,0,0,9,0,172,.953,0,.000,,5,14,44,36,"9,30",0.30,9,30,"16,67",0.24,16,67,"9,34",0.26,9,34,"4,8",0.50,4,8,"0,0",0,0,0,"10,31","6,9","35,75",80,0,0,0,0,0,0,0,8,31,0,,Emory,EMORY,1197-3513,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8935810906908764,76,78
2026-27,softball,University Athletic Association (UAA),uaa,New York,Alyssa Quary,Alyssa,Quary,,479,Alyssa Quary,0,0NYUW,26,24,,,66,13,19,10,3,0,1,4,0,0,9,0,0,0,1,1,0,0,0,1,0,1,0,0.324,25,72,0,.000,.288,.379,95,5,3,0,0,0,0,1,0,103,.971,0,.000,,1,3,20,15,"8,18",0.44,8,18,"15,38",0.39,15,38,"10,22",0.45,10,22,0,0,0,0,0,0,0,0,"1,12","4,7","27,42",30,0,0,0,0,0,0,0,7,10,0,,New York,NYUW,1186-5238,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8881653943869562,77,78
2026-27,softball,University Athletic Association (UAA),uaa,Carnegie Mellon,Aubrey Feldman,Aubrey,Feldman,,119,Aubrey Feldman,0,0CMU,27,26,,,70,10,21,14,3,0,0,5,0,2,6,1,3,0,0,1,0,0,0,0,1,0,0,0.359,24,78,3,1.000,.300,.343,33,44,3,0,0,0,0,5,0,80,.963,0,.000,,0,3,24,20,"11,27",0.41,11,27,"12,43",0.28,12,43,"8,29",0.28,8,29,"1,5",0.20,1,5,0,0,0,0,"2,12","4,9","19,44",103,0,0,0,"0,1",0,0,1,8,20,0,,Carnegie Mellon,CMU,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8223986526574733,78,77
2026-27,softball,University Athletic Association (UAA),uaa,Chicago,Matilda Nelson,Matilda,Nelson,,137,Matilda Nelson,0,0CHICAGO,41,40,,,110,11,28,13,7,0,1,7,0,11,17,3,0,0,3,2,0,0,0,1,0,2,0,0.354,38,133,0,.000,.255,.345,49,58,9,0,0,0,0,1,0,116,.922,0,.000,,6,1,34,31,"8,38",0.21,8,38,"9,59",0.15,9,59,"6,40",0.15,6,40,"1,11",0.09,1,11,0,0,0,0,"11,29","8,14","35,71",60,0,0,0,4,0,0,0,21,41,0,,Chicago,CHICAGO,1202-2294,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7832477992034363,79,77
2026-27,softball,University Athletic Association (UAA),uaa,Brandeis,Elle Ehrlich,Elle,Ehrlich,,73,Elle Ehrlich,0,0BRANDEIS,20,13,,,39,6,9,9,1,0,2,5,0,2,6,4,0,0,0,1,0,0,0,0,0,0,0,0.340,16,47,0,.000,.231,.410,0,0,1,0,0,0,0,0,0,1,.000,0,.000,,2,4,15,8,"4,12",0.33,4,12,"5,24",0.21,5,24,"3,14",0.21,3,14,"1,1",1.00,1,1,0,0,0,0,"2,6","1,1","15,27",2,0,0,0,19,0,0,0,7,7,0,,Brandeis,BRANDEIS,1193-1787,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7695339090483737,80,77
2026-27,softball,University Athletic Association (UAA),uaa,New York,Katie Antons,Katie,Antons,,479,Katie Antons,0,0NYUW,36,30,,,68,14,19,11,4,0,0,10,0,2,17,6,2,0,0,1,0,0,0,0,0,0,0,0.383,23,81,2,1.000,.279,.338,4,25,0,0,0,35,3,0,0,29,1.000,38,.921,,2,1,18,11,"5,24",0.21,5,24,"11,39",0.28,11,39,"9,28",0.32,9,28,"0,3",0,0,3,0,0,0,0,"7,17","5,8","20,45",1,0,0,0,9,0,0,0,4,24,0,,New York,NYUW,1186-5590,True,153,1,13,2,12,0,1,0,0,0,88.1,99,73,46,45,21,3,1,5.78,385,455,12,7,0,9,3,0,0,17,.397,76,111,4,"7,12","12,29","3,6",0,"6,14",,,,0.7385041051766368,81,76
2026-27,softball,University Athletic Association (UAA),uaa,Washington St. Louis,Kennedy Rushing,Kennedy,Rushing,,755,Kennedy Rushing,0,0WashU,13,10,,,22,4,8,4,1,0,0,2,0,0,4,1,3,0,1,0,0,0,0,1,0,1,0,0.417,9,25,3,1.000,.364,.409,59,7,3,2,0,13,1,0,0,69,.957,14,.929,,0,0,6,5,"3,7",0.43,3,7,"6,17",0.35,6,17,"3,13",0.23,3,13,"1,2",0.50,1,2,"0,2",0,0,2,"3,5","2,4","8,18",26,0,0,0,"0,0",0,0,0,4,8,0,,Washington St. Louis,WashU,1203-2366,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7224024999161625,82,76
2026-27,softball,University Athletic Association (UAA),uaa,Washington St. Louis,Maria Brooks,Maria,Brooks,,755,Maria Brooks,0,0WashU,22,16,,,15,1,2,4,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0.176,2,17,1,1.000,.133,.133,2,21,4,0,0,15,3,0,0,27,.852,18,.833,,1,0,7,5,"1,7",0.14,1,7,"2,12",0.17,2,12,"2,10",0.20,2,10,"0,2",0,0,2,"0,3",0,0,3,"0,1","2,2","6,13",4,0,0,0,2,0,0,0,3,8,0,,Washington St. Louis,WashU,1203-2229,True,85,1,16,19,2,0,14,4,0,0,128.0,33,25,36,127,9,2,1,1.37,469,520,12,6,0,3,6,0,0,42,.181,96,146,0,"8,24","7,49","1,7","4,22","3,29",,,,0.7063674710997686,83,76
2026-27,softball,University Athletic Association (UAA),uaa,Chicago,Sedona Ding,Sedona,Ding,,137,Sedona Ding,0,0CHICAGO,37,31,,,79,16,21,5,1,0,0,10,0,0,13,4,13,0,3,1,0,0,0,0,0,0,0,0.344,22,93,13,1.000,.266,.278,43,2,0,0,0,0,0,0,0,45,1.000,0,.000,,4,4,29,15,"2,20",0.10,2,20,"11,33",0.33,11,33,"7,22",0.32,7,22,"0,4",0,0,4,0,0,0,0,"10,29","4,9","19,39",46,0,0,0,88,0,0,0,7,14,0,,Chicago,CHICAGO,1202-2509,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6790296098356663,84,76
2026-27,softball,University Athletic Association (UAA),uaa,New York,Emily Barbir,Emily,Barbir,,479,Emily Barbir,0,0NYUW,39,37,,,100,12,25,12,3,0,1,16,0,0,22,6,1,1,1,1,0,0,0,0,1,1,0,0.350,31,118,2,.500,.250,.310,148,13,12,4,0,25,1,2,0,173,.931,26,.962,,5,2,26,23,"7,30",0.23,7,30,"13,49",0.27,13,49,"9,33",0.27,9,33,"0,2",0,0,2,0,0,0,0,"8,23","7,11","31,57",21,0,0,0,"0,1",0,0,1,9,13,0,,New York,NYUW,1186-5231,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6459951842032076,85,75
2026-27,softball,University Athletic Association (UAA),uaa,Emory,Shivani Nangia,Shivani,Nangia,,217,Shivani Nangia,0,0EMORY,33,23,,,69,14,15,9,5,2,1,7,0,2,12,5,3,3,1,0,0,0,0,0,0,1,0,0.308,27,79,6,.500,.217,.391,69,33,7,0,0,0,0,2,0,109,.936,0,.000,,1,3,9,28,"4,18",0.22,4,18,"11,33",0.33,11,33,"8,14",0.57,8,14,"0,1",0,0,1,0,0,0,0,"2,12","1,4","17,37",13,0,0,0,0,0,0,0,3,11,0,,Emory,EMORY,1197-3325,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5725685706791492,86,75
2026-27,softball,University Athletic Association (UAA),uaa,Case Western Reserve,Ejercito Sierra,Ejercito,Sierra,,122,Ejercito Sierra,0,0CASE WES,37,4,,,12,16,2,0,0,1,0,2,0,0,3,0,25,3,0,0,0,0,0,1,0,1,0,0.286,4,14,28,.893,.167,.333,7,0,0,0,0,0,0,0,0,7,1.000,0,.000,,0,0,2,5,"0,4",0,0,4,"0,5",0,0,5,"0,3",0,0,3,"0,1",0,0,1,0,0,0,0,"1,2","0,1","0,5",0,0,0,0,3,0,0,0,0,3,0,,Case Western Reserve,CASE WES,1195-3701,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47429968988252125,87,75
2026-27,softball,University Athletic Association (UAA),uaa,Emory,Ella Janish,Ella,Janish,,217,Ella Janish,0,0EMORY,32,8,,,46,6,15,8,2,0,0,4,0,0,4,2,2,0,1,0,0,0,0,0,0,0,0,0.380,17,51,2,1.000,.326,.370,13,9,2,0,0,0,0,3,0,24,.917,0,.000,,1,1,12,14,"6,17",0.35,6,17,"9,25",0.36,9,25,"10,21",0.48,10,21,"1,1",1.00,1,1,"0,0",0,0,0,"2,9","2,7","13,28",9,0,0,0,163,0,0,0,4,17,0,,Emory,EMORY,1197-3159,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4569495809841349,88,75
2026-27,softball,University Athletic Association (UAA),uaa,Brandeis,Mia Deck,Mia,Deck,,73,Mia Deck,0,0BRANDEIS,38,38,,,108,11,31,12,5,1,0,4,0,0,20,4,3,0,2,1,0,0,0,0,0,0,0,0.310,38,115,3,1.000,.287,.352,67,48,14,0,0,0,0,2,0,129,.891,0,.000,,3,3,22,35,"10,43",0.23,10,43,"18,57",0.32,18,57,"13,40",0.33,13,40,"5,12",0.42,5,12,0,0,0,0,"9,23","3,8","24,61",126,0,0,0,0,0,0,0,6,39,0,,Brandeis,BRANDEIS,1193-2179,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4311253833424799,89,74
2026-27,softball,University Athletic Association (UAA),uaa,Washington St. Louis,Julia Nicholus,Julia,Nicholus,,755,Julia Nicholus,0,0WashU,25,20,,,57,8,17,11,4,0,0,7,0,0,10,3,1,0,1,3,0,0,0,0,1,1,0,0.358,21,68,1,1.000,.298,.368,19,1,1,0,0,0,0,0,0,21,.952,0,.000,,2,0,16,16,"4,20",0.20,4,20,"11,36",0.31,11,36,"7,24",0.29,7,24,"0,1",0,0,1,"1,3",0.33,1,3,"4,7","6,9","21,40",22,0,0,0,5,0,0,0,12,13,0,,Washington St. Louis,WashU,1203-2227,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40719748928978877,90,74
2026-27,softball,University Athletic Association (UAA),uaa,New York,Carly Nelson,Carly,Nelson,,479,Carly Nelson,0,0NYUW,25,24,,,73,11,19,10,4,1,0,8,0,0,9,3,5,2,2,0,0,0,0,0,0,0,0,0.333,25,83,7,.714,.260,.342,42,14,1,3,0,16,1,1,0,57,.982,17,.941,,5,3,26,13,"4,18",0.22,4,18,"10,43",0.23,10,43,"8,35",0.23,8,35,"2,2",1.00,2,2,0,0,0,0,"5,13","3,8","28,48",48,0,0,0,0,0,0,0,10,20,0,,New York,NYUW,1186-5588,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31717178123414713,91,74
2026-27,softball,University Athletic Association (UAA),uaa,Emory,Shea Johnson,Shea,Johnson,,217,Shea Johnson,0,0EMORY,35,25,,,68,14,21,2,2,0,0,0,0,1,6,2,7,0,1,0,0,0,0,0,0,0,0,0.319,23,70,7,1.000,.309,.338,57,1,2,0,0,2,0,0,0,60,.967,2,1.000,,5,5,23,11,"10,27",0.37,10,27,"13,36",0.36,13,36,"7,24",0.29,7,24,"0,0",0,0,0,"0,0",0,0,0,"2,16","0,5","18,37",9,0,0,0,2,0,0,0,2,17,0,,Emory,EMORY,1197-3331,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2913247386332901,92,73
2026-27,softball,University Athletic Association (UAA),uaa,Brandeis,Mary Doud,Mary,Doud,,73,Mary Doud,0,0BRANDEIS,26,7,,,26,9,7,3,1,0,0,9,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0.457,8,35,3,1.000,.269,.308,17,1,0,0,0,0,0,1,0,18,1.000,0,.000,,3,0,7,7,"1,8",0.13,1,8,"5,14",0.36,5,14,"2,9",0.22,2,9,"1,1",1.00,1,1,0,0,0,0,"3,6","0,3","9,17",66,0,0,0,2,0,0,0,0,6,0,,Brandeis,BRANDEIS,1193-2046,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049090269536732595,93,73
2026-27,softball,University Athletic Association (UAA),uaa,Emory,M. Sutton,M.,Sutton,,217,M. Sutton,0,0EMORY,-54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emory,EMORY,1197-3324,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,94,73
2026-27,softball,University Athletic Association (UAA),uaa,Emory,Gabriela Oceguera,Gabriela,Oceguera,,217,Gabriela Oceguera,0,0EMORY,18,0,,,3,6,1,2,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0.400,1,5,2,1.000,.333,.333,1,0,0,0,0,0,0,0,0,1,1.000,0,.000,,0,0,1,3,"0,0",0,0,0,"1,2",0.50,1,2,"1,1",1.00,1,1,"0,0",0,0,0,"0,0",0,0,0,"1,2","1,1","2,3",0,0,0,0,0,0,0,0,2,0,0,,Emory,EMORY,1197-3506,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0015775236473098003,95,73
2026-27,softball,University Athletic Association (UAA),uaa,Chicago,Erik Rindner,Erik,Rindner,,137,Erik Rindner,0,0CHICAGO,1,1,,,3,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.500,1,4,0,.000,.333,.333,6,0,0,0,0,0,0,0,0,6,1.000,0,.000,,0,0,0,1,"0,1",0,0,1,"1,3",0.33,1,3,"1,3",0.33,1,3,0,0,0,0,0,0,0,0,0,"1,1","1,3",0,0,0,0,0,0,0,0,0,2,0,,Chicago,CHICAGO,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004480869330157636,96,72
2026-27,softball,University Athletic Association (UAA),uaa,Chicago,Ashlee Boodoo,Ashlee,Boodoo,,137,Ashlee Boodoo,0,0CHICAGO,34,0,,,4,17,1,0,0,0,0,1,0,0,2,0,7,1,0,0,0,0,0,0,0,0,0,0.400,1,5,8,.875,.250,.250,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,4",0,0,0,0,0,0,60,0,0,0,0,0,0,,Chicago,CHICAGO,1202-2539,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06457033662578482,97,72
2026-27,softball,University Athletic Association (UAA),uaa,Chicago,Jack Sharp,Jack,Sharp,,137,Jack Sharp,0,0CHICAGO,1,1,,,3,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.500,1,4,0,.000,.333,.333,1,2,0,0,0,0,0,0,0,3,1.000,0,.000,,0,0,0,0,"0,1",0,0,1,"1,2",0.50,1,2,"0,1",0,0,1,0,0,0,0,0,0,0,0,"1,1","0,1","1,2",0,0,0,0,0,0,0,0,0,0,0,,Chicago,CHICAGO,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10090739508416986,98,72
2026-27,softball,University Athletic Association (UAA),uaa,Chicago,Brianna Leech,Brianna,Leech,,137,Brianna Leech,0,0CHICAGO,31,7,,,23,15,5,2,1,0,0,6,0,1,4,2,5,1,2,0,0,0,0,0,0,0,0,0.400,6,32,6,.833,.217,.261,23,13,0,0,0,0,0,2,0,36,1.000,0,.000,,1,1,5,10,"1,4",0.25,1,4,"2,8",0.25,2,8,"1,5",0.20,1,5,"0,3",0,0,3,0,0,0,0,"3,8","0,1","7,12",0,0,0,0,16,0,0,0,3,2,0,,Chicago,CHICAGO,1202-2093,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3678800770282544,99,72
2026-27,softball,University Athletic Association (UAA),uaa,Washington St. Louis,Katie Fung,Katie,Fung,,755,Katie Fung,0,0WashU,17,7,,,22,6,7,5,1,1,0,2,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0.423,10,26,0,.000,.318,.455,41,3,1,0,0,0,0,1,0,45,.978,0,.000,,2,0,4,4,"2,7",0.29,2,7,"3,13",0.23,3,13,"3,11",0.27,3,11,"0,1",0,0,1,0,0,0,0,"3,6",0,"7,14",14,0,0,0,61,0,0,0,1,6,0,,Washington St. Louis,WashU,1203-2544,True,3,1,1,0,0,0,0,0,0,0,2.1,5,1,4,1,0,0,0,3.00,8,14,1,0,0,0,2,0,0,0,.375,0,5,0,"2,3","2,4",0,0,"1,3",,,,-0.7538500439098613,100,71
2026-27,softball,University Athletic Association (UAA),uaa,New York,Matt Dahl,Matt,Dahl,,479,Matt Dahl,0,0NYUW,1,1,,,5,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333,3,6,0,.000,.200,.600,2,0,0,0,0,0,0,0,0,2,1.000,0,.000,,0,1,1,2,"0,1",0,0,1,"1,5",0.20,1,5,"1,4",0.25,1,4,"0,2",0,0,2,0,0,0,0,"0,0",0,"3,6",0,0,0,0,0,0,0,0,0,2,0,,New York,NYUW,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.761888158220208,101,71
2026-27,softball,University Athletic Association (UAA),uaa,Carnegie Mellon,Maya Bala,Maya,Bala,,119,Maya Bala,0,0CMU,33,29,,,87,11,19,7,6,1,0,7,0,0,6,1,3,0,0,1,0,0,0,1,0,2,0,0.274,27,95,3,1.000,.218,.310,25,45,2,0,0,6,1,1,0,72,.972,7,.857,,3,4,17,44,"3,23",0.13,3,23,"10,46",0.22,10,46,"7,27",0.26,7,27,"1,5",0.20,1,5,0,0,0,0,"8,19","5,10","19,50",119,0,0,0,3,0,0,0,6,24,0,,Carnegie Mellon,CMU,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7792089628749905,102,71
2026-27,softball,University Athletic Association (UAA),uaa,Chicago,Anna Jensen,Anna,Jensen,,137,Anna Jensen,0,0CHICAGO,34,34,,,67,7,15,9,1,0,0,11,0,4,14,5,1,0,2,0,0,0,0,0,0,1,0,0.366,16,84,1,1.000,.224,.239,64,63,6,0,0,0,0,1,0,133,.955,0,.000,,4,1,18,18,"4,21",0.19,4,21,"6,37",0.16,6,37,"6,28",0.21,6,28,"1,5",0.20,1,5,0,0,0,0,"11,18","5,9","17,44",0,0,0,0,0,0,0,0,5,15,0,,Chicago,CHICAGO,1202-2092,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7992277225186566,103,70
2026-27,softball,University Athletic Association (UAA),uaa,New York,Tucker McDonough,Tucker,McDonough,,479,Tucker McDonough,0,0NYUW,1,1,,,4,2,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.500,1,6,2,.500,.250,.250,2,0,0,0,0,0,0,0,0,2,1.000,0,.000,,0,0,1,2,"0,2",0,0,2,"0,3",0,0,3,"0,2",0,0,2,"1,3",0.33,1,3,0,0,0,0,"1,1","1,1","1,4",1,0,0,0,0,0,0,0,0,5,0,,New York,NYUW,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8068426785001651,104,70
2026-27,softball,University Athletic Association (UAA),uaa,Case Western Reserve,Lara Lacey,Lara,Lacey,,122,Lara Lacey,0,0CASE WES,9,0,,,7,0,2,0,0,0,0,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.444,2,9,0,.000,.286,.286,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,0,0,1,"0,2",0,0,2,"1,2",0.50,1,2,0,0,0,0,0,0,0,0,0,0,0,0,"1,3",0,"1,3",0,0,0,0,101,0,0,0,0,0,0,,Case Western Reserve,CASE WES,1195-3498,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9493743182217554,105,70
2026-27,softball,University Athletic Association (UAA),uaa,New York,Bruno Damiani,Bruno,Damiani,,479,Bruno Damiani,0,0NYUW,1,1,,,4,2,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.500,1,6,0,.000,.250,.250,0,2,0,0,0,0,0,0,0,2,1.000,0,.000,,0,0,1,1,"0,1",0,0,1,"0,2",0,0,2,"0,2",0,0,2,"0,1",0,0,1,0,0,0,0,"1,2","0,1","2,4",1,0,0,0,0,0,0,0,0,2,0,,New York,NYUW,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9609854930174507,106,70
2026-27,softball,University Athletic Association (UAA),uaa,Emory,Abby Wylie,Abby,Wylie,,217,Abby Wylie,0,0EMORY,19,10,,,34,3,9,4,2,0,0,1,0,0,8,0,2,1,0,0,0,0,0,0,0,0,0,0.286,11,35,3,.667,.265,.324,20,1,3,0,0,0,0,1,0,24,.875,0,.000,,2,2,8,6,"3,14",0.21,3,14,"5,17",0.29,5,17,"4,13",0.31,4,13,"0,2",0,0,2,"0,0",0,0,0,"1,3","0,1","7,17",0,0,0,0,10,0,0,0,1,11,0,,Emory,EMORY,1197-3163,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0884505080596099,107,69
