season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,global_rank,rating,composite_score,ranking_segment,pitching_stats_k_per_9,pitching_stats_whip
2026-27,baseball,Little East Conference (LEC),lec,Keene State,Derek Finlay,Derek,Finlay,,330,Derek Finlay,0,0KSC,15,15,,,56,15,20,15,6,0,2,10,0,1,15,3,5,0,0,0,0,0,0,0,1,0,0,0.463,32,67,5,1.0,0.357,0.571,36,0,0,0,0,0,0,0,0,36,1.0,0,0.0,,2,3,8,11,"5,18",0.28,5,18,"14,34",0.41,14,34,"11,24",0.46,11,24,"1,5",0.2,1,5,0,0,0,0,"7,14","1,5","22,37",74,0.0,0,0,0,0.0,0,0,3,9,0,,Keene State,KSC,1068-4303,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,96,85.0,batting,,
2026-27,baseball,Little East Conference (LEC),lec,UMass Boston,Ben Sherry,Ben,Sherry,,401,Ben Sherry,0,0MASS.-BO,14,13,,,50,12,18,14,5,0,2,11,0,0,9,1,2,0,0,0,0,0,0,0,0,1,0,0.475,29,61,2,1.0,0.36,0.58,14,0,1,0,0,0,0,0,0,15,0.933,0,0.0,,3,0,11,9,"4,20",0.2,4,20,"9,31",0.29,9,31,"4,21",0.19,4,21,"0,1",0.0,0,1,0,0,0,0,"9,11","6,7","20,36",49,0.0,0,0,0,0.0,0,0,7,22,0,,UMass Boston,MASS.-BO,1071-5151,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,96,84.0,batting,,
2026-27,baseball,Little East Conference (LEC),lec,Southern Maine,Peter Keblinsky,Peter,Keblinsky,,662,Peter Keblinsky,0,0SOUTHERN,13,13,,,51,16,20,13,7,0,0,11,0,0,7,5,6,0,0,1,0,0,0,0,1,0,0,0.492,27,63,6,1.0,0.392,0.529,12,30,4,0,0,0,0,1,0,46,0.913,0,0.0,,2,1,11,12,"7,17",0.41,7,17,"14,32",0.44,14,32,"10,22",0.45,10,22,"3,11",0.27,3,11,0,0,0,0,"3,9","5,8","19,35",113,0.0,0,0,0,0.0,0,0,5,14,0,,Southern Maine,SOUTHERN,1073-5208,False,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,14.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.286,0.0,5.0,0.0,"0,1","1,3","0,4",0.0,"0,1",13,95,83.0,batting,,
2026-27,baseball,Little East Conference (LEC),lec,Keene State,Trevor Snow,Trevor,Snow,,330,Trevor Snow,0,0KSC,9,5,,,29,7,11,10,4,3,0,1,0,0,4,1,2,1,0,2,0,0,0,0,0,0,0,0.375,21,32,3,0.667,0.379,0.724,12,12,5,0,0,0,0,1,0,29,0.828,0,0.0,,0,3,8,8,"3,9",0.33,3,9,"6,19",0.32,6,19,"5,14",0.36,5,14,"1,3",0.33,1,3,0,0,0,0,"2,4","4,5","13,21",38,0.0,0,0,20,0.0,0,0,6,7,0,,Keene State,KSC,1068-4296,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,94,82.0,batting,,
2026-27,baseball,Little East Conference (LEC),lec,Keene State,Lucas Rogers,Lucas,Rogers,,330,Lucas Rogers,0,0KSC,14,14,,,52,10,20,10,4,0,0,9,0,3,6,2,2,1,0,0,0,0,0,2,1,2,0,0.5,24,64,3,0.667,0.385,0.462,24,0,1,0,0,0,0,0,0,25,0.96,0,0.0,,1,2,12,13,"5,17",0.29,5,17,"11,29",0.38,11,29,"8,20",0.4,8,20,"5,7",0.71,5,7,0,0,0,0,"8,15","4,6","18,32",100,0.0,0,0,0,0.0,0,0,3,13,0,,Keene State,KSC,1068-4038,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,94,81.0,batting,,
2026-27,baseball,Little East Conference (LEC),lec,VTSU Castleton,Alex Mcclelland,Alex,Mcclelland,,123,Alex Mcclelland,0,0VERMONT,20,18,,,60,12,22,10,2,1,0,20,0,0,15,7,3,3,0,0,0,0,0,0,1,2,0,0.525,26,80,6,0.5,0.367,0.433,27,30,3,0,0,0,0,5,0,60,0.95,0,0.0,,1,1,14,8,"8,17",0.47,8,17,"15,33",0.45,15,33,"11,22",0.5,11,22,"0,2",0.0,0,2,0,0,0,0,"8,19","0,4","25,39",1,0.0,0,0,44,0.0,0,0,4,7,0,,VTSU Castleton,VERMONT,1199-5663,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,93,80.0,batting,,
2026-27,baseball,Little East Conference (LEC),lec,Rhode Island College,Daniel Cascio,Daniel,Cascio,,571,Daniel Cascio,0,0RIC,9,9,,,30,5,11,6,2,0,1,4,0,0,5,2,1,1,0,1,0,0,0,0,0,0,0,0.429,16,35,2,0.5,0.367,0.533,59,3,2,0,0,0,0,5,0,64,0.969,0,0.0,,0,2,6,9,"5,12",0.42,5,12,"9,22",0.41,9,22,"2,9",0.22,2,9,"4,7",0.57,4,7,0,0,0,0,"2,5","2,3","16,25",0,0.0,0,0,0,0.0,0,0,5,7,0,,Rhode Island College,RIC,1070-995,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,93,79.0,batting,,
2026-27,baseball,Little East Conference (LEC),lec,Keene State,Anthony Digiacomo,Anthony,Digiacomo,,330,Anthony Digiacomo,0,0KSC,10,5,,,25,5,9,6,2,0,0,1,0,2,5,1,0,0,0,0,0,0,0,0,0,1,0,0.429,11,28,0,0.0,0.36,0.44,0,1,1,0,0,0,0,0,0,2,0.5,0,0.0,,0,0,5,6,"3,9",0.33,3,9,"7,18",0.39,7,18,"7,15",0.47,7,15,"0,7",0.0,0,7,0,0,0,0,"0,2","2,3","11,19",2,0.0,0,0,29,0.0,0,0,3,9,0,,Keene State,KSC,1068-4297,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,92,78.0,batting,,
2026-27,baseball,Little East Conference (LEC),lec,Western Connecticut,Giani Chieff,Giani,Chieff,,770,Giani Chieff,0,0WESTCONN,11,10,,,38,3,14,6,2,0,0,2,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0.39,16,41,1,0.0,0.368,0.421,51,2,1,0,0,0,0,4,0,54,0.981,0,0.0,,2,1,9,12,"1,8",0.13,1,8,"7,20",0.35,7,20,"4,13",0.31,4,13,"1,2",0.5,1,2,0,0,0,0,"6,11","3,6","11,22",48,0.0,0,0,0,0.0,0,0,4,2,0,,Western Connecticut,WESTCONN,1074-3115,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,92,77.0,batting,,
2026-27,baseball,Little East Conference (LEC),lec,Rhode Island College,George Threats,George,Threats,,571,George Threats,0,0RIC,7,7,,,21,4,8,5,2,0,0,7,0,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0.533,10,30,1,0.0,0.381,0.476,10,0,0,0,0,0,0,0,0,10,1.0,0,0.0,,1,1,2,6,"3,7",0.43,3,7,"3,11",0.27,3,11,"3,8",0.38,3,8,"2,6",0.33,2,6,0,0,0,0,"2,5","2,4","8,14",59,0.0,0,0,0,0.0,0,0,1,6,0,,Rhode Island College,RIC,1070-1292,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,91,76.0,batting,,
2026-27,baseball,Little East Conference (LEC),lec,Eastern Connecticut,Matthew Carrera,Matthew,Carrera,,200,Matthew Carrera,0,0EASTERN,14,14,,,54,13,20,4,1,0,0,9,0,0,4,2,3,0,1,1,0,0,0,0,0,0,0,0.453,21,65,3,1.0,0.37,0.389,16,29,5,0,0,0,0,3,0,50,0.9,0,0.0,,1,1,19,12,"3,12",0.25,3,12,"6,18",0.33,6,18,"3,12",0.25,3,12,"2,11",0.18,2,11,0,0,0,0,"15,30","1,2","12,23",0,0.0,0,0,4,0.0,0,0,3,9,0,,Eastern Connecticut,EASTERN,1067-2187,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,91,75.0,batting,,
2026-27,baseball,Little East Conference (LEC),lec,Plymouth State,Andrew Faherty,Andrew,Faherty,,548,Andrew Faherty,0,0PLYMOUTH,7,5,,,21,3,8,3,1,0,0,2,0,0,3,0,3,0,0,0,0,0,0,0,1,0,0,0.435,9,23,3,1.0,0.381,0.429,12,1,0,0,0,0,0,0,0,13,1.0,0,0.0,,1,0,4,5,"4,10",0.4,4,10,"6,12",0.5,6,12,"6,10",0.6,6,10,"1,3",0.33,1,3,0,0,0,0,"2,6",0,"8,13",0,0.0,0,0,1,0.0,0,0,1,4,0,,Plymouth State,PLYMOUTH,1069-6878,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,90,74.0,batting,,
2026-27,baseball,Little East Conference (LEC),lec,UMass Boston,Dylan Agvent,Dylan,Agvent,,401,Dylan Agvent,0,0MASS.-BO,10,4,,,22,3,8,3,1,0,0,2,0,1,7,2,3,0,2,0,0,0,0,0,0,0,0,0.44,9,27,3,1.0,0.364,0.409,11,0,0,0,0,0,0,0,0,11,1.0,0,0.0,,0,0,6,3,"2,10",0.2,2,10,"6,13",0.46,6,13,"4,8",0.5,4,8,"1,1",1.0,1,1,0,0,0,0,"0,1","1,2","10,15","0,1",0.0,0,1,55,0.0,0,0,6,8,0,,UMass Boston,MASS.-BO,1071-5139,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,90,73.0,batting,,
2026-27,baseball,Little East Conference (LEC),lec,UMass Dartmouth,Spencer Aubin,Spencer,Aubin,,656,Spencer Aubin,0,0MASS.-DA,19,18,,,61,12,20,19,5,0,1,9,0,5,13,2,0,0,1,1,0,0,0,1,1,1,0,0.447,28,77,0,0.0,0.328,0.459,126,6,3,0,0,0,0,13,0,135,0.978,0,0.0,,1,1,16,12,"8,22",0.36,8,22,"14,35",0.4,14,35,"8,24",0.33,8,24,"3,5",0.6,3,5,0,0,0,0,"5,16","6,8","24,43",14,0.0,0,0,0,0.0,0,0,3,14,0,,UMass Dartmouth,MASS.-DA,1072-4355,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,89,72.0,batting,,
2026-27,baseball,Little East Conference (LEC),lec,Keene State,Evan Mccue,Evan,Mccue,,330,Evan Mccue,0,0KSC,15,15,,,53,12,18,16,1,0,1,13,0,0,5,1,1,0,0,4,0,0,0,1,0,1,0,0.443,22,70,1,1.0,0.34,0.415,7,25,1,0,0,0,0,1,0,33,0.97,0,0.0,,0,2,15,19,"6,15",0.4,6,15,"12,29",0.41,12,29,"9,21",0.43,9,21,"2,7",0.29,2,7,0,0,0,0,"5,8","9,12","24,38",0,0.0,0,0,0,0.0,0,0,10,6,0,,Keene State,KSC,1068-3883,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,88,71.0,batting,,
2026-27,baseball,Little East Conference (LEC),lec,Southern Maine,Evan Baschnagel,Evan,Baschnagel,,662,Evan Baschnagel,0,0SOUTHERN,13,13,,,45,22,15,12,1,0,5,16,0,2,14,7,7,2,0,0,0,0,0,0,0,0,0,0.524,31,63,9,0.778,0.333,0.689,23,3,1,0,0,0,0,0,0,27,0.963,0,0.0,,3,3,7,6,"3,12",0.25,3,12,"8,21",0.38,8,21,"4,16",0.25,4,16,"4,8",0.5,4,8,0,0,0,0,"9,21","2,6","18,27",26,0.0,0,0,0,0.0,0,0,2,10,0,,Southern Maine,SOUTHERN,1073-5438,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,88,70.0,batting,,
