conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,z_shot_stats_goals,z_shot_stats_assists,z_shot_stats_points,z_shot_stats_shots_on_goal,z_caution_stats_yellow_cards,z_caution_stats_red_cards,composite_score,rank,rating
umac,Upper Midwest Athletic Conference (UMAC),2025-26,msoc,UW-Superior,"Davidson, Seth",0,,14,23,16,0.0,0.0,27.0,51.0,38.0,8.0,15.0,1.0,1.0,2.22,1.17,1.65,0.652,0.348,12.0,1.0,1.0,0.0,4.0,1.0,3.0,0.13,17.0,0.0,2.0,0.0,0.74,0.09,0.0,0.0,0.0,,1246:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.897783007008829,3.883049323301814,5.88046870778541,3.9240188000917633,0.8530946032291173,-0.22988155309916575,13.481037819543536,1,99
umac,Upper Midwest Athletic Conference (UMAC),2025-26,msoc,Minnesota Morris,"Mackall, Aaron",0,,9,17,16,0.0,0.0,36.0,54.0,35.0,3.0,16.0,0.0,0.0,3.18,2.12,2.06,0.941,0.176,20.0,1.0,2.0,0.0,4.0,4.0,3.0,0.176,6.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,,1336:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.321742429383319,1.1412015186803042,5.375034616419342,5.426217490026712,-0.6298013849342478,-0.22988155309916575,12.154774050938217,2,95
umac,Upper Midwest Athletic Conference (UMAC),2025-26,msoc,Minnesota Morris,"Anargyros, Jake",0,,26,18,17,0.0,0.0,33.0,59.0,25.0,5.0,10.0,4.0,4.0,3.28,1.83,1.39,0.556,0.278,23.0,1.0,0.0,0.0,5.0,8.0,2.0,0.111,15.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,,1479:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.77798589513638,2.237940640528908,3.6902543118657785,4.925484593381729,-0.6298013849342478,-0.22988155309916575,9.099242109468811,3,94
umac,Upper Midwest Athletic Conference (UMAC),2025-26,msoc,UW-Superior,"McLoughlin, Harvey",0,,15,22,21,0.0,0.0,13.0,27.0,22.0,14.0,4.0,0.0,0.0,1.23,0.59,1.0,0.182,0.636,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,,1300:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.2342293608894412,7.173266688847626,3.1848202204997094,1.587265282415177,-0.6298013849342478,-0.22988155309916575,8.988766082895415,4,93
umac,Upper Midwest Athletic Conference (UMAC),2025-26,msoc,UW-Superior,"Kidd, Jake",0,,34,23,22,0.0,0.0,26.0,47.0,27.0,1.0,13.0,0.0,0.0,2.04,1.13,1.17,0.565,0.043,13.0,2.0,0.0,1.0,4.0,0.0,5.0,0.217,15.0,0.0,2.0,0.0,0.65,0.09,0.0,0.0,0.0,,1243:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.0498641622598495,0.044462396831700134,4.027210372776491,3.7571078345434357,0.8530946032291173,-0.22988155309916575,8.61544509864957,5,92
umac,Upper Midwest Athletic Conference (UMAC),2025-26,msoc,Bethany Lutheran,"Tendaie, Rosalem",0,,7,21,15,0.0,0.0,29.0,46.0,22.0,6.0,8.0,0.0,0.0,2.19,1.38,1.05,0.381,0.286,21.0,1.0,0.0,0.0,1.0,3.0,2.0,0.095,9.0,0.0,1.0,0.0,0.43,0.05,0.0,0.0,0.0,,999:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2.9300670503874007,2.78631020145321,3.1848202204997094,4.257840731188419,0.11164660914743486,-0.22988155309916575,8.036632121859679,6,91
umac,Upper Midwest Athletic Conference (UMAC),2025-26,msoc,Northwestern,"Mojardin, Jared",0,,19,16,16,0.0,0.0,29.0,50.0,22.0,4.0,9.0,1.0,1.0,3.13,1.81,1.38,0.563,0.25,20.0,0.0,0.0,0.0,2.0,6.0,3.0,0.188,18.0,0.0,5.0,0.0,1.13,0.31,0.0,0.0,0.0,,1199:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.3540264727618903,1.6895710796046062,3.1848202204997094,4.257840731188419,3.077438585474165,-0.22988155309916575,7.248005362491135,7,90
umac,Upper Midwest Athletic Conference (UMAC),2025-26,msoc,Bethany Lutheran,"Goncalves, Miguel",0,,15,21,19,0.0,0.0,11.0,34.0,20.0,10.0,5.0,0.0,0.0,1.62,0.52,0.95,0.238,0.476,6.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,15.0,0.0,3.0,0.0,0.71,0.14,0.0,0.0,0.0,,1428:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.658188783263931,4.979788445150418,2.8478641595889966,1.2534433513185217,1.5945425973108,-0.22988155309916575,7.241005508488271,8,89
umac,Upper Midwest Athletic Conference (UMAC),2025-26,msoc,UW-Superior,"Watson, Freddy",0,,32,21,21,0.0,0.0,20.0,40.0,20.0,8.0,6.0,0.0,0.0,1.9,0.95,0.95,0.286,0.381,14.0,0.0,1.0,0.0,1.0,2.0,1.0,0.048,12.0,0.0,4.0,0.0,0.57,0.19,0.0,0.0,0.0,,1384:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2.082148205638421,3.883049323301814,2.8478641595889966,2.7556420412534703,2.3359905913924828,-0.22988155309916575,7.0864700844434765,9,89
umac,Upper Midwest Athletic Conference (UMAC),2025-26,msoc,Bethany Lutheran,"Gancho, Guilherme",0,,8,14,12,0.0,0.0,13.0,27.0,20.0,4.0,8.0,3.0,1.0,1.93,0.93,1.43,0.571,0.286,5.0,0.0,0.0,0.0,2.0,2.0,2.0,0.143,7.0,0.0,2.0,0.0,0.5,0.14,0.0,0.0,0.0,,968:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2.9300670503874007,1.6895710796046062,2.8478641595889966,1.587265282415177,0.8530946032291173,-0.22988155309916575,6.387713205061257,10,88
umac,Upper Midwest Athletic Conference (UMAC),2025-26,msoc,Bethany Lutheran,"Cavalcanti, Diogo",0,,90,21,20,0.0,0.0,16.0,46.0,17.0,7.0,5.0,0.0,0.0,2.19,0.76,0.81,0.238,0.333,11.0,1.0,0.0,0.0,2.0,1.0,2.0,0.095,21.0,0.0,1.0,0.0,1.0,0.05,0.0,0.0,0.0,,1501:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.658188783263931,3.334679762377512,2.342430068222927,2.08799817906016,0.11164660914743486,-0.22988155309916575,6.124970930363821,11,87
umac,Upper Midwest Athletic Conference (UMAC),2025-26,msoc,Crown,"Feneis, Noah",0,,26,23,11,0.0,0.0,11.0,21.0,18.0,4.0,7.0,0.0,0.0,0.91,0.48,0.78,0.304,0.174,4.0,2.0,0.0,0.0,2.0,2.0,1.0,0.043,13.0,0.0,5.0,0.0,0.57,0.22,0.0,0.0,0.0,,1054:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2.5061076280129106,1.6895710796046062,2.5109080986782835,1.2534433513185217,3.077438585474165,-0.22988155309916575,5.327468556493178,12,87
umac,Upper Midwest Athletic Conference (UMAC),2025-26,msoc,UW-Superior,"Thomas, Joel",0,,31,23,22,0.0,0.0,17.0,34.0,15.0,7.0,4.0,0.0,0.0,1.48,0.74,0.65,0.174,0.304,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,3.0,0.0,0.35,0.13,0.0,0.0,0.0,,1363:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.2342293608894412,3.334679762377512,2.0054740073122144,2.2549091446084875,1.5945425973108,-0.22988155309916575,5.276090060236992,13,86
