season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,fielding_stats,hitting_summary_stats,composite_score,global_rank,rating,ranking_segment
2025-26,baseball,Northwest Conference (NWC),nwc,Willamette,Tassos Foster,Tassos,Foster,,785,Tassos Foster,0,0WILLAMET,37,37,,,141,43,43,30,9,3,6,31,0,9,22,9,9,0,0,1,0,0,0,4,3,4,0,0.456,76,182,9,1.000,.305,.539,42,65,8,0,0,0,0,5,0,115,.930,0,.000,,3,2,34,37,"10,38",0.26,10,38,"23,69",0.33,23,69,"14,42",0.33,14,42,"4,12",0.33,4,12,0,0,0,0,"18,48","6,13","44,84",10,0,0,0,0,0,0,0,4,36,0,,Willamette,WILLAMET,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.043365954294795,11,96,batting
2025-26,baseball,Northwest Conference (NWC),nwc,Willamette,Preston Lau,Preston,Lau,,785,Preston Lau,0,0WILLAMET,33,32,,,126,18,48,29,5,1,3,8,0,7,9,1,5,1,1,3,0,0,0,2,0,2,0,0.438,64,145,6,.833,.381,.508,67,0,1,0,0,0,0,0,0,68,.985,0,.000,,5,4,27,39,"16,41",0.39,16,41,"22,57",0.39,22,57,"15,37",0.41,15,37,"5,9",0.56,5,9,0,0,0,0,"16,33","8,10","38,67",158,0,0,0,"1,1",1.00,1,1,9,28,0,,Willamette,WILLAMET,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.948495955504383,12,96,batting
2025-26,baseball,Northwest Conference (NWC),nwc,Pacific Lutheran,Barber Aaron,Barber,Aaron,,1297,Barber Aaron,0,0PACIFIC,39,39,,,144,28,51,31,7,0,4,20,0,6,8,3,1,0,4,1,0,0,0,2,0,3,0,0.450,70,175,1,1.000,.354,.486,66,74,6,0,0,0,0,17,0,146,.959,0,.000,,5,0,35,52,"16,48",0.33,16,48,"28,72",0.39,28,72,"18,43",0.42,18,43,"1,5",0.20,1,5,0,0,0,0,"12,35","11,13","51,86",14,0,0,0,0,0,0,0,15,28,0,,Pacific Lutheran ,PACIFIC,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.88210726148302,13,95,batting
2025-26,baseball,Northwest Conference (NWC),nwc,Whitman,"Ting,Brandon",Brandon,Ting,,780,"Ting,Brandon",0,0WTMN,38,37,,,133,29,43,28,6,2,5,13,0,15,31,6,8,2,1,3,0,0,0,2,0,3,0,0.433,68,165,10,.800,.323,.511,47,2,1,0,0,0,0,0,0,50,.980,0,.000,,5,3,27,31,"17,48",0.35,17,48,"24,69",0.35,24,69,"16,48",0.33,16,48,"5,18",0.28,5,18,0,0,0,0,"15,35","9,18","44,83",159,0,0,0,33,0,0,0,13,31,0,,Whitman,WTMN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.221287452112084,14,95,batting
2025-26,baseball,Northwest Conference (NWC),nwc,Whitworth,Corder Kevin,Corder,Kevin,,1454,Corder Kevin,0,0WHTW,39,36,,,129,39,51,19,5,2,1,14,1,5,25,4,8,2,2,1,0,0,0,2,0,4,0,0.470,63,151,10,.800,.395,.488,53,96,12,0,0,0,0,13,0,161,.925,0,.000,,5,4,33,19,"10,32",0.31,10,32,"26,70",0.37,26,70,"12,37",0.32,12,37,"3,8",0.38,3,8,0,0,0,0,"25,44","7,12","42,79",12,0,0,0,"1,1",1.00,1,1,9,22,0,,Whitworth,WHTW,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.183495981995602,15,94,batting
2025-26,baseball,Northwest Conference (NWC),nwc,Whitman,"Bickerton,Jack",Jack,Bickerton,,780,"Bickerton,Jack",0,0WTMN,32,31,,,124,26,40,31,13,0,5,10,0,4,27,7,3,0,1,1,0,0,0,0,0,0,0,0.388,68,140,3,1.000,.323,.548,152,18,6,0,0,0,0,16,0,176,.966,0,.000,,6,4,15,39,"14,39",0.36,14,39,"25,70",0.36,25,70,"17,49",0.35,17,49,"6,11",0.55,6,11,0,0,0,0,"8,22","7,11","44,78",226,0,0,0,6,0,0,0,8,23,0,,Whitman,WTMN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.003758625005555,16,94,batting
2025-26,baseball,Northwest Conference (NWC),nwc,Linfield,"Wainfeld, Trent",Trent,Wainfeld,,1179,"Wainfeld, Trent",0,0LIN,33,33,,,123,25,43,26,8,0,2,16,0,7,36,5,2,2,1,2,1,0,0,0,0,0,0,0.446,57,150,4,.500,.350,.463,73,4,0,0,0,0,0,2,0,77,1.000,0,.000,,3,5,22,22,"18,47",0.38,18,47,"27,64",0.42,27,64,"15,42",0.36,15,42,"6,16",0.38,6,16,0,0,0,0,"16,33","8,8","50,79",59,0,0,0,11,0,0,0,11,28,0,,Linfield,LIN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.488305479311437,17,93,batting
2025-26,baseball,Northwest Conference (NWC),nwc,Linfield,"Mansur, Josh",Josh,Mansur,,1179,"Mansur, Josh",0,0LIN,41,40,,,143,34,43,36,6,2,5,16,0,6,34,6,7,1,1,3,0,0,0,0,0,1,0,0.387,68,169,8,.875,.301,.476,65,55,11,0,0,0,0,9,0,131,.916,0,.000,,5,5,14,51,"13,46",0.28,13,46,"23,79",0.29,23,79,"20,54",0.37,20,54,"8,18",0.44,8,18,0,0,0,0,"15,32","12,15","42,90",34,0,0,0,0,0,0,0,9,39,0,,Linfield,LIN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.265612353426606,18,93,batting
2025-26,baseball,Northwest Conference (NWC),nwc,George Fox,Evan Balingit,Evan,Balingit,,1094,Evan Balingit,0,0GEORGE F,38,37,,,148,24,51,24,9,0,4,9,0,7,33,8,11,4,6,1,0,0,0,1,1,1,0,0.406,72,171,15,.733,.345,.486,62,1,1,0,0,0,0,1,0,64,.984,0,.000,,4,1,29,38,"13,47",0.28,13,47,"24,66",0.36,24,66,"17,41",0.41,17,41,"6,19",0.32,6,19,0,0,0,0,"18,45","4,5","40,75",25,0,0,0,3,0,0,0,10,27,0,,George Fox ,GEORGE F,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.257112741098711,19,92,batting
2025-26,baseball,Northwest Conference (NWC),nwc,Whitworth,Shipman Spencer,Shipman,Spencer,,1454,Shipman Spencer,0,0WHTW,27,27,,,103,23,32,22,6,2,5,11,1,3,29,11,6,1,2,2,0,0,0,0,0,2,0,0.387,57,121,7,.857,.311,.553,31,64,7,0,0,0,0,15,0,102,.931,0,.000,,2,2,17,27,"12,35",0.34,12,35,"23,62",0.37,23,62,"13,38",0.34,13,38,"1,6",0.17,1,6,0,0,0,0,"5,11","3,11","37,72",9,0,0,0,0,0,0,0,9,22,0,,Whitworth,WHTW,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.009013358674847,20,92,batting
2025-26,baseball,Northwest Conference (NWC),nwc,Pacific Lutheran,Phinney Brody,Phinney,Brody,,1297,Phinney Brody,0,0PACIFIC,32,31,,,102,27,32,19,6,0,4,15,0,10,32,7,3,0,1,1,0,0,0,4,0,6,0,0.445,50,129,3,1.000,.314,.490,243,9,4,0,0,0,0,14,0,256,.984,0,.000,,2,1,20,18,"10,35",0.29,10,35,"14,43",0.33,14,43,"12,32",0.38,12,32,"4,8",0.50,4,8,0,0,0,0,"15,35","4,7","28,53",223,0,0,0,1,0,0,0,6,20,0,,Pacific Lutheran ,PACIFIC,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.985972892501692,21,92,batting
2025-26,baseball,Northwest Conference (NWC),nwc,Whitman,"Petz,Nate",Nate,Petz,,780,"Petz,Nate",0,0WTMN,27,19,,,74,23,25,11,6,4,2,7,1,2,13,0,2,0,4,0,0,0,0,1,0,4,0,0.410,45,87,2,1.000,.338,.608,57,30,3,2,0,5,0,9,0,90,.967,5,1.000,,4,4,21,15,"5,22",0.23,5,22,"13,37",0.35,13,37,"9,25",0.36,9,25,"4,12",0.33,4,12,0,0,0,0,"9,19","4,6","24,43",4,0,0,0,11,0,0,0,8,21,0,,Whitman,WTMN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.71135097809283,22,91,batting
2025-26,baseball,Northwest Conference (NWC),nwc,Linfield,"Holm, Nick",Nick,Holm,,1179,"Holm, Nick",0,0LIN,41,41,,,162,33,46,35,8,0,6,27,1,0,23,5,1,0,1,2,0,0,0,2,0,2,0,0.382,72,192,1,1.000,.284,.444,259,19,9,0,0,0,0,23,0,287,.969,0,.000,,4,3,28,64,"10,47",0.21,10,47,"28,84",0.33,28,84,"17,55",0.31,17,55,"8,16",0.50,8,16,0,0,0,0,"27,56","10,15","47,94",101,0,0,0,0,0,0,0,12,37,0,,Linfield,LIN,0,False,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,,,,3.7108945715358215,23,91,batting
2025-26,baseball,Northwest Conference (NWC),nwc,Willamette,Rocco Granucci,Rocco,Granucci,,785,Rocco Granucci,0,0WILLAMET,32,32,,,121,25,39,19,6,0,4,16,1,7,20,9,4,1,0,0,0,0,0,2,0,3,0,0.431,57,144,5,.800,.322,.471,56,1,0,0,0,0,0,0,0,57,1.000,0,.000,,2,2,31,27,"8,32",0.25,8,32,"27,61",0.44,27,61,"13,39",0.33,13,39,"3,10",0.30,3,10,0,0,0,0,"11,32","5,12","37,66",4,0,0,0,"1,1",1.00,1,1,3,27,0,,Willamette,WILLAMET,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.687655392089296,24,90,batting
2025-26,baseball,Northwest Conference (NWC),nwc,Whitworth,Molenda Brock,Molenda,Brock,,1454,Molenda Brock,0,0WHTW,34,31,,,125,27,38,27,4,3,5,15,0,0,16,3,5,2,0,1,0,0,0,1,1,4,0,0.376,63,141,7,.714,.304,.504,117,11,2,1,0,8,6,0,0,130,.985,14,.571,,4,0,33,35,"10,45",0.22,10,45,"19,69",0.28,19,69,"12,46",0.26,12,46,"1,4",0.25,1,4,0,0,0,0,"14,31","5,11","28,70",98,0,0,0,57,0,0,0,8,42,0,,Whitworth,WHTW,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.608546628203958,25,90,batting
2025-26,baseball,Northwest Conference (NWC),nwc,Pacific Lutheran,Burke Carson,Burke,Carson,,1297,Burke Carson,0,0PACIFIC,36,36,,,135,23,36,26,3,2,9,13,0,4,39,8,7,0,0,2,0,0,0,2,0,2,1,0.344,70,154,7,1.000,.267,.519,20,81,13,0,0,0,0,6,0,114,.886,0,.000,,1,2,22,39,"8,43",0.19,8,43,"19,71",0.27,19,71,"12,44",0.27,12,44,"1,6",0.17,1,6,0,0,0,0,"5,20","8,8","34,79",74,0,0,0,0,0,0,0,10,34,0,,Pacific Lutheran ,PACIFIC,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4742685977554215,26,89,batting
