season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,fielding_stats,hitting_summary_stats,composite_score,global_rank,rating
2025-26,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,A. DeMeyer,A.,DeMeyer,,801,A. DeMeyer,0,0UWRF,33,25,,,61,9,15,9,6,0,0,10,0,1,15,4,2,1,7,0,0,0,0,0,0,1,0,0.361,21,79,3,.667,.246,.344,30,40,10,0,0,0,0,0,0,80,.875,0,.000,,2,2,20,17,"4,23",0.17,4,23,"7,29",0.24,7,29,"6,20",0.30,6,20,0,0,0,0,0,0,0,0,"4,12","4,8","21,39",11,0,0,0,14,0,0,0,11,18,0,,UW-River Falls,UWRF,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1435903994308589,96,73
2025-26,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Platteville,Murphy Peyton,Murphy,Peyton,,800,Murphy Peyton,0,0WIS.-PLA,11,1,,,12,2,2,5,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.167,8,13,0,.000,.167,.667,1,0,0,0,0,0,0,0,0,1,1.000,0,.000,,1,0,5,3,"0,2",0,0,2,"1,6",0.17,1,6,"1,6",0.17,1,6,0,0,0,0,0,0,0,0,"2,3","1,2","3,7",11,0,0,0,56,0,0,0,2,3,0,,UW-Platteville,WIS.-PLA,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15458404112052015,97,73
2025-26,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,Marissa Pease,Marissa,Pease,,795,Marissa Pease,0,0UWL,30,25,,,85,8,21,11,4,0,1,3,0,1,15,4,0,0,0,0,0,0,0,2,0,2,0,0.281,28,89,0,.000,.247,.329,122,13,6,3,0,24,8,1,0,141,.957,32,.750,,2,1,19,28,"6,33",0.18,6,33,"14,51",0.27,14,51,"8,35",0.23,8,35,"3,9",0.33,3,9,0,0,0,0,"3,12","2,5","19,52",2,0,0,0,8,0,0,0,4,31,0,,UW-La Crosse,UWL,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18652906759763738,98,73
2025-26,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stout,Emma Fortier,Emma,Fortier,,803,Emma Fortier,0,025STOU~1,19,0,,,3,9,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.333,1,3,3,1.000,.333,.333,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,1,0,0,1,"0,1",0,0,1,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,"1,1",0,"1,1","0,1",0,0,1,6,0,0,0,0,0,0,,UW-Stout,25STOU~1,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25260884250355004,99,72
2025-26,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,Kaeley Niemiec,Kaeley,Niemiec,,795,Kaeley Niemiec,0,0UWL,26,16,,,7,4,2,2,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0.375,2,8,2,.500,.286,.286,4,8,5,0,0,14,0,0,0,17,.706,14,1.000,,1,1,1,0,0,0,0,0,"2,5",0.40,2,5,"2,4",0.50,2,4,"0,2",0,0,2,0,0,0,0,"0,1","1,1","4,5","1,1",1.00,1,1,0,0,0,0,1,0,0,,UW-La Crosse,UWL,0,True,67,1,14,6,6,1,2,1,2,0,68.0,34,24,28,56,6,1,2,2.47,265,303,8,3,0,0,7,0,0,16,.253,89,52,0,"5,9","8,16","2,2",0,"1,8",,,,-0.3458821067463905,100,72
2025-26,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,Nicole Zoellner,Nicole,Zoellner,,795,Nicole Zoellner,0,0UWL,31,21,,,59,5,14,9,3,1,1,4,0,0,10,2,0,0,3,1,0,0,0,0,0,0,0,0.281,22,67,0,.000,.237,.373,90,2,3,0,0,20,0,1,0,95,.968,20,1.000,,2,2,22,15,"7,21",0.33,7,21,"7,32",0.22,7,32,"5,24",0.21,5,24,"1,4",0.25,1,4,0,0,0,0,"4,13","3,5","21,37",10,0,0,0,17,0,0,0,12,15,0,,UW-La Crosse,UWL,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.38293795136280795,101,72
2025-26,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Tessa Peterson,Tessa,Peterson,,801,Tessa Peterson,0,0UWRF,28,20,,,62,12,16,7,2,0,0,6,0,0,11,4,3,1,0,1,0,0,0,0,0,1,0,0.319,18,69,4,.750,.258,.290,69,3,0,6,0,26,1,1,0,72,1.000,27,.963,,3,3,20,13,"7,25",0.28,7,25,"7,34",0.21,7,34,"5,22",0.23,5,22,"0,1",0,0,1,0,0,0,0,"6,12","3,5","15,37","0,1",0,0,1,14,0,0,0,4,17,0,,UW-River Falls,UWRF,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4004625100435854,102,72
2025-26,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,Emmie Cibrario,Emmie,Cibrario,,802,Emmie Cibrario,0,0UWSP,46,46,,,122,18,31,15,4,2,0,3,0,2,19,10,9,2,11,1,0,0,0,2,0,3,0,0.281,39,139,11,.818,.254,.320,78,57,2,0,0,0,0,3,0,137,.985,0,.000,,5,6,41,37,"10,29",0.34,10,29,"14,63",0.22,14,63,"7,42",0.17,7,42,"7,14",0.50,7,14,0,0,0,0,"14,33","9,15","41,75",11,0,0,0,0,0,0,0,27,23,0,,UW-Stevens Point,UWSP,0,True,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,,,,-0.4112652698223088,103,71
2025-26,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stout,Grace Vowell,Grace,Vowell,,803,Grace Vowell,0,025STOU~1,21,19,,,52,8,14,5,3,1,0,4,0,2,11,3,1,0,0,0,0,0,0,0,0,0,0,0.345,19,58,1,1.000,.269,.365,94,9,3,1,0,25,3,0,0,106,.972,28,.893,,1,2,14,13,"8,18",0.44,8,18,"9,30",0.30,9,30,"5,16",0.31,5,16,"2,4",0.50,2,4,0,0,0,0,"2,10","1,3","14,31",2,0,0,0,0,0,0,0,4,11,0,,UW-Stout,25STOU~1,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.41256158549362854,104,71
2025-26,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Platteville,Storms Calli,Storms,Calli,,800,Storms Calli,0,0WIS.-PLA,30,21,,,36,6,9,9,0,0,0,6,0,0,4,2,5,2,0,0,0,0,0,0,0,0,0,0.357,9,42,7,.714,.250,.250,40,2,2,0,0,0,0,0,0,44,.955,0,.000,,4,1,10,9,"6,14",0.43,6,14,"5,16",0.31,5,16,"4,9",0.44,4,9,"2,5",0.40,2,5,0,0,0,0,"2,9","1,2","10,19",0,0,0,0,"0,1",0,0,1,0,7,0,,UW-Platteville,WIS.-PLA,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.41826856629848486,105,71
2025-26,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,Miranda Gern,Miranda,Gern,,793,Miranda Gern,0,02025SO~1,28,19,,,53,8,14,10,0,0,0,5,0,1,6,1,2,1,0,0,0,0,0,0,0,0,0,0.339,14,59,3,.667,.264,.264,17,0,1,0,0,0,0,0,0,18,.944,0,.000,,3,1,16,13,"5,21",0.24,5,21,"13,30",0.43,13,30,"8,19",0.42,8,19,"1,2",0.50,1,2,0,0,0,0,"2,12","3,5","18,32",128,0,0,0,80,0,0,0,1,19,0,,UW-Eau Claire,2025SO~1,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4572042551649286,106,71
2025-26,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stout,Nicole Stone,Nicole,Stone,,803,Nicole Stone,0,025STOU~1,7,3,,,8,0,3,1,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.375,5,8,0,.000,.375,.625,5,1,0,0,0,4,0,0,0,6,1.000,4,1.000,,0,0,3,0,"1,5",0.20,1,5,"2,5",0.40,2,5,"0,1",0,0,1,"1,2",0.50,1,2,0,0,0,0,0,0,"2,5",2,0,0,0,15,0,0,0,0,5,0,,UW-Stout,25STOU~1,0,True,11,1,1,0,0,0,0,0,0,0,5.2,15,12,10,4,3,1,0,14.82,29,41,3,1,0,0,1,0,0,2,.379,6,6,1,"1,4","8,16","1,1",0,"4,8",,,,-0.47691168562085384,107,70
2025-26,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stout,Sammy Noreen,Sammy,Noreen,,803,Sammy Noreen,0,025STOU~1,13,11,,,25,6,7,2,1,0,0,4,0,0,6,2,3,1,0,0,0,0,0,0,0,0,0,0.379,8,29,4,.750,.280,.320,12,2,0,0,0,0,0,0,0,14,1.000,0,.000,,1,1,6,5,"2,8",0.25,2,8,"3,16",0.19,3,16,"2,8",0.25,2,8,"1,6",0.17,1,6,0,0,0,0,"4,8","1,3","7,18",11,0,0,0,0,0,0,0,3,8,0,,UW-Stout,25STOU~1,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4788708602178395,108,70
2025-26,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,Sophie Schmidt,Sophie,Schmidt,,802,Sophie Schmidt,0,0UWSP,39,23,,,79,10,20,10,2,0,0,8,0,0,12,4,2,0,0,1,0,0,0,0,0,0,0,0.318,22,88,2,1.000,.253,.278,18,0,0,0,0,2,0,0,0,18,1.000,2,1.000,,2,4,20,25,"9,26",0.35,9,26,"8,40",0.20,8,40,"7,26",0.27,7,26,"3,9",0.33,3,9,0,0,0,0,"10,20","6,12","17,42","0,1",0,0,1,134,0,0,0,7,12,0,,UW-Stevens Point,UWSP,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.48238812715826584,109,70
2025-26,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,Ava Kozlovsk,Ava,Kozlovsk,,793,Ava Kozlovsk,0,02025SO~1,15,6,,,23,4,5,4,1,0,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.333,9,27,0,.000,.217,.391,34,3,2,0,0,10,1,1,0,39,.949,11,.909,,0,0,2,14,"2,6",0.33,2,6,"2,13",0.15,2,13,"1,11",0.09,1,11,"0,2",0,0,2,0,0,0,0,"0,3","2,5","5,16",9,0,0,0,0,0,0,0,0,6,0,,UW-Eau Claire,2025SO~1,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5985879920900834,110,70
2025-26,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Alexa Dusterhoft,Alexa,Dusterhoft,,801,Alexa Dusterhoft,0,0UWRF,37,33,,,51,9,15,2,4,0,0,3,0,0,9,4,0,0,2,0,0,0,0,0,0,1,0,0.333,19,56,0,.000,.294,.373,24,20,3,0,0,15,4,4,0,47,.936,19,.789,,3,1,13,14,"5,18",0.28,5,18,"4,22",0.18,4,22,"3,16",0.19,3,16,"1,1",1.00,1,1,0,0,0,0,"8,18","0,2","8,25",1,0,0,0,4,0,0,0,3,17,0,,UW-River Falls,UWRF,0,True,81,1,14,4,5,1,2,0,0,0,62.0,48,28,14,30,23,4,2,3.16,263,287,0,0,0,4,6,0,0,16,.308,82,66,0,"2,2","1,7","0,2",0,"0,2",,,,-0.7113240765785834,111,69
2025-26,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Oshkosh,Kendra Baumeister,Kendra,Baumeister,,798,Kendra Baumeister,0,0UWO,6,0,,,6,1,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.333,2,6,0,.000,.333,.333,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,0,0,2,"0,2",0,0,2,"1,4",0.25,1,4,"1,4",0.25,1,4,0,0,0,0,0,0,0,0,0,"1,1","1,4","1,1",1.00,1,1,71,0,0,0,0,3,0,,UW-Oshkosh,UWO,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8386363254901438,112,69
2025-26,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,Brooke Mangler,Brooke,Mangler,,805,Brooke Mangler,0,0UWW,23,12,,,39,7,10,8,1,0,0,2,0,1,6,0,2,0,3,1,0,0,0,0,0,0,0,0.302,11,46,2,1.000,.256,.282,16,4,0,0,0,0,0,1,0,20,1.000,0,.000,,3,1,11,14,"6,19",0.32,6,19,"6,22",0.27,6,22,"5,20",0.25,5,20,"0,3",0,0,3,0,0,0,0,"0,5","1,4","16,29",0,0,0,0,18,0,0,0,6,15,0,,UW-Whitewater,UWW,1147-7001,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8417557075850474,113,69
2025-26,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stout,Mollie Gapinski,Mollie,Gapinski,,803,Mollie Gapinski,0,025STOU~1,11,1,,,8,1,2,2,0,0,0,4,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0.500,2,13,0,.000,.250,.250,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,0,2,1,"0,2",0,0,2,"1,4",0.25,1,4,"1,3",0.33,1,3,"0,1",0,0,1,0,0,0,0,"1,4","1,2","5,8",3,0,0,0,20,0,0,0,1,4,0,,UW-Stout,25STOU~1,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9255079241188354,114,69
2025-26,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Lindsey Duggan,Lindsey,Duggan,,801,Lindsey Duggan,0,0UWRF,30,11,,,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400,1,5,0,.000,.250,.250,4,15,1,0,0,18,3,0,0,20,.950,21,.857,,0,0,1,2,"0,1",0,0,1,"0,2",0,0,2,"0,2",0,0,2,"0,1",0,0,1,0,0,0,0,"0,1",0,"0,2",0,0,0,0,7,0,0,0,0,1,0,,UW-River Falls,UWRF,0,True,74,1,11,6,7,0,0,0,0,0,79.1,47,40,71,71,23,0,3,3.53,306,386,7,0,0,0,9,0,0,20,.242,96,62,0,"2,2","0,5","0,2",0,"0,1",,,,-0.9577965966543187,115,68
2025-26,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stout,Alexa Anderson,Alexa,Anderson,,803,Alexa Anderson,0,025STOU~1,34,34,,,76,14,15,9,1,0,0,14,0,3,18,4,0,0,6,0,0,0,0,1,1,1,0,0.344,16,99,0,.000,.197,.211,52,57,21,0,0,0,0,0,0,130,.838,0,.000,,2,1,30,17,"3,27",0.11,3,27,"9,43",0.21,9,43,"3,23",0.13,3,23,"1,7",0.14,1,7,0,0,0,0,"5,16","4,7","25,56",5,0,0,0,0,0,0,0,9,26,0,,UW-Stout,25STOU~1,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.105848111881583,116,68
2025-26,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Oshkosh,Morgan Miller,Morgan,Miller,,798,Morgan Miller,0,0UWO,31,11,,,34,9,9,5,1,1,0,5,0,0,9,2,1,0,1,2,0,0,0,0,0,0,0,0.341,12,42,1,1.000,.265,.353,3,4,0,0,0,0,1,0,0,7,1.000,1,.000,,1,1,5,14,"2,9",0.22,2,9,"5,20",0.25,5,20,"2,12",0.17,2,12,"1,2",0.50,1,2,0,0,0,0,"4,10","2,3","12,25",3,0,0,0,164,0,0,0,4,10,0,,UW-Oshkosh,UWO,0,True,14,1,2,2,2,2,0,0,0,0,15.2,6,3,8,10,1,0,0,1.34,56,69,0,0,0,2,3,0,0,1,.250,15,19,0,"0,3","0,1","0,3",0,"0,1",,,,-1.1190298619545578,117,68
2025-26,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Platteville,Savage Mia,Savage,Mia,,800,Savage Mia,0,0WIS.-PLA,35,29,,,95,5,29,9,4,0,0,6,0,5,7,2,0,0,0,0,0,0,0,1,0,1,0,0.377,33,106,0,.000,.305,.347,0,2,0,0,0,0,0,0,0,2,1.000,0,.000,,1,3,22,36,"11,28",0.39,11,28,"13,36",0.36,13,36,"11,28",0.39,11,28,"1,5",0.20,1,5,0,0,0,0,"12,39","1,1","18,39",0,0,0,0,195,0,0,0,1,16,0,,UW-Platteville,WIS.-PLA,0,True,12,1,0,2,0,0,0,0,0,0,9.1,5,3,0,3,1,1,1,2.25,41,42,2,0,0,0,1,0,0,0,.293,14,10,0,"1,2","0,4","0,2",0,"0,2",,,,-1.1530510190948335,118,68
2025-26,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Natasha Burinda,Natasha,Burinda,,801,Natasha Burinda,0,0UWRF,29,16,,,48,14,10,5,0,1,0,1,0,1,14,6,4,0,0,0,0,0,0,0,0,0,0,0.240,12,50,4,1.000,.208,.250,85,7,4,0,0,0,0,3,0,96,.958,0,.000,,3,5,15,7,"4,14",0.29,4,14,"5,21",0.24,5,21,"4,15",0.27,4,15,0,0,0,0,0,0,0,0,"2,13","2,5","9,22",1,0,0,0,5,0,0,0,0,7,0,,UW-River Falls,UWRF,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3196131567842175,119,67
2025-26,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Platteville,Salerno Lauren,Salerno,Lauren,,800,Salerno Lauren,0,0WIS.-PLA,25,2,,,8,10,2,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0.250,3,9,1,.000,.250,.375,3,1,0,0,0,0,0,0,0,4,1.000,0,.000,,3,0,1,2,"0,3",0,0,3,"1,4",0.25,1,4,"1,4",0.25,1,4,0,0,0,0,0,0,0,0,"0,1",0,"2,5",0,0,0,0,2,0,0,0,2,2,0,,UW-Platteville,WIS.-PLA,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.382202057871151,120,67
2025-26,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,Jj Jakosalem,Jj,Jakosalem,,805,Jj Jakosalem,0,0UWW,40,35,,,57,14,11,2,1,0,0,5,0,9,9,2,2,0,9,0,0,0,0,1,0,2,0,0.352,12,80,2,1.000,.193,.211,155,31,4,1,0,29,13,1,0,190,.979,42,.690,,3,1,18,24,"5,18",0.28,5,18,"5,28",0.18,5,28,"4,21",0.19,4,21,"1,3",0.33,1,3,0,0,0,0,"8,17","1,3","19,41",2,0,0,0,0,0,0,0,10,16,0,,UW-Whitewater,UWW,1147-7529,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4144684242116816,121,67
2025-26,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,Haylie Schmi,Haylie,Schmi,,793,Haylie Schmi,0,02025SO~1,23,6,,,32,1,8,7,1,0,0,2,0,1,10,3,0,0,1,0,0,0,0,0,0,0,0,0.314,9,36,0,.000,.250,.281,36,1,0,2,0,7,0,0,0,37,1.000,7,1.000,,0,1,6,9,"3,12",0.25,3,12,"3,13",0.23,3,13,"3,9",0.33,3,9,"0,2",0,0,2,0,0,0,0,"1,7","3,4","7,16",3,0,0,0,80,0,0,0,1,7,0,,UW-Eau Claire,2025SO~1,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4262702466209045,122,66
2025-26,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Platteville,Heuberger Lauren,Heuberger,Lauren,,800,Heuberger Lauren,0,0WIS.-PLA,27,13,,,32,3,8,6,1,0,0,1,0,0,10,4,2,1,1,1,0,0,0,0,0,0,0,0.265,9,35,3,.667,.250,.281,18,1,0,0,0,0,0,0,0,19,1.000,0,.000,,0,0,6,10,"4,14",0.29,4,14,"4,19",0.21,4,19,"4,13",0.31,4,13,"0,3",0,0,3,0,0,0,0,"3,8","2,5","6,21",1,0,0,0,1,0,0,0,3,12,0,,UW-Platteville,WIS.-PLA,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4595648912561738,123,66
2025-26,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,Katie Jones,Katie,Jones,,793,Katie Jones,0,02025SO~1,9,2,,,10,3,2,1,1,0,0,3,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0.385,3,13,2,.500,.200,.300,9,4,2,0,0,0,0,0,0,15,.867,0,.000,,1,0,0,3,"1,5",0.20,1,5,"1,6",0.17,1,6,"1,5",0.20,1,5,"0,1",0,0,1,0,0,0,0,"1,3",0,"1,6",0,0,0,0,74,0,0,0,0,6,0,,UW-Eau Claire,2025SO~1,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5723628125791347,124,66
2025-26,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Oshkosh,Josie Rammer,Josie,Rammer,,798,Josie Rammer,0,0UWO,5,0,,,4,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.400,1,5,0,.000,.250,.250,1,0,1,0,0,0,0,0,0,2,.500,0,.000,,0,0,0,2,0,0,0,0,"1,4",0.25,1,4,"1,4",0.25,1,4,0,0,0,0,0,0,0,0,"1,1","0,2","1,4",2,0,0,0,9,0,0,0,0,1,0,,UW-Oshkosh,UWO,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5949020979111368,125,66
2025-26,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Oshkosh,Reese Koski,Reese,Koski,,798,Reese Koski,0,0UWO,7,0,,,7,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286,2,7,0,.000,.286,.286,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,1,1,3,"1,2",0.50,1,2,"2,5",0.40,2,5,"0,2",0,0,2,"1,1",1.00,1,1,0,0,0,0,"0,2","1,1","3,5",2,0,0,0,14,0,0,0,0,2,0,,UW-Oshkosh,UWO,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.671606259267331,126,65
