season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source,global_rank,rating,composite_score
2025-26,mgolf,Men,United East Conference,united_east_conference,PSU-Berks,Penn State University Berks,Peyton Moyer,,Fourth Year,36957,305,ACTIVE,74.68,2.68,19,75.0061953337529,13,6,4,22.785287765001,-15.8778099535836,Region III - (M) DIII,clippd_scoreboard,257,90,24.636381285173
2025-26,mgolf,Men,United East Conference,united_east_conference,Lancaster Bible,Lancaster Bible College,Jon Breinich,,,78730,316,ACTIVE,75.1,3.1,20,74.9538044515613,12,4,2,22.30490947196,-14.3276403593015,Region III - (M) DIII,clippd_scoreboard,322,89,22.2133993909094
2025-26,mgolf,Men,United East Conference,united_east_conference,Penn College,Pennsylvania College of Technology,Gunner Redmond,,,10857,317,ACTIVE,75.17,3.17,23,74.7771686188594,12,4,1,22.2948268685449,-12.4074818475733,Region III - (M) DIII,clippd_scoreboard,334,89,21.671928760214
2025-26,mgolf,Men,United East Conference,united_east_conference,Penn College,Pennsylvania College of Technology,Chase Dillman,,,79110,650,ACTIVE,76.68,4.68,22,76.2788725410526,12,2,0,13.6975744033805,-12.4068635079364,Region III - (M) DIII,clippd_scoreboard,661,83,13.2980095149065
2025-26,mgolf,Men,United East Conference,united_east_conference,PSU-Harrisburg,Penn State University Harrisburg,Gavin Fegley,,,29059,713,ACTIVE,77.45,5.45,20,77.1383400362378,13,1,1,12.4338392286448,-14.4658049013806,Region III - (M) DIII,clippd_scoreboard,860,79,9.77611766439072
2025-26,mgolf,Men,United East Conference,united_east_conference,Rutgers-Camden,Rutgers University - Camden,Santino Leone,,,28135,851,ACTIVE,77.54,5.54,13,77.7802564162222,12,4,2,9.99044817199972,-17.3624076705809,Region III - (M) DIII,clippd_scoreboard,876,79,9.52098132689786
2025-26,mgolf,Men,United East Conference,united_east_conference,PSU-Berks,Penn State University Berks,Gavin Bereschak,,,79012,100000,ACTIVE,77.75,5.75,8,78.086148814604,6,1,0,9.85058012180247,-15.9009389782202,Region III - (M) DIII,clippd_scoreboard,934,78,8.69149979865464
2025-26,mgolf,Men,United East Conference,united_east_conference,PSU-Harrisburg,Penn State University Harrisburg,Dillon Yinger,,,80235,947,ACTIVE,78.0,6.0,13,78.1788355474982,7,0,0,8.53442388863107,-14.4018590865955,Region III - (M) DIII,clippd_scoreboard,993,77,7.98555307396796
2025-26,mgolf,Men,United East Conference,united_east_conference,Wilson,Wilson College,Cole Cooper,,Second Year,39271,755,ACTIVE,78.3,6.3,20,78.6861416761968,13,2,1,11.6957735095122,-14.6065448145502,Region III - (M) DIII,clippd_scoreboard,1062,75,7.08831446308189
2025-26,mgolf,Men,United East Conference,united_east_conference,Lancaster Bible,Lancaster Bible College,Clark Brubacher,,Second Year,78733,961,ACTIVE,78.61,6.61,18,78.4322513918334,12,1,0,8.3731194700989,-14.3279090474235,Region III - (M) DIII,clippd_scoreboard,1129,74,6.1671715495379
2025-26,mgolf,Men,United East Conference,united_east_conference,Penn College,Pennsylvania College of Technology,Brady Handy,,,30196,949,ACTIVE,79.0,7.0,23,78.6032555753812,12,0,0,8.49290245351784,-12.4074818475733,Region III - (M) DIII,clippd_scoreboard,1241,72,4.7052072963269
2025-26,mgolf,Men,United East Conference,united_east_conference,PSU-Brandywine,Penn State University Brandywine,Matt Cavanaugh,,,28991,1112,ACTIVE,79.0,7.0,13,79.510998217911,9,2,1,6.36112962210085,-16.3428235581396,Region III - (M) DIII,clippd_scoreboard,1252,72,4.57924744060944
2025-26,mgolf,Men,United East Conference,united_east_conference,Rutgers-Camden,Rutgers University - Camden,Reid Walker,,,28125,1240,ACTIVE,80.13,8.13,15,80.6445267222336,13,0,0,4.73818638833885,-16.7899530591028,Region III - (M) DIII,clippd_scoreboard,1484,67,0.710370026236994
2025-26,mgolf,Men,United East Conference,united_east_conference,Lancaster Bible,Lancaster Bible College,Brady Wiggins,,,28291,1222,ACTIVE,80.67,8.67,18,80.819240842411,11,0,0,4.9517142543453,-14.5984426195669,Region III - (M) DIII,clippd_scoreboard,1577,66,0.223487948539638
2025-26,mgolf,Men,United East Conference,united_east_conference,PSU-Harrisburg,Penn State University Harrisburg,Jacob Lotz,,,29478,1158,ACTIVE,81.0,9.0,18,80.8803474559424,12,2,0,5.7401473369719,-14.3421510726937,Region III - (M) DIII,clippd_scoreboard,1640,64,1.69613123839348
2025-26,mgolf,Men,United East Conference,united_east_conference,PSU-Brandywine,Penn State University Brandywine,Eric Angle,,,35544,1332,ACTIVE,81.62,9.62,13,82.1263828332956,9,2,0,3.53588017443541,-16.3428235581396,Region III - (M) DIII,clippd_scoreboard,1743,63,3.172972311422
2025-26,mgolf,Men,United East Conference,united_east_conference,Rutgers-Camden,Rutgers University - Camden,Andrew Slattery,,,34968,1284,ACTIVE,81.67,9.67,15,82.1280082087204,13,0,0,4.18259308862815,-17.6576816276085,Region III - (M) DIII,clippd_scoreboard,1750,62,2.88083293785017
2025-26,mgolf,Men,United East Conference,united_east_conference,Penn College,Pennsylvania College of Technology,Logan Gawlinski,,,23123,1280,ACTIVE,82.05,10.05,22,81.5215275086107,11,0,0,4.2400161230057,-12.2022590656874,Region III - (M) DIII,clippd_scoreboard,1813,61,3.96637179081006
2025-26,mgolf,Men,United East Conference,united_east_conference,Lancaster Bible,Lancaster Bible College,Cole Stoltzfus,,,78735,1292,ACTIVE,82.05,10.05,20,81.9038044515613,12,0,0,4.05809677905438,-14.3276403593015,Region III - (M) DIII,clippd_scoreboard,1814,61,1.71673725960375
2025-26,mgolf,Men,United East Conference,united_east_conference,PSU-Harrisburg,Penn State University Harrisburg,Bronson Earley,,,29360,1298,ACTIVE,82.35,10.35,20,82.0383400362378,13,0,0,3.96164956563576,-14.4658049013806,Region III - (M) DIII,clippd_scoreboard,1853,60,3.55120297427817
2025-26,mgolf,Men,United East Conference,united_east_conference,PSU-Harrisburg,Penn State University Harrisburg,Isaiah Day,,,28522,1281,ACTIVE,82.5,10.5,20,82.1883400362378,13,0,0,4.22859685893045,-14.4658049013806,Region III - (M) DIII,clippd_scoreboard,1870,60,16.2344461816726
2025-26,mgolf,Men,United East Conference,united_east_conference,Rutgers-Camden,Rutgers University - Camden,Noah Eichenbaum,,,6336,100000,ACTIVE,82.62,10.62,8,83.4199104461625,8,1,0,4.52934846674456,-18.9001662742623,Region III - (M) DIII,clippd_scoreboard,1879,60,3.96243180612216
2025-26,mgolf,Men,United East Conference,united_east_conference,Penn College,Pennsylvania College of Technology,Brett Keenan,,,19781,1265,ACTIVE,82.72,10.72,18,82.2316357409984,10,0,0,4.39768376042603,-12.6742576294708,Region III - (M) DIII,clippd_scoreboard,1897,60,1.72489814645944
2025-26,mgolf,Men,United East Conference,united_east_conference,Rutgers-Camden,Rutgers University - Camden,Nick Seaver,,,6343,100000,ACTIVE,82.91,10.91,11,83.567138866887,9,0,0,2.80331705808347,-17.8342655097806,Region III - (M) DIII,clippd_scoreboard,1921,59,1.59835233120627
2025-26,mgolf,Men,United East Conference,united_east_conference,Lancaster Bible,Lancaster Bible College,Vince Battistelli,,Second Year,78736,1299,ACTIVE,82.94,10.94,16,82.3944573524822,10,0,0,3.95712495055322,-14.030906260768,Region III - (M) DIII,clippd_scoreboard,1924,59,1.94676379403534
2025-26,mgolf,Men,United East Conference,united_east_conference,PSU-Berks,Penn State University Berks,Rob Pasquarella,,,18555,1387,ACTIVE,83.47,11.47,17,83.6969108220705,12,0,0,2.48504989889765,-15.9710121963675,Region III - (M) DIII,clippd_scoreboard,1983,58,0.500665278016911
2025-26,mgolf,Men,United East Conference,united_east_conference,PSU-Abington,Penn State University Abington,Bernard Popky,,,13834,1295,ACTIVE,83.62,11.62,13,83.5875660843597,10,2,0,4.0134022985693,-16.4940535424037,Region III - (M) DIII,clippd_scoreboard,1989,58,6.29678190162022
2025-26,mgolf,Men,United East Conference,united_east_conference,PSU-Abington,Penn State University Abington,Anthony Carson,,,80286,100000,ACTIVE,84.14,12.14,7,84.0367248961281,5,1,1,1.9001320386639,-16.7752244461401,Region III - (M) DIII,clippd_scoreboard,2035,57,15.2168204021484
2025-26,mgolf,Men,United East Conference,united_east_conference,PSU-Abington,Penn State University Abington,Trevor Ridge,,,9452,1404,ACTIVE,84.42,12.42,12,84.5127013963254,9,1,0,2.23047771215218,-16.3388994361826,Region III - (M) DIII,clippd_scoreboard,2056,57,2.52746395241555
