season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,fielding_stats,hitting_summary_stats
2026-27,baseball,Middle Atlantic Conferences (MAC),mac,DeSales,Jt Anderosky,Jt,Anderosky,,20,Jt Anderosky,0,0DESALES,27,27,,,102,33,36,12,4,1,1,10,0,9,7,4,21,5,1,2,0,0,0,1,1,1,0,0.447,45,124,26,.808,.353,.441,68,4,0,0,0,0,0,0,0,72,1.000,0,.000,,4,1,31,26,"6,26",0.23,6,26,"15,41",0.37,15,41,"9,31",0.29,9,31,"9,23",0.39,9,23,0,0,0,0,"22,49","6,10","29,50",17,0,0,0,0,0,0,0,8,24,0,,DeSales,DESALES,999-4018,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Middle Atlantic Conferences (MAC),mac,DeSales,Jacob Rivera,Jacob,Rivera,,20,Jacob Rivera,0,0DESALES,26,26,,,92,23,35,22,10,1,1,8,0,7,22,7,7,0,0,3,0,0,0,1,0,1,0,0.455,50,110,7,1.000,.380,.543,101,9,1,0,0,0,0,11,0,111,.991,0,.000,,1,2,13,23,"8,25",0.32,8,25,"19,56",0.34,19,56,"15,44",0.34,15,44,"10,21",0.48,10,21,0,0,0,0,"10,16","10,16","36,67",74,0,0,0,0,0,0,0,8,23,0,,DeSales,DESALES,999-4355,False,2,1,1,0,0,0,0,0,0,0,1.2,3,3,2,1,1,0,1,16.20,7,12,0,3,2,0,0,0,0,1,.286,0,4,0,"1,2","2,5","1,1",0,"1,3",,,
2026-27,baseball,Middle Atlantic Conferences (MAC),mac,DeSales,Jack Sague,Jack,Sague,,20,Jack Sague,0,0DESALES,14,5,,,24,2,6,4,2,0,0,4,0,0,2,1,3,0,0,1,0,0,0,1,0,1,0,0.345,8,29,3,1.000,.250,.333,15,1,1,0,0,0,0,1,0,17,.941,0,.000,,0,2,13,3,"2,9",0.22,2,9,"4,16",0.25,4,16,"2,9",0.22,2,9,"1,2",0.50,1,2,0,0,0,0,"2,5","2,4","10,19",0,0,0,0,61,0,0,0,3,6,0,,DeSales,DESALES,999-4185,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Middle Atlantic Conferences (MAC),mac,DeSales,Owen Fischl,Owen,Fischl,,20,Owen Fischl,0,0DESALES,27,25,,,81,28,35,21,8,0,0,17,0,6,9,5,7,2,0,3,0,0,0,2,0,2,0,0.542,43,107,9,.778,.432,.531,7,0,0,0,0,0,0,0,0,7,1.000,0,.000,,2,1,20,18,"12,20",0.60,12,20,"19,41",0.46,19,41,"14,30",0.47,14,30,"4,14",0.29,4,14,0,0,0,0,"13,22","12,17","35,51",90,0,0,0,2,0,0,0,11,12,0,,DeSales,DESALES,999-4179,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Middle Atlantic Conferences (MAC),mac,DeSales,Collin Peacock,Collin,Peacock,,20,Collin Peacock,0,0DESALES,26,17,,,58,16,9,5,0,1,0,12,0,7,14,5,6,1,1,2,0,0,0,1,1,2,0,0.354,11,80,7,.857,.155,.190,45,1,1,0,0,0,0,2,0,47,.979,0,.000,,6,2,18,14,"3,22",0.14,3,22,"1,34",0.03,1,34,"1,25",0.04,1,25,"2,12",0.17,2,12,0,0,0,0,"9,15","5,11","22,44",23,0,0,0,1,0,0,0,12,24,0,,DeSales,DESALES,999-4588,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Middle Atlantic Conferences (MAC),mac,DeSales,Owen Yoder,Owen,Yoder,,20,Owen Yoder,0,0DESALES,25,25,,,81,17,21,20,2,0,1,9,0,9,18,7,5,0,2,1,0,0,0,1,2,2,0,0.390,26,102,5,1.000,.259,.321,31,71,6,0,0,0,0,17,0,108,.944,0,.000,,6,3,25,15,"7,26",0.27,7,26,"12,49",0.24,12,49,"11,38",0.29,11,38,"8,20",0.40,8,20,0,0,0,0,"8,22","10,17","33,60",198,0,0,0,0,0,0,0,10,20,0,,DeSales,DESALES,999-4593,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Middle Atlantic Conferences (MAC),mac,DeSales,Kevin Brace,Kevin,Brace,,20,Kevin Brace,0,0DESALES,27,27,,,101,30,38,23,10,1,0,7,0,4,8,2,7,1,1,3,0,0,0,1,0,2,0,0.426,50,116,8,.875,.376,.495,20,31,9,0,0,0,0,4,0,60,.850,0,.000,,8,8,23,29,"12,36",0.33,12,36,"22,63",0.35,22,63,"16,45",0.36,16,45,"4,24",0.17,4,24,0,0,0,0,"14,22","10,15","39,71",177,0,0,0,0,0,0,0,10,23,0,,DeSales,DESALES,999-4584,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Middle Atlantic Conferences (MAC),mac,DeSales,John Rorick,John,Rorick,,20,John Rorick,0,0DESALES,25,22,,,70,12,18,15,2,3,0,7,0,3,17,7,2,2,4,3,0,0,0,2,0,2,0,0.337,26,87,4,.500,.257,.371,46,40,0,0,0,0,0,15,0,86,1.000,0,.000,,2,1,23,17,"6,24",0.25,6,24,"11,40",0.28,11,40,"8,26",0.31,8,26,"3,17",0.18,3,17,0,0,0,0,"5,15","7,13","29,53",61,0,0,0,7,0,0,0,15,23,0,,DeSales,DESALES,999-4024,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Middle Atlantic Conferences (MAC),mac,DeSales,Dominic Berretta,Dominic,Berretta,,20,Dominic Berretta,0,0DESALES,20,15,,,43,11,15,16,7,0,1,9,1,5,11,4,3,2,6,1,0,0,0,1,0,2,0,0.500,25,64,5,.600,.349,.581,114,5,2,5,0,16,3,0,0,121,.983,19,.842,,0,2,15,9,"6,15",0.40,6,15,"11,26",0.42,11,26,"8,19",0.42,8,19,"3,7",0.43,3,7,0,0,0,0,"6,11","4,9","21,36",48,0,0,0,2,0,0,0,11,11,0,,DeSales,DESALES,999-4582,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Middle Atlantic Conferences (MAC),mac,DeSales,Aaron Schneider,Aaron,Schneider,,20,Aaron Schneider,0,0DESALES,16,13,,,37,9,14,16,2,0,4,7,0,1,10,0,3,0,1,1,0,0,0,0,0,1,0,0.478,28,47,3,1.000,.378,.757,67,4,0,4,0,15,1,1,0,71,1.000,16,.938,,0,2,3,12,"2,8",0.25,2,8,"12,26",0.46,12,26,"6,17",0.35,6,17,"4,10",0.40,4,10,0,0,0,0,"1,8","7,9","22,34",6,0,0,0,"0,1",0,0,1,7,10,0,,DeSales,DESALES,999-4356,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
