conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,z_shot_stats_points,z_shot_stats_goals,z_shot_stats_assists,z_misc_stats_ground_balls,z_misc_stats_caused_turnovers,z_misc_stats_turnovers,z_penalty_stats_minutes,composite_score,rank,rating
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Tufts,Will Emsing,,,,23,1,0.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,6.0,60:00,38.0,0.0,1.0,,,,,,,,,,,,,,,44.0,79.0,0.0,56.0,27.0,29.0,0.557,3.266535216523329,2.459857227143356,3.961739083644868,0.7200930578157851,0.5700809430894076,2.4750990218258457,0.0,7.404650948330641,11,92
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Tufts,Garrett Kelly,,,,22,1,0.0,0.0,0.0,0.0,2.0,0.0,32.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,21.0,4.0,60:00,38.0,0.0,1.0,,,,,,,,,,,,,,,66.0,110.0,0.0,57.0,16.0,41.0,0.6,3.3328865289634426,3.654079376222151,2.1839657233802012,0.4857844945733132,0.20243424095958348,2.0763540535061344,0.0,7.16085003556472,12,91
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Wesleyan,Will Miller,,,,18,17,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,19.0,2.0,1021:00,26.0,0.0,1.0,,,,,,,,,,,,,,,57.0,116.0,0.0,54.0,23.0,31.0,0.491,3.133832591643101,2.6588942519898215,3.3152760435486255,0.0757445088989874,-0.16521246117024063,1.810524074626327,0.0,6.83059120818709,13,91
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Wesleyan,Ben Burns,,,,19,19,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,16.0,8.0,1141:00,26.0,0.0,1.0,,,,,,,,,,,,,,,75.0,144.0,0.0,53.0,8.0,45.0,0.521,3.0674812792029873,4.052153425915082,0.8910396431877161,0.6029387761945492,0.9377276452192317,1.4117791063066156,0.0,6.830420054067943,14,90
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Williams,Harrison Cross,,,,17,16,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,29.0,1.0,962:00,81.0,0.0,1.0,,,,,,,,,,,,,,,79.0,111.0,0.0,56.0,18.0,38.0,0.712,3.266535216523329,3.355523838952452,2.5071972434283225,1.3644416067325826,-0.3490358122351527,3.139673969025365,0.0,6.7547445088241975,15,90
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Williams,Jesse Shapiro,,,,17,17,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,30.0,0.0,31.0,1.0,1022:00,81.0,0.0,1.0,,,,,,,,,,,,,,,86.0,135.0,0.0,57.0,10.0,47.0,0.637,3.3328865289634426,4.251190450761548,1.2142711632358374,1.0715559026794927,-0.3490358122351527,3.4055039479051725,0.0,6.438383151809,16,90
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Trinity,Bo Page,,,,17,17,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,34.0,0.0,27.0,3.0,1010:00,77.0,0.0,1.0,,,,,,,,,,,,,,,70.0,117.0,0.0,52.0,16.0,36.0,0.598,3.0011299667628735,3.1564868141059863,2.1839657233802012,1.3058644659219647,0.018610889894671415,2.873843990145557,0.0,6.302900435100573,17,90
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Bates,Riley McClure,,,,16,15,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,22.0,7.0,885:00,150.0,0.0,1.0,,,,,,,,,,,,,,,76.0,118.0,0.0,49.0,14.0,35.0,0.644,2.802076029442532,3.0569683016827534,1.86073420333208,0.895824480247639,0.7539042941543197,2.209269042946038,0.0,6.161375628263364,18,89
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Middlebury,Patrick Jamin,,,,18,18,0.0,0.0,0.0,0.0,1.0,3.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,34.0,3.0,1082:00,4.0,0.0,1.0,,,,,,,,,,,,,,,41.0,64.0,0.0,52.0,30.0,22.0,0.641,3.0011299667628735,1.7632276401807254,4.44658636371705,0.19289879052022335,0.018610889894671415,3.804248916224884,0.0,6.066075871143904,19,89
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Conn. College,Liam Horkan,,,,15,13,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,16.0,9.0,780:00,24.0,0.0,1.0,,,,,,,,,,,,,,,72.0,103.0,0.0,47.0,8.0,39.0,0.699,2.6693734045623048,3.455042351375685,0.8910396431877161,0.7786701986264031,1.1215509962841437,1.4117791063066156,0.0,6.062489751844772,20,89
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Wesleyan,James Bailey,,,,19,16,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,34.0,0.0,961:00,26.0,0.0,1.0,,,,,,,,,,,,,,,42.0,81.0,0.0,49.0,27.0,22.0,0.519,2.802076029442532,1.7632276401807254,3.961739083644868,0.6029387761945492,-0.5328591633000648,3.804248916224884,0.0,5.485199817516913,21,88
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Bowdoin,Chris Berry,,,,20,3,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,29.0,2.0,180:00,0.0,0.0,1.0,,,,,,,,,,,,,,,82.0,125.0,0.0,50.0,15.0,35.0,0.656,2.868427341882646,3.0569683016827534,2.0223499633561404,0.1343216497096054,-0.16521246117024063,3.139673969025365,0.0,5.464510126529811,22,88
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Williams,Will Doran,,,,17,17,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,34.0,2.0,1022:00,81.0,0.0,1.0,,,,,,,,,,,,,,,54.0,87.0,0.0,47.0,29.0,18.0,0.621,2.6693734045623048,1.3651535904877938,4.284970603692989,0.837247339437021,-0.16521246117024063,3.804248916224884,0.0,5.440886596527713,23,88
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Conn. College,Aidan McAvoy,,,,15,10,0.0,0.0,0.0,0.0,0.0,2.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,20.0,4.0,600:00,24.0,0.0,1.0,,,,,,,,,,,,,,,49.0,76.0,0.0,45.0,16.0,29.0,0.645,2.536670779682077,2.459857227143356,2.1839657233802012,0.36863021295207726,0.20243424095958348,1.9434390640662307,0.0,5.427276278309909,24,88
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Brendan Reilly,,,,18,18,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,39.0,0.0,26.0,5.0,1103:00,20.0,0.0,1.0,,,,,,,,,,,,,,,51.0,104.0,0.0,41.0,19.0,22.0,0.49,2.271265529921622,1.7632276401807254,2.668813003452383,1.5987501699750546,0.38625759202449556,2.7409290007056533,0.0,5.049147472800474,25,87
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Trinity,Jay Ottomanelli,,,,16,16,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,24.0,6.0,950:00,53.0,0.0,1.0,,,,,,,,,,,,,,,64.0,141.0,0.0,43.0,11.0,32.0,0.454,2.4039681548018494,2.7584127644130545,1.375886923259898,0.895824480247639,0.5700809430894076,2.4750990218258457,0.0,5.023551230884998,26,87
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Trinity,Jon Krikorian,,,,17,17,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,32.0,2.0,1010:00,77.0,0.0,1.0,,,,,,,,,,,,,,,45.0,72.0,0.0,45.0,22.0,23.0,0.625,2.536670779682077,1.8627461526039584,3.153660283524565,0.1343216497096054,-0.16521246117024063,3.5384189373450763,0.0,4.80979508185622,27,87
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Bates,Connor Hartman,,,,16,0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,18.0,2.0,00:00,0.0,0.0,1.0,,,,,,,,,,,,,,,79.0,136.0,0.0,41.0,11.0,30.0,0.581,2.271265529921622,2.559375739566589,1.375886923259898,0.7200930578157851,-0.16521246117024063,1.6776090851864232,0.0,4.777307512775915,28,87
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Bennett Chow,,,,18,1,0.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,25.0,1.0,60:00,0.0,0.0,1.0,,,,,,,,,,,,,,,67.0,118.0,0.0,44.0,13.0,31.0,0.568,2.4703194672419633,2.6588942519898215,1.6991184433080193,-0.041409772722248536,-0.3490358122351527,2.6080140112657495,0.0,4.6264784991559145,29,87
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Colby,Gavin Rothenberg,,,,12,12,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,14.0,1.0,722:00,73.0,0.0,1.0,,,,,,,,,,,,,,,68.0,103.0,0.0,40.0,10.0,30.0,0.66,2.204914217481508,2.559375739566589,1.2142711632358374,0.25147593133084134,-0.3490358122351527,1.145949127426808,0.0,4.614757008157849,30,86
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Bates,Jack Goldbach,,,,16,15,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,14.0,5.0,885:00,150.0,0.0,1.0,,,,,,,,,,,,,,,34.0,51.0,0.0,36.0,18.0,18.0,0.667,1.9395089677210529,1.3651535904877938,2.5071972434283225,0.5443616353839312,0.38625759202449556,1.145949127426808,0.0,4.607476027762918,31,86
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Bowdoin,Huck Trafton,,,,20,1,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,16.0,2.0,60:00,0.0,0.0,1.0,,,,,,,,,,,,,,,52.0,91.0,0.0,38.0,16.0,22.0,0.571,2.0722115926012803,1.7632276401807254,2.1839657233802012,0.19289879052022335,-0.16521246117024063,1.4117791063066156,0.0,4.45516396739435,32,86
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Hamilton,Thomas Healy,,,,15,15,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,43.0,0.0,28.0,11.0,898:00,93.0,0.0,1.0,,,,,,,,,,,,,,,71.0,91.0,0.0,37.0,6.0,31.0,0.78,2.0058602801611665,2.6588942519898215,0.5678081231395948,1.8330587332175265,1.489197698413968,3.0067589795854612,0.0,4.324414705606003,33,86
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Middlebury,Logan White,,,,18,13,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,26.0,0.0,24.0,6.0,782:00,4.0,0.0,1.0,,,,,,,,,,,,,,,65.0,103.0,0.0,37.0,14.0,23.0,0.631,2.0058602801611665,1.8627461526039584,1.86073420333208,0.837247339437021,0.5700809430894076,2.4750990218258457,0.0,4.230730020604379,34,85
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Hamilton,Frank Coyle,,,,14,14,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,21.0,5.0,838:00,93.0,0.0,1.0,,,,,,,,,,,,,,,32.0,50.0,0.0,36.0,17.0,19.0,0.64,1.9395089677210529,1.4646721029110268,2.3455814834042616,0.6029387761945492,0.38625759202449556,2.0763540535061344,0.0,4.2193709774961174,35,85
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Bowdoin,Jed Hoggard,,,,20,19,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,77.0,0.0,9.0,33.0,1145:00,61.0,0.0,1.0,,,,,,,,,,,,,,,10.0,15.0,0.0,15.0,8.0,7.0,0.667,0.5461314064786631,0.2704499538322316,0.8910396431877161,3.824681520778538,5.533311421842034,0.48137418022728923,0.0,4.0010673304711055,36,85
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Alex Giacobbe,,,,17,8,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,23.0,0.0,25.0,3.0,480:00,0.0,0.0,1.0,,,,,,,,,,,,,,,72.0,120.0,0.0,38.0,7.0,31.0,0.6,2.0722115926012803,2.6588942519898215,0.7294238831636555,0.6615159170051671,0.018610889894671415,2.6080140112657495,0.0,3.8707561499713483,37,85
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Willie Doyle,,,,18,2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,21.0,0.0,120:00,0.0,0.0,1.0,,,,,,,,,,,,,,,47.0,95.0,0.0,37.0,17.0,20.0,0.495,2.0058602801611665,1.5641906153342597,2.3455814834042616,-0.15856405434348447,-0.5328591633000648,2.0763540535061344,0.0,3.8611512241160395,38,85
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Tufts,Beau Keough,,,,23,3,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,12.0,4.0,182:00,56.0,0.0,1.0,,,,,,,,,,,,,,,41.0,66.0,0.0,32.0,11.0,21.0,0.621,1.6741037179605978,1.6637091277574925,1.375886923259898,0.36863021295207726,0.20243424095958348,0.8801191485470006,0.0,3.787463543203219,39,84
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Conn. College,Andrew Rainville,,,,15,15,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,13.0,5.0,900:00,24.0,1.0,1.0,,,,,,,,,,,,,,,36.0,49.0,0.0,32.0,10.0,22.0,0.735,1.6741037179605978,1.7632276401807254,1.2142711632358374,0.36863021295207726,0.38625759202449556,1.0130341379869043,0.0,3.7559283306684743,40,84
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Wesleyan,Gavin Lechner,,,,12,12,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,3.0,721:00,26.0,0.0,1.0,,,,,,,,,,,,,,,36.0,45.0,0.0,36.0,9.0,27.0,0.8,1.9395089677210529,2.26082020229689,1.0526554032117768,0.6615159170051671,0.018610889894671415,2.342184032385942,0.0,3.7521883409223835,41,84
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Bowdoin,Sam Raye-Steiner,,,,18,2,0.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,17.0,3.0,120:00,0.0,0.0,1.0,,,,,,,,,,,,,,,51.0,80.0,0.0,34.0,9.0,25.0,0.638,1.8068063428408252,2.0617831774504243,1.0526554032117768,0.42720735376269525,0.018610889894671415,1.5446940957465194,0.0,3.7089595018480113,42,84
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Williams,Ryan Johnson,,,,17,17,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,28.0,7.0,1022:00,81.0,0.0,1.0,,,,,,,,,,,,,,,38.0,78.0,0.0,35.0,19.0,16.0,0.487,1.873157655280939,1.166116565641328,2.668813003452383,0.017167368088369436,0.7539042941543197,3.0067589795854612,0.0,3.7028379170492913,43,84
