season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,matches_played,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,attack_stats,set_stats,serve_stats,defense_stats,block_stats,misc_stats
2026-27,mvball,Northern Athletics Collegiate Conference (NACC),nacc,MSOE,"Zippay, James",James,Zippay,,20220,"Zippay, James","ZIPPAY, JAMES",MSOE,MSOE,1257-1716,92,0,15,0,15,0,.000,5,0,0,59,0,197,0,0,0,0,0,0,554,12,221,0,0,0,0,0,0,0.00,0.64,2.40,0.00,0.00,0.00,,,,,,
2026-27,mvball,Northern Athletics Collegiate Conference (NACC),nacc,MSOE,"Wolf, John",John,Wolf,,20220,"Wolf, John","WOLF, JOHN",MSOE,MSOE,1257-1715,24,11,17,0,17,0,.271,59,11,27,6,0,8,0,3,7,62,0,0,1,0,9,11,0,7,4,37.5,1,1.13,0.25,0.38,0.46,0.13,1.56,,,,,,
2026-27,mvball,Northern Athletics Collegiate Conference (NACC),nacc,MSOE,"Thomas, Seth",Seth,Thomas,,20220,"Thomas, Seth","THOMAS, SETH",MSOE,MSOE,1257-1932,95,58,1,0,1,0,.303,690,84,293,13,0,92,0,34,75,334,0,0,568,13,179,27,8,22,5,343,2,3.08,0.14,1.88,0.28,0.36,3.61,,,,,,
2026-27,mvball,Northern Athletics Collegiate Conference (NACC),nacc,MSOE,"Harris, Callan",Callan,Harris,,20220,"Harris, Callan","HARRIS, CALLAN",MSOE,MSOE,1257-1928,92,58,2,0,2,0,.282,759,120,334,19,1,77,0,26,72,297,0,0,9,2,197,45,4,34,11,388,0,3.63,0.21,2.14,0.49,0.28,4.22,,,,,,
2026-27,mvball,Northern Athletics Collegiate Conference (NACC),nacc,MSOE,"Llona Baez, Antonio",Antonio,Llona Baez,,20220,"Llona Baez, Antonio","LLONA BAEZ, ANTONIO",MSOE,MSOE,1257-1926,32,17,9,0,9,0,.160,106,25,42,1,1,18,0,9,21,106,0,0,106,3,27,7,2,4,3,56,0,1.31,0.03,0.84,0.22,0.28,1.75,,,,,,
2026-27,mvball,Northern Athletics Collegiate Conference (NACC),nacc,MSOE,"Schultz, Matthew",Matthew,Schultz,,20220,"Schultz, Matthew","SCHULTZ, MATTHEW",MSOE,MSOE,1257-1933,91,55,11,0,11,0,.396,351,45,184,17,0,61,0,17,57,314,0,0,19,0,42,75,2,60,15,246,0,2.02,0.19,0.46,0.82,0.19,2.70,,,,,,
2026-27,mvball,Northern Athletics Collegiate Conference (NACC),nacc,MSOE,"Rings, Parker",Parker,Rings,,20220,"Rings, Parker","RINGS, PARKER",MSOE,MSOE,1257-1934,86,53,13,0,13,0,.197,71,8,22,839,23,1925,0,7,15,273,0,0,5,1,141,42,0,35,7,53.5,1,0.26,9.76,1.64,0.49,0.08,0.62,,,,,,
2026-27,mvball,Northern Athletics Collegiate Conference (NACC),nacc,MSOE,"Topor, Filip",Filip,Topor,,20220,"Topor, Filip","TOPOR, FILIP",MSOE,MSOE,1257-1930,20,15,14,0,14,0,.274,62,13,30,4,0,12,0,6,17,51,0,0,3,0,8,13,0,12,1,43,0,1.50,0.20,0.40,0.65,0.30,2.15,,,,,,
2026-27,mvball,Northern Athletics Collegiate Conference (NACC),nacc,MSOE,"Kozak, Quinn",Quinn,Kozak,,20220,"Kozak, Quinn","KOZAK, QUINN",MSOE,MSOE,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,
2026-27,mvball,Northern Athletics Collegiate Conference (NACC),nacc,MSOE,"Phillips, Jackson",Jackson,Phillips,,20220,"Phillips, Jackson","PHILLIPS, JACKSON",MSOE,MSOE,1257-1931,35,0,21,0,21,0,.000,0,0,0,3,0,23,0,0,0,5,0,0,54,2,23,0,0,0,0,0,0,0.00,0.09,0.66,0.00,0.00,0.00,,,,,,
2026-27,mvball,Northern Athletics Collegiate Conference (NACC),nacc,MSOE,"Nesemann, Brendan",Brendan,Nesemann,,20220,"Nesemann, Brendan","NESEMANN, BRENDAN",MSOE,MSOE,1257-1927,13,3,4,0,4,0,.135,37,8,13,0,0,3,0,5,3,22,0,0,1,0,8,5,0,4,1,21,0,1.00,0.00,0.62,0.38,0.38,1.62,,,,,,
2026-27,mvball,Northern Athletics Collegiate Conference (NACC),nacc,MSOE,"Kubon, Gregory",Gregory,Kubon,,20220,"Kubon, Gregory","KUBON, GREGORY",MSOE,MSOE,1257-2110,82,48,3,0,3,0,.223,462,66,169,20,2,69,0,23,74,267,0,0,350,16,100,25,1,21,4,206.5,2,2.06,0.24,1.22,0.30,0.28,2.52,,,,,,
2026-27,mvball,Northern Athletics Collegiate Conference (NACC),nacc,MSOE,"Carroll, Hunter",Hunter,Carroll,,20220,"Carroll, Hunter","CARROLL, HUNTER",MSOE,MSOE,1257-2111,75,43,5,0,5,0,.327,214,30,100,13,1,42,0,9,26,281,0,0,13,3,49,55,1,47,8,140.5,0,1.33,0.17,0.65,0.73,0.12,1.87,,,,,,
2026-27,mvball,Northern Athletics Collegiate Conference (NACC),nacc,MSOE,"Griever, Bram",Bram,Griever,,20220,"Griever, Bram","GRIEVER, BRAM",MSOE,MSOE,1257-2405,38,4,7,0,7,0,.261,161,33,75,6,0,17,0,5,6,38,0,0,1,0,32,12,1,12,0,86,0,1.97,0.16,0.84,0.32,0.13,2.26,,,,,,
