rank,conference_code,conference,season,team,player_name,class_year,position,gp,mpg,ppg,rpg,apg,spg,bpg,tov_pg,composite_score,z_ppg,z_rpg,z_apg,z_spg,z_bpg,z_tov_pg
11,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Carroll,"McNabb,Michael",0,G,25,31.44,21.4,4.2,1.6,1.28,0.16,2.56,3.7507704988105797,2.4496360046850154,0.24029393683025174,0.026007237590463056,1.0620827175670506,-0.4628768296329669,2.043144095776241
12,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Carthage,"Brooks,Riley",0,G,26,29.692307692307693,17.54,5.31,1.08,0.54,0.08,1.1923076923076923,3.1512395667448136,1.7050203492038778,0.7885493733802601,-0.4506011693537051,-0.5680779482345933,-0.6461943859232508,-0.1397141157467398
13,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Elmhurst,"Adjahoungbeta,Vinnie",0,F,28,29.25,11.86,7.39,1.75,1.07,1.0,1.75,3.034630250224985,0.6093164831072819,1.815910912140637,0.1634904319012807,0.599469555650368,1.4619575114150145,0.7503714879395151
14,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,North Central,"Diaz,Alejandro",0,G,26,31.807692307692307,12.46,5.15,4.0,1.58,0.35,2.5384615384615383,2.7455174491090393,0.7250598492442466,0.7095215627063854,2.2257383465635465,1.7229586631623117,-0.027497633443542616,2.0087683759097374
15,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Illinois Wesleyan,"Colak,Karlo",0,G,27,32.370370370370374,12.85,5.93,3.04,0.78,0.44,1.8888888888888888,2.6010721640249517,0.8002930372332732,1.0947821397415263,1.3458459029743133,-0.03937719175838449,0.17873461738302687,0.9720403164437548
16,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,North Central,"Bullock,James",0,F,21,25.238095238095237,13.05,5.24,0.86,0.62,1.1,1.1428571428571428,2.573500798452686,0.8388741592789282,0.75397470621044,-0.6522431876762379,-0.39184436274252377,1.6911044567778695,-0.21863796237901864
17,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Carthage,"Johnson,AJ",0,G,24,30.333333333333332,13.04,4.33,2.0,0.92,0.17,1.0833333333333333,2.3273292267981134,0.8369451031766452,0.30450403300277523,0.39262908908597693,0.26903158285273737,-0.4399621350966814,-0.3136388888808357
18,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Elmhurst,"Boone,Aidyn",0,F,28,26.285714285714285,11.21,5.5,1.25,1.18,0.79,1.2857142857142858,2.282959706126188,0.48392783645890414,0.882394898555487,-0.29478688246811174,0.8417907357019634,0.9807489261530191,0.009364261225342469
19,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Millikin,"Straughter,Nate",0,G,23,32.08695652173913,14.96,3.7,1.39,1.17,0.43,1.6956521739130437,2.2503372263771255,1.2073238748149315,-0.0066679715256080276,-0.16646923444468195,0.8197615375154547,0.15581992284674137,0.6636315115682911
20,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Augustana,"Willems,Jake",0,G,25,25.56,12.72,5.2,0.8,1.12,0.28,1.12,2.0342696977234382,0.7752153079035977,0.7342177535419713,-0.707236465400565,0.7096155465829115,-0.18790049519754096,-0.2551183181557161
21,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Wheaton,"VanderWoude,Kyan",0,F,26,31.115384615384617,14.54,5.69,1.38,0.85,0.08,1.8846153846153848,1.7751716022649955,1.126303518519056,0.976240423730714,-0.1756347807320698,0.11482719554717631,-0.6461943859232508,0.9652197371051631
22,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Augustana,"Klaver,Andre",0,G,25,21.48,13.12,4.24,3.04,1.32,0.32,2.76,1.4659839882934047,0.8523775519949071,0.2600508894987205,1.3458459029743133,1.1501995103130855,-0.09624171705239902,2.362347208822346
23,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Carroll,"McKenna,Peyton",0,G,25,31.96,10.12,2.64,2.2,1.72,0.28,1.56,1.1433510477871365,0.27366072131008523,-0.5302272172400307,0.575940014833734,2.0313674377734334,-0.18790049519754096,0.4471285305457152
24,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,North Park,"Vance,Marquis",0,G,27,24.666666666666668,10.96,4.48,0.67,1.22,0.33,1.1851851851851851,1.1071013460128432,0.43570143390183563,0.37859260550953333,-0.8263885671366069,0.9299075284479983,-0.07332702251611352,-0.15108174797772653
25,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Wheaton,"Martin,Devin",0,G,26,31.23076923076923,9.27,3.0,4.73,0.73,0.23,2.0,0.8535690341727729,0.10969095261605243,-0.3524146432238118,2.89482322554286,-0.1495231826909281,-0.30247396787896846,1.1493753792471466
26,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Millikin,"Ketchum,Chris",0,G,24,19.708333333333332,8.96,5.21,1.25,1.33,0.71,1.7083333333333333,0.8485728710298293,0.049890213445287754,0.7391569917090883,-0.29478688246811174,1.1722287084995942,0.7974313698627351,0.6838708393882431
27,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Augustana,"Anderson,Marieon",0,F,25,25.52,10.04,4.04,0.92,0.72,0.36,0.72,0.838019871832767,0.2582282724918233,0.16126612615637653,-0.5972499099519107,-0.17155238087743682,-0.004582938907257103,-0.8935245442479267
28,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Carroll,"Naber,Jacob",0,F,25,27.32,9.36,6.6,1.4,0.72,0.48,1.56,0.8337077841087469,0.12705245753659705,1.4257110969383784,-0.1573036881572941,-0.17155238087743682,0.27039339552816877,0.4471285305457152
29,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Carthage,"Daun,Griffin",0,G,26,24.653846153846153,6.85,5.12,2.23,1.12,0.31,1.0384615384615383,0.7978506481038656,-0.3571406241363705,0.6947038482050337,0.6034366536958975,0.7096155465829115,-0.11915641158868454,-0.3852549719360517
30,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,North Park,"Campbell,Julian",0,C,26,17.153846153846153,9.54,4.81,0.65,0.31,0.81,0.8461538461538461,0.6410176365632861,0.1617754673776863,0.5415874650244004,-0.8447196597113826,-1.0747495065242936,1.0265783152255903,-0.692181042172691
31,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Carthage,"Schlesinger,Chris",0,G,26,20.73076923076923,7.19,3.73,2.46,0.46,0.69,0.9615384615384616,0.40263588313589493,-0.2915527166587572,0.008149742975743461,0.814244218305818,-0.7443115337266629,0.751601980790164,-0.5080254000307073
32,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,North Central,"Molloy,Sean",0,G,26,30.5,9.15,4.31,2.04,1.08,0.15,1.6153846153846154,0.31926136422488594,0.08654227938865972,0.2946255566685406,0.4292912742355284,0.6214987538368767,-0.4857915241692524,0.5355232387738674
33,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,North Central,"Marlowe,Ethan",0,F,26,20.423076923076923,6.88,4.77,1.0,0.65,1.42,1.3076923076923077,0.30958230499495043,-0.3513534558295222,0.5218305123559316,-0.523925539652808,-0.3257567681829976,2.4243746819390046,0.04444152639524401
34,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Elmhurst,"Smith,Luke",0,,28,27.642857142857142,10.82,2.79,3.25,0.75,0.14,2.107142857142857,0.2115307680610259,0.4086946484698772,-0.45613864473327287,1.5383223750094581,-0.10546478631791065,-0.5087062187055379,1.3203770469504172
35,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Illinois Wesleyan,"Niego,Jackson",0,G,27,26.62962962962963,5.3,2.44,3.81,1.44,0.15,1.2592592592592593,0.17418393099551277,-0.6561443199901951,-0.6290119805823747,2.051592967103178,1.4145498885511896,-0.4857915241692524,-0.03285837277546518
36,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,North Park,"Cornish,Lazario",0,F,19,21.842105263157897,6.95,4.74,0.74,0.89,1.21,1.3157894736842106,0.17281127108674516,-0.337850063113543,0.5070127978545803,-0.762229743124892,0.2029439882932112,1.9431660966770097,0.05736472935257633
37,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Millikin,"Winkler,Ian",0,G,19,24.526315789473685,11.68,1.84,2.58,1.0,0.21,2.263157894736842,-0.05863057585778897,0.5745934732661927,-0.9253662706094065,0.9242307737544723,0.4452651683448069,-0.34830335695153947,1.5693794753604429
38,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Illinois Wesleyan,"Lawrence,Casen",0,G,27,29.0,10.26,1.52,1.19,1.26,0.0,1.1111111111111112,-0.09220613498639024,0.3006675067420437,-1.0834218919571568,-0.3497801601924389,1.0180243211940332,-0.8295119422135347,-0.26930512317998756
39,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Augustana,"Atkinson,Cam",0,G,25,26.08,11.68,2.48,0.68,0.52,0.2,1.16,-0.18800272921232358,0.5745934732661927,-0.609255027913906,-0.817223020849219,-0.6121363446076108,-0.37121805148782494,-0.19127769554649537
40,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Carthage,"Nesbitt,Antuan",0,G,24,27.5,9.0,3.04,2.0,0.71,0.25,1.6666666666666667,-0.5618163769244678,0.057606437854418546,-0.332657690555343,0.39262908908597693,-0.19358157906394555,-0.25664457880639746,0.6173701908369714
41,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Augustana,"Rhoden,Dom",0,G,25,19.92,7.68,2.84,1.04,1.56,0.12,1.44,-0.6794550018433154,-0.1970289676469031,-0.431442453897687,-0.48726335450325653,1.6789002667892943,-0.5545356077781088,0.25560666271805194
42,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Carroll,"Bland,Evan",0,G,21,22.714285714285715,6.71,2.14,2.81,1.14,0.14,1.5238095238095235,-0.7068108818595986,-0.38414740956832877,-0.7771891255958905,1.1350383383643927,0.7536739429559285,-0.5087062187055379,0.3893679672326099
43,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Carroll,"Estepp,Dennis",0,G,25,23.52,6.2,3.24,1.52,1.52,0.28,1.48,-0.7160079223536031,-0.48252927078474844,-0.233872927212999,-0.0473171327086398,1.5907834740432594,-0.18790049519754096,0.31944728532727307
44,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Elmhurst,"Blachut,Sebastian",0,G,27,24.88888888888889,8.63,2.7,2.44,0.74,0.3,1.8888888888888888,-0.7332271380841835,-0.013768637930042661,-0.5005917882373275,0.7959131257310422,-0.12749398450441937,-0.14207110612497004,0.9720403164437548
45,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,North Central,"Swierczek,Tyler",0,F,25,23.52,8.24,3.08,0.44,0.44,0.04,0.6,-1.0181458780050852,-0.0890018259190696,-0.31290073788687417,-1.0371961317465275,-0.7883699300996804,-0.7378531640683929,-1.0850464120755898
46,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,North Central,"Surin,Tyler",0,G,17,21.294117647058822,6.76,3.53,1.12,0.76,0.12,1.0,-1.06387951048141,-0.37450212905691516,-0.09063502036660054,-0.4139389842041537,-0.08343558813140194,-0.5545356077781088,-0.4466401859833794
47,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,North Park,"Bates,William",0,G,25,26.32,10.0,2.56,1.36,0.88,0.0,1.92,-1.1752246842296643,0.2505120480826925,-0.5697411225769684,-0.1939658733068453,0.18091479010670247,-0.8295119422135347,1.0216941340287045
48,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Augustana,"Aldana,Eli",0,G,14,18.714285714285715,6.21,1.5,1.5,0.64,0.0,0.4285714285714285,-1.2741941348381582,-0.4806002146824658,-1.093300368291391,-0.06564822528341552,-0.3477859663695063,-0.8295119422135347,-1.3586490804008229
49,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Wheaton,"Wynja,Brady",0,F,26,18.346153846153847,5.62,5.35,0.5,0.23,0.54,0.9615384615384616,-1.3256870636263995,-0.5944145247171474,0.808306326048729,-0.9822028540222004,-1.2509830920163632,0.4078815627458819,-0.5080254000307073
50,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Augustana,"Romero,Dani",0,G,23,23.565217391304348,5.61,2.87,2.87,0.91,0.17,1.826086956521739,-1.4452281870568005,-0.5963435808194301,-0.41662473939633526,1.1900316160887199,0.24700238466622865,-0.4399621350966814,0.8718074548592288
51,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Millikin,"Spates,Tionne",0,F,23,20.60869565217391,4.13,4.87,0.65,0.26,0.87,1.0,-1.6082378626136096,-0.8818438839572756,0.5712228940271038,-0.8447196597113826,-1.184895497456837,1.164066482443303,-0.4466401859833794
52,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Augustana,"Maurchie,Ray",0,F,25,18.08,4.44,4.56,0.72,0.36,0.72,1.0,-1.6126208937799205,-0.8220431447865105,0.4181065108464705,-0.7805608356996677,-0.9646035155917501,0.8203460643990206,-0.4466401859833794
53,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Millikin,"Noyes,McGrady",0,G,24,23.75,3.13,5.0,1.13,0.67,0.33,0.9166666666666666,-1.7018368124674044,-1.0747494941855495,0.6354329901996273,-0.404773437916766,-0.2816983718099802,-0.07332702251611352,-0.5796414830859233
54,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,North Central,"Sveiteris,Justin",0,F,26,16.26923076923077,4.96,3.69,0.73,0.38,0.54,0.8846153846153846,-1.7432613200452547,-0.7217322274678082,-0.011607209692725337,-0.7713952894122799,-0.9205451192187326,0.4078815627458819,-0.6307958281253632
55,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,North Park,"Smith, Jr.,Jerome",0,G,27,16.962962962962962,4.44,1.74,2.26,0.93,0.04,1.1851851851851851,-1.9872948345111752,-0.8220431447865105,-0.9747586522805785,0.6309332925580609,0.2910607810392461,-0.7378531640683929,-0.15108174797772653
56,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Wheaton,"Olson,Reid",0,G,26,20.692307692307693,6.69,1.38,1.69,0.31,0.0,0.9230769230769232,-2.003465127136166,-0.3880055217728942,-1.1525712262967975,0.10849715417695358,-1.0747495065242936,-0.8295119422135347,-0.569410614078035
57,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Carthage,"Williams,AJ",0,G,26,20.53846153846154,5.15,2.04,0.81,0.46,0.15,0.4615384615384615,-2.0076420043462213,-0.6850801615244361,-0.8265815072670626,-0.6980709191131771,-0.7443115337266629,-0.4857915241692524,-1.3060331826459703
58,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Illinois Wesleyan,"Kuehl,Brady",0,F,27,13.555555555555555,4.11,2.56,0.67,0.37,0.89,0.8148148148148148,-2.0212750988766417,-0.885701996161841,-0.5697411225769684,-0.8263885671366069,-0.9425743174052413,1.209895871515874,-0.7421986239890325
59,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Elmhurst,"Cherry,Jack",0,G,28,18.642857142857142,4.86,2.39,1.96,0.5,0.11,1.1071428571428572,-2.08677617124177,-0.7410227884906355,-0.6537081714179607,0.3559669039364255,-0.6561947409806281,-0.5774503023143944,-0.27563851828010866
60,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Carroll,"Parker,Lucas",0,G,24,15.666666666666666,4.83,2.17,0.38,0.46,0.08,0.25,-2.172143959890681,-0.7468099567974837,-0.7623714110945391,-1.0921894094708546,-0.7443115337266629,-0.6461943859232508,-1.643651859906274
61,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,North Park,"Garrison,Tyvin",0,F,26,16.884615384615383,4.15,2.42,0.73,0.85,0.15,0.7692307692307693,-2.2766925540328025,-0.87798577175271,-0.6388904569166092,-0.7713952894122799,0.11482719554717631,-0.4857915241692524,-0.8149514702673468
62,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Carthage,"Haith,Jabe",0,G,25,11.64,4.36,2.0,0.88,0.44,0.12,0.48,-2.3613247207517327,-0.8374755936047725,-0.8463384599355314,-0.6339120951014622,-0.7883699300996804,-0.5545356077781088,-1.276568279903253
63,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Elmhurst,"Marshall,EJ",0,G,28,14.285714285714286,4.11,2.0,1.18,0.64,0.07,0.7142857142857143,-2.4014347256752733,-0.885701996161841,-0.8463384599355314,-0.35894570647982676,-0.3477859663695063,-0.6691090804595363,-0.9026446331921011
64,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Elmhurst,"Pearson,Talen",0,G,28,18.857142857142858,4.75,2.14,1.29,0.39,0.29,1.0714285714285714,-2.5148440887733874,-0.7622424056157457,-0.7771891255958905,-0.2581246973185603,-0.8985159210322239,-0.16498580066125557,-0.33263907418119903
65,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,North Central,"Davis,Tre",0,G,24,18.833333333333332,4.46,2.63,2.0,0.58,0.08,1.4583333333333333,-2.527117550759104,-0.8181850325819452,-0.535166455407148,0.39262908908597693,-0.47996115548855867,-0.6461943859232508,0.2848669480806116
66,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Wheaton,"Neibch,Kyle",0,G,26,15.461538461538462,4.5,1.65,0.42,0.27,0.12,0.3846153846153846,-2.7889129953515015,-0.8104688081728142,-1.0192117957846332,-1.0555272243213032,-1.1628662992703283,-0.5545356077781088,-1.4288036107406261
67,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,North Central,"Cheney,Seth",0,G,21,15.571428571428571,5.57,2.14,0.29,0.24,0.0,0.6666666666666666,-2.820744145121238,-0.6040598052285611,-0.7771891255958905,-1.1746793260573452,-1.2289538938298545,-0.8295119422135347,-0.9786453743935548
68,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Millikin,"Anderson,Kobe",0,G,24,17.125,3.83,1.13,2.08,0.96,0.08,1.5833333333333333,-2.97851835896405,-0.9397155670257578,-1.2760521804747273,0.4659534593850798,0.357148375598772,-0.6461943859232508,0.4843688937344273
69,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,North Central,"DiSilvio,Tyler",0,F,19,12.105263157894736,3.84,2.21,0.63,0.11,0.0,0.4210526315789473,-3.0754420176334056,-0.9377865109234751,-0.7426144584260702,-0.8630507522861584,-1.5153334702544676,-0.8295119422135347,-1.3706491974326314
70,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Augustana,"Workman,Caden",0,F,18,12.666666666666666,2.72,1.94,0.5,0.39,0.11,0.3888888888888889,-3.20880199538227,-1.1538407943791418,-0.8759738889382346,-0.9822028540222004,-0.8985159210322239,-0.5774503023143944,-1.4219830314020343
71,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,North Park,"Gray,Jahki",0,G,17,14.411764705882351,3.88,1.06,0.53,0.35,0.12,0.6470588235294118,-3.408506039977112,-0.9300702865143441,-1.3106268476445477,-0.9547062151600368,-0.9866327137782588,-0.5545356077781088,-1.009939797241212
72,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Illinois Wesleyan,"Boldt,Nathan",0,F,20,10.95,1.3,2.35,0.25,0.25,0.8,0.65,-3.47233219693768,-1.427766760903291,-0.6734651240864294,-1.2113415112068966,-1.2069246956433457,1.0036636206893046,-1.0052456338140634
73,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Wheaton,"Hedrick,Noah",0,F,22,11.318181818181818,2.0,1.73,0.86,0.36,0.14,0.5909090909090909,-3.5848347737329744,-1.2927328337434991,-0.9796978904476956,-0.6522431876762379,-0.9646035155917501,-0.5087062187055379,-1.0995556444867762
74,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Carroll,"Tarjan,Jimmy",0,G,20,12.8,2.35,2.5,0.65,0.2,0.1,0.65,-3.615820422892978,-1.2252158701636033,-0.5993765515796715,-0.8447196597113826,-1.3170706865758892,-0.6003649968506799,-1.0052456338140634
75,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Illinois Wesleyan,"Ruggles,Brady",0,G,22,10.090909090909092,3.14,1.73,0.23,0.23,0.09,0.5454545454545454,-3.691650168594588,-1.0728204380832667,-0.9796978904476956,-1.2296726037816723,-1.2509830920163632,-0.6232796913869655,-1.1721018065427093
76,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Millikin,"Origliasso,Pat",0,F,24,10.375,3.13,1.71,0.38,0.17,0.04,0.5416666666666666,-3.7247228983120557,-1.0747494941855495,-0.9895763667819301,-1.0921894094708546,-1.3831582811354153,-0.7378531640683929,-1.1781473200473704
77,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Augustana,"Andre,Ethan",0,G,24,13.333333333333334,2.83,1.5,0.17,0.29,0.0,0.4166666666666667,-3.8018592393607102,-1.1326211772540318,-1.093300368291391,-1.2846658815059995,-1.1188079028973108,-0.8295119422135347,-1.377649265701186
78,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Illinois Wesleyan,"Williams,David",0,G,25,10.08,1.84,1.28,1.04,0.32,0.12,0.84,-4.07168015341164,-1.323597731380023,-1.2019636079679692,-0.48726335450325653,-1.0527203083377847,-0.5545356077781088,-0.7020026764202636
79,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,North Central,"James,Jaydon",0,G,13,12.076923076923077,2.77,2.0,0.31,0.31,0.15,1.0,-4.113230079688197,-1.1441955138677282,-0.8463384599355314,-1.1563482334825694,-1.0747495065242936,-0.4857915241692524,-0.4466401859833794
80,cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,Millikin,"Nichols,Caden",0,G,21,11.095238095238097,2.67,1.24,0.48,0.38,0.05,0.8571428571428571,-4.160578171549729,-1.1634860748905556,-1.221720560636438,-1.000533946596976,-0.9205451192187326,-0.7149384695321074,-0.6746424095877404
