season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,avg_points_game,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,goal_stats,penalty_stats,misc_stats,shot_stats
2026-27,wlax,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,Kacie Woodall,Kacie,Woodall,,4,Kacie Woodall,"WOODALL,KACIE",WOODALLKACIEADRIAN,17,17,,,Adrian,ADRIAN,1083-7073,0,5,0,0,0,2,31,4,6,2,0,0,0,9,5,0,0,0,0,0,0,0,0,41,56,23,14,947:00,193,0,1.000,,78,94,7,87,33,54,.830,5.12,,,,,,,,,,,,,,,,,,
2026-27,wlax,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,Jenna Allie,Jenna,Allie,,4,Jenna Allie,"ALLIE,JENNA",ALLIEJENNAADRIAN,17,17,,,Adrian,ADRIAN,1083-14017,0,14,0,0,0,5,51,1,9,0,0,0,0,5,3,0,0,0,0,0,0,0,0,45,45,30,18,956:00,154,0,1.000,,92,111,28,81,23,58,.829,4.76,,,,,,,,,,,,,,,,,,
2026-27,wlax,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,Jessica Price,Jessica,Price,,4,Jessica Price,"PRICE,JESSICA",PRICEJESSICAADRIAN,9,0,,,Adrian,ADRIAN,1083-6705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,1,20:00,87,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,Skylar Donaldson,Skylar,Donaldson,,4,Skylar Donaldson,"DONALDSON,SKYLAR",DONALDSONSKYLARADRIAN,17,15,,,Adrian,ADRIAN,1083-7063,0,0,0,0,0,1,3,3,1,1,0,0,0,9,0,0,0,0,0,0,0,0,0,26,3,14,8,849:00,172,0,1.000,,14,21,1,19,11,8,.667,1.12,,,,,,,,,,,,,,,,,,
2026-27,wlax,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,Ruby Monahan,Ruby,Monahan,,4,Ruby Monahan,"MONAHAN,RUBY",MONAHANRUBYADRIAN,11,0,,,Adrian,ADRIAN,1083-7067,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,1,50:00,115,0,1.000,,5,5,2,2,0,2,1.000,0.18,,,,,,,,,,,,,,,,,,
2026-27,wlax,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,Sarah Gross,Sarah,Gross,,4,Sarah Gross,"GROSS,SARAH",GROSSSARAHADRIAN,17,16,,,Adrian,ADRIAN,1083-6704,0,1,0,0,0,0,4,2,8,2,0,0,0,7,4,0,0,0,0,0,0,0,0,40,8,16,9,826:00,240,0,1.000,,41,55,1,31,2,29,.745,1.82,,,,,,,,,,,,,,,,,,
2026-27,wlax,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,Alaina Zielinski,Alaina,Zielinski,,4,Alaina Zielinski,"ZIELINSKI,ALAINA",ZIELINSKIALAINAADRIAN,4,0,,,Adrian,ADRIAN,1083-14030,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,26:00,27,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,Broklynn Rogowski,Broklynn,Rogowski,,4,Broklynn Rogowski,"ROGOWSKI,BROKLYNN",ROGOWSKIBROKLYNNADRIAN,11,0,,,Adrian,ADRIAN,1083-14026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,40:00,38,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,Abbey VanAssche,Abbey,VanAssche,,4,Abbey VanAssche,"VANASSCHE,ABBEY",VANASSCHEABBEYADRIAN,9,1,,,Adrian,ADRIAN,1083-5832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,75:00,48,0,1.000,,1,1,0,1,1,0,1.000,0.11,,,,,,,,,,,,,,,,,,
2026-27,wlax,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,Mariana Miller,Mariana,Miller,,4,Mariana Miller,"MILLER,MARIANA",MILLERMARIANAADRIAN,17,17,,,Adrian,ADRIAN,1083-6703,0,3,0,0,0,0,23,4,10,0,0,0,0,11,8,0,0,0,0,0,0,0,0,36,2,37,18,971:00,112,0,1.000,,84,104,7,59,14,45,.808,3.47,,,,,,,,,,,,,,,,,,
2026-27,wlax,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,Alaina Sutermeister,Alaina,Sutermeister,,4,Alaina Sutermeister,"SUTERMEISTER,ALAINA",SUTERMEISTERALAINAADRIAN,7,0,,,Adrian,ADRIAN,1083-7070,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,1,2,75:00,67,0,1.000,,1,2,0,1,0,1,.500,0.14,,,,,,,,,,,,,,,,,,
