season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,matches_played,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,attack_stats,set_stats,serve_stats,defense_stats,block_stats,misc_stats
2026-27,wvball,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Lundquist, Addison",Addison,Lundquist,,1203,"Lundquist, Addison","LUNDQUIST, ADDISON",Mary Hardin-Baylor,UMHB,641-6782,5,0,16,0,16,0,.000,0,0,0,11,0,20,0,1,1,12,0,0,0,0,2,0,0,0,0,1,0,0.00,2.20,0.40,0.00,0.20,0.20,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Mills, Catey",Catey,Mills,,1203,"Mills, Catey","MILLS, CATEY",Mary Hardin-Baylor,UMHB,641-6787,3,0,11,0,11,0,.200,5,1,2,0,0,0,0,2,1,9,0,0,0,0,2,1,0,0,1,5,0,0.67,0.00,0.67,0.33,0.67,1.67,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Reed, Ava",Ava,Reed,,1203,"Reed, Ava","REED, AVA",Mary Hardin-Baylor,UMHB,641-6788,0,0,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Ribakovs, Ava",Ava,Ribakovs,,1203,"Ribakovs, Ava","RIBAKOVS, AVA",Mary Hardin-Baylor,UMHB,641-6789,21,12,14,0,14,0,.294,136,9,49,88,2,310,0,3,5,64,0,0,0,0,82,18,1,18,0,61,0,2.33,4.19,3.90,0.86,0.14,2.90,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Sandoval, Lilli",Lilli,Sandoval,,1203,"Sandoval, Lilli","SANDOVAL, LILLI",Mary Hardin-Baylor,UMHB,641-6790,21,8,18,0,18,0,.205,185,22,60,1,0,20,0,5,10,82,0,0,132,5,56,4,0,4,0,67,0,2.86,0.05,2.67,0.19,0.24,3.19,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Cargill, Emily",Emily,Cargill,,1203,"Cargill, Emily","CARGILL, EMILY",Mary Hardin-Baylor,UMHB,641-6776,1,0,13,0,13,0,-1.000,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0.0,0,0.00,0.00,1.00,0.00,0.00,0.00,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Sedlacek, Peyton",Peyton,Sedlacek,,1203,"Sedlacek, Peyton","SEDLACEK, PEYTON",Mary Hardin-Baylor,UMHB,641-4457,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Weddel, Makenzie",Makenzie,Weddel,,1203,"Weddel, Makenzie","WEDDEL, MAKENZIE",Mary Hardin-Baylor,UMHB,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Hardin-Simmons,"Hernandez, Jadyn",Jadyn,Hernandez,,271,"Hernandez, Jadyn","HERNANDEZ, JADYN",Hardin-Simmons,HSU,637-3234,16,3,1,0,1,0,.147,68,14,24,2,0,12,0,2,5,52,0,0,3,0,20,16,3,10,6,37,0,1.50,0.13,1.25,1.00,0.13,2.31,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Hardin-Simmons,"Pursley, Brylee",Brylee,Pursley,,271,"Pursley, Brylee","PURSLEY, BRYLEE",Hardin-Simmons,HSU,637-3238,16,0,4,0,4,0,.000,11,1,1,9,0,35,0,3,5,41,0,0,97,2,59,0,0,0,0,4,0,0.06,0.56,3.69,0.00,0.19,0.25,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Hardin-Simmons,"Nordt, Rachel",Rachel,Nordt,,271,"Nordt, Rachel","NORDT, RACHEL",Hardin-Simmons,HSU,637-3237,16,4,16,0,16,0,.186,113,20,41,1,0,10,0,0,0,0,0,0,3,0,16,4,0,3,1,43.5,0,2.56,0.06,1.00,0.25,0.00,2.72,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Hardin-Simmons,"Tumlinson, Avery",Avery,Tumlinson,,271,"Tumlinson, Avery","TUMLINSON, AVERY",Hardin-Simmons,HSU,637-3240,13,4,23,0,23,0,.357,56,8,28,0,0,3,0,0,0,0,0,0,2,0,1,6,0,4,2,32,0,2.15,0.00,0.08,0.46,0.00,2.46,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Hardin-Simmons,"Carter, Ellie",Ellie,Carter,,271,"Carter, Ellie","CARTER, ELLIE",Hardin-Simmons,HSU,637-3494,4,1,7,0,7,0,.111,27,5,8,1,0,8,0,0,0,0,0,0,10,2,4,1,0,1,0,8.5,0,2.00,0.25,1.00,0.25,0.00,2.13,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Hardin-Simmons,"Cunningham, Addy",Addy,Cunningham,,271,"Cunningham, Addy","CUNNINGHAM, ADDY",Hardin-Simmons,HSU,637-3492,10,0,17,0,17,0,.000,0,0,0,1,0,5,0,2,0,33,0,0,21,5,15,0,0,0,0,2,0,0.00,0.10,1.50,0.00,0.20,0.20,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Hardin-Simmons,"O'Shaughnessy, Allison",Allison,O'Shaughnessy,,271,"O'Shaughnessy, Allison","O'SHAUGHNESSY, ALLISON",Hardin-Simmons,HSU,637-3737,16,4,14,0,14,0,.038,26,2,3,109,2,194,0,2,4,64,0,0,1,0,31,0,0,0,0,5,0,0.19,6.81,1.94,0.00,0.13,0.31,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Hardin-Simmons,"Gholson, Grace",Grace,Gholson,,271,"Gholson, Grace","GHOLSON, GRACE",Hardin-Simmons,HSU,637-3738,2,0,19,0,19,0,-.500,2,1,0,5,0,20,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0,0,0.00,2.50,0.00,0.00,0.00,0.00,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Hardin-Simmons,"O'Shaughnessy, Molly",Molly,O'Shaughnessy,,271,"O'Shaughnessy, Molly","O'SHAUGHNESSY, MOLLY",Hardin-Simmons,HSU,637-3736,14,4,2,0,2,0,.214,98,9,30,2,1,13,0,0,0,6,0,0,26,2,27,3,1,2,1,32,0,2.14,0.14,1.93,0.21,0.00,2.29,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Hardin-Simmons,"Hanson, Madeleine",Madeleine,Hanson,,271,"Hanson, Madeleine","HANSON, MADELEINE",Hardin-Simmons,HSU,637-3869,11,0,15,0,15,0,-.167,6,1,0,45,1,67,0,8,8,47,0,0,0,0,17,0,0,0,0,8,1,0.00,4.09,1.55,0.00,0.73,0.73,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Hardin-Simmons,"Delgado, Addy",Addy,Delgado,,271,"Delgado, Addy","DELGADO, ADDY",Hardin-Simmons,HSU,637-3872,14,3,5,0,5,0,.239,117,20,48,1,1,13,0,8,7,64,0,0,116,10,37,2,0,1,1,57.5,0,3.43,0.07,2.64,0.14,0.57,4.11,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Hardin-Simmons,"Blacklock, Whitlee",Whitlee,Blacklock,,271,"Blacklock, Whitlee","BLACKLOCK, WHITLEE",Hardin-Simmons,HSU,637-3874,12,0,6,0,6,0,1.000,1,0,1,2,1,6,0,5,1,45,0,0,29,2,29,0,0,0,0,6,0,0.08,0.17,2.42,0.00,0.42,0.50,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Hardin-Simmons,"Montgomery, Maelee",Maelee,Montgomery,,271,"Montgomery, Maelee","MONTGOMERY, MAELEE",Hardin-Simmons,HSU,637-3870,4,0,10,0,10,0,-.143,14,4,2,3,1,6,0,0,0,0,0,0,2,0,2,1,0,1,0,2.5,0,0.50,0.75,0.50,0.25,0.00,0.63,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Hardin-Simmons,"Johnson, Natalie",Natalie,Johnson,,271,"Johnson, Natalie","JOHNSON, NATALIE",Hardin-Simmons,HSU,637-3873,2,0,11,0,11,0,.000,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0.0,0,0,0,0.0,0,0.00,0.00,0.50,0.00,0.00,0.00,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Hardin-Simmons,"Haddock, Layla",Layla,Haddock,,271,"Haddock, Layla","HADDOCK, LAYLA",Hardin-Simmons,HSU,637-4028,1,1,12,0,12,0,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Hardin-Simmons,"Glaus, Edem",Edem,Glaus,,271,"Glaus, Edem","GLAUS, EDEM",Hardin-Simmons,HSU,637-3871,1,0,18,0,18,0,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Hardin-Simmons,"Stegall, Paige",Paige,Stegall,,271,"Stegall, Paige","STEGALL, PAIGE",Hardin-Simmons,HSU,637-3868,13,0,21,0,21,0,.038,53,11,13,0,0,2,0,0,0,0,0,0,0,0,9,9,0,8,1,18,0,1.00,0.00,0.69,0.69,0.00,1.38,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Howard Payne,Jadyn White,Jadyn,White,,2741,Jadyn White,"WHITE,JADYN",Howard Payne,HPU,639-3230,9,0,1,0,1,0,.000,1,0,0,4,0,4,0,3,9,29,0,0,33,1,37,0,0,0,0,3,0,0.00,0.44,4.11,0.00,0.33,0.33,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Howard Payne,Tara Bennett,Tara,Bennett,,2741,Tara Bennett,"BENNETT,TARA",Howard Payne,HPU,639-3229,8,2,2,0,2,0,.067,60,12,16,1,0,1,0,3,1,35,0,0,25,3,27,0,0,0,0,19,0,2.00,0.13,3.38,0.00,0.38,2.38,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Howard Payne,Keira Jones,Keira,Jones,,2741,Keira Jones,"JONES,KEIRA",Howard Payne,HPU,639-3699,1,0,3,0,3,0,-1.000,2,2,0,0,0,0,0,0,0,4,0,0,0,0,3,0.0,0,0,0,0.0,0,0.00,0.00,3.00,0.00,0.00,0.00,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Howard Payne,Baylee Burns,Baylee,Burns,,2741,Baylee Burns,"BURNS,BAYLEE",Howard Payne,HPU,639-3052,6,0,4,0,4,0,.000,0,0,0,0,0,0,0,0,0,0,0,0,39,1,8,0,0,0,0,0,0,0.00,0.00,1.33,0.00,0.00,0.00,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Howard Payne,Addison Roden,Addison,Roden,,2741,Addison Roden,"RODEN,ADDISON",Howard Payne,HPU,639-3053,7,0,5,0,5,0,.000,1,0,0,29,1,30,0,2,1,23,0,0,0,0,17,1,0,1,0,2.5,0,0.00,4.14,2.43,0.14,0.29,0.36,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Howard Payne,Londynn Whitworth,Londynn,Whitworth,,2741,Londynn Whitworth,"WHITWORTH,LONDYNN",Howard Payne,HPU,639-3700,7,2,6,0,6,0,.280,25,2,9,0,0,0,0,1,4,13,0,0,1,0,5,2,0,1,1,11.5,0,1.29,0.00,0.71,0.29,0.14,1.64,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Howard Payne,Sydnie Mullens,Sydnie,Mullens,,2741,Sydnie Mullens,"MULLENS,SYDNIE",Howard Payne,HPU,639-3483,8,2,7,0,7,0,.329,73,6,30,1,0,1,0,2,0,28,0,0,55,4,25,0,0,0,0,32,0,3.75,0.13,3.13,0.00,0.25,4.00,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Howard Payne,Madai Suarez,Madai,Suarez,,2741,Madai Suarez,"SUAREZ,MADAI",Howard Payne,HPU,639-3054,2,0,8,0,8,0,.286,14,2,6,0,0,0,0,0,0,1,0,0,0,0,2,0.0,0,0,0,6.0,0,3.00,0.00,1.00,0.00,0.00,3.00,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Howard Payne,Emma Rosier,Emma,Rosier,,2741,Emma Rosier,"ROSIER,EMMA",Howard Payne,HPU,639-3701,9,2,9,0,9,0,.125,8,1,2,47,2,49,0,1,3,27,0,0,0,0,13,0,0,0,0,3,0,0.22,5.22,1.44,0.00,0.11,0.33,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Howard Payne,Ashlyn Kelly,Ashlyn,Kelly,,2741,Ashlyn Kelly,"KELLY,ASHLYN",Howard Payne,HPU,639-3487,3,0,10,0,10,0,1.000,3,0,3,12,0,12,0,0,0,7,0,0,0,0,3,0.0,0,0,0,3.0,0,1.00,4.00,1.00,0.00,0.00,1.00,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Howard Payne,Gracie Dixon,Gracie,Dixon,,2741,Gracie Dixon,"DIXON,GRACIE",Howard Payne,HPU,639-3232,8,2,11,0,11,0,.130,23,3,6,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,8.5,0,0.75,0.00,0.00,0.50,0.00,1.06,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Howard Payne,Kyah Cleveland,Kyah,Cleveland,,2741,Kyah Cleveland,"CLEVELAND,KYAH",Howard Payne,HPU,639-3702,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Howard Payne,Emilee Casey,Emilee,Casey,,2741,Emilee Casey,"CASEY,EMILEE",Howard Payne,HPU,639-3233,7,1,13,0,13,0,.297,37,3,14,0,0,0,0,0,1,2,0,0,11,1,5,1,0,1,0,14.5,0,2.00,0.00,0.71,0.14,0.00,2.07,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Howard Payne,Sam Torres,Sam,Torres,,2741,Sam Torres,"TORRES,SAM",Howard Payne,HPU,639-3703,4,0,14,0,14,0,.231,26,3,9,0,0,0,0,0,0,0,0,0,6,1,4,0,0,0,0,9,0,2.25,0.00,1.00,0.00,0.00,2.25,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Howard Payne,Carli Briese,Carli,Briese,,2741,Carli Briese,"BRIESE,CARLI",Howard Payne,HPU,639-3486,2,1,15,0,15,0,.154,13,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0,4.0,0,2.00,0.00,1.00,0.00,0.00,2.00,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Howard Payne,Abby Henderson,Abby,Henderson,,2741,Abby Henderson,"HENDERSON,ABBY",Howard Payne,HPU,639-3235,1,0,16,0,16,0,.167,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1.0,0,1.00,0.00,1.00,0.00,0.00,1.00,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Howard Payne,Kyla Rodriguez,Kyla,Rodriguez,,2741,Kyla Rodriguez,"RODRIGUEZ,KYLA",Howard Payne,HPU,639-3704,4,0,17,0,17,0,-.250,8,3,1,0,0,0,0,2,0,5,0,0,1,0,0,0,0,0,0,3,0,0.25,0.00,0.00,0.00,0.50,0.75,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Howard Payne,Bella Buzzell,Bella,Buzzell,,2741,Bella Buzzell,"BUZZELL,BELLA",Howard Payne,HPU,639-3705,4,0,18,0,18,0,.000,0,0,0,0,0,0,0,0,1,14,0,0,3,0,6,0,0,0,0,0,0,0.00,0.00,1.50,0.00,0.00,0.00,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Howard Payne,Chloe Waller,Chloe,Waller,,2741,Chloe Waller,"WALLER,CHLOE",Howard Payne,HPU,639-3236,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Howard Payne,Taylor Sanderson,Taylor,Sanderson,,2741,Taylor Sanderson,"SANDERSON,TAYLOR",Howard Payne,HPU,639-3706,1,0,20,0,20,0,.000,0,0,0,7,0,7,0,0,0,2,0,0,0,0,2,0.0,0,0,0,0.0,0,0.00,7.00,2.00,0.00,0.00,0.00,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,Howard Payne,Kaylee Honc,Kaylee,Honc,,2741,Kaylee Honc,"HONC,KAYLEE",Howard Payne,HPU,639-3707,7,0,22,0,22,0,.250,44,4,15,0,0,0,0,0,0,0,0,0,2,0,1,5,0,4,1,18,0,2.14,0.00,0.14,0.71,0.00,2.57,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,East Texas Baptist,"Temple, Sydney",Sydney,Temple,,1062,"Temple, Sydney","TEMPLE, SYDNEY",East Texas Baptist,ETBU,636-4231,11,3,16,0,16,0,.333,3,0,1,58,1,148,0,2,3,40,0,0,0,0,14,0,0,0,0,3,0,0.09,5.27,1.27,0.00,0.18,0.27,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,East Texas Baptist,"Hancock, Anita",Anita,Hancock,,1062,"Hancock, Anita","HANCOCK, ANITA",East Texas Baptist,ETBU,636-4224,11,3,18,0,18,0,.419,43,2,20,0,0,2,0,5,4,29,0,0,2,0,5,7,1,7,0,28.5,0,1.82,0.00,0.45,0.64,0.45,2.59,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,East Texas Baptist,"Kasowski, Sadie",Sadie,Kasowski,,1062,"Kasowski, Sadie","KASOWSKI, SADIE",East Texas Baptist,ETBU,636-4589,11,0,5,0,5,0,.000,0,0,0,8,0,38,0,1,0,38,0,0,62,4,35,0,0,0,0,1,0,0.00,0.73,3.18,0.00,0.09,0.09,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,East Texas Baptist,"Hammer, Reegan",Reegan,Hammer,,1062,"Hammer, Reegan ","HAMMER, REEGAN ",East Texas Baptist,ETBU,636-4575,1,0,19,0,19,0,.000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,East Texas Baptist,"Sitton, Emily",Emily,Sitton,,1062,"Sitton, Emily","SITTON, EMILY",East Texas Baptist,ETBU,636-4586,8,2,24,0,24,0,.211,38,7,15,0,0,4,0,0,2,7,0,0,19,0,2,2,0,2,0,16,0,1.88,0.00,0.25,0.25,0.00,2.00,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,East Texas Baptist,"Gooch, Lindsey",Lindsey,Gooch,,1062,"Gooch, Lindsey","GOOCH, LINDSEY",East Texas Baptist,ETBU,636-4574,1,0,15,0,15,0,.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,East Texas Baptist,"Schluter, Carleigh",Carleigh,Schluter,,1062,"Schluter, Carleigh","SCHLUTER, CARLEIGH",East Texas Baptist,ETBU,636-5409,10,0,13,0,13,0,-.167,6,2,1,41,3,94,0,3,6,31,0,0,0,0,15,0,0,0,0,4,0,0.10,4.10,1.50,0.00,0.30,0.40,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,East Texas Baptist,"Hornsby, Lara",Lara,Hornsby,,1062,"Hornsby, Lara","HORNSBY, LARA",East Texas Baptist,ETBU,636-5300,11,3,6,0,6,0,.163,98,17,33,1,0,7,0,4,4,36,0,0,62,7,20,7,0,7,0,40.5,0,3.00,0.09,1.82,0.64,0.36,3.68,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,East Texas Baptist,"McGuire, Jenna",Jenna,McGuire,,1062,"McGuire, Jenna","MCGUIRE, JENNA",East Texas Baptist,ETBU,636-5301,2,0,11,0,11,0,.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,East Texas Baptist,"Riley, McKinzie",McKinzie,Riley,,1062,"Riley, McKinzie","RILEY, MCKINZIE",East Texas Baptist,ETBU,636-5302,11,0,14,0,14,0,.267,45,5,17,0,0,5,0,0,0,0,0,0,0,0,4,5,0,5,0,19.5,0,1.55,0.00,0.36,0.45,0.00,1.77,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,East Texas Baptist,"Trimble, Kacie",Kacie,Trimble,,1062,"Trimble, Kacie","TRIMBLE, KACIE",East Texas Baptist,ETBU,636-5304,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,East Texas Baptist,"Wilson, Heidi",Heidi,Wilson,,1062,"Wilson, Heidi","WILSON, HEIDI",East Texas Baptist,ETBU,636-5305,5,0,4,0,4,0,.000,0,0,0,0,0,1,0,1,0,10,0,0,0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.20,0.20,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,East Texas Baptist,"Server, Katherine",Katherine,Server,,1062,"Server, Katherine","SERVER, KATHERINE",East Texas Baptist,ETBU,636-5303,11,3,12,0,12,0,.328,64,8,29,0,0,3,0,0,0,0,0,0,1,0,5,6,0,6,0,32,0,2.64,0.00,0.45,0.55,0.00,2.91,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,East Texas Baptist,"Sims, Allison",Allison,Sims,,1062,"Sims, Allison","SIMS, ALLISON",East Texas Baptist,ETBU,636-5455,4,0,1,0,1,0,.000,12,3,3,0,0,2,0,0,0,0,0,0,7,0,2,0,0,0,0,3,0,0.75,0.00,0.50,0.00,0.00,0.75,,,,,,
2026-27,wvball,American Southwest Conference (ASC),asc,East Texas Baptist,"Clark, Tessa",Tessa,Clark,,1062,"Clark, Tessa","CLARK, TESSA",East Texas Baptist,ETBU,636-5450,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,
