conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,z_per_set_stats_points,z_per_set_stats_kills,z_per_set_stats_assists,z_per_set_stats_blocks,z_per_set_stats_aces,z_per_set_stats_digs,z_attack_stats_errors,z_serve_stats_errors,composite_score,rank,rating
pac,Presidents Athletic Conference (PAC),2025-26,mvball,Thiel,"Oesterling, Ezra",0,,2,108,49,0.28,994.0,147.0,425.0,18.0,7.0,111.0,0.0,46.0,105.0,471.0,0.0,0.0,549.0,25.0,202.0,35.0,3.0,19.0,16.0,496.5,0.0,3.94,0.17,1.87,0.32,0.43,4.6,2.9545282269619992,3.0456352744439954,-0.31074993768453923,0.21626649082240132,2.608986048334302,1.3648121270093,2.5628336859941685,3.607119720298279,5.824238471175057,1,99
pac,Presidents Athletic Conference (PAC),2025-26,mvball,Saint Vincent,Shawn McSwiggen,0,,18,83,78,0.236,815.0,140.0,332.0,6.0,1.0,53.0,0.0,23.0,38.0,287.0,0.0,0.0,4.0,2.0,164.0,23.0,4.0,17.0,6.0,369.5,1.0,4.0,0.07,1.98,0.28,0.28,4.45,2.8246372638289725,3.105926490645421,-0.357953464087986,0.07563418258269786,1.3281719404474133,1.5162394091126372,2.405778180724276,0.7317982383100482,5.48841663766513,2,94
pac,Presidents Athletic Conference (PAC),2025-26,mvball,Saint Vincent,Zeb Wyant,0,,8,80,69,0.194,628.0,129.0,251.0,20.0,3.0,81.0,0.0,30.0,66.0,348.0,0.0,0.0,448.0,24.0,153.0,30.0,3.0,11.0,19.0,305.5,0.0,3.14,0.25,1.91,0.38,0.38,3.82,2.279095218670258,2.241752391758323,-0.2729871165617818,0.42721495318195657,2.182048012372006,1.4198765932286952,2.158976672443017,1.9334251263051299,4.724962844867687,3,91
pac,Presidents Athletic Conference (PAC),2025-26,mvball,Geneva,"Ubinger, Andrew",0,,13,89,51,0.168,728.0,124.0,246.0,135.0,8.0,473.0,0.0,31.0,45.0,376.0,0.0,0.0,349.0,22.0,192.0,42.0,4.0,38.0,4.0,300.0,1.0,2.76,1.52,2.16,0.47,0.35,3.37,1.889422329271177,1.8599080224826283,0.32649766876199166,0.7436376467212894,1.9258851907946277,1.7640295070999166,2.046794168678808,1.0322049603088186,4.643848295201306,4,90
pac,Presidents Athletic Conference (PAC),2025-26,mvball,Hiram,Kyle Martini,0,,10,89,39,0.298,533.0,101.0,260.0,17.0,5.0,105.0,0.0,19.0,66.0,252.0,0.0,0.0,3.0,0.0,117.0,79.0,16.0,62.0,17.0,327.0,0.0,2.92,0.19,1.31,0.89,0.21,3.67,2.149204255537231,2.020684599019763,-0.3013092324038499,2.2202768832381765,0.7304586901001979,0.5939095999377646,1.5307546513634476,1.9334251263051299,4.636272270051137,5,88
pac,Presidents Athletic Conference (PAC),2025-26,mvball,Hiram,Derek Chiang,0,,20,93,35,0.284,638.0,116.0,297.0,18.0,3.0,80.0,0.0,25.0,26.0,293.0,0.0,0.0,287.0,8.0,163.0,38.0,11.0,27.0,11.0,346.5,1.0,3.19,0.19,1.75,0.41,0.27,3.73,2.201160640790442,2.2919950719261775,-0.3013092324038499,0.5326891843617342,1.242784333254954,1.1996187283511137,1.867302162656074,0.21681528631215607,4.522192205297269,6,87
pac,Presidents Athletic Conference (PAC),2025-26,mvball,Chatham,Benjamin Shelestak,0,,8,82,39,0.114,807.0,196.0,288.0,12.0,4.0,75.0,0.0,19.0,47.0,259.0,0.0,0.0,272.0,20.0,162.0,26.0,8.0,21.0,5.0,322.5,2.0,3.51,0.15,1.98,0.32,0.23,3.93,2.374348591634478,2.6135482250004465,-0.3201906429652286,0.21626649082240132,0.9012339044851166,1.5162394091126372,3.6622222228834143,1.1180354523084675,4.276511455531575,7,86
pac,Presidents Athletic Conference (PAC),2025-26,mvball,Geneva,"Kelley, Owen",0,,12,88,51,0.101,766.0,194.0,271.0,8.0,3.0,73.0,0.0,37.0,55.0,334.0,0.0,0.0,403.0,25.0,148.0,23.0,4.0,21.0,2.0,320.5,0.0,3.08,0.09,1.68,0.26,0.42,3.64,2.123226062910626,2.1814611755568976,-0.34851275880729665,0.0053180284628460295,2.5235984411418424,1.1032559124671717,3.6173492213777307,1.461357420307062,4.077594130570468,8,85
pac,Presidents Athletic Conference (PAC),2025-26,mvball,Chatham,Logan Pack,0,,11,85,39,0.215,678.0,131.0,277.0,10.0,1.0,59.0,0.0,11.0,50.0,205.0,0.0,0.0,446.0,19.0,122.0,36.0,7.0,24.0,12.0,312.0,1.0,3.26,0.12,1.44,0.42,0.13,3.67,2.149204255537231,2.3623348241611737,-0.3343517008862626,0.5678472614216601,0.047357832560523797,0.7728691151507995,2.2038496739487003,1.2467811903079404,3.7690970830366184,9,84
pac,Presidents Athletic Conference (PAC),2025-26,mvball,Geneva,"Puhl, Evan",0,,14,89,51,0.327,474.0,46.0,201.0,5.0,5.0,47.0,0.0,19.0,31.0,303.0,0.0,0.0,17.0,3.0,46.0,75.0,8.0,62.0,13.0,264.0,0.0,2.26,0.06,0.52,0.84,0.21,2.97,1.5430464275831044,1.357481220804083,-0.36267381672833066,2.044486497938547,0.7304586901001979,-0.4936136078952943,0.29674710995715065,0.4313915163112778,3.499961863602343,10,83
pac,Presidents Athletic Conference (PAC),2025-26,mvball,Thiel,"Lowell, Ben",0,,21,81,36,0.236,123.0,13.0,42.0,762.0,11.0,1656.0,0.0,25.0,64.0,304.0,0.0,0.0,6.0,1.0,142.0,45.0,8.0,38.0,7.0,93.0,0.0,0.52,9.41,1.75,0.56,0.31,1.15,-0.03296392509762534,-0.3909640490372547,4.0508559019939385,1.0600603402606226,1.5843347620247907,1.1996187283511137,-0.44365741488662747,1.8475946343054812,3.452419153443717,11,82
