conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game
ll,Liberty League (LL),2025-26,msoc,Vassar,"Davidson, Quinn",0,,00,3,2,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,209:00,0,.00,.00,20,0,1,1,0,.571,1.29,4,3,209:17,2,3,1.00,0.571,.000,1.33
ll,Liberty League (LL),2025-26,msoc,Vassar,"Raphan, Jacob",0,,0,12,11,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,1035:00,0,.00,.00,146,2,3,5,2,.717,1.30,38,15,1035:00,11,12,1.25,0.717,.167,3.17
ll,Liberty League (LL),2025-26,msoc,Vassar,"Gale, Patrick",0,,1,7,7,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,1,0,.00,.14,.00,.00,0,,556:00,0,.00,.00,91,1,2,4,1,.730,1.62,27,10,555:43,7,7,1.43,0.730,.143,3.86
ll,Liberty League (LL),2025-26,msoc,Vassar,"Andrews, Ethan",0,,99,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Vassar,"Hotz, Zapp",0,,2,19,12,0,0,5,22,8,4,2,0,0,1.16,.26,.42,.105,.211,3,0,0,0,0,0,0,.000,19,0,1,0,1.00,.05,.00,.00,0,,1073:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Vassar,"Tekin, Koray",0,,3,10,7,0,0,1,2,1,1,0,0,0,.20,.10,.10,.000,.100,1,0,0,0,0,0,0,.000,11,0,2,0,1.10,.20,.00,.00,0,,675:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Vassar,"Hauserman, Shaun",0,,4,10,0,0,0,3,8,0,0,0,0,0,.80,.30,.00,.000,.000,3,0,0,0,0,0,0,.000,3,0,0,0,.30,.00,.00,.00,0,,156:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Vassar,"Wildman, Otis",0,,5,20,20,0,0,2,6,3,1,1,0,0,.30,.10,.15,.050,.050,1,0,0,0,0,0,0,.000,6,1,0,0,.30,.00,.05,.00,0,,1748:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Vassar,"Clifton, Caden",0,,6,20,19,0,0,4,11,1,1,0,0,0,.55,.20,.05,.000,.050,4,0,0,0,0,0,0,.000,17,0,4,0,.85,.20,.00,.00,0,,1685:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Vassar,"Lee, Joshua",0,,7,15,13,0,0,1,1,0,0,0,0,0,.07,.07,.00,.000,.000,1,0,0,0,0,0,0,.000,11,0,3,0,.73,.20,.00,.00,0,,1072:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Vassar,"Pastor-Valverde, Diego",0,,8,20,20,0,0,8,17,9,5,2,0,0,.85,.40,.45,.100,.250,6,0,0,0,0,0,0,.000,20,0,0,0,1.00,.00,.00,.00,0,,1601:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Vassar,"Johnson, Gavin",0,,9,20,10,0,0,3,8,4,2,1,0,0,.40,.15,.20,.050,.100,2,0,0,0,0,0,0,.000,8,0,1,0,.40,.05,.00,.00,0,,785:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Vassar,"Mejia, Mauricio",0,,10,20,19,0,0,13,33,10,4,3,0,0,1.65,.65,.50,.150,.200,10,0,0,0,2,1,1,.050,33,1,3,0,1.65,.15,.05,.00,0,,1301:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Vassar,"Torrey, Eli",0,,11,7,1,0,0,3,6,2,0,1,0,0,.86,.43,.29,.143,.000,2,0,0,0,1,0,1,.143,7,0,1,0,1.00,.14,.00,.00,0,,216:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Vassar,"Fiske, Jared",0,,12,20,20,0,0,21,40,33,7,13,0,0,2.00,1.05,1.65,.650,.350,8,1,0,0,5,0,3,.150,18,0,0,0,.90,.00,.00,.00,0,,1641:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Vassar,"Dimauro, Giovanni",0,,13,1,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,11:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Vassar,"Howard, Bevan",0,,14,11,10,0,0,0,2,1,1,0,0,0,.18,.00,.09,.000,.091,0,0,0,0,0,0,0,.000,2,0,0,0,.18,.00,.00,.00,0,,713:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Vassar,"Allen, Jackson",0,,16,16,14,0,0,3,4,2,0,1,0,0,.25,.19,.13,.063,.000,2,0,0,0,0,0,0,.000,5,0,2,0,.31,.13,.00,.00,0,,1272:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Vassar,"Taegar, Isaac",0,,17,20,1,0,0,8,9,9,3,3,0,0,.45,.40,.45,.150,.150,5,0,0,0,0,0,1,.050,5,0,1,0,.25,.05,.00,.00,0,,564:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Vassar,"Hoang, Ken",0,,18,2,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,64:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Vassar,"Grossman, Clem",0,,19,12,1,0,0,1,4,1,1,0,0,0,.33,.08,.08,.000,.083,1,0,0,0,0,0,0,.000,3,0,0,0,.25,.00,.00,.00,0,,296:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Vassar,"Tobolski, Arden",0,,21,20,20,0,0,36,69,38,16,11,1,1,3.45,1.80,1.90,.550,.800,25,1,1,0,4,2,4,.200,22,0,2,0,1.10,.10,.00,.00,0,,1527:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Vassar,"Martinez, Alejandro",0,,22,20,13,0,0,11,17,6,0,3,0,0,.85,.55,.30,.150,.000,8,0,0,0,1,1,1,.050,12,0,2,0,.60,.10,.00,.00,0,,1473:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Vassar,"Margiotta, Maurizio",0,,23,2,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,18:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Vassar,"Hevener, Tristan",0,,25,3,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,29:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Hobart,"Hans, Jake",0,,0,4,3,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,287:00,0,.00,.00,31,1,0,2,2,.846,0.63,11,2,287:59,3,4,.50,0.846,.500,2.75
ll,Liberty League (LL),2025-26,msoc,Hobart,"Chyzowych, Tommy",0,,1,16,16,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,1,0,.00,.06,.00,.00,0,,1426:00,0,.00,.00,124,4,1,11,7,.800,0.63,40,10,1424:04,16,16,.63,0.800,.438,2.50
ll,Liberty League (LL),2025-26,msoc,Hobart,"Hudson, William",0,,13,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Hobart,"Connaughton, Finn",0,,31,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Hobart,"Coutts, Griffin",0,,2,19,19,0,0,13,27,13,3,5,0,0,1.42,.68,.68,.263,.158,8,0,1,0,0,2,1,.053,15,0,3,0,.79,.16,.00,.00,0,,1664:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Hobart,"Koczan, Max",0,,3,1,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,12:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Hobart,"Outerbridge, La Zai",0,,4,19,19,0,0,8,34,6,2,2,0,0,1.79,.42,.32,.105,.105,6,0,0,0,1,0,1,.053,11,0,1,0,.58,.05,.00,.00,0,,1549:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Hobart,"Phillips, Quinn",0,,5,19,19,0,0,18,51,14,4,5,2,2,2.68,.95,.74,.263,.211,13,2,0,0,0,5,0,.000,26,0,4,0,1.37,.21,.00,.00,0,,1373:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Hobart,"Krawshuk, Nate",0,,6,1,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,19:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Hobart,"Mulroony, Keegan",0,,7,19,19,0,0,3,5,2,2,0,0,0,.26,.16,.11,.000,.105,3,0,0,0,0,0,0,.000,18,0,2,0,.95,.11,.00,.00,0,,1577:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Hobart,"Souza, Matheus",0,,8,18,9,0,0,1,7,0,0,0,0,0,.39,.06,.00,.000,.000,1,0,0,0,0,0,0,.000,15,0,6,0,.83,.33,.00,.00,0,,966:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Hobart,"Luglio, Walter",0,,9,5,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,0,0,.40,.00,.00,.00,0,,64:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Hobart,"Leitner, Brady",0,,10,18,18,0,0,25,40,19,1,9,1,0,2.22,1.39,1.06,.500,.056,16,3,0,0,2,2,4,.222,42,0,7,0,2.33,.39,.00,.00,0,,1269:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Hobart,"Slayton, Will",0,,11,19,19,0,0,4,20,2,2,0,0,0,1.05,.21,.11,.000,.105,4,0,0,0,0,0,0,.000,18,0,2,0,.95,.11,.00,.00,0,,1105:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Hobart,"Harden, Griffin",0,,12,4,0,0,0,0,1,0,0,0,0,0,.25,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.25,.00,.00,.00,0,,39:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Hobart,"Spataro, Daniel",0,,14,19,19,0,0,14,25,8,2,3,0,0,1.32,.74,.42,.158,.105,11,0,0,0,2,0,2,.105,20,0,0,0,1.05,.00,.00,.00,0,,1269:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Hobart,"Sheehan, Brian",0,,16,19,19,0,0,5,10,2,0,1,0,0,.53,.26,.11,.053,.000,4,0,0,0,1,0,1,.053,23,0,6,0,1.21,.32,.00,.00,0,,1616:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Hobart,"Redman, Will",0,,17,12,0,0,0,3,5,2,0,1,1,1,.42,.25,.17,.083,.000,2,1,0,0,0,1,0,.000,6,0,2,0,.50,.17,.00,.00,0,,289:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Hobart,"Sewell, Ryan",0,,18,15,0,0,0,1,4,0,0,0,0,0,.27,.07,.00,.000,.000,1,0,0,0,0,0,0,.000,3,0,0,0,.20,.00,.00,.00,0,,309:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Hobart,"Dixon, John",0,,19,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Hobart,"Llosa, Inigo",0,,20,3,0,0,0,0,1,0,0,0,0,0,.33,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,74:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Hobart,"Scali, Daniel",0,,21,18,2,0,0,7,16,1,1,0,0,0,.89,.39,.06,.000,.056,7,0,0,0,0,0,0,.000,14,0,0,0,.78,.00,.00,.00,0,,852:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Hobart,"Pickering, Steven",0,,22,15,3,0,0,4,9,2,0,1,0,0,.60,.27,.13,.067,.000,3,0,0,0,0,0,1,.067,6,0,0,0,.40,.00,.00,.00,0,,306:00,0,.00,.00,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,msoc,Hobart,"Fischer, Noah",0,,23,17,16,0,0,4,9,3,1,1,0,0,.53,.24,.18,.059,.059,3,0,0,0,0,0,0,.000,11,0,4,0,.65,.24,.00,.00,0,,1250:00,0,.00,.00,,,,,,,,,,,,,,,,
