season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source
2025-26,wgolf,Women,American Southwest Conference,asc,Mary Hardin-Baylor,University of Mary Hardin-Baylor,Camryn Kiser,,Fourth Year,23915,37,ACTIVE,76.5,4.5,20,74.2178099023967,9,4,2,38.4145124502815,-13.6783193395592,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,LeTourneau,LeTourneau University,Kinley Pessel,,Fourth Year,3901,55,ACTIVE,75.9,3.9,20,75.4796779411454,9,7,5,31.3008748825286,-18.5444114462137,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,Mary Hardin-Baylor,University of Mary Hardin-Baylor,Julia Sosa,,Third Year,3668,85,ACTIVE,78.5,6.5,20,76.2178099023967,9,2,0,24.1222653925324,-13.6783193395592,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,UC Santa Cruz,"University of California, Santa Cruz",Samantha Shaw,,Third Year,31817,89,ACTIVE,78.26,6.26,19,75.8322324797368,9,2,0,22.7992446852174,-13.4828260704046,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,UC Santa Cruz,"University of California, Santa Cruz",Olivia Lew,,Third Year,31818,90,ACTIVE,79.26,7.26,19,76.8322324797368,9,1,0,22.7904792102968,-13.4828260704046,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,Mary Hardin-Baylor,University of Mary Hardin-Baylor,Brooke Norman,,,25238,106,ACTIVE,79.27,7.27,15,77.0769520885198,7,2,0,20.4642651700587,-13.9155644953383,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,UC Santa Cruz,"University of California, Santa Cruz",Adeline Truong,,Third Year,31821,113,ACTIVE,79.37,7.37,19,76.9374956376315,9,2,1,19.5215694674987,-13.4828260704046,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,Mary Hardin-Baylor,University of Mary Hardin-Baylor,Katie Rhude,,Second Year,3724,146,ACTIVE,79.35,7.35,20,77.0678099023967,9,0,0,16.1059688354028,-13.6783193395592,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,Mary Hardin-Baylor,University of Mary Hardin-Baylor,Isabel Crow,,,25258,157,ACTIVE,80.08,8.08,13,77.3188058051421,6,0,0,14.4143444091902,-14.0058140241234,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,Hardin-Simmons,Hardin-Simmons University,Addison Payne,,Second Year,9436,167,ACTIVE,80.7,8.7,20,78.7477235228244,9,1,0,13.7423551203872,-17.938692833173,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,UC Santa Cruz,"University of California, Santa Cruz",Maya London,,Second Year,5783,189,ACTIVE,81.47,9.47,19,79.0427587955263,9,1,0,11.7860649017852,-13.4828260704046,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,Hardin-Simmons,Hardin-Simmons University,Ariana Chavez,,Second Year,9437,226,ACTIVE,81.4,9.4,20,79.4477235228244,9,1,0,9.74693945516307,-17.938692833173,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,Hardin-Simmons,Hardin-Simmons University,Shay West,,Fourth Year,19581,233,ACTIVE,82.0,10.0,20,80.0477235228244,9,2,0,9.23395581909404,-17.938692833173,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,LeTourneau,LeTourneau University,Hannah Newell,,,23994,239,ACTIVE,80.93,8.93,22,80.161164980298,10,1,0,9.03718985324056,-18.4556646312346,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,LeTourneau,LeTourneau University,Emerson Swanner,,Third Year,33718,255,ACTIVE,80.65,8.65,22,79.8884377075707,10,2,1,8.3553654788964,-18.4556646312346,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,UC Santa Cruz,"University of California, Santa Cruz",Shelly Areepitak,,Second Year,5784,262,ACTIVE,82.23,10.23,13,80.1799755355006,6,0,0,8.046142585759,-14.5551216165404,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,East Texas Baptist,East Texas Baptist University,Rylee Beard,,Third Year,31217,275,ACTIVE,81.72,9.72,18,80.7996708122517,8,3,0,7.73765294989964,-18.1986534062234,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,East Texas Baptist,East Texas Baptist University,Madisyn Davis,,Second Year,9566,277,ACTIVE,81.67,9.67,18,80.7441152566961,8,0,0,7.70540385034713,-18.1986534062234,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,Hardin-Simmons,Hardin-Simmons University,Allison McGinnis,,,19230,278,ACTIVE,82.75,10.75,20,80.7977235228244,9,2,0,7.68129343212623,-17.938692833173,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,East Texas Baptist,East Texas Baptist University,Hallie Westfall,,Third Year,31215,289,ACTIVE,81.87,9.87,15,80.8548168358626,7,1,0,7.220443248651,-18.9816759905676,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,McMurry,McMurry University,Katelyn Henslee,,Second Year,5199,328,ACTIVE,81.94,9.94,17,81.5869107613049,8,0,0,5.82147087771767,-19.741315358926,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,LeTourneau,LeTourneau University,Elena Jurado,,Fourth Year,13876,335,ACTIVE,81.44,9.44,13,81.4086945526298,6,0,0,5.56097564768943,-19.5682773218286,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,East Texas Baptist,East Texas Baptist University,Anastasia Stava,,,31205,338,ACTIVE,83.19,11.19,16,82.1874591712263,7,0,0,5.45667490948463,-18.0198487744842,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,East Texas Baptist,East Texas Baptist University,Kirsten Bridges,,,22546,357,ACTIVE,83.0,11.0,18,82.0774485900295,8,0,0,4.94447864111657,-18.1986534062234,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,UC Santa Cruz,"University of California, Santa Cruz",Alyssa Castellanos,,Third Year,31820,402,ACTIVE,87.0,15.0,13,83.9298103492328,6,0,0,4.00350509401541,-13.530482750224,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,LeTourneau,LeTourneau University,Calli Hoesterey,,Second Year,3883,405,ACTIVE,83.37,11.37,18,82.8798290005791,8,0,0,3.97707907799291,-18.4355095797575,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,LeTourneau,LeTourneau University,Halle Carr,,Second Year,3877,524,ACTIVE,87.36,15.36,14,85.9686934482136,7,0,0,2.24376458630708,-19.9661368409956,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,Hardin-Simmons,Hardin-Simmons University,Aly Navarro,,,9440,539,ACTIVE,88.19,16.19,16,86.7237389574094,7,0,0,2.05936075279828,-17.4642577944391,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,McMurry,McMurry University,Kenlee Turner,,Third Year,31292,569,ACTIVE,87.21,15.21,17,86.7045578201285,8,0,0,1.8798514689681,-19.741315358926,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,McMurry,McMurry University,Addisyn Kinnan,,Third Year,5200,570,ACTIVE,87.03,15.03,17,86.5280872318932,8,0,0,1.87380338200118,-19.741315358926,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,LeTourneau,LeTourneau University,Lexie Cannon,,,26006,620,ACTIVE,88.76,16.76,17,87.5372664916224,8,0,0,1.48512667048626,-18.9223946530683,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,McMurry,McMurry University,Raelynn Leifeste,,Third Year,31293,635,ACTIVE,89.21,17.21,17,88.6457342907167,8,0,0,1.37256317627327,-19.741315358926,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,McMurry,McMurry University,Karen Santos,,Fourth Year,22241,642,ACTIVE,91.31,19.31,15,90.4284969592341,7,0,0,1.33853351808691,-19.5162844960734,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,Hardin-Simmons,Hardin-Simmons University,Julia Hughes,,,21275,680,ACTIVE,91.33,19.33,15,89.3091902088138,7,0,0,1.03690656156964,-18.8677588829682,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,East Texas Baptist,East Texas Baptist University,Halee Johnson,,,10718,100000,ACTIVE,90.1,18.1,10,88.5653332843127,4,0,0,1.11794635396944,-17.0827534349613,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,Mary Hardin-Baylor,University of Mary Hardin-Baylor,Payton Cox,,Fourth Year,11642,100000,ACTIVE,82.3,10.3,10,79.4612797948514,4,0,0,8.58436229919797,-15.1417134844143,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,UC Santa Cruz,"University of California, Santa Cruz",Jiya Dalal,,,16914,100000,ACTIVE,80.75,8.75,8,78.8807134081805,4,1,0,12.8675984380863,-14.6565594260124,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,LeTourneau,LeTourneau University,Reagan Chastain,,,23974,100000,ACTIVE,90.0,18.0,4,88.6080056479946,2,0,0,2.19384197766836,-21.4243281267334,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,McMurry,McMurry University,Victoria Arizpe,,,25169,100000,ACTIVE,92.83,20.83,6,93.4262687281031,3,0,0,0.301390514071092,-19.7612403101064,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,UC Santa Cruz,"University of California, Santa Cruz",Elana McGrew,,Fourth Year,27583,100000,ACTIVE,85.0,13.0,8,83.8643997376794,4,0,0,3.52007060866268,-12.997553448026,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,McMurry,McMurry University,Kaitlyn Neel,,,29858,100000,ACTIVE,90.5,18.5,2,91.3064279670178,1,0,0,0.441234810793371,-18.2818413555748,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,Howard Payne,Howard Payne University,Emilee Garcia,,,29985,100000,ACTIVE,110.0,38.0,11,107.501763532086,5,0,0,0.0358361657780317,-19.9106338489414,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,East Texas Baptist,East Texas Baptist University,Olivia Wilhelm,,,31214,100000,ACTIVE,89.0,17.0,2,89.8064279670178,1,0,0,0.641992861535041,-18.2818413555748,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,UC Santa Cruz,"University of California, Santa Cruz",Lauren Silva,,Third Year,31819,100000,ACTIVE,86.0,14.0,6,84.3981878759058,3,0,0,2.53411322674263,-13.3336186639462,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,UC Santa Cruz,"University of California, Santa Cruz",Brisa Trollinger,,,31825,100000,ACTIVE,88.75,16.75,8,87.3664198967998,4,0,0,1.43748774399397,-12.3812065679376,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,Mary Hardin-Baylor,University of Mary Hardin-Baylor,Allie Ebbeler,,Third Year,33735,100000,ACTIVE,79.0,7.0,2,79.8064279670178,1,1,0,7.82107415846538,-18.2818413555748,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,Mary Hardin-Baylor,University of Mary Hardin-Baylor,Emma Iles,,,33737,100000,ACTIVE,79.5,7.5,4,78.2040861254339,2,0,0,11.6761437631072,-11.6321930440635,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,Hardin-Simmons,Hardin-Simmons University,Kahlan Green,,Third Year,35179,100000,ACTIVE,106.2,34.2,5,103.632526386195,2,0,0,0.0279669945626054,-17.4487141853337,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,Mary Hardin-Baylor,University of Mary Hardin-Baylor,Brooke Kocher,,Third Year,3679,100000,ACTIVE,76.5,4.5,6,75.2551697498583,3,1,0,25.9428434891885,-12.9000802293661,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,Mary Hardin-Baylor,University of Mary Hardin-Baylor,Claire Smith,,Second Year,3740,100000,ACTIVE,78.88,6.88,8,77.6394464661224,4,2,1,20.8923941402038,-17.0704440785793,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,Mary Hardin-Baylor,University of Mary Hardin-Baylor,Ava Schone,,,3743,100000,ACTIVE,82.5,10.5,2,83.3064279670178,1,0,0,3.26030876975327,-18.2818413555748,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,Mary Hardin-Baylor,University of Mary Hardin-Baylor,Sofia Carrasco,,Second Year,3744,100000,ACTIVE,79.5,7.5,4,79.3318824828624,2,0,0,9.06887808852794,-16.8588479777731,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,LeTourneau,LeTourneau University,Teresa Sanborn,,,3885,100000,ACTIVE,89.75,17.75,4,87.6302275108359,2,0,0,2.36062524877564,-18.6021136903157,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,Howard Payne,Howard Payne University,Aubrey Hermesmeyer,,,80202,100000,ACTIVE,91.86,19.86,7,90.0258736994312,3,0,0,0.616597810001331,-19.6140321511016,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,LeTourneau,LeTourneau University,Avery Streetman,,,8949,100000,ACTIVE,87.5,15.5,6,87.3661958453479,3,0,0,2.24580632183283,-19.5664468952275,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,Hardin-Simmons,Hardin-Simmons University,Abby Shumate,,Second Year,9438,100000,ACTIVE,97.0,25.0,2,96.6973639404549,1,0,0,0.114645320301231,-19.6290904601368,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,American Southwest Conference,asc,East Texas Baptist,East Texas Baptist University,Ella Barton,,Third Year,9564,100000,ACTIVE,82.5,10.5,4,81.5644777932977,2,0,0,5.04229422965174,-21.4563594355937,West - (W) - DIII,clippd_scoreboard
