season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,matches_played,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,attack_stats,set_stats,serve_stats,defense_stats,block_stats,misc_stats
2026-27,wvball,Southern Athletic Association (SAA),saa,Trinity,"DeRivel, Kendall",Kendall,DeRivel,,715,"DeRivel, Kendall","DERIVEL, KENDALL",Trinity,TrinTX,1323-2711,13,4,8,0,8,0,.400,15,0,6,73,4,183,0,9,8,57,0,0,0,0,22,0,0,0,0,15,0,0.46,5.62,1.69,0.00,0.69,1.15,,,,,,
2026-27,wvball,Southern Athletic Association (SAA),saa,Trinity,"McCarthy, Lauren",Lauren,McCarthy,,715,"McCarthy, Lauren","MCCARTHY, LAUREN",Trinity,TrinTX,1323-2706,13,4,14,0,14,0,.526,57,2,32,0,1,3,0,5,3,39,0,0,1,0,2,10,1,10,0,42,0,2.46,0.00,0.15,0.77,0.38,3.23,,,,,,
2026-27,wvball,Southern Athletic Association (SAA),saa,Trinity,"McWilliams, Connelley",Connelley,McWilliams,,715,"McWilliams, Connelley","MCWILLIAMS, CONNELLEY",Trinity,TrinTX,1323-2708,11,0,15,0,15,0,.270,37,5,15,0,0,1,0,0,0,0,0,0,0,0,5,3,1,3,0,16.5,0,1.36,0.00,0.45,0.27,0.00,1.50,,,,,,
2026-27,wvball,Southern Athletic Association (SAA),saa,Trinity,"Pope, Courtney",Courtney,Pope,,715,"Pope, Courtney","POPE, COURTNEY",Trinity,TrinTX,1323-2707,13,4,12,0,12,0,.405,74,5,35,1,1,3,0,0,0,0,0,0,0,0,11,5,0,5,0,37.5,0,2.69,0.08,0.85,0.38,0.00,2.88,,,,,,
2026-27,wvball,Southern Athletic Association (SAA),saa,Trinity,"Starr, Taylor",Taylor,Starr,,715,"Starr, Taylor","STARR, TAYLOR",Trinity,TrinTX,1323-2871,10,4,16,0,16,0,.233,30,3,10,0,0,1,0,0,0,0,0,0,0,0,1,8,1,7,1,14.5,0,1.00,0.00,0.10,0.80,0.00,1.45,,,,,,
2026-27,wvball,Southern Athletic Association (SAA),saa,Trinity,"Bishop, Brynn",Brynn,Bishop,,715,"Bishop, Brynn","BISHOP, BRYNN",Trinity,TrinTX,1323-2870,13,0,11,0,11,0,.000,0,0,0,6,0,18,0,0,1,19,0,0,75,4,22,0,0,0,0,0,0,0.00,0.46,1.69,0.00,0.00,0.00,,,,,,
2026-27,wvball,Southern Athletic Association (SAA),saa,Trinity,"Medina, Angelica",Angelica,Medina,,715,"Medina, Angelica","MEDINA, ANGELICA",Trinity,TrinTX,1323-2869,1,0,6,0,6,0,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,
2026-27,wvball,Southern Athletic Association (SAA),saa,Trinity,"Lanik, Annabelle",Annabelle,Lanik,,715,"Lanik, Annabelle","LANIK, ANNABELLE",Trinity,TrinTX,1323-2868,13,0,5,0,5,0,.000,2,0,0,8,0,30,0,3,3,35,0,0,5,0,46,0,0,0,0,3,0,0.00,0.62,3.54,0.00,0.23,0.23,,,,,,
2026-27,wvball,Southern Athletic Association (SAA),saa,Trinity,"Witt, Annie",Annie,Witt,,715,"Witt, Annie","WITT, ANNIE",Trinity,TrinTX,1323-3328,3,1,22,0,22,0,.077,13,4,5,1,0,6,0,1,0,11,0,0,24,2,10,1,0,1,0,6.5,0,1.67,0.33,3.33,0.33,0.33,2.17,,,,,,
2026-27,wvball,Southern Athletic Association (SAA),saa,Trinity,"Verhoff, Anna",Anna,Verhoff,,715,"Verhoff, Anna","VERHOFF, ANNA",Trinity,TrinTX,1323-3107,12,0,9,0,9,0,.167,6,0,1,72,4,152,0,1,6,45,0,0,1,0,15,0,0,0,0,2,0,0.08,6.00,1.25,0.00,0.08,0.17,,,,,,
