season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,stats_stats_field_goals_made,stats_stats_field_goals_attempted,stats_stats_three_points_made,stats_stats_three_points_attempted,stats_stats_free_throws_attempted,stats_stats_free_throws_made,stats_stats_points_scored,stats_stats_blocked_shots,stats_stats_steals,stats_stats_assists,stats_stats_minutes_played,stats_stats_offensive_rebounds,stats_stats_defensive_rebounds,stats_stats_total_rebounds,stats_stats_personal_fouls,stats_stats_technical_fouls,stats_stats_turnovers,stats_stats_disqualifications,stats_stats_deadballs,stats_stats_games_played,stats_stats_field_goals_pct,stats_stats_three_points_pct,stats_stats_free_throws_pct,stats_stats_points_per_game,stats_stats_rebounds_per_game,stats_stats_assists_per_game,stats_stats_steals_per_game,stats_stats_blocked_shots_per_game,code,composite_score,global_rank,rating
2025-26,wbball,Skyline Conference,skyline_conference,Manhattanville,"Mangan,Kaitlyn",Kaitlyn,Mangan,G,382,"Mangan,Kaitlyn","MANGAN,KAITLYN",Manhattanville,Manhat,1174-3499,23,0,00,0,23,54,2,12,24,14,62,0,15,32,204,4,30,34,13,0,8,0,0,23,0.43,0.17,0.58,2.70,1.48,1.39,0.65,0.00,00,163.0,11,96
2025-26,wbball,Skyline Conference,skyline_conference,Manhattanville,"Ford,Ryan",Ryan,Ford,G,382,"Ford,Ryan","FORD,RYAN",Manhattanville,Manhat,1174-3495,11,0,01,0,8,16,0,0,14,13,29,0,4,7,65,11,9,20,3,0,6,0,0,11,0.50,0.00,0.93,2.64,1.82,0.64,0.36,0.00,01,162.0,12,96
2025-26,wbball,Skyline Conference,skyline_conference,Manhattanville,"Avila,Aubry",Aubry,Avila,G,382,"Avila,Aubry","AVILA,AUBRY",Manhattanville,Manhat,1174-3627,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,02,161.0,13,95
2025-26,wbball,Skyline Conference,skyline_conference,Manhattanville,"Boston,Aniyah",Aniyah,Boston,G,382,"Boston,Aniyah","BOSTON,ANIYAH",Manhattanville,Manhat,1174-3629,0,0,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,03,160.0,14,95
2025-26,wbball,Skyline Conference,skyline_conference,Manhattanville,"DeBrocky,Julie",Julie,DeBrocky,G,382,"DeBrocky,Julie","DEBROCKY,JULIE",Manhattanville,Manhat,1174-3169,27,27,04,0,119,278,67,176,19,16,321,9,38,41,923,43,109,152,54,0,46,0,0,27,0.43,0.38,0.84,11.89,5.63,1.52,1.41,0.33,04,159.0,15,94
2025-26,wbball,Skyline Conference,skyline_conference,Manhattanville,"Tucker,Gabby",Gabby,Tucker,G,382,"Tucker,Gabby","TUCKER,GABBY",Manhattanville,Manhat,1174-3163,27,27,05,0,122,337,27,86,75,41,312,7,72,117,951,17,82,99,56,0,64,0,0,27,0.36,0.31,0.55,11.56,3.67,4.33,2.67,0.26,05,158.0,16,94
2025-26,wbball,Skyline Conference,skyline_conference,Manhattanville,"O'Mara,Kathleen",Kathleen,O'Mara,F,382,"O'Mara,Kathleen","O'MARA,KATHLEEN",Manhattanville,Manhat,1174-3497,24,16,10,0,96,202,0,0,34,21,213,34,62,57,612,48,85,133,65,0,49,1,0,24,0.48,0.00,0.62,8.88,5.54,2.38,2.58,1.42,10,157.0,17,94
2025-26,wbball,Skyline Conference,skyline_conference,Manhattanville,"Ramos,Esther",Esther,Ramos,F,382,"Ramos,Esther","RAMOS,ESTHER",Manhattanville,Manhat,1174-3167,27,27,12,0,173,351,22,56,60,43,411,4,46,47,888,56,123,179,49,0,62,0,0,27,0.49,0.39,0.72,15.22,6.63,1.74,1.70,0.15,12,156.0,18,94
2025-26,wbball,Skyline Conference,skyline_conference,Manhattanville,"Janvier,Jada",Jada,Janvier,F,382,"Janvier,Jada","JANVIER,JADA",Manhattanville,Manhat,1174-3628,7,0,21,0,4,9,0,0,4,4,12,0,2,3,29,0,4,4,6,0,1,0,0,7,0.44,0.00,1.00,1.71,0.57,0.43,0.29,0.00,21,155.0,19,93
2025-26,wbball,Skyline Conference,skyline_conference,Manhattanville,"Orlando,Amanda",Amanda,Orlando,G,382,"Orlando,Amanda","ORLANDO,AMANDA",Manhattanville,Manhat,1174-3165,27,27,22,0,109,260,13,55,91,60,291,3,68,82,787,32,59,91,59,0,51,0,0,27,0.42,0.24,0.66,10.78,3.37,3.04,2.52,0.11,22,154.0,20,93
2025-26,wbball,Skyline Conference,skyline_conference,Manhattanville,"Russom,Molly",Molly,Russom,F,382,"Russom,Molly","RUSSOM,MOLLY",Manhattanville,Manhat,1174-3625,25,11,23,0,25,68,2,8,17,13,65,15,10,26,290,23,30,53,38,0,33,0,0,25,0.37,0.25,0.76,2.60,2.12,1.04,0.40,0.60,23,153.0,21,93
2025-26,wbball,Skyline Conference,skyline_conference,Manhattanville,"March,Charlotte",Charlotte,March,G,382,"March,Charlotte","MARCH,CHARLOTTE",Manhattanville,Manhat,1174-3626,16,0,24,0,9,29,5,20,4,2,25,1,3,6,115,1,12,13,10,0,5,0,0,16,0.31,0.25,0.50,1.56,0.81,0.38,0.19,0.06,24,152.0,22,92
2025-26,wbball,Skyline Conference,skyline_conference,Manhattanville,"Malone,Taylor",Taylor,Malone,G,382,"Malone,Taylor","MALONE,TAYLOR",Manhattanville,Manhat,1174-3309,13,0,25,0,7,23,1,12,4,2,17,4,6,5,78,1,5,6,14,0,6,0,0,13,0.30,0.08,0.50,1.31,0.46,0.38,0.46,0.31,25,151.0,23,92
2025-26,wbball,Skyline Conference,skyline_conference,Manhattanville,"Velazquez,Maia",Maia,Velazquez,F,382,"Velazquez,Maia","VELAZQUEZ,MAIA",Manhattanville,Manhat,1174-3623,25,0,30,0,24,53,0,3,15,12,60,8,19,24,294,23,36,59,28,0,14,0,0,25,0.45,0.00,0.80,2.40,2.36,0.96,0.76,0.32,30,150.0,24,92
2025-26,wbball,Skyline Conference,skyline_conference,Manhattanville,"Carlo,Madison",Madison,Carlo,G,382,"Carlo,Madison","CARLO,MADISON",Manhattanville,Manhat,1174-3496,24,0,33,0,34,84,21,60,9,6,95,1,4,13,164,1,15,16,18,0,12,0,0,24,0.40,0.35,0.67,3.96,0.67,0.54,0.17,0.04,33,149.0,25,92
2025-26,wbball,Skyline Conference,skyline_conference,Mount Saint Mary,"Walker,Jaelynn",Jaelynn,Walker,F,1468,"Walker,Jaelynn","WALKER,JAELYNN",Mount Saint Mary,MSMC,307-2386,15,0,00,0,13,29,0,0,15,10,36,4,10,5,129,13,17,30,13,0,8,0,0,15,0.45,0.00,0.67,2.40,2.00,0.33,0.67,0.27,00,148.0,26,91
2025-26,wbball,Skyline Conference,skyline_conference,Mount Saint Mary,"Frias,Keira",Keira,Frias,G,1468,"Frias,Keira","FRIAS,KEIRA",Mount Saint Mary,MSMC,307-2291,23,7,01,0,51,163,30,120,10,5,137,3,16,28,509,22,27,49,30,0,25,0,0,23,0.31,0.25,0.50,5.96,2.13,1.22,0.70,0.13,01,147.0,27,91
2025-26,wbball,Skyline Conference,skyline_conference,Mount Saint Mary,"Trinkaus,Margaret",Margaret,Trinkaus,G,1468,"Trinkaus,Margaret","TRINKAUS,MARGARET",Mount Saint Mary,MSMC,307-2294,24,24,03,0,103,223,10,25,94,66,282,26,45,53,664,50,140,190,64,0,63,1,0,24,0.46,0.40,0.70,11.75,7.92,2.21,1.88,1.08,03,146.0,28,91
2025-26,wbball,Skyline Conference,skyline_conference,Mount Saint Mary,"Mayer,Reese",Reese,Mayer,G,1468,"Mayer,Reese","MAYER,REESE",Mount Saint Mary,MSMC,307-2385,26,26,04,0,62,151,5,22,87,70,199,1,42,105,800,19,94,113,47,0,66,0,0,26,0.41,0.23,0.80,7.65,4.35,4.04,1.62,0.04,04,145.0,29,91
2025-26,wbball,Skyline Conference,skyline_conference,Mount Saint Mary,"Lopez,Jenny",Jenny,Lopez,G,1468,"Lopez,Jenny","LOPEZ,JENNY",Mount Saint Mary,MSMC,307-2388,10,0,05,0,6,17,3,10,4,2,17,0,6,4,107,7,18,25,16,0,14,1,0,10,0.35,0.30,0.50,1.70,2.50,0.40,0.60,0.00,05,144.0,30,90
2025-26,wbball,Skyline Conference,skyline_conference,Mount Saint Mary,"Ziegenbalg,Gabby",Gabby,Ziegenbalg,G,1468,"Ziegenbalg,Gabby","ZIEGENBALG,GABBY",Mount Saint Mary,MSMC,307-2383,26,2,10,0,66,184,52,141,20,16,200,0,23,20,455,8,25,33,21,0,33,0,0,26,0.36,0.37,0.80,7.69,1.27,0.77,0.88,0.00,10,143.0,31,90
2025-26,wbball,Skyline Conference,skyline_conference,Mount Saint Mary,"Cashin,Sara",Sara,Cashin,F,1468,"Cashin,Sara","CASHIN,SARA",Mount Saint Mary,MSMC,307-2165,27,27,12,0,102,260,6,26,81,54,264,16,33,38,800,59,104,163,49,0,48,0,0,27,0.39,0.23,0.67,9.78,6.04,1.41,1.22,0.59,12,142.0,32,90
2025-26,wbball,Skyline Conference,skyline_conference,Mount Saint Mary,"Christie,Grace",Grace,Christie,,1468,"Christie,Grace","CHRISTIE,GRACE",Mount Saint Mary,MSMC,307-2384,20,0,21,0,16,59,7,30,2,2,41,1,6,11,207,9,19,28,21,0,14,0,0,20,0.27,0.23,1.00,2.05,1.40,0.55,0.30,0.05,21,141.0,33,89
2025-26,wbball,Skyline Conference,skyline_conference,Mount Saint Mary,"Donato,Angelina",Angelina,Donato,G,1468,"Donato,Angelina","DONATO,ANGELINA",Mount Saint Mary,MSMC,307-2166,21,21,22,0,49,131,13,46,64,45,156,3,34,88,537,17,47,64,38,0,66,1,0,21,0.37,0.28,0.70,7.43,3.05,4.19,1.62,0.14,22,140.0,34,89
2025-26,wbball,Skyline Conference,skyline_conference,Mount Saint Mary,"Guglielmo,Brianna",Brianna,Guglielmo,F,1468,"Guglielmo,Brianna","GUGLIELMO,BRIANNA",Mount Saint Mary,MSMC,307-2040,25,25,23,0,136,322,37,112,108,80,389,2,58,56,821,51,128,179,47,1,47,1,0,25,0.42,0.33,0.74,15.56,7.16,2.24,2.32,0.08,23,139.0,35,89
2025-26,wbball,Skyline Conference,skyline_conference,Mount Saint Mary,"DeBenedittis,Darcy",Darcy,DeBenedittis,F,1468,"DeBenedittis,Darcy","DEBENEDITTIS,DARCY",Mount Saint Mary,MSMC,307-2381,20,0,24,0,18,49,0,3,22,11,47,1,7,7,196,25,28,53,31,1,20,0,0,20,0.37,0.00,0.50,2.35,2.65,0.35,0.35,0.05,24,138.0,36,89
2025-26,wbball,Skyline Conference,skyline_conference,Mount Saint Mary,"Orbon,Ava",Ava,Orbon,G,1468,"Orbon,Ava","ORBON,AVA",Mount Saint Mary,MSMC,307-2382,9,0,25,0,1,9,1,7,2,1,4,1,2,8,62,0,10,10,7,0,2,0,0,9,0.11,0.14,0.50,0.44,1.11,0.89,0.22,0.11,25,137.0,37,88
2025-26,wbball,Skyline Conference,skyline_conference,Mount Saint Mary,"Kosic,Ysella",Ysella,Kosic,G,1468,"Kosic,Ysella","KOSIC,YSELLA",Mount Saint Mary,MSMC,307-2387,13,0,14,0,13,53,5,25,8,7,38,0,1,5,94,13,13,26,20,0,15,1,0,13,0.25,0.20,0.88,2.92,2.00,0.38,0.08,0.00,14,136.0,38,88
2025-26,wbball,Skyline Conference,skyline_conference,Mount Saint Mary,Maggie Trinkaus,Maggie,Trinkaus,*,1468,Maggie Trinkaus,"TRINKAUS,MAGGIE",Mount Saint Mary,MSMC,0,0,0,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,03,135.0,39,88
2025-26,wbball,Skyline Conference,skyline_conference,Sarah Lawrence,"Yun,Perry",Perry,Yun,F,30163,"Yun,Perry","YUN,PERRY",Sarah Lawrence,SLC,0,19,1,01,0,1,4,0,2,2,1,3,0,3,0,42,0,3,3,9,0,11,0,0,19,0.25,0.00,0.50,0.16,0.16,0.00,0.16,0.00,01,134.0,40,87
2025-26,wbball,Skyline Conference,skyline_conference,Sarah Lawrence,"Hudson,Gabby",Gabby,Hudson,G,30163,"Hudson,Gabby","HUDSON,GABBY",Sarah Lawrence,SLC,0,25,25,02,0,141,313,2,26,98,69,353,3,40,85,834,32,131,163,35,0,105,1,0,25,0.45,0.08,0.70,14.12,6.52,3.40,1.60,0.12,02,133.0,41,87
2025-26,wbball,Skyline Conference,skyline_conference,Sarah Lawrence,"Pape,Samantha",Samantha,Pape,F,30163,"Pape,Samantha","PAPE,SAMANTHA",Sarah Lawrence,SLC,0,18,0,03,0,6,19,0,0,4,2,14,2,1,4,110,4,12,16,11,0,9,0,0,18,0.32,0.00,0.50,0.78,0.89,0.22,0.06,0.11,03,132.0,42,87
2025-26,wbball,Skyline Conference,skyline_conference,Sarah Lawrence,"Theriault,Sarah",Sarah,Theriault,G,30163,"Theriault,Sarah","THERIAULT,SARAH",Sarah Lawrence,SLC,0,26,25,05,0,170,337,9,40,105,80,429,4,49,81,779,80,114,194,68,0,93,3,0,26,0.50,0.23,0.76,16.50,7.46,3.12,1.88,0.15,05,131.0,43,87
2025-26,wbball,Skyline Conference,skyline_conference,Sarah Lawrence,"Moor,Madeline",Madeline,Moor,G,30163,"Moor,Madeline","MOOR,MADELINE",Sarah Lawrence,SLC,0,6,0,10,0,1,3,0,1,0,0,2,0,0,0,15,0,4,4,1,0,1,0,0,6,0.33,0.00,0.00,0.33,0.67,0.00,0.00,0.00,10,130.0,44,86
2025-26,wbball,Skyline Conference,skyline_conference,Sarah Lawrence,"Spanopoulos,Ariana",Ariana,Spanopoulos,G,30163,"Spanopoulos,Ariana","SPANOPOULOS,ARIANA",Sarah Lawrence,SLC,0,24,6,11,0,10,32,2,12,11,5,27,2,9,14,249,12,21,33,22,0,23,0,0,24,0.31,0.17,0.45,1.13,1.38,0.58,0.38,0.08,11,129.0,45,86
2025-26,wbball,Skyline Conference,skyline_conference,Sarah Lawrence,"Coughlin,Colleen",Colleen,Coughlin,G,30163,"Coughlin,Colleen","COUGHLIN,COLLEEN",Sarah Lawrence,SLC,0,24,24,12,0,82,231,36,112,22,14,214,3,27,65,698,10,66,76,53,0,42,0,0,24,0.35,0.32,0.64,8.92,3.17,2.71,1.13,0.13,12,128.0,46,86
2025-26,wbball,Skyline Conference,skyline_conference,Sarah Lawrence,"Mattison,Audrey",Audrey,Mattison,G,30163,"Mattison,Audrey","MATTISON,AUDREY",Sarah Lawrence,SLC,0,23,1,13,0,18,47,11,30,2,0,47,1,3,10,263,8,8,16,17,0,11,0,0,23,0.38,0.37,0.00,2.04,0.70,0.43,0.13,0.04,13,127.0,47,85
2025-26,wbball,Skyline Conference,skyline_conference,Sarah Lawrence,"Kol-Balfour,Anastasia",Anastasia,Kol-Balfour,G,30163,"Kol-Balfour,Anastasia","KOL-BALFOUR,ANASTASIA",Sarah Lawrence,SLC,0,16,0,14,0,2,6,1,2,2,2,7,0,2,3,58,3,4,7,7,0,15,0,0,16,0.33,0.50,1.00,0.44,0.44,0.19,0.13,0.00,14,126.0,48,85
2025-26,wbball,Skyline Conference,skyline_conference,Sarah Lawrence,"Pierre,Gladys",Gladys,Pierre,F,30163,"Pierre,Gladys","PIERRE,GLADYS",Sarah Lawrence,SLC,0,5,0,15,0,1,2,0,0,1,1,3,0,0,0,15,1,1,2,0,0,0,0,0,5,0.50,0.00,1.00,0.60,0.40,0.00,0.00,0.00,15,125.0,49,85
2025-26,wbball,Skyline Conference,skyline_conference,Sarah Lawrence,"Moore,Jersana",Jersana,Moore,G,30163,"Moore,Jersana","MOORE,JERSANA",Sarah Lawrence,SLC,0,22,3,21,0,36,106,6,22,47,20,98,1,24,33,360,11,36,47,48,0,56,1,0,22,0.34,0.27,0.43,4.45,2.14,1.50,1.09,0.05,21,124.0,50,85
2025-26,wbball,Skyline Conference,skyline_conference,Sarah Lawrence,"Pedraza,Emrie",Emrie,Pedraza,G,30163,"Pedraza,Emrie","PEDRAZA,EMRIE",Sarah Lawrence,SLC,0,11,2,22,0,5,33,5,26,0,0,15,0,3,9,179,3,19,22,9,0,9,0,0,11,0.15,0.19,0.00,1.36,2.00,0.82,0.27,0.00,22,123.0,51,84
2025-26,wbball,Skyline Conference,skyline_conference,Sarah Lawrence,"Eng-Stewart,Jade Ling",Jade Ling,Eng-Stewart,G,30163,"Eng-Stewart,Jade Ling","ENG-STEWART,JADE LING",Sarah Lawrence,SLC,0,22,17,24,0,110,285,24,97,42,29,273,13,43,41,701,48,67,115,36,0,54,0,0,22,0.39,0.25,0.69,12.41,5.23,1.86,1.95,0.59,24,122.0,52,84
2025-26,wbball,Skyline Conference,skyline_conference,Sarah Lawrence,"Stayton,Darby",Darby,Stayton,F,30163,"Stayton,Darby","STAYTON,DARBY",Sarah Lawrence,SLC,0,15,0,30,0,7,19,0,0,7,3,17,2,1,4,122,9,18,27,20,0,13,0,0,15,0.37,0.00,0.43,1.13,1.80,0.27,0.07,0.13,30,121.0,53,84
2025-26,wbball,Skyline Conference,skyline_conference,Sarah Lawrence,"Kanter-Goodell,Miriam",Miriam,Kanter-Goodell,G,30163,"Kanter-Goodell,Miriam","KANTER-GOODELL,MIRIAM",Sarah Lawrence,SLC,0,4,0,32,0,1,2,1,2,0,0,3,0,1,0,14,0,0,0,2,0,2,0,0,4,0.50,0.50,0.00,0.75,0.00,0.00,0.25,0.00,32,120.0,54,84
2025-26,wbball,Skyline Conference,skyline_conference,Sarah Lawrence,"Dorch,Kaila",Kaila,Dorch,C,30163,"Dorch,Kaila","DORCH,KAILA",Sarah Lawrence,SLC,0,26,26,35,0,70,160,3,10,39,19,162,24,19,12,586,62,101,163,80,0,42,0,0,26,0.44,0.30,0.49,6.23,6.27,0.46,0.73,0.92,35,119.0,55,83
2025-26,wbball,Skyline Conference,skyline_conference,Sarah Lawrence,"Stephens,Kendall",Kendall,Stephens,F,30163,"Stephens,Kendall","STEPHENS,KENDALL",Sarah Lawrence,SLC,0,26,0,40,0,13,43,0,0,29,12,38,3,8,5,169,18,49,67,25,1,21,0,0,26,0.30,0.00,0.41,1.46,2.58,0.19,0.31,0.12,40,118.0,56,83
2025-26,wbball,Skyline Conference,skyline_conference,Sarah Lawrence,"Kent,Josie",Josie,Kent,G,30163,"Kent,Josie","KENT,JOSIE",Sarah Lawrence,SLC,0,3,0,98,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98,117.0,57,83
2025-26,wbball,Skyline Conference,skyline_conference,St. Joseph's-Brooklyn,"Vila Marti,Judith",Judith,Vila Marti,G,30072,"Vila Marti,Judith","VILA MARTI,JUDITH",St. Joseph's-Brooklyn,SJCBK,1987-1000,25,13,01,0,43,147,11,58,15,8,105,2,38,50,489,13,40,53,27,0,50,0,0,25,0.29,0.19,0.53,4.20,2.12,2.00,1.52,0.08,01,116.0,58,82
2025-26,wbball,Skyline Conference,skyline_conference,St. Joseph's-Brooklyn,"Perez,Mercedes",Mercedes,Perez,G,30072,"Perez,Mercedes","PEREZ,MERCEDES",St. Joseph's-Brooklyn,SJCBK,1987-869,25,25,02,0,156,399,84,227,73,53,449,7,48,80,815,20,109,129,60,3,120,1,0,25,0.39,0.37,0.73,17.96,5.16,3.20,1.92,0.28,02,115.0,59,82
2025-26,wbball,Skyline Conference,skyline_conference,St. Joseph's-Brooklyn,"Sanchez,Domenika",Domenika,Sanchez,G,30072,"Sanchez,Domenika","SANCHEZ,DOMENIKA",St. Joseph's-Brooklyn,SJCBK,1987-868,23,9,03,0,24,94,4,29,14,10,62,0,12,30,320,5,19,24,23,0,42,0,0,23,0.26,0.14,0.71,2.70,1.04,1.30,0.52,0.00,03,114.0,60,82
2025-26,wbball,Skyline Conference,skyline_conference,St. Joseph's-Brooklyn,"Lara,Avril",Avril,Lara,G,30072,"Lara,Avril","LARA,AVRIL",St. Joseph's-Brooklyn,SJCBK,1987-1001,5,0,04,0,3,13,0,3,4,4,10,0,2,1,43,4,9,13,8,0,11,1,0,5,0.23,0.00,1.00,2.00,2.60,0.20,0.40,0.00,04,113.0,61,82
2025-26,wbball,Skyline Conference,skyline_conference,St. Joseph's-Brooklyn,"Cinque,Gabriella",Gabriella,Cinque,F,30072,"Cinque,Gabriella","CINQUE,GABRIELLA",St. Joseph's-Brooklyn,SJCBK,1987-921,24,1,05,0,16,48,0,0,23,16,48,6,8,9,297,23,29,52,31,0,12,0,0,24,0.33,0.00,0.70,2.00,2.17,0.38,0.33,0.25,05,112.0,62,81
2025-26,wbball,Skyline Conference,skyline_conference,St. Joseph's-Brooklyn,"Dominguez,Lindsay",Lindsay,Dominguez,G,30072,"Dominguez,Lindsay","DOMINGUEZ,LINDSAY",St. Joseph's-Brooklyn,SJCBK,1987-909,6,0,10,0,6,14,1,5,2,0,13,0,4,3,46,4,6,10,4,0,3,0,0,6,0.43,0.20,0.00,2.17,1.67,0.50,0.67,0.00,10,111.0,63,81
2025-26,wbball,Skyline Conference,skyline_conference,St. Joseph's-Brooklyn,"Donovan,Kristen",Kristen,Donovan,G,30072,"Donovan,Kristen","DONOVAN,KRISTEN",St. Joseph's-Brooklyn,SJCBK,1987-845,25,25,11,0,104,274,60,182,35,28,296,15,55,59,805,21,97,118,47,0,54,1,0,25,0.38,0.33,0.80,11.84,4.72,2.36,2.20,0.60,11,110.0,64,81
2025-26,wbball,Skyline Conference,skyline_conference,St. Joseph's-Brooklyn,"Barrios,Katherine",Katherine,Barrios,G,30072,"Barrios,Katherine","BARRIOS,KATHERINE",St. Joseph's-Brooklyn,SJCBK,1987-844,1,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,109.0,65,80
2025-26,wbball,Skyline Conference,skyline_conference,St. Joseph's-Brooklyn,"Chan-Clayton,Jasmine",Jasmine,Chan-Clayton,G,30072,"Chan-Clayton,Jasmine","CHAN-CLAYTON,JASMINE",St. Joseph's-Brooklyn,SJCBK,1987-934,23,0,13,0,36,123,28,89,7,7,107,0,10,17,315,5,13,18,21,0,30,0,0,23,0.29,0.31,1.00,4.65,0.78,0.74,0.43,0.00,13,108.0,66,80
2025-26,wbball,Skyline Conference,skyline_conference,St. Joseph's-Brooklyn,"Velazquez,Jizelle",Jizelle,Velazquez,G,30072,"Velazquez,Jizelle","VELAZQUEZ,JIZELLE",St. Joseph's-Brooklyn,SJCBK,1987-962,16,0,14,0,9,44,0,23,8,6,24,0,10,7,109,5,2,7,23,0,10,0,0,16,0.20,0.00,0.75,1.50,0.44,0.44,0.63,0.00,14,107.0,67,80
2025-26,wbball,Skyline Conference,skyline_conference,St. Joseph's-Brooklyn,"Telford,Aaniya",Aaniya,Telford,G,30072,"Telford,Aaniya","TELFORD,AANIYA",St. Joseph's-Brooklyn,SJCBK,1987-841,25,3,20,0,31,91,9,30,43,31,102,3,36,21,327,29,38,67,57,1,32,2,0,25,0.34,0.30,0.72,4.08,2.68,0.84,1.44,0.12,20,106.0,68,80
