rank,conference_code,conference,season,team,player_name,class_year,position,gp,mpg,ppg,rpg,apg,spg,bpg,tov_pg,composite_score,z_ppg,z_rpg,z_apg,z_spg,z_bpg,z_tov_pg
26,usa_south_athletic_confe,USA South Athletic Conference,2025-26,Mary Baldwin,"Goode,CJ",0,G,13,21.0,8.08,5.08,1.15,1.15,0.23,1.1538461538461535,0.5465832408511065,-0.17695648362213234,0.8536063980233519,-0.33713974734813573,0.7276995199653116,-0.16886302027872727,-0.32443912847428474
27,usa_south_athletic_confe,USA South Athletic Conference,2025-26,Greensboro,"Ingram,Quamir",0,,14,22.0,13.21,3.29,0.5,0.43,0.0,1.3571428571428572,0.4865229468858064,1.0099210350616736,-0.1596661860160708,-0.935116345774604,-0.7531054882434024,-0.7213771703120526,0.03716252713292627
28,usa_south_athletic_confe,USA South Athletic Conference,2025-26,Mary Baldwin,"Ukaegbu,Jamal",0,G,25,24.48,7.44,4.56,1.12,0.84,1.24,1.52,0.39839741886518637,-0.3250269732824901,0.5592478819895529,-0.364738667275511,0.0901306969865598,2.257394768998049,0.326834772327459
29,usa_south_athletic_confe,USA South Athletic Conference,2025-26,Brevard,"Baldwin,Tyler",0,G,24,17.875,8.38,1.38,1.71,1.46,0.04,0.6666666666666666,0.3636981411964303,-0.10754844159383944,-1.2408676583709857,0.17804009129620627,1.3652683429440635,-0.6252877529149525,-1.1909800329023739
30,usa_south_athletic_confe,USA South Athletic Conference,2025-26,Southern Virginia,"Ballstaedt,Jude",0,G,27,26.14814814814815,11.67,2.67,2.67,1.3,0.22,2.6296296296296298,0.2738949964602113,0.6536264193164373,-0.5106321089794463,1.0612055289722209,1.0362005633421274,-0.19288537462800232,2.300521038155835
31,usa_south_athletic_confe,USA South Athletic Conference,2025-26,Pfeiffer,"Gaten,Justin",0,F,26,26.884615384615383,9.96,4.12,1.92,0.81,0.19,1.8076923076923077,0.2038856763488921,0.25800057975516894,0.31017529149941575,0.37123253078783447,0.02843048831119689,-0.2649524376758273,0.8385499801002572
32,usa_south_athletic_confe,USA South Athletic Conference,2025-26,Southern Virginia,"Davis,Ashton",0,C,26,15.76923076923077,11.19,3.73,0.58,0.38,0.35,1.3461538461538465,0.16230796701241895,0.5425735520711689,0.08940640447406659,-0.8615192259682695,-0.8559391693690075,0.11940523191257281,0.017616491694699147
33,usa_south_athletic_confe,USA South Athletic Conference,2025-26,Methodist,"Daniels,O'Montae",0,G,26,28.115384615384617,5.12,4.35,2.15,1.77,0.46,1.4230769230769231,0.062365763794240484,-0.8617824983012873,0.44037232743744187,0.5828242502310463,2.0028371659228155,0.38365112975459803,0.15443873976229175
34,usa_south_athletic_confe,USA South Athletic Conference,2025-26,Greensboro,"Howard,Jeremiah",0,F,23,14.608695652173912,7.7,5.43,0.57,0.22,0.7,1.2173913043478262,-0.34631726851291533,-0.26487333685796977,1.0517323222768702,-0.8707188659440612,-1.185006948970944,0.9601876341371982,-0.21141205398366364
35,usa_south_athletic_confe,USA South Athletic Conference,2025-26,Greensboro,"Roberts,Ryan",0,F,22,29.454545454545453,4.77,6.23,1.82,1.05,0.09,1.318181818181818,-0.6026999678297257,-0.9427585473342955,1.504591577713484,0.2792361310299164,0.5220321577141016,-0.5051759811685774,-0.03213705305715397
36,usa_south_athletic_confe,USA South Athletic Conference,2025-26,Southern Virginia,"McConkie,Hyrum",0,F,27,19.48148148148148,7.41,4.85,1.07,0.3,0.41,1.2222222222222223,-0.6612761771685557,-0.3319677774853194,0.7234093620853254,-0.41073686715447016,-1.0204730591699758,0.26353935800822287,-0.20281935241420124
37,usa_south_athletic_confe,USA South Athletic Conference,2025-26,William Peace,"Ezeonu,Chuks",0,F,25,22.68,7.64,5.52,1.04,0.24,0.56,1.72,-0.8985271450043439,-0.27875494526362843,1.1026789885134891,-0.4383357870818456,-1.143873476520702,0.6238746732473482,0.682572617303201
38,usa_south_athletic_confe,USA South Athletic Conference,2025-26,Methodist,"Stevens,Tomas",0,G,25,18.72,8.2,2.24,1.44,0.84,0.08,1.2,-0.9011196319590538,-0.14919326681081543,-0.7540439587766259,-0.0703501880501729,0.0901306969865598,-0.5291983355178524,-0.2423457796337284
39,usa_south_athletic_confe,USA South Athletic Conference,2025-26,Methodist,"Bullock,Brian",0,G,26,20.884615384615383,8.31,3.69,0.42,0.62,0.27,1.1923076923076923,-0.919585467387449,-0.12374365140044115,0.0667634417022359,-1.0087134655809387,-0.36233749996610276,-0.0727736028816272,-0.2560280044404876
40,usa_south_athletic_confe,USA South Athletic Conference,2025-26,Pfeiffer,"Sloan,Zach",0,G,26,23.423076923076923,6.69,2.65,1.96,0.73,0.12,1.0384615384615383,-0.9377080658232184,-0.49854707835322193,-0.5219535903653617,0.40803109069100174,-0.13610340148977149,-0.4331089181207524,-0.529672500575674
41,usa_south_athletic_confe,USA South Athletic Conference,2025-26,Greensboro,"Vincent,Dwight",0,G,21,24.61904761904762,8.19,2.14,1.14,0.57,0.43,1.1904761904761905,-0.9822722791262551,-0.1515068682117585,-0.8106513657062027,-0.34633938732392755,-0.465171181091708,0.31158406670677297,-0.25928567701352556
42,usa_south_athletic_confe,USA South Athletic Conference,2025-26,William Peace,"Cathcart,Elijah",0,G,21,25.61904761904762,10.0,3.33,0.9,0.38,0.0,1.5238095238095235,-1.0139445631371695,0.2672549853589411,-0.1370232232442401,-0.5671307467429312,-0.8559391693690075,-0.7213771703120526,0.3336107312793773
43,usa_south_athletic_confe,USA South Athletic Conference,2025-26,William Peace,"Green,Elijah",0,G,24,26.916666666666668,8.92,2.17,3.0,0.42,0.04,1.875,-1.0315363251228693,0.017386034057087267,-0.7936691436273298,1.3647936481733511,-0.7736722244685234,-0.6252877529149525,0.9582694471594011
44,usa_south_athletic_confe,USA South Athletic Conference,2025-26,William Peace,"Whitehurst,Tyler",0,G,19,28.57894736842105,8.16,2.32,1.63,0.26,0.05,1.0526315789473684,-1.1883438675694626,-0.1584476724145876,-0.7087580332329648,0.10444297148987164,-1.1027400040704598,-0.6012653985656775,-0.5044684022474331
45,usa_south_athletic_confe,USA South Athletic Conference,2025-26,Pfeiffer,"Stewart,Drake",0,G,26,18.0,7.04,2.96,1.23,1.0,0.12,1.3076923076923077,-1.22847085303311,-0.41757102932021384,-0.3464706288836739,-0.2635426275418011,0.41919847658849635,-0.4331089181207524,-0.05079463233909795
46,usa_south_athletic_confe,USA South Athletic Conference,2025-26,Mary Baldwin,"Dunklin,Marquise",0,G,25,27.52,7.68,3.48,3.0,0.84,0.04,2.4,-1.4013675647340547,-0.26950053965985604,-0.052112112849875124,1.3647936481733511,0.0901306969865598,-0.6252877529149525,1.8920812902207238
47,usa_south_athletic_confe,USA South Athletic Conference,2025-26,Greensboro,"Thorns,Jalen",0,G,15,21.266666666666666,8.07,2.2,1.27,0.13,0.2,1.0666666666666669,-1.4828572172781955,-0.1792700850230754,-0.7766869215484566,-0.22674406763863378,-1.3701075749970333,-0.2409300833265523,-0.4795043429508893
48,usa_south_athletic_confe,USA South Athletic Conference,2025-26,Brevard,"McKnight,Brock",0,G,25,27.24,5.72,2.76,1.24,0.6,0.12,0.84,-1.657903554502087,-0.7229664142447019,-0.4596854427428274,-0.25434298756600926,-0.4034709724163449,-0.4331089181207524,-0.882673900590064
49,usa_south_athletic_confe,USA South Athletic Conference,2025-26,William Peace,"Caruso,Sully",0,C,17,17.235294117647058,4.06,5.0,0.71,0.29,0.76,1.1176470588235294,-1.8248690598528245,-1.107024246801255,0.8083204724796905,-0.7419239062829758,-1.0410397953950967,1.1043217602328483,-0.38882606874138675
50,usa_south_athletic_confe,USA South Athletic Conference,2025-26,Southern Virginia,"Mitchell,Austin",0,F,26,15.692307692307692,5.69,3.5,0.35,0.35,0.31,0.7307692307692307,-1.8251381281954822,-0.729907218447531,-0.04079063146395978,-1.073110945411481,-0.9176393780443706,0.023315814515472804,-1.0769614928460463
51,usa_south_athletic_confe,USA South Athletic Conference,2025-26,Mary Baldwin,"Washington,Malachi",0,C,19,16.842105263157894,4.32,3.47,0.74,0.47,0.37,0.7894736842105263,-2.1078683988021734,-1.0468706103767345,-0.057772853542832674,-0.7143249863556003,-0.6708385433429183,0.16744994061112287,-0.9725445140576199
52,usa_south_athletic_confe,USA South Athletic Conference,2025-26,Greensboro,"Powell,Griffin",0,F,14,17.928571428571427,5.43,1.79,0.5,0.14,0.21,0.4285714285714285,-2.4324895647148814,-0.7900608548720516,-1.0087772899597212,-0.935116345774604,-1.349540838771912,-0.21690772897727734,-1.6144774673973048
53,usa_south_athletic_confe,USA South Athletic Conference,2025-26,Southern Virginia,"Hunter,Mason",0,G,27,18.444444444444443,5.56,1.74,0.89,0.59,0.07,1.0,-2.6595183389865658,-0.7599840366597914,-1.0370809934245095,-0.5763303867187229,-0.42403770864146595,-0.5532206898671275,-0.5980836246094704
54,usa_south_athletic_confe,USA South Athletic Conference,2025-26,N.C. Wesleyan,"Bolden,Omari",0,G,15,16.533333333333335,4.53,1.4,1.2,0.67,0.07,0.8,-2.7043564477174744,-0.9982849809569296,-1.2295461769850702,-0.2911415474691766,-0.25950381884049756,-0.5532206898671275,-0.9538214695852123
55,usa_south_athletic_confe,USA South Athletic Conference,2025-26,Brevard,"McLean,Malachi",0,G,14,14.357142857142858,9.5,0.79,0.36,0.64,0.0,1.7857142857142858,-2.7048409609532493,0.15157491531178657,-1.574851359255488,-1.0639113054356895,-0.3212040275158607,-0.7213771703120526,0.7994579092238021
56,usa_south_athletic_confe,USA South Athletic Conference,2025-26,Brevard,"Black,Khalil",0,G,22,11.181818181818182,5.05,1.5,0.41,0.36,0.27,0.5909090909090909,-2.713891478210528,-0.877977708107889,-1.1729387700554936,-1.0179131055567303,-0.8970726418192496,-0.0727736028816272,-1.3257292166053063
57,usa_south_athletic_confe,USA South Athletic Conference,2025-26,N.C. Wesleyan,"Pegues,Ro'Mello",0,G,23,12.304347826086955,5.26,1.57,0.3,0.52,0.22,0.7391304347826086,-2.7662535796571355,-0.8293920786880841,-1.1333135852047898,-1.1191091452904403,-0.5680048622173131,-0.19288537462800232,-1.0620895093604383
58,usa_south_athletic_confe,USA South Athletic Conference,2025-26,Greensboro,"Sutton,EJ",0,F,16,13.4375,2.56,4.06,0.5,0.06,0.56,0.625,-2.8023891233000677,-1.4540644569427186,0.27621084734166945,-0.935116345774604,-1.5140747285728804,0.6238746732473482,-1.2650920839389868
59,usa_south_athletic_confe,USA South Athletic Conference,2025-26,Greensboro,"Chivers,Nigel",0,G,10,16.5,6.1,2.2,0.8,0.7,0.0,1.4,-2.8254730121644474,-0.6350495610088644,-0.7766869215484566,-0.6591271465008494,-0.19780361016513465,-0.7213771703120526,0.11339206534201357
60,usa_south_athletic_confe,USA South Athletic Conference,2025-26,Greensboro,"Chudgar Benitez,Yariel",0,G,18,15.0,3.11,1.11,1.0,0.67,0.0,0.5,-3.2623200675650113,-1.3268163798908488,-1.3937076570808424,-0.47513434698501295,-0.25950381884049756,-0.7213771703120526,-1.4874282370488254
61,usa_south_athletic_confe,USA South Athletic Conference,2025-26,Methodist,"Fee,Mike",0,G,26,16.384615384615383,2.35,2.77,0.62,0.54,0.0,0.6153846153846154,-3.498790318487141,-1.5026500863625236,-0.4540247020498696,-0.8247206660651021,-0.5268713897670709,-0.7213771703120526,-1.2821948649474357
62,usa_south_athletic_confe,USA South Athletic Conference,2025-26,Methodist,"Rice,Deuce",0,G,26,11.307692307692308,2.96,0.77,0.81,0.62,0.0,0.5,-3.6402257903265296,-1.361520400904995,-1.5861728406414033,-0.6499275065250575,-0.36233749996610276,-0.7213771703120526,-1.4874282370488254
63,usa_south_athletic_confe,USA South Athletic Conference,2025-26,Methodist,"O'Connor,Sean",0,F,25,10.0,3.68,1.28,0.16,0.12,0.04,0.4,-3.8473909236898427,-1.1949411000370924,-1.297475065300562,-1.2479041049515258,-1.3906743112221542,-0.6252877529149525,-1.6652971595366963
64,usa_south_athletic_confe,USA South Athletic Conference,2025-26,Southern Virginia,"Connolly,Abe",0,F,26,12.192307692307692,1.85,2.65,0.42,0.31,0.23,0.6153846153846154,-3.8667560316356084,-1.6183301564096781,-0.5219535903653617,-1.0087134655809387,-0.9999063229448547,-0.16886302027872727,-1.2821948649474357
65,usa_south_athletic_confe,USA South Athletic Conference,2025-26,William Peace,"Johnson,Dalton",0,G,24,11.416666666666666,3.46,0.75,1.08,0.42,0.08,0.9583333333333334,-4.0046814856362,-1.2458403308578405,-1.5974943220273188,-0.4015372271786783,-0.7736722244685234,-0.5291983355178524,-0.6721956756460832
66,usa_south_athletic_confe,USA South Athletic Conference,2025-26,Methodist,"Jones,Ron",0,G,17,14.117647058823527,3.76,1.18,1.06,0.24,0.0,1.2352941176470589,-4.383648376329111,-1.1764322888295478,-1.354082472230139,-0.419936507130262,-1.143873476520702,-0.7213771703120526,-0.17956851287330314
67,usa_south_athletic_confe,USA South Athletic Conference,2025-26,Greensboro,"Bowling,Zaquan",0,,19,10.63157894736842,1.58,2.16,0.63,0.21,0.32,0.8947368421052632,-4.442856928455824,-1.6807973942351415,-0.7993298843202873,-0.8155210260893103,-1.205573685196065,0.047338168864747836,-0.7853140693335451
68,usa_south_athletic_confe,USA South Athletic Conference,2025-26,William Peace,"Lominack,Ryan",0,G,24,11.083333333333334,3.21,0.92,0.42,0.04,0.0,0.875,-4.846300232334559,-1.3036803658814178,-1.5012617302470384,-1.0087134655809387,-1.5552082010231225,-0.7213771703120526,-0.8204197777193091
