season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source
2025-26,wgolf,Women,,unknown,LaGrange,LaGrange College,Alexa Fontanez,,Third Year,37141,608,ACTIVE,89.38,17.38,13,87.8608782822103,6,0,0,1.59325992132835,-21.1721077090107,,clippd_scoreboard
2025-26,wgolf,Women,,unknown,LaGrange,LaGrange College,Emma McCoy,,Third Year,37146,637,ACTIVE,90.23,18.23,13,88.7070321283641,6,0,0,1.3592469907491,-21.1721077090107,,clippd_scoreboard
2025-26,wgolf,Women,,unknown,LaGrange,LaGrange College,Addison Hegwood-Anderson,,Second Year,5159,961,ACTIVE,106.15,34.15,13,104.630109051441,6,0,0,0.0189394021010431,-21.1721077090107,,clippd_scoreboard
2025-26,wgolf,Women,,unknown,LaGrange,LaGrange College,Cannon Ramsey,,Third Year,37145,100000,ACTIVE,91.5,19.5,4,91.9076546461028,2,0,0,0.414599888394565,-21.5039978250205,,clippd_scoreboard
2025-26,wgolf,Women,,unknown,W. Connecticut State,Western Connecticut State,Grace King,,Fourth Year,38153,100000,ACTIVE,115.67,43.67,3,120.41331226572,2,0,0,0.000713512732260439,-45.1700207502722,,clippd_scoreboard
2025-26,wgolf,Women,,unknown,W. Connecticut State,Western Connecticut State,Stella Bandak,,,38823,100000,ACTIVE,145.0,73.0,1,146.906912535125,1,0,0,4.05437446983488e-07,-40.742465784829,,clippd_scoreboard
2025-26,wgolf,Women,,unknown,LaGrange,LaGrange College,Addison Gibboney,,Second Year,5154,100000,ACTIVE,100.5,28.5,8,99.2244276983562,4,0,0,0.0856163727000601,-20.9268095844556,,clippd_scoreboard
2025-26,wgolf,Women,,unknown,W. Connecticut State,Western Connecticut State,Mackenzie Day,,Second Year,79576,100000,ACTIVE,118.0,46.0,2,121.709312715522,2,0,0,0.000152822387768313,-45.2793692485848,,clippd_scoreboard
2025-26,wgolf,Women,,unknown,W. Connecticut State,Western Connecticut State,Felicity Fuller,,Second Year,79577,100000,ACTIVE,113.0,41.0,6,115.60795862718,5,0,0,0.0066641509221765,-43.0240681269699,,clippd_scoreboard
2025-26,wgolf,Women,,unknown,W. Connecticut State,Western Connecticut State,Tessa Blackburn,,Third Year,79578,100000,ACTIVE,131.0,59.0,1,130.490590608756,1,0,0,2.4564241860999e-05,-41.0819130902054,,clippd_scoreboard
2025-26,wgolf,Women,,unknown,W. Connecticut State,Western Connecticut State,Kaelin Giddings,,Third Year,79607,100000,ACTIVE,120.4,48.4,5,122.857893608312,4,0,0,0.000483854167574079,-42.3725319402735,,clippd_scoreboard
2025-26,wgolf,Women,,unknown,W. Connecticut State,Western Connecticut State,Mackenzie Shook,,Third Year,80410,100000,ACTIVE,125.5,53.5,2,126.45861217858,2,0,0,0.000227402842973705,-40.7762167103986,,clippd_scoreboard
2025-26,wgolf,Women,,unknown,W. Connecticut State,Western Connecticut State,Katherine Pease,,Second Year,80411,100000,ACTIVE,112.5,40.5,2,113.45861217858,2,0,0,0.0020713550194166,-40.7762167103986,,clippd_scoreboard
2025-26,wgolf,Women,,unknown,W. Connecticut State,Western Connecticut State,Sasha Ouellette,,Third Year,80516,100000,ACTIVE,131.0,59.0,1,131.010311822036,1,0,0,2.15712519390096e-05,-40.8099676359682,,clippd_scoreboard
