season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,fielding_stats,hitting_summary_stats,composite_score,global_rank,rating
2026-27,softball,Upper Midwest Athletic Conference (UMAC),umac,Northwestern,Hannah Storey,Hannah,Storey,,30031,Hannah Storey,0,0UNW26,49,49,,,150,44,56,36,12,2,5,17,0,0,21,4,14,4,11,4,0,0,0,0,0,0,0,0.427,87,182,18,.778,.373,.580,54,1,0,0,0,0,0,0,0,55,1.000,0,.000,,3,6,41,42,"12,42",0.29,12,42,"33,89",0.37,33,89,"24,60",0.40,24,60,"2,6",0.33,2,6,0,0,0,0,"17,28","11,19","61,110",167,0,0,0,0,0,0,0,23,37,0,,Northwestern,UNW26,1400-5728,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.588003407720917,11,96
2026-27,softball,Upper Midwest Athletic Conference (UMAC),umac,UW-Superior,Peyton Bennett,Peyton,Bennett,,804,Peyton Bennett,0,0WIS.-SUP,41,41,,,127,34,44,22,12,3,7,20,0,0,22,5,18,2,3,2,0,0,0,0,0,0,0,0.430,83,152,20,.900,.346,.654,46,1,2,0,0,0,0,0,0,49,.959,0,.000,,6,7,25,32,"16,45",0.36,16,45,"13,50",0.26,13,50,"8,39",0.21,8,39,"2,2",1.00,2,2,0,0,0,0,"27,54","4,16","34,60",25,0,0,0,0,0,0,0,9,25,0,,UW-Superior,WIS.-SUP,1145-2718,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.478115404746629,12,96
2026-27,softball,Upper Midwest Athletic Conference (UMAC),umac,Northwestern,Kate Trump,Kate,Trump,,30031,Kate Trump,0,0UNW26,45,44,,,126,27,44,29,8,1,8,16,1,1,29,7,1,0,3,1,0,0,0,0,0,0,0,0.424,78,147,1,1.000,.349,.619,46,65,7,0,0,0,0,1,0,118,.941,0,.000,,1,8,28,28,"14,43",0.33,14,43,"24,78",0.31,24,78,"11,43",0.26,11,43,"3,5",0.60,3,5,0,0,0,0,"13,20","5,16","45,88",63,0,0,0,0,0,0,0,13,34,0,,Northwestern,UNW26,1400-4236,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.486390191196752,13,95
2026-27,softball,Upper Midwest Athletic Conference (UMAC),umac,Northwestern,Gabrielle Keith,Gabrielle,Keith,,30031,Gabrielle Keith,0,0UNW26,45,41,,,119,18,39,33,6,0,9,13,0,4,27,10,0,1,0,0,0,0,0,1,0,2,0,0.412,72,136,1,.000,.328,.605,13,19,5,0,0,0,0,0,0,37,.865,0,.000,,5,8,22,24,"9,34",0.26,9,34,"25,76",0.33,25,76,"12,48",0.25,12,48,"1,2",0.50,1,2,0,0,0,0,"10,22","10,17","41,83",52,0,0,0,43,0,0,0,2,35,0,,Northwestern,UNW26,1400-3113,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.384545131150306,14,95
2026-27,softball,Upper Midwest Athletic Conference (UMAC),umac,Bethany Lutheran,Addie Ahern,Addie,Ahern,,30038,Addie Ahern,0,0BETHANY,44,44,,,129,28,35,30,5,3,9,10,0,0,26,7,8,2,0,0,0,0,0,0,1,1,0,0.324,73,139,10,.800,.271,.566,45,0,2,0,0,0,0,0,0,47,.957,0,.000,,7,2,31,31,"14,44",0.32,14,44,"20,67",0.30,20,67,"15,52",0.29,15,52,"1,8",0.13,1,8,0,0,0,0,"7,22","6,16","36,73",37,0,0,0,0,0,0,0,7,25,0,,Bethany Lutheran,BETHANY,1396-2958,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.29815842273508,15,94
2026-27,softball,Upper Midwest Athletic Conference (UMAC),umac,UW-Superior,Mykenzie Leccia,Mykenzie,Leccia,,804,Mykenzie Leccia,0,0WIS.-SUP,33,33,,,105,26,44,36,11,2,3,4,0,0,8,2,4,1,3,0,0,0,0,0,0,0,0,0.440,68,112,5,.800,.419,.648,44,5,0,0,0,0,0,0,0,49,1.000,0,.000,,8,2,22,28,"14,37",0.38,14,37,"26,61",0.43,26,61,"23,54",0.43,23,54,0,0,0,0,0,0,0,0,"9,21","11,18","37,66",103,0,0,0,0,0,0,0,10,26,0,,UW-Superior,WIS.-SUP,1145-2455,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.736284677003703,16,94
2026-27,softball,Upper Midwest Athletic Conference (UMAC),umac,Crown,Lindsey Stapleton,Lindsey,Stapleton,,30035,Lindsey Stapleton,0,0CROWN (M,38,37,,,104,33,37,29,6,0,6,20,0,1,20,10,2,1,0,3,0,0,0,0,0,0,0,0.453,61,128,3,.667,.356,.587,78,62,5,0,0,2,0,2,0,145,.966,2,1.000,,4,3,23,23,"7,30",0.23,7,30,"24,68",0.35,24,68,"17,51",0.33,17,51,"1,1",1.00,1,1,0,0,0,0,"16,24","9,19","38,76",26,0,0,0,0,0,0,0,9,30,0,,Crown,CROWN (M,1397-2185,True,11,1,2,0,0,0,0,0,0,0,6.0,8,8,5,2,1,2,0,9.33,27,33,1,0,0,0,1,0,0,0,.407,11,4,0,"4,6","9,21","0,2",0,"3,8",,,,4.982135116872612,17,94
2026-27,softball,Upper Midwest Athletic Conference (UMAC),umac,Crown,Itzel Valles,Itzel,Valles,,30035,Itzel Valles,0,0CROWN (M,39,39,,,118,25,43,38,13,0,2,14,0,6,7,2,3,1,0,3,0,0,0,0,0,0,0,0.447,62,141,4,.750,.364,.525,126,26,3,24,0,63,9,1,0,155,.981,72,.875,,8,2,17,45,"14,38",0.37,14,38,"36,92",0.39,36,92,"22,59",0.37,22,59,"1,1",1.00,1,1,0,0,0,0,"10,17","13,23","57,101",83,0,0,0,0,0,0,0,11,24,0,,Crown,CROWN (M,1397-1618,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.479394752670261,18,93
2026-27,softball,Upper Midwest Athletic Conference (UMAC),umac,UW-Superior,Taylor Everson,Taylor,Everson,,804,Taylor Everson,0,0WIS.-SUP,3,0,,,3,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.750,2,4,0,.000,.667,.667,3,0,0,0,0,0,0,0,0,3,1.000,0,.000,,0,0,0,0,0,0,0,0,"2,2",1.00,2,2,"1,1",1.00,1,1,0,0,0,0,0,0,0,0,"0,1","1,1","3,3",11,0,0,0,"0,1",0,0,1,0,0,0,,UW-Superior,WIS.-SUP,1145-2899,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.195661030740824,19,93
2026-27,softball,Upper Midwest Athletic Conference (UMAC),umac,Minnesota Morris,Olivia Losee,Olivia,Losee,,1226,Olivia Losee,0,0MINN.-MO,34,34,,,107,29,35,20,3,3,3,11,0,1,20,6,13,1,4,1,0,0,0,0,0,0,0,0.392,53,124,14,.929,.327,.495,64,4,2,0,0,0,0,0,0,70,.971,0,.000,,3,2,32,22,"10,39",0.26,10,39,"23,56",0.41,23,56,"16,42",0.38,16,42,"0,1",0,0,1,"0,2",0,0,2,"11,22","4,8","37,63",26,0,0,0,"0,0",0,0,0,12,24,0,,Minnesota Morris,MINN.-MO,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.076351526555001,20,93
2026-27,softball,Upper Midwest Athletic Conference (UMAC),umac,UW-Superior,Carly Stuckmayer,Carly,Stuckmayer,,804,Carly Stuckmayer,0,0WIS.-SUP,41,41,,,124,33,42,21,5,2,0,13,0,6,15,7,23,0,4,1,0,0,0,0,1,0,0,0.424,51,148,23,1.000,.339,.411,38,65,10,0,0,0,0,2,0,113,.912,0,.000,,4,4,31,35,"14,36",0.39,14,36,"20,56",0.36,20,56,"13,41",0.32,13,41,"1,2",0.50,1,2,0,0,0,0,"15,31","7,15","40,67",104,0,0,0,0,0,0,0,10,26,0,,UW-Superior,WIS.-SUP,1145-2633,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.817648962223539,21,92
2026-27,softball,Upper Midwest Athletic Conference (UMAC),umac,Northwestern,Lexi Gonzalez,Lexi,Gonzalez,,30031,Lexi Gonzalez,0,0UNW26,8,0,,,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667,2,3,0,.000,.667,.667,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,0,1,0,"1,2",0.50,1,2,"1,1",1.00,1,1,"1,1",1.00,1,1,0,0,0,0,0,0,0,0,"1,1",0,"1,1",0,0,0,0,26,0,0,0,2,0,0,,Northwestern,UNW26,1400-5723,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.781362473624687,22,92
2026-27,softball,Upper Midwest Athletic Conference (UMAC),umac,Crown,Emmy Romportl,Emmy,Romportl,,30035,Emmy Romportl,0,0CROWN (M,39,39,,,130,45,46,28,5,3,0,21,0,1,14,3,5,0,0,2,0,0,0,0,0,1,0,0.442,57,154,5,1.000,.354,.438,39,58,3,0,0,21,5,0,0,100,.970,26,.808,,2,3,35,35,"18,41",0.44,18,41,"23,59",0.39,23,59,"18,43",0.42,18,43,"0,1",0,0,1,0,0,0,0,"26,59","9,17","46,72",46,0,0,0,0,0,0,0,13,23,0,,Crown,CROWN (M,1397-1610,True,112,1,15,7,9,0,3,0,0,0,62.1,96,70,22,37,24,3,7,7.86,303,336,6,4,0,3,4,0,0,19,.370,41,100,0,"2,7","9,15","3,3",0,"3,8",,,,3.777106000246419,23,92
2026-27,softball,Upper Midwest Athletic Conference (UMAC),umac,Bethany Lutheran,Bryn Weidner,Bryn,Weidner,,30038,Bryn Weidner,0,0BETHANY,43,43,,,132,24,39,23,6,3,0,13,0,2,8,1,22,3,3,1,0,0,0,0,0,2,0,0.365,51,151,25,.880,.295,.386,68,3,1,0,0,0,0,1,0,72,.986,0,.000,,9,7,28,51,"16,39",0.41,16,39,"26,78",0.33,26,78,"23,57",0.40,23,57,"1,5",0.20,1,5,0,0,0,0,"8,22","5,16","47,85",120,0,0,0,0,0,0,0,9,14,0,,Bethany Lutheran,BETHANY,1396-2825,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.712201459470702,24,91
2026-27,softball,Upper Midwest Athletic Conference (UMAC),umac,UW-Superior,Delaney Johnson,Delaney,Johnson,,804,Delaney Johnson,0,0WIS.-SUP,26,14,,,51,15,19,14,2,0,3,2,0,1,12,2,0,1,2,1,0,0,0,0,0,0,0,0.400,30,57,1,.000,.373,.588,8,4,3,0,0,0,0,0,0,15,.800,0,.000,,4,0,8,12,"8,21",0.38,8,21,"11,23",0.48,11,23,"7,15",0.47,7,15,0,0,0,0,0,0,0,0,"3,8","5,6","20,28",22,0,0,0,49,0,0,0,5,10,0,,UW-Superior,WIS.-SUP,1145-2909,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6953081276622086,25,91
