season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,stats_stats_field_goals_made,stats_stats_field_goals_attempted,stats_stats_three_points_made,stats_stats_three_points_attempted,stats_stats_free_throws_attempted,stats_stats_free_throws_made,stats_stats_points_scored,stats_stats_blocked_shots,stats_stats_steals,stats_stats_assists,stats_stats_minutes_played,stats_stats_offensive_rebounds,stats_stats_defensive_rebounds,stats_stats_total_rebounds,stats_stats_personal_fouls,stats_stats_technical_fouls,stats_stats_turnovers,stats_stats_disqualifications,stats_stats_deadballs,stats_stats_games_played,stats_stats_field_goals_pct,stats_stats_three_points_pct,stats_stats_free_throws_pct,stats_stats_points_per_game,stats_stats_rebounds_per_game,stats_stats_assists_per_game,stats_stats_steals_per_game,stats_stats_blocked_shots_per_game,code,composite_score,global_rank,rating
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,Carly Hicks,Carly,Hicks,*,567,Carly Hicks,"HICKS,CARLY",Redlands,REDLANDS,1166-3328,27,6,24,0,15,67,13,47,19,15,58,3,15,23,400,11,29,40,39,0,25,0,0,27,0.22,0.28,0.79,2.15,1.48,0.85,0.56,0.11,24,129.0,13,95
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,Olivia McIntyre,Olivia,McIntyre,0,567,Olivia McIntyre,"MCINTYRE,OLIVIA",Redlands,REDLANDS,1166-3950,27,1,25,0,85,182,1,15,89,66,237,3,23,18,462,34,60,94,64,0,43,2,0,27,0.47,0.07,0.74,8.78,3.48,0.67,0.85,0.11,25,128.0,14,95
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,Avery Shiring,Avery,Shiring,0,567,Avery Shiring,"SHIRING,AVERY",Redlands,REDLANDS,1166-3483,15,0,31,0,7,20,1,6,9,8,23,2,1,3,96,9,11,20,6,0,3,0,0,15,0.35,0.17,0.89,1.53,1.33,0.20,0.07,0.13,31,127.0,15,94
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,Colbi Zorich,Colbi,Zorich,*,567,Colbi Zorich,"ZORICH,COLBI",Redlands,REDLANDS,1166-3332,27,27,32,0,103,241,0,0,58,44,250,14,25,23,799,45,57,102,54,0,26,1,0,27,0.43,0.00,0.76,9.26,3.78,0.85,0.93,0.52,32,126.0,16,94
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,Maelana Clark,Maelana,Clark,0,567,Maelana Clark,"CLARK,MAELANA",Redlands,REDLANDS,1166-3699,2,0,33,0,0,0,0,0,0,0,0,0,1,1,4,0,1,1,1,0,1,0,0,2,0.00,0.00,0.00,0.00,0.50,0.50,0.50,0.00,33,125.0,17,94
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,Aj Wick,Aj,Wick,*,567,Aj Wick,"WICK,AJ",Redlands,REDLANDS,1166-3484,25,25,45,0,145,328,0,0,115,87,377,19,46,62,772,95,172,267,69,0,75,3,0,25,0.44,0.00,0.76,15.08,10.68,2.48,1.84,0.76,45,124.0,18,93
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,California Lutheran,"Lin,Joey",Joey,Lin,F,105,"Lin,Joey","LIN,JOEY",California Lutheran,CLU,1325-3744,8,0,00,0,1,1,0,0,2,0,2,0,2,0,21,2,5,7,6,0,3,0,0,8,1.00,0.00,0.00,0.25,0.88,0.00,0.25,0.00,00,123.0,19,93
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,California Lutheran,"Ong,Genessa",Genessa,Ong,G,105,"Ong,Genessa","ONG,GENESSA",California Lutheran,CLU,1325-3136,24,0,01,0,11,47,9,33,4,2,33,2,8,9,198,5,8,13,19,0,6,0,0,24,0.23,0.27,0.50,1.38,0.54,0.38,0.33,0.08,01,122.0,20,93
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,California Lutheran,"Otsuji,Esabel",Esabel,Otsuji,G,105,"Otsuji,Esabel","OTSUJI,ESABEL",California Lutheran,CLU,1325-3745,10,0,02,0,2,8,0,2,5,4,8,0,0,3,30,1,3,4,4,0,3,0,0,10,0.25,0.00,0.80,0.80,0.40,0.30,0.00,0.00,02,121.0,21,92
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,California Lutheran,"Brackett,Alana",Alana,Brackett,G,105,"Brackett,Alana","BRACKETT,ALANA",California Lutheran,CLU,1325-3494,26,0,03,0,16,53,3,11,9,6,41,0,10,13,160,5,13,18,19,0,15,0,0,26,0.30,0.27,0.67,1.58,0.69,0.50,0.38,0.00,03,120.0,22,92
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,California Lutheran,"Brown,Cary",Cary,Brown,G,105,"Brown,Cary","BROWN,CARY",California Lutheran,CLU,1325-3741,6,0,04,0,0,6,0,1,2,2,2,1,1,1,23,3,2,5,1,0,2,0,0,6,0.00,0.00,1.00,0.33,0.83,0.17,0.17,0.17,04,119.0,23,92
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,California Lutheran,"Dunn,Ava",Ava,Dunn,F,105,"Dunn,Ava","DUNN,AVA",California Lutheran,CLU,1325-3743,9,0,05,0,2,4,0,0,6,3,7,1,1,0,24,4,6,10,1,0,2,0,0,9,0.50,0.00,0.50,0.78,1.11,0.00,0.11,0.11,05,118.0,24,91
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,California Lutheran,"Lee,Maddi",Maddi,Lee,G,105,"Lee,Maddi","LEE,MADDI",California Lutheran,CLU,1325-3491,10,1,07,0,4,14,0,6,4,2,10,1,4,2,41,2,2,4,4,0,7,0,0,10,0.29,0.00,0.50,1.00,0.40,0.20,0.40,0.10,07,117.0,25,91
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,California Lutheran,"Berry,Devyn",Devyn,Berry,F,105,"Berry,Devyn","BERRY,DEVYN",California Lutheran,CLU,1325-3493,21,0,10,0,16,36,0,2,11,4,36,6,10,1,112,11,15,26,19,0,9,0,0,21,0.44,0.00,0.36,1.71,1.24,0.05,0.48,0.29,10,116.0,26,90
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,California Lutheran,"Cox,Bridget",Bridget,Cox,G,105,"Cox,Bridget","COX,BRIDGET",California Lutheran,CLU,1325-3742,8,0,11,0,4,11,0,0,6,3,11,0,2,1,33,1,6,7,10,0,3,0,0,8,0.36,0.00,0.50,1.38,0.88,0.13,0.25,0.00,11,115.0,27,90
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,California Lutheran,"Heyn,Sydney",Sydney,Heyn,F,105,"Heyn,Sydney","HEYN,SYDNEY",California Lutheran,CLU,1325-3490,26,26,12,0,57,171,23,87,17,13,150,13,15,28,607,37,86,123,60,0,50,2,0,26,0.33,0.26,0.76,5.77,4.73,1.08,0.58,0.50,12,114.0,28,90
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,California Lutheran,"Sherman,Anna",Anna,Sherman,G,105,"Sherman,Anna","SHERMAN,ANNA",California Lutheran,CLU,1325-3138,26,0,13,0,43,112,21,60,14,10,117,2,18,30,469,18,41,59,25,0,27,0,0,26,0.38,0.35,0.71,4.50,2.27,1.15,0.69,0.08,13,113.0,29,89
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,California Lutheran,"Van Lorkeren,Eva",Eva,Van Lorkeren,F,105,"Van Lorkeren,Eva","VAN LORKEREN,EVA",California Lutheran,CLU,1325-3746,6,0,14,0,1,3,0,0,6,3,5,1,1,0,19,0,3,3,4,0,1,0,0,6,0.33,0.00,0.50,0.83,0.50,0.00,0.17,0.17,14,112.0,30,89
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,California Lutheran,"Ballard,Alline",Alline,Ballard,F,105,"Ballard,Alline","BALLARD,ALLINE",California Lutheran,CLU,1325-3126,23,21,21,0,132,317,0,4,113,84,348,20,30,36,619,90,175,265,66,1,76,0,0,23,0.42,0.00,0.74,15.13,11.52,1.57,1.30,0.87,21,111.0,31,89
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,California Lutheran,"Holley,Janna",Janna,Holley,G,105,"Holley,Janna","HOLLEY,JANNA",California Lutheran,CLU,1325-2765,26,26,22,0,118,258,19,58,103,74,329,4,57,86,919,61,79,140,57,0,53,1,0,26,0.46,0.33,0.72,12.65,5.38,3.31,2.19,0.15,22,110.0,32,88
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,California Lutheran,"Yamaguchi,Jordyn",Jordyn,Yamaguchi,G,105,"Yamaguchi,Jordyn","YAMAGUCHI,JORDYN",California Lutheran,CLU,1325-3747,8,0,23,0,3,7,2,4,0,0,8,0,1,0,26,2,1,3,2,0,2,0,0,8,0.43,0.50,0.00,1.00,0.38,0.00,0.13,0.00,23,109.0,33,88
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,California Lutheran,"Broughton,Deanna",Deanna,Broughton,C,105,"Broughton,Deanna","BROUGHTON,DEANNA",California Lutheran,CLU,1325-2762,11,1,24,0,9,19,0,0,13,7,25,2,2,3,50,15,8,23,5,0,2,0,0,11,0.47,0.00,0.54,2.27,2.09,0.27,0.18,0.18,24,108.0,34,88
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,California Lutheran,"Villamor,Natalie",Natalie,Villamor,G,105,"Villamor,Natalie","VILLAMOR,NATALIE",California Lutheran,CLU,1325-3489,26,24,25,0,78,248,47,150,28,26,229,1,28,48,566,23,76,99,55,1,60,1,0,26,0.31,0.31,0.93,8.81,3.81,1.85,1.08,0.04,25,107.0,35,87
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,California Lutheran,"Harding,Makayla",Makayla,Harding,F,105,"Harding,Makayla","HARDING,MAKAYLA",California Lutheran,CLU,1325-3130,10,0,32,0,3,15,2,10,0,0,8,1,1,0,33,2,2,4,2,0,5,0,0,10,0.20,0.20,0.00,0.80,0.40,0.00,0.10,0.10,32,106.0,36,87
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,California Lutheran,"Mack,Kaiya",Kaiya,Mack,G,105,"Mack,Kaiya","MACK,KAIYA",California Lutheran,CLU,1325-3134,26,26,41,0,90,268,31,92,96,82,293,4,44,58,801,40,80,120,37,0,39,1,0,26,0.34,0.34,0.85,11.27,4.62,2.23,1.69,0.15,41,105.0,37,87
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,California Lutheran,"Brongiel,Kaitlyn",Kaitlyn,Brongiel,C,105,"Brongiel,Kaitlyn","BRONGIEL,KAITLYN",California Lutheran,CLU,1325-3740,26,5,45,0,49,99,0,1,44,23,121,25,25,25,475,83,61,144,60,0,43,0,0,26,0.49,0.00,0.52,4.65,5.54,0.96,0.96,0.96,45,104.0,38,86
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,"Chong,Renee",Renee,Chong,G,142,"Chong,Renee","CHONG,RENEE",Claremont-Mudd-Scripps,CMS,1326-3773,18,18,02,0,48,175,19,87,28,22,137,1,33,36,487,21,33,54,34,0,19,1,0,18,0.27,0.22,0.79,7.61,3.00,2.00,1.83,0.06,02,103.0,39,86
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,"Bayless,Audrey",Audrey,Bayless,G,142,"Bayless,Audrey","BAYLESS,AUDREY",Claremont-Mudd-Scripps,CMS,1326-7126,10,0,03,0,4,22,2,15,4,2,12,1,0,2,67,2,10,12,13,0,6,0,0,10,0.18,0.13,0.50,1.20,1.20,0.20,0.00,0.10,03,102.0,40,86
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,"Hewitt,Jane",Jane,Hewitt,G,142,"Hewitt,Jane","HEWITT,JANE",Claremont-Mudd-Scripps,CMS,1326-7128,18,0,04,0,12,29,1,4,4,3,28,0,3,4,82,6,2,8,11,0,4,0,0,18,0.41,0.25,0.75,1.56,0.44,0.22,0.17,0.00,04,101.0,41,85
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,"Ghai,Tanya",Tanya,Ghai,G,142,"Ghai,Tanya","GHAI,TANYA",Claremont-Mudd-Scripps,CMS,1326-3776,34,34,05,0,146,392,58,201,111,88,438,26,72,90,1274,27,119,146,84,0,76,1,0,34,0.37,0.29,0.79,12.88,4.29,2.65,2.12,0.76,05,100.0,42,85
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,"Edwards,Caleigh",Caleigh,Edwards,G,142,"Edwards,Caleigh","EDWARDS,CALEIGH",Claremont-Mudd-Scripps,CMS,1326-7127,34,34,10,0,154,382,36,94,154,119,463,4,88,82,1201,102,203,305,84,3,85,1,0,34,0.40,0.38,0.77,13.62,8.97,2.41,2.59,0.12,10,99.0,43,85
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,"Shingler,Cate",Cate,Shingler,F,142,"Shingler,Cate","SHINGLER,CATE",Claremont-Mudd-Scripps,CMS,1326-3786,33,2,12,0,26,45,1,3,26,17,70,8,3,11,332,15,63,78,25,0,21,0,0,33,0.58,0.33,0.65,2.12,2.36,0.33,0.09,0.24,12,98.0,44,84
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,"Sugar,Payton",Payton,Sugar,G,142,"Sugar,Payton","SUGAR,PAYTON",Claremont-Mudd-Scripps,CMS,1326-7125,32,0,15,0,44,109,37,92,8,2,127,0,9,8,319,20,18,38,34,0,19,0,0,32,0.40,0.40,0.25,3.97,1.19,0.25,0.28,0.00,15,97.0,45,84
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,"Wang,Haylie",Haylie,Wang,F,142,"Wang,Haylie","WANG,HAYLIE",Claremont-Mudd-Scripps,CMS,1326-7124,32,15,22,0,111,269,11,64,122,74,307,20,38,49,831,46,89,135,65,0,42,1,0,32,0.41,0.17,0.61,9.59,4.22,1.53,1.19,0.63,22,96.0,46,83
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,"Joseph,Naima",Naima,Joseph,C,142,"Joseph,Naima","JOSEPH,NAIMA",Claremont-Mudd-Scripps,CMS,1326-6953,25,0,24,0,25,46,0,0,3,1,51,15,2,6,138,14,27,41,18,0,12,0,0,25,0.54,0.00,0.33,2.04,1.64,0.24,0.08,0.60,24,95.0,47,83
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,"Dex,Lauren",Lauren,Dex,F,142,"Dex,Lauren","DEX,LAUREN",Claremont-Mudd-Scripps,CMS,1326-6952,7,0,25,0,1,4,0,1,0,0,2,0,1,0,38,2,8,10,6,0,6,0,0,7,0.25,0.00,0.00,0.29,1.43,0.00,0.14,0.00,25,94.0,48,83
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,"Strenk,Laura",Laura,Strenk,G,142,"Strenk,Laura","STRENK,LAURA",Claremont-Mudd-Scripps,CMS,1326-7130,34,34,30,0,58,187,34,114,42,35,185,4,32,104,980,26,64,90,66,0,77,0,0,34,0.31,0.30,0.83,5.44,2.65,3.06,0.94,0.12,30,93.0,49,82
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,"Resendiz,Katie",Katie,Resendiz,F,142,"Resendiz,Katie","RESENDIZ,KATIE",Claremont-Mudd-Scripps,CMS,1326-3785,33,33,32,0,168,394,21,67,101,75,432,51,66,27,898,68,134,202,118,0,75,9,0,33,0.43,0.31,0.74,13.09,6.12,0.82,2.00,1.55,32,92.0,50,82
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,"Kerner,Amanda",Amanda,Kerner,G,142,"Kerner,Amanda","KERNER,AMANDA",Claremont-Mudd-Scripps,CMS,1326-6954,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,01,91.0,51,82
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,"Dempsey,Georgeanna",Georgeanna,Dempsey,F,142,"Dempsey,Georgeanna","DEMPSEY,GEORGEANNA",Claremont-Mudd-Scripps,CMS,1326-3774,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21,90.0,52,81
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,"Wang,Kylie",Kylie,Wang,G,142,"Wang,Kylie","WANG,KYLIE",Claremont-Mudd-Scripps,CMS,1326-6957,25,0,23,0,12,52,0,2,49,27,51,3,20,9,352,18,33,51,34,0,27,0,0,25,0.23,0.00,0.55,2.04,2.04,0.36,0.80,0.12,23,89.0,53,81
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Occidental,"Ko,Emily",Emily,Ko,G,516,"Ko,Emily","KO,EMILY",Occidental,OXY,1165-3346,24,5,00,0,72,177,28,77,32,25,197,4,44,63,547,21,49,70,48,0,57,0,0,24,0.41,0.36,0.78,8.21,2.92,2.63,1.83,0.17,00,88.0,54,81
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Occidental,"Cabading,Dominique",Dominique,Cabading,G,516,"Cabading,Dominique","CABADING,DOMINIQUE",Occidental,OXY,1165-3071,24,24,01,0,84,248,22,93,81,56,246,5,55,85,704,10,128,138,69,0,63,3,0,24,0.34,0.24,0.69,10.25,5.75,3.54,2.29,0.21,01,87.0,55,80
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Occidental,"Tokeshi,Dara",Dara,Tokeshi,G,516,"Tokeshi,Dara","TOKESHI,DARA",Occidental,OXY,1165-3073,24,24,04,0,67,187,25,77,49,40,199,4,29,56,859,17,30,47,48,0,22,0,0,24,0.36,0.32,0.82,8.29,1.96,2.33,1.21,0.17,04,86.0,56,80
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Occidental,"Vanegas,Nicole",Nicole,Vanegas,G,516,"Vanegas,Nicole","VANEGAS,NICOLE",Occidental,OXY,1165-3202,21,0,05,0,13,31,2,4,31,23,51,0,11,6,140,7,21,28,16,0,12,0,0,21,0.42,0.50,0.74,2.43,1.33,0.29,0.52,0.00,05,85.0,57,80
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Occidental,"Giblin,Ila",Ila,Giblin,F,516,"Giblin,Ila","GIBLIN,ILA",Occidental,OXY,1165-3344,24,15,10,0,60,136,2,7,28,15,137,13,14,17,545,59,71,130,44,0,35,1,0,24,0.44,0.29,0.54,5.71,5.42,0.71,0.58,0.54,10,84.0,58,79
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Occidental,"Delgado,Megan",Megan,Delgado,G,516,"Delgado,Megan","DELGADO,MEGAN",Occidental,OXY,1165-3343,19,0,12,0,21,53,12,38,2,2,56,3,5,3,130,8,4,12,14,0,6,0,0,19,0.40,0.32,1.00,2.95,0.63,0.16,0.26,0.16,12,83.0,59,79
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Occidental,"Daggett,Makena",Makena,Daggett,F,516,"Daggett,Makena","DAGGETT,MAKENA",Occidental,OXY,1165-3505,23,1,20,0,20,56,0,0,22,18,58,2,8,5,218,19,36,55,31,0,17,0,0,23,0.36,0.00,0.82,2.52,2.39,0.22,0.35,0.09,20,82.0,60,79
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Occidental,"Spector,Lillian",Lillian,Spector,F,516,"Spector,Lillian","SPECTOR,LILLIAN",Occidental,OXY,1165-3349,13,0,21,0,5,16,0,0,2,0,10,1,1,0,52,10,10,20,8,0,5,0,0,13,0.31,0.00,0.00,0.77,1.54,0.00,0.08,0.08,21,81.0,61,78
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Occidental,"Ikuma,Kayla",Kayla,Ikuma,G,516,"Ikuma,Kayla","IKUMA,KAYLA",Occidental,OXY,1165-3345,24,21,23,0,39,101,19,46,27,18,115,3,24,29,416,10,42,52,37,1,25,0,0,24,0.39,0.41,0.67,4.79,2.17,1.21,1.00,0.13,23,80.0,62,78
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Occidental,"Sepulveda,Cristina",Cristina,Sepulveda,G,516,"Sepulveda,Cristina","SEPULVEDA,CRISTINA",Occidental,OXY,1165-3347,10,0,30,0,7,27,3,11,2,2,19,0,5,7,63,0,3,3,3,0,1,0,0,10,0.26,0.27,1.00,1.90,0.30,0.70,0.50,0.00,30,79.0,63,78
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Occidental,"Yasukochi,Paige",Paige,Yasukochi,G,516,"Yasukochi,Paige","YASUKOCHI,PAIGE",Occidental,OXY,1165-3074,24,24,35,0,139,310,18,63,50,42,338,24,29,53,800,34,97,131,46,0,53,1,0,24,0.45,0.29,0.84,14.08,5.46,2.21,1.21,1.00,35,78.0,64,77
2025-26,wbball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Occidental,"Seshiki,Morgan",Morgan,Seshiki,G,516,"Seshiki,Morgan","SESHIKI,MORGAN",Occidental,OXY,1165-3348,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,02,77.0,65,77
