season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,avg_points_game,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,goal_stats,penalty_stats,misc_stats,shot_stats,composite_score,global_rank,rating
2025-26,wlax,Empire 8 (E8),e8,Hartwick,Kristen Vaccarelli,Kristen,Vaccarelli,,273,Kristen Vaccarelli,"VACCARELLI,KRISTEN",VACCARELLIKRISTENHARTWICK,16,16,,,Hartwick,HARTWICK,0,0,10,0,0,0,2,46,2,14,3,0,0,0,5,3,0,0,0,0,0,0,0,0,50,75,35,27,969:00,2,0,1.000,,116,140,22,89,21,68,.829,5.56,,,,,,,,,,,,,,,,,,,15.589449823799965,1,99
2025-26,wlax,Empire 8 (E8),e8,Nazareth,Sophia Scialdone,Sophia,Scialdone,,461,Sophia Scialdone,"SCIALDONE,SOPHIA",SCIALDONESOPHIANAZARETH,19,19,,,Nazareth,NAZARETH,0,0,14,0,0,1,1,42,0,2,3,0,0,0,6,1,0,0,0,0,0,0,0,0,17,39,30,11,1134:00,119,0,1.000,,88,135,25,93,38,55,.652,4.89,,,,,,,,,,,,,,,,,,,13.531255098719942,2,99
2025-26,wlax,Empire 8 (E8),e8,Geneseo,"Brown, Maddie",Maddie,Brown,,247,"Brown, Maddie","BROWN,MADDIE",BROWNMADDIEGEN,19,19,,,Geneseo,GEN,0,0,6,0,0,0,3,13,1,8,3,0,0,0,3,3,0,0,0,0,0,0,0,0,12,3,25,2,1140:00,0,0,1.000,,55,69,7,93,56,37,.797,4.89,,,,,,,,,,,,,,,,,,,13.135071383337818,3,99
2025-26,wlax,Empire 8 (E8),e8,St. John Fisher,Sydney Carpenter,Sydney,Carpenter,,601,Sydney Carpenter,"CARPENTER,SYDNEY",CARPENTERSYDNEYST. JOHN,16,16,,,St. John Fisher,ST. JOHN,0,0,9,0,0,0,1,21,1,3,5,0,0,0,1,1,0,0,1,0,0,0,0,0,33,78,24,21,960:00,8,0,1.000,,50,64,11,74,36,38,.781,4.63,,,,,,,,,,,,,,,,,,,12.443688559437387,4,98
2025-26,wlax,Empire 8 (E8),e8,Alfred,Amelia Booth,Amelia,Booth,,18,Amelia Booth,"BOOTH,AMELIA",BOOTHAMELIAALFRED,16,16,,,Alfred,ALFRED,0,0,12,0,0,0,4,43,2,6,2,0,0,0,3,3,0,1,0,0,0,0,12,6,40,111,39,14,963:00,51,18,1.000,,96,138,19,76,18,58,.696,4.75,,,,,,,,,,,,,,,,,,,11.997780067073634,5,98
2025-26,wlax,Empire 8 (E8),e8,Hartwick,Katrina Marten,Katrina,Marten,,273,Katrina Marten,"MARTEN,KATRINA",MARTENKATRINAHARTWICK,16,16,,,Hartwick,HARTWICK,0,0,1,0,0,0,0,10,2,2,0,0,0,0,6,1,0,0,0,0,0,0,0,0,21,0,39,17,969:00,2,0,1.000,,24,31,6,65,52,13,.774,4.06,,,,,,,,,,,,,,,,,,,10.652966443720617,6,98
2025-26,wlax,Empire 8 (E8),e8,Geneseo,"Mahoney, Rosemary",Rosemary,Mahoney,,247,"Mahoney, Rosemary","MAHONEY,ROSEMARY",MAHONEYROSEMARYGEN,18,18,,,Geneseo,GEN,0,0,5,0,0,0,3,24,1,3,1,0,0,0,7,1,0,0,0,0,0,0,0,0,25,14,26,17,1080:00,0,0,1.000,,57,89,8,68,30,38,.640,3.78,,,,,,,,,,,,,,,,,,,10.586769060782679,7,97
2025-26,wlax,Empire 8 (E8),e8,Brockport,Alayna Foos,Alayna,Foos,,78,Alayna Foos,"FOOS,ALAYNA",FOOSALAYNABROCKPOR,18,18,,,Brockport,BROCKPOR,0,0,19,0,0,0,1,40,1,5,1,0,0,0,4,0,0,1,0,0,0,0,0,0,16,2,33,13,955:00,153,0,1.000,,79,110,36,74,23,51,.718,4.11,,,,,,,,,,,,,,,,,,,10.374374933117775,8,97
2025-26,wlax,Empire 8 (E8),e8,St. John Fisher,Chelsea Lopata,Chelsea,Lopata,,601,Chelsea Lopata,"LOPATA,CHELSEA",LOPATACHELSEAST. JOHN,19,1,,,St. John Fisher,ST. JOHN,0,0,2,0,0,0,1,14,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,24,16,25,7,87:00,8,0,1.000,,40,45,5,68,43,25,.889,3.58,,,,,,,,,,,,,,,,,,,10.181998329038896,9,97
2025-26,wlax,Empire 8 (E8),e8,Nazareth,Katherine McPeak,Katherine,McPeak,,461,Katherine McPeak,"MCPEAK,KATHERINE",MCPEAKKATHERINENAZARETH,19,18,,,Nazareth,NAZARETH,0,0,0,0,0,0,1,4,0,6,4,0,0,0,2,4,0,0,0,0,0,0,0,0,55,50,27,25,1074:00,119,0,1.000,,46,59,4,49,18,31,.780,2.58,,,,,,,,,,,,,,,,,,,9.83787269142052,10,96
