conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wvball,Gallaudet University,"Gamble, Ella",0,,2,105,88,.282,170,10,58,1101,11,2660,0,109,59,523,0,0,2,2,181,40,2,36,4,189,3,0.55,10.49,1.72,0.38,1.04,1.80
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wvball,Gallaudet University,"Weiss, Hannah",0,,8,48,36,.112,116,24,37,3,0,34,0,9,19,106,0,0,3,0,77,9,2,9,0,50.5,0,0.77,0.06,1.60,0.19,0.19,1.05
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wvball,Gallaudet University,"Worley, Brielle",0,,14,105,88,.320,1201,125,509,10,1,87,0,52,44,434,0,0,487,47,274,31,0,23,8,580.5,0,4.85,0.10,2.61,0.30,0.50,5.53
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wvball,Gallaudet University,"Hicks, Nicole",0,,16,104,0,.056,36,0,2,67,0,251,0,46,58,400,0,0,515,58,426,0,0,0,0,48,0,0.02,0.64,4.10,0.00,0.44,0.46
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wvball,Gallaudet University,"Lummer, Citrine",0,,11,105,88,.228,808,101,285,47,3,163,0,45,49,363,0,0,611,48,379,29,3,24,5,347,0,2.71,0.45,3.61,0.28,0.43,3.30
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wvball,Gallaudet University,"Zarembka, Jada",0,,5,104,88,.316,632,90,290,10,0,51,0,34,41,331,0,0,6,0,194,61,6,50,11,360,1,2.79,0.10,1.87,0.59,0.33,3.46
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wvball,Gallaudet University,"Broadnax, Candace",0,,20,87,73,.344,180,23,85,1,1,17,0,0,0,2,0,0,2,1,19,58,3,46,12,120,0,0.98,0.01,0.22,0.67,0.00,1.38
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wvball,Gallaudet University,"Kirlis, Faith",0,,1,7,0,.000,0,0,0,0,0,1,0,3,3,12,0,0,2,1,2,0,0,0,0,3,0,0.00,0.00,0.29,0.00,0.43,0.43
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wvball,Gallaudet University,"Wheeler, Gianna",0,,7,3,0,.333,9,1,4,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,4,0,1.33,0.00,0.33,0.00,0.00,1.33
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wvball,Gallaudet University,"King, Mattea",0,,15,6,0,.222,9,1,3,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,3.5,1,0.50,0.00,0.33,0.17,0.00,0.58
