season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,goalie_stats,composite_score,global_rank,rating
2026-27,wsoc,American Rivers Conference (ARC),arc,Buena Vista,"Henricksen, Peyton",Peyton,Henricksen,,84,"Henricksen, Peyton","HENRICKSEN,PEYTON",Buena Vista,BVU,1040-6791,3,3,21,0,21,0,0,2,3,2,0,1,0,0,1.00,.67,.67,.333,.000,1,0,0,0,1,1,0,.000,0,0,0,0,.00,.00,.00,.00,0,,172:00,0,.00,.00,,,,,,,,,,,,,,,,,,4.378096860717803,13,95
2026-27,wsoc,American Rivers Conference (ARC),arc,Buena Vista,"Kaloala-Maruquin, Alohilani",Alohilani,Kaloala-Maruquin,,84,"Kaloala-Maruquin, Alohilani","KALOALA-MARUQUIN,ALOHILANI",Buena Vista,BVU,1040-7094,3,3,8,0,8,0,0,2,4,2,0,1,0,0,1.33,.67,.67,.333,.000,1,0,0,0,1,1,0,.000,1,0,0,0,.33,.00,.00,.00,0,,126:00,0,.00,.00,,,,,,,,,,,,,,,,,,4.378096860717803,14,95
2026-27,wsoc,American Rivers Conference (ARC),arc,Loras,"Gasmann, Gracie",Gracie,Gasmann,,364,"Gasmann, Gracie","GASMANN,GRACIE",Loras,LOR,1045-4225,1,1,27,0,27,0,0,1,2,2,0,1,0,0,2.00,1.00,2.00,1.000,.000,0,1,0,0,0,1,0,.000,2,0,0,0,2.00,.00,.00,.00,0,,31:00,0,.00,.00,,,,,,,,,,,,,,,,,,3.9616224841932746,15,95
2026-27,wsoc,American Rivers Conference (ARC),arc,Nebraska Wesleyan,"Parker, Emma",Emma,Parker,,462,"Parker, Emma","PARKER,EMMA",Nebraska Wesleyan,NWU,885-3398,3,3,17,0,17,0,0,1,2,2,0,1,0,0,.67,.33,.67,.333,.000,0,0,0,0,0,0,1,.333,2,0,0,0,.67,.00,.00,.00,0,,240:00,0,.00,.00,,,,,,,,,,,,,,,,,,3.9616224841932746,16,94
2026-27,wsoc,American Rivers Conference (ARC),arc,Coe,"Schweiger, Maya",Maya,Schweiger,,150,"Schweiger, Maya","SCHWEIGER,MAYA",Coe,COE,1042-6412,3,3,29,0,29,0,0,1,1,2,0,1,0,0,.33,.33,.67,.333,.000,0,0,0,0,1,0,1,.333,0,0,0,0,.00,.00,.00,.00,0,,259:00,0,.00,.00,,,,,,,,,,,,,,,,,,3.9616224841932746,17,94
2026-27,wsoc,American Rivers Conference (ARC),arc,Coe,"Snyder, Dessa",Dessa,Snyder,,150,"Snyder, Dessa","SNYDER,DESSA",Coe,COE,1042-6750,3,3,10,0,10,0,0,1,3,2,0,1,0,0,1.00,.33,.67,.333,.000,0,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,230:00,0,.00,.00,,,,,,,,,,,,,,,,,,3.9616224841932746,18,94
2026-27,wsoc,American Rivers Conference (ARC),arc,Wartburg,"Streeper, Zaley",Zaley,Streeper,,750,"Streeper, Zaley","STREEPER,ZALEY",Wartburg,WAR,1048-6180,2,1,16,0,16,0,0,1,2,2,0,1,0,0,1.00,.50,1.00,.500,.000,0,0,0,0,1,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,98:00,0,.00,.00,,,,,,,,,,,,,,,,,,3.9616224841932746,19,94
2026-27,wsoc,American Rivers Conference (ARC),arc,Univ. of Dubuque,"Thompson, Sarah",Sarah,Thompson,,192,"Thompson, Sarah","THOMPSON,SARAH",Univ. of Dubuque,DUB,1044-2222,1,1,33,0,33,0,0,1,1,2,0,1,0,0,1.00,1.00,2.00,1.000,.000,0,0,0,0,1,0,1,1.000,0,0,0,0,.00,.00,.00,.00,0,,87:00,0,.00,.00,,,,,,,,,,,,,,,,,,3.9616224841932746,20,93
2026-27,wsoc,American Rivers Conference (ARC),arc,Central,"Torres, Jordan",Jordan,Torres,,126,"Torres, Jordan","TORRES,JORDAN",Central,CEN,1041-3373,2,0,4,0,4,0,0,1,1,2,0,1,0,0,.50,.50,1.00,.500,.000,0,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,37:00,0,.00,.00,,,,,,,,,,,,,,,,,,3.9616224841932746,21,93
2026-27,wsoc,American Rivers Conference (ARC),arc,Univ. of Dubuque,"Hortillosa, Ava",Ava,Hortillosa,,192,"Hortillosa, Ava","HORTILLOSA,AVA",Univ. of Dubuque,DUB,1044-2216,3,3,8,0,8,0,0,2,3,1,1,0,2,0,1.00,.67,.33,.000,.333,2,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,252:00,0,.00,.00,,,,,,,,,,,,,,,,,,3.8024120744799927,22,93
2026-27,wsoc,American Rivers Conference (ARC),arc,Central,"Klosterman, Emma",Emma,Klosterman,,126,"Klosterman, Emma","KLOSTERMAN,EMMA",Central,CEN,1041-2755,3,0,9,0,9,0,0,2,6,1,1,0,0,0,2.00,.67,.33,.000,.333,2,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,79:00,0,.00,.00,,,,,,,,,,,,,,,,,,3.8024120744799927,23,93
2026-27,wsoc,American Rivers Conference (ARC),arc,Univ. of Dubuque,"Richey, Taryn",Taryn,Richey,,192,"Richey, Taryn","RICHEY,TARYN",Univ. of Dubuque,DUB,1044-1937,3,3,14,0,14,0,0,2,2,1,1,0,0,0,.67,.67,.33,.000,.333,2,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,170:00,0,.00,.00,,,,,,,,,,,,,,,,,,3.8024120744799927,24,93
2026-27,wsoc,American Rivers Conference (ARC),arc,Central,"Duffy, Kelley",Kelley,Duffy,,126,"Duffy, Kelley","DUFFY,KELLEY",Central,CEN,1041-2753,3,0,25,0,25,0,0,1,2,1,1,0,0,0,.67,.33,.33,.000,.333,1,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,97:00,0,.00,.00,,,,,,,,,,,,,,,,,,3.3859376979554647,25,92
2026-27,wsoc,American Rivers Conference (ARC),arc,Central,"Mendlik, Rachel",Rachel,Mendlik,,126,"Mendlik, Rachel","MENDLIK,RACHEL",Central,CEN,1041-2756,3,3,26,0,26,0,0,1,3,1,1,0,0,0,1.00,.33,.33,.000,.333,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,124:00,0,.00,.00,,,,,,,,,,,,,,,,,,3.3859376979554647,26,92
2026-27,wsoc,American Rivers Conference (ARC),arc,Central,"Acton, Bailey",Bailey,Acton,,126,"Acton, Bailey","ACTON,BAILEY",Central,CEN,1041-2747,3,3,14,0,14,0,0,0,0,1,1,0,0,0,.00,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,172:00,0,.00,.00,,,,,,,,,,,,,,,,,,2.9694633214309367,27,92
2026-27,wsoc,American Rivers Conference (ARC),arc,Univ. of Dubuque,"Iller, Samantha",Samantha,Iller,,192,"Iller, Samantha","ILLER,SAMANTHA",Univ. of Dubuque,DUB,1044-2218,2,0,23,0,23,0,0,0,0,1,1,0,0,0,.00,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,54:00,0,.00,.00,,,,,,,,,,,,,,,,,,2.9694633214309367,28,92
2026-27,wsoc,American Rivers Conference (ARC),arc,Loras,"Simonini, Izzy",Izzy,Simonini,,364,"Simonini, Izzy","SIMONINI,IZZY",Loras,LOR,1045-4394,1,0,15,0,15,0,0,0,0,1,1,0,0,0,.00,.00,1.00,.000,1.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,35:00,0,.00,.00,,,,,,,,,,,,,,,,,,2.9694633214309367,29,92
2026-27,wsoc,American Rivers Conference (ARC),arc,Nebraska Wesleyan,"Castaneda, Nella",Nella,Castaneda,,462,"Castaneda, Nella","CASTANEDA,NELLA",Nebraska Wesleyan,NWU,885-3241,3,3,12,0,12,0,0,5,8,0,0,0,0,0,2.67,1.67,.00,.000,.000,5,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,182:00,0,.00,.00,,,,,,,,,,,,,,,,,,0.8884374390152515,30,91
2026-27,wsoc,American Rivers Conference (ARC),arc,Coe,"Orendorff, Khloe",Khloe,Orendorff,,150,"Orendorff, Khloe","ORENDORFF,KHLOE",Coe,COE,1042-6749,1,0,1,0,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,08:00,0,.00,.00,3,0,0,0,0,1.000,0.00,2,0,08:10,0,1,.00,1.000,.000,2.00,,0.608900521978944,31,91
2026-27,wsoc,American Rivers Conference (ARC),arc,Central,"Baker, Finley",Finley,Baker,,126,"Baker, Finley","BAKER,FINLEY",Central,CEN,1041-3364,3,0,11,0,11,0,0,4,6,0,0,0,0,0,2.00,1.33,.00,.000,.000,4,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,141:00,0,.00,.00,,,,,,,,,,,,,,,,,,0.4719630624907233,32,91
2026-27,wsoc,American Rivers Conference (ARC),arc,Nebraska Wesleyan,"Berlin, Avah",Avah,Berlin,,462,"Berlin, Avah","BERLIN,AVAH",Nebraska Wesleyan,NWU,885-4048,3,0,5,0,5,0,0,4,5,0,0,0,0,0,1.67,1.33,.00,.000,.000,4,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,113:00,0,.00,.00,,,,,,,,,,,,,,,,,,0.4719630624907233,33,91
2026-27,wsoc,American Rivers Conference (ARC),arc,Central,"Brown, Katy",Katy,Brown,,126,"Brown, Katy","BROWN,KATY",Central,CEN,1041-2491,3,3,18,0,18,0,0,3,3,0,0,0,0,0,1.00,1.00,.00,.000,.000,3,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,174:00,0,.00,.00,,,,,,,,,,,,,,,,,,0.05548868596619527,34,90
2026-27,wsoc,American Rivers Conference (ARC),arc,Nebraska Wesleyan,"Daffer, Shelbee",Shelbee,Daffer,,462,"Daffer, Shelbee","DAFFER,SHELBEE",Nebraska Wesleyan,NWU,885-4050,3,2,8,0,8,0,0,3,6,0,0,0,0,0,2.00,1.00,.00,.000,.000,3,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,192:00,0,.00,.00,,,,,,,,,,,,,,,,,,0.05548868596619527,35,90
2026-27,wsoc,American Rivers Conference (ARC),arc,Coe,"Hurtig, Sarenna",Sarenna,Hurtig,,150,"Hurtig, Sarenna","HURTIG,SARENNA",Coe,COE,1042-7334,3,3,9,0,9,0,0,3,4,0,0,0,0,0,1.33,1.00,.00,.000,.000,3,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,199:00,0,.00,.00,,,,,,,,,,,,,,,,,,0.05548868596619527,36,90
2026-27,wsoc,American Rivers Conference (ARC),arc,Wartburg,"Poppen, Tessa",Tessa,Poppen,,750,"Poppen, Tessa","POPPEN,TESSA",Wartburg,WAR,1048-6169,2,2,10,0,10,0,0,3,3,0,0,0,0,0,1.50,1.50,.00,.000,.000,3,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,180:00,0,.00,.00,,,,,,,,,,,,,,,,,,0.05548868596619527,37,90
2026-27,wsoc,American Rivers Conference (ARC),arc,Loras,"Stubbendick, Allie",Allie,Stubbendick,,364,"Stubbendick, Allie","STUBBENDICK,ALLIE",Loras,LOR,1045-3970,1,0,30,0,30,0,0,3,4,0,0,0,0,0,4.00,3.00,.00,.000,.000,3,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,33:00,0,.00,.00,,,,,,,,,,,,,,,,,,0.05548868596619527,38,90
2026-27,wsoc,American Rivers Conference (ARC),arc,Univ. of Dubuque,"Swenson, Bree",Bree,Swenson,,192,"Swenson, Bree","SWENSON,BREE",Univ. of Dubuque,DUB,1044-1965,3,3,25,0,25,0,0,3,6,0,0,0,0,0,2.00,1.00,.00,.000,.000,3,0,0,0,0,0,0,.000,3,0,0,0,1.00,.00,.00,.00,0,,259:00,0,.00,.00,,,,,,,,,,,,,,,,,,0.05548868596619527,39,89
2026-27,wsoc,American Rivers Conference (ARC),arc,Nebraska Wesleyan,"Hofstetter, Cassidy",Cassidy,Hofstetter,,462,"Hofstetter, Cassidy","HOFSTETTER,CASSIDY",Nebraska Wesleyan,NWU,885-4056,3,2,1,0,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,179:00,0,.00,.00,21,1,1,1,0,.882,1.00,15,2,180:00,2,3,.67,0.882,.000,5.00,,0.023252150242949132,40,89
2026-27,wsoc,American Rivers Conference (ARC),arc,Coe,"Boche, Danielle",Danielle,Boche,,150,"Boche, Danielle","BOCHE,DANIELLE",Coe,COE,1042-7045,3,2,15,0,15,0,0,2,2,0,0,0,0,0,.67,.67,.00,.000,.000,2,0,0,0,0,0,0,.000,4,0,0,0,1.33,.00,.00,.00,0,,219:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.36098569055833285,41,89
2026-27,wsoc,American Rivers Conference (ARC),arc,Buena Vista,"Brunell, Lindsey",Lindsey,Brunell,,84,"Brunell, Lindsey","BRUNELL,LINDSEY",Buena Vista,BVU,1040-7089,3,1,13,0,13,0,0,2,5,0,0,0,0,0,1.67,.67,.00,.000,.000,2,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,150:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.36098569055833285,42,89
2026-27,wsoc,American Rivers Conference (ARC),arc,Nebraska Wesleyan,"Hike, Averie",Averie,Hike,,462,"Hike, Averie","HIKE,AVERIE",Nebraska Wesleyan,NWU,885-3132,1,1,23,0,23,0,0,2,3,0,0,0,0,0,3.00,2.00,.00,.000,.000,2,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,71:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.36098569055833285,43,89
2026-27,wsoc,American Rivers Conference (ARC),arc,Coe,"Ireland, Kylie",Kylie,Ireland,,150,"Ireland, Kylie","IRELAND,KYLIE",Coe,COE,1042-7048,3,0,22,0,22,0,0,2,2,0,0,0,0,0,.67,.67,.00,.000,.000,2,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,163:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.36098569055833285,44,88
2026-27,wsoc,American Rivers Conference (ARC),arc,Coe,"Meiners, Chloe",Chloe,Meiners,,150,"Meiners, Chloe","MEINERS,CHLOE",Coe,COE,1042-7337,3,2,25,0,25,0,0,2,2,0,0,0,0,0,.67,.67,.00,.000,.000,2,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,161:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.36098569055833285,45,88
2026-27,wsoc,American Rivers Conference (ARC),arc,Central,"Rustad, Rylee",Rylee,Rustad,,126,"Rustad, Rylee","RUSTAD,RYLEE",Central,CEN,1041-3047,2,2,30,0,30,0,0,2,3,0,0,0,0,0,1.50,1.00,.00,.000,.000,2,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,74:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.36098569055833285,46,88
2026-27,wsoc,American Rivers Conference (ARC),arc,Wartburg,"Turner, Ella",Ella,Turner,,750,"Turner, Ella","TURNER,ELLA",Wartburg,WAR,1048-6181,2,2,4,0,4,0,0,2,2,0,0,0,0,0,1.00,1.00,.00,.000,.000,2,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,150:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.36098569055833285,47,88
2026-27,wsoc,American Rivers Conference (ARC),arc,Univ. of Dubuque,"Jurgens, Samantha",Samantha,Jurgens,,192,"Jurgens, Samantha","JURGENS,SAMANTHA",Univ. of Dubuque,DUB,1044-1950,3,3,98,0,98,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,270:00,0,.00,.00,48,1,1,1,2,.800,1.67,20,5,270:00,3,3,1.67,0.800,.667,6.67,,-0.3763501975219665,48,87
2026-27,wsoc,American Rivers Conference (ARC),arc,Buena Vista,"Jaroch, Maia",Maia,Jaroch,,84,"Jaroch, Maia","JAROCH,MAIA",Buena Vista,BVU,1040-6670,3,3,25,0,25,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,172:00,0,.00,.00,18,1,1,0,1,.786,1.58,11,3,171:55,3,3,1.00,0.786,.333,3.67,,-0.38408594299031956,49,87
2026-27,wsoc,American Rivers Conference (ARC),arc,Wartburg,"Jensen, Tulla",Tulla,Jensen,,750,"Jensen, Tulla","JENSEN,TULLA",Wartburg,WAR,1048-5471,2,2,0,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,180:00,0,.00,.00,27,1,1,0,0,.769,1.50,10,3,180:00,2,2,1.50,0.769,.000,5.00,,-0.40214641994381317,50,87
2026-27,wsoc,American Rivers Conference (ARC),arc,Nebraska Wesleyan,"Abeyta, Emily",Emily,Abeyta,,462,"Abeyta, Emily","ABEYTA,EMILY",Nebraska Wesleyan,NWU,885-3823,1,1,12,0,12,0,0,1,3,0,0,0,0,0,3.00,1.00,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,85:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7774600670828609,51,87
2026-27,wsoc,American Rivers Conference (ARC),arc,Buena Vista,"Becker, Sienna",Sienna,Becker,,84,"Becker, Sienna","BECKER,SIENNA",Buena Vista,BVU,1040-6665,3,0,14,0,14,0,0,1,1,0,0,0,0,0,.33,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,83:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7774600670828609,52,87
2026-27,wsoc,American Rivers Conference (ARC),arc,Central,"Eighmy, Piper",Piper,Eighmy,,126,"Eighmy, Piper","EIGHMY,PIPER",Central,CEN,1041-2493,3,3,6,0,6,0,0,1,4,0,0,0,0,0,1.33,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,165:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7774600670828609,53,86
2026-27,wsoc,American Rivers Conference (ARC),arc,Nebraska Wesleyan,"Forehand, Faith",Faith,Forehand,,462,"Forehand, Faith","FOREHAND,FAITH",Nebraska Wesleyan,NWU,885-3126,3,2,6,0,6,0,0,1,1,0,0,0,0,0,.33,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,118:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7774600670828609,54,86
2026-27,wsoc,American Rivers Conference (ARC),arc,Loras,"Frost, Lauren",Lauren,Frost,,364,"Frost, Lauren","FROST,LAUREN",Loras,LOR,1045-3727,1,0,6,0,6,0,0,1,3,0,0,0,0,0,3.00,1.00,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,49:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7774600670828609,55,86
