season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
2025-26,softball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,Ivy Ray,Ivy,Ray,,263,Ivy Ray,0,0GREENSBO,44,44,,,152,49,62,32,4,11,0,13,0,0,8,1,35,4,4,0,0,0,0,0,1,0,0,0.455,88,169,39,.897,.408,.579,70,2,0,0,0,0,0,0,0,72,1.000,0,.000,,13,5,51,22,"15,38",0.39,15,38,"40,81",0.49,40,81,"27,57",0.47,27,57,"4,13",0.31,4,13,0,0,0,0,"10,35","9,16","61,87",119,0,0,0,0,0,0,0,14,25,0,,Greensboro,GREENSBO,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,softball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,Raven Taylor,Raven,Taylor,,263,Raven Taylor,0,0GREENSBO,43,43,,,123,35,40,27,4,2,4,12,0,2,12,5,15,3,4,4,0,0,0,0,0,0,0,0.383,60,145,18,.833,.325,.488,91,60,11,0,0,0,0,4,0,162,.932,0,.000,,8,7,22,46,"13,38",0.34,13,38,"22,71",0.31,22,71,"16,49",0.33,16,49,"7,10",0.70,7,10,0,0,0,0,"12,28","13,22","47,84",19,0,0,0,0,0,0,0,14,24,0,,Greensboro,GREENSBO,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,softball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,Anna Frazier,Anna,Frazier,,263,Anna Frazier,0,0GREENSBO,42,42,,,132,40,46,29,12,3,1,20,0,3,9,3,18,0,1,0,0,0,0,0,0,3,0,0.445,67,156,18,1.000,.348,.508,27,60,8,0,0,17,3,1,0,95,.916,20,.850,,4,6,34,39,"12,38",0.32,12,38,"28,75",0.37,28,75,"19,49",0.39,19,49,"5,11",0.45,5,11,0,0,0,0,"14,33","11,19","41,78",126,0,0,0,0,0,0,0,9,27,0,,Greensboro,GREENSBO,0,True,83,1,16,9,5,1,4,1,0,0,83.0,47,32,32,42,11,0,0,2.70,317,382,5,14,0,1,18,0,0,21,.262,91,101,0,"2,2","2,6","1,1",0,"0,1"
2025-26,softball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,Raina Hampel,Raina,Hampel,,263,Raina Hampel,0,0GREENSBO,26,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,4,13,0,0,0,14,0,1,0,17,1.000,14,1.000,,0,0,0,0,"0,0",0,0,0,"0,0",0,0,0,"0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0",0,0,0,0,0,0,0,0,0,0,0,,Greensboro,GREENSBO,0,True,95,1,12,12,6,3,4,1,1,0,90.1,50,42,23,44,21,2,5,3.25,360,399,5,4,0,6,6,0,0,14,.264,156,68,0,"0,2","0,2","0,1",0,"0,3"
2025-26,softball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,Sydney Harris,Sydney,Harris,,263,Sydney Harris,0,0GREENSBO,21,17,,,55,7,18,8,6,0,0,6,0,0,14,0,0,0,0,1,0,0,0,1,0,2,0,0.387,24,62,0,.000,.327,.436,45,2,0,0,0,0,0,1,0,47,1.000,0,.000,,2,3,12,10,"4,19",0.21,4,19,"9,31",0.29,9,31,"6,19",0.32,6,19,"3,4",0.75,3,4,0,0,0,0,"6,12","2,1","17,35",18,0,0,0,115,0,0,0,3,18,0,,Greensboro,GREENSBO,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,softball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,Ella Ebert,Ella,Ebert,,263,Ella Ebert,0,0GREENSBO,44,44,,,138,30,51,36,13,1,4,9,0,3,7,1,4,1,1,2,0,0,0,0,0,0,0,0.414,78,153,5,.800,.370,.565,121,31,1,0,0,23,4,2,0,153,.993,27,.852,,9,6,31,43,"13,40",0.33,13,40,"26,68",0.38,26,68,"20,50",0.40,20,50,"4,9",0.44,4,9,0,0,0,0,"16,37","10,15","50,75",138,0,0,0,155,0,0,0,13,20,0,,Greensboro,GREENSBO,0,True,88,1,14,7,3,3,3,1,0,0,79.1,47,40,43,55,8,1,2,3.53,316,379,9,10,0,3,7,0,0,14,.278,88,85,0,"2,7","1,12","0,3",0,"0,7"
2025-26,softball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,Jordyn Tong,Jordyn,Tong,,263,Jordyn Tong,0,0GREENSBO,42,40,,,132,12,45,33,7,0,3,8,0,1,18,7,2,0,0,0,0,0,0,1,0,2,0,0.383,61,141,2,1.000,.341,.462,129,25,8,0,0,1,0,4,0,162,.951,1,1.000,,2,3,32,35,"15,54",0.28,15,54,"34,87",0.39,34,87,"25,59",0.42,25,59,"3,8",0.38,3,8,0,0,0,0,"8,20","6,7","46,90",271,0,0,0,24,0,0,0,9,48,0,,Greensboro,GREENSBO,0,True,5,1,0,0,0,0,0,0,0,0,1.0,4,3,0,0,2,0,0,21.00,7,9,0,0,0,0,2,0,0,0,.714,0,3,0,0,"5,7","2,3",0,"3,5"
2025-26,softball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,Kylie Nerell,Kylie,Nerell,,263,Kylie Nerell,0,0GREENSBO,23,10,,,12,6,2,0,1,0,0,0,0,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0.231,3,13,3,1.000,.167,.250,11,2,1,0,0,0,0,0,0,14,.929,0,.000,,0,1,1,5,"0,3",0,0,3,"2,7",0.29,2,7,"1,6",0.17,1,6,"1,2",0.50,1,2,0,0,0,0,"1,4",0,"3,7",0,0,0,0,103,0,0,0,0,2,0,,Greensboro,GREENSBO,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,softball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,Sophie Conger,Sophie,Conger,,263,Sophie Conger,0,0GREENSBO,27,15,,,44,14,17,13,2,1,1,7,0,0,7,2,5,4,1,1,0,0,0,0,0,0,0,0.462,24,53,9,.556,.386,.545,35,11,1,4,0,15,2,1,0,47,.979,17,.882,,1,1,11,8,"7,12",0.58,7,12,"12,25",0.48,12,25,"8,16",0.50,8,16,"1,4",0.25,1,4,0,0,0,0,"6,14","3,6","18,29",22,0,0,0,143,0,0,0,3,4,0,,Greensboro,GREENSBO,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,softball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,Olivia Hyatt,Olivia,Hyatt,,263,Olivia Hyatt,0,0GREENSBO,43,43,,,114,25,29,26,3,1,0,14,0,2,13,3,13,1,6,2,0,0,0,0,0,0,0,0.341,34,138,14,.929,.254,.298,66,65,16,0,0,0,0,3,0,147,.891,0,.000,,4,11,46,25,"8,36",0.22,8,36,"19,66",0.29,19,66,"17,50",0.34,17,50,"2,7",0.29,2,7,0,0,0,0,"3,13","13,17","55,82",28,0,0,0,13,0,0,0,18,20,0,,Greensboro,GREENSBO,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
