season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Eshw, Ashur",Ashur,Eshw,,778,"Eshw, Ashur","ESHW,ASHUR",Wheaton,WHC,687-3715,3,2,10,0,10,0,0,1,1,2,0,1,1,1,.33,.33,.67,.333,.000,0,1,0,0,0,1,0,.000,2,0,0,0,.67,.00,.00,.00,0,,167:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Kern, Jack",Jack,Kern,,778,"Kern, Jack","KERN,JACK",Wheaton,WHC,687-3350,3,2,11,0,11,0,0,1,1,1,1,0,0,0,.33,.33,.33,.000,.333,1,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,150:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Falling, Cooper",Cooper,Falling,,778,"Falling, Cooper","FALLING,COOPER",Wheaton,WHC,687-3500,3,3,12,0,12,0,0,3,6,6,0,3,0,0,2.00,1.00,2.00,1.000,.000,0,0,0,0,1,1,1,.333,3,0,1,0,1.00,.33,.00,.00,0,,210:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Johnson, Patton",Patton,Johnson,,778,"Johnson, Patton","JOHNSON,PATTON",Wheaton,WHC,687-3708,1,0,13,0,13,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,10:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"LeMoine, Hunter",Hunter,LeMoine,,778,"LeMoine, Hunter","LEMOINE,HUNTER",Wheaton,WHC,687-3885,0,0,14,0,14,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Bankston, Oliver",Oliver,Bankston,,778,"Bankston, Oliver","BANKSTON,OLIVER",Wheaton,WHC,687-3886,0,0,15,0,15,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Vander Kolk, Luke",Luke,Vander Kolk,,778,"Vander Kolk, Luke","VANDER KOLK,LUKE",Wheaton,WHC,687-3501,3,3,16,0,16,0,0,3,9,4,0,2,0,0,3.00,1.00,1.33,.667,.000,1,0,0,0,1,1,0,.000,3,0,0,0,1.00,.00,.00,.00,0,,234:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Konieczny, Chris",Chris,Konieczny,,778,"Konieczny, Chris","KONIECZNY,CHRIS",Wheaton,WHC,687-3709,2,0,18,0,18,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,26:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Rusin, Craig",Craig,Rusin,,778,"Rusin, Craig","RUSIN,CRAIG",Wheaton,WHC,687-3710,3,3,19,0,19,0,0,3,4,3,3,0,0,0,1.33,1.00,1.00,.000,1.000,3,0,0,0,0,0,0,.000,2,0,1,0,.67,.33,.00,.00,0,,219:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Gottlieb, Gavin",Gavin,Gottlieb,,778,"Gottlieb, Gavin","GOTTLIEB,GAVIN",Wheaton,WHC,687-3887,0,0,20,0,20,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Michael, Jonny",Jonny,Michael,,778,"Michael, Jonny","MICHAEL,JONNY",Wheaton,WHC,687-3349,0,0,21,0,21,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Lucas, Isaac",Isaac,Lucas,,778,"Lucas, Isaac","LUCAS,ISAAC",Wheaton,WHC,687-3712,3,2,22,0,22,0,0,4,4,2,0,1,0,0,1.33,1.33,.67,.333,.000,3,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,193:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Brown, Sam",Sam,Brown,,778,"Brown, Sam","BROWN,SAM",Wheaton,WHC,687-3713,2,0,23,0,23,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,63:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Kim, Christian",Christian,Kim,,778,"Kim, Christian","KIM,CHRISTIAN",Wheaton,WHC,687-3888,2,2,27,0,27,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,89:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Caborn, Peter",Peter,Caborn,,778,"Caborn, Peter","CABORN,PETER",Wheaton,WHC,687-3714,1,0,28,0,28,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,08:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Byrne, Ciaran",Ciaran,Byrne,,778,"Byrne, Ciaran","BYRNE,CIARAN",Wheaton,WHC,687-3923,2,0,29,0,29,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,11:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Barnett, Caleb",Caleb,Barnett,,778,"Barnett, Caleb","BARNETT,CALEB",Wheaton,WHC,687-3718,0,0,33,0,33,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Bos, Reuben",Reuben,Bos,,778,"Bos, Reuben","BOS,REUBEN",Wheaton,WHC,687-3716,2,0,34,0,34,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,38:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Luther, Noah",Noah,Luther,,778,"Luther, Noah","LUTHER,NOAH",Wheaton,WHC,687-3717,3,3,35,0,35,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,236:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Malinowski, Owen",Owen,Malinowski,,121,"Malinowski, Owen","MALINOWSKI,OWEN",Carthage,CAR,681-7098,3,3,0,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,270:00,0,.00,.00,,49,1,1,1,1,.727,2.00,16,6,270:00,3,3,2.00,0.727,.333,5.33
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Rodriguez Prada, Juan Camilo",Juan Camilo,Rodriguez Prada,,121,"Rodriguez Prada, Juan Camilo","RODRIGUEZ PRADA,JUAN CAMILO",Carthage,CAR,681-7101,0,0,1,0,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Panczuk, Wyatt",Wyatt,Panczuk,,121,"Panczuk, Wyatt","PANCZUK,WYATT",Carthage,CAR,681-7100,3,3,2,0,2,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,209:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Lewandoski, Owen",Owen,Lewandoski,,121,"Lewandoski, Owen","LEWANDOSKI,OWEN",Carthage,CAR,681-6711,3,0,3,0,3,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,72:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Naber, Ben",Ben,Naber,,121,"Naber, Ben","NABER,BEN",Carthage,CAR,681-6345,0,0,4,0,4,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Kolty, Gileroh",Gileroh,Kolty,,121,"Kolty, Gileroh","KOLTY,GILEROH",Carthage,CAR,681-7097,3,3,5,0,5,0,0,0,2,0,0,0,0,0,.67,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,4,0,0,0,1.33,.00,.00,.00,0,,164:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Ramirez, Juan",Juan,Ramirez,,121,"Ramirez, Juan","RAMIREZ,JUAN",Carthage,CAR,681-5846,3,1,6,0,6,0,0,1,2,0,0,0,0,0,.67,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,6,0,1,0,2.00,.33,.00,.00,0,,112:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Riano, Samuel",Samuel,Riano,,121,"Riano, Samuel","RIANO,SAMUEL",Carthage,CAR,681-5856,0,0,7,0,7,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Mok, Jordan",Jordan,Mok,,121,"Mok, Jordan","MOK,JORDAN",Carthage,CAR,681-6339,3,3,8,0,8,0,0,1,3,1,1,0,0,0,1.00,.33,.33,.000,.333,1,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,259:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Hansen, Emmitt",Emmitt,Hansen,,121,"Hansen, Emmitt","HANSEN,EMMITT",Carthage,CAR,681-5852,3,0,9,0,9,0,0,1,4,0,0,0,0,0,1.33,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,146:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Schoffstall, Eli",Eli,Schoffstall,,121,"Schoffstall, Eli","SCHOFFSTALL,ELI",Carthage,CAR,681-5690,3,3,10,0,10,0,0,3,8,0,0,0,0,0,2.67,1.00,.00,.000,.000,3,0,0,0,0,0,0,.000,4,0,0,0,1.33,.00,.00,.00,0,,177:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Valle, Dennis",Dennis,Valle,,121,"Valle, Dennis","VALLE,DENNIS",Carthage,CAR,681-5858,3,3,11,0,11,0,0,2,3,2,0,1,0,0,1.00,.67,.67,.333,.000,1,0,0,0,0,0,0,.000,9,0,1,0,3.00,.33,.00,.00,0,,187:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Gadalinski, Dominic",Dominic,Gadalinski,,121,"Gadalinski, Dominic","GADALINSKI,DOMINIC",Carthage,CAR,681-5849,3,3,12,0,12,0,0,4,5,6,2,2,0,0,1.67,1.33,2.00,.667,.667,2,0,0,0,0,1,0,.000,3,0,1,0,1.00,.33,.00,.00,0,,194:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Mayer, Neil",Neil,Mayer,,121,"Mayer, Neil","MAYER,NEIL",Carthage,CAR,681-7099,3,0,13,0,13,0,0,1,3,3,1,1,0,0,1.00,.33,1.00,.333,.333,0,1,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,85:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Miceli, Theron",Theron,Miceli,,121,"Miceli, Theron","MICELI,THERON",Carthage,CAR,681-6693,3,2,14,0,14,0,0,2,2,5,1,2,0,0,.67,.67,1.67,.667,.333,0,0,0,0,1,0,1,.333,1,0,0,0,.33,.00,.00,.00,0,,120:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Sarazin, Kevin",Kevin,Sarazin,,121,"Sarazin, Kevin","SARAZIN,KEVIN",Carthage,CAR,681-6054,3,3,15,0,15,0,0,1,2,2,0,1,0,0,.67,.33,.67,.333,.000,0,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,270:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Vivar, Christian",Christian,Vivar,,121,"Vivar, Christian","VIVAR,CHRISTIAN",Carthage,CAR,681-5974,0,0,16,0,16,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Atanassov, Adrian",Adrian,Atanassov,,121,"Atanassov, Adrian","ATANASSOV,ADRIAN",Carthage,CAR,681-6348,3,3,17,0,17,0,0,0,2,0,0,0,0,0,.67,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,1,0,.67,.33,.00,.00,0,,199:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Simeck, Axel",Axel,Simeck,,121,"Simeck, Axel","SIMECK,AXEL",Carthage,CAR,681-7102,3,3,18,0,18,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,1,0,.33,.33,.00,.00,0,,267:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Moncau, Alex",Alex,Moncau,,121,"Moncau, Alex","MONCAU,ALEX",Carthage,CAR,681-6474,0,0,19,0,19,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Ludwig, Jacob",Jacob,Ludwig,,121,"Ludwig, Jacob","LUDWIG,JACOB",Carthage,CAR,681-6696,3,0,20,0,20,0,0,0,1,0,0,0,0,0,.33,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,55:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Pizzo, Gabriel",Gabriel,Pizzo,,121,"Pizzo, Gabriel","PIZZO,GABRIEL",Carthage,CAR,681-6699,3,0,21,0,21,0,0,1,1,1,1,0,0,0,.33,.33,.33,.000,.333,1,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,69:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Hagen, Dane",Dane,Hagen,,121,"Hagen, Dane","HAGEN,DANE",Carthage,CAR,681-5985,1,0,22,0,22,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,01:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Flora, Riley",Riley,Flora,,121,"Flora, Riley","FLORA,RILEY",Carthage,CAR,681-6357,0,0,23,0,23,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Hickman, Cameron",Cameron,Hickman,,121,"Hickman, Cameron","HICKMAN,CAMERON",Carthage,CAR,681-7095,0,0,24,0,24,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Erwin, Izzy",Izzy,Erwin,,121,"Erwin, Izzy","ERWIN,IZZY",Carthage,CAR,681-6344,0,0,25,0,25,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Endres, Josh",Josh,Endres,,121,"Endres, Josh","ENDRES,JOSH",Carthage,CAR,681-6710,0,0,26,0,26,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Sanchez, Erik",Erik,Sanchez,,121,"Sanchez, Erik","SANCHEZ,ERIK",Carthage,CAR,681-6697,1,0,27,0,27,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,01:00,0,.00,.00,,,,,,,,,,,,,,,,,
