season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,stats_stats_field_goals_made,stats_stats_field_goals_attempted,stats_stats_three_points_made,stats_stats_three_points_attempted,stats_stats_free_throws_attempted,stats_stats_free_throws_made,stats_stats_points_scored,stats_stats_blocked_shots,stats_stats_steals,stats_stats_assists,stats_stats_minutes_played,stats_stats_offensive_rebounds,stats_stats_defensive_rebounds,stats_stats_total_rebounds,stats_stats_personal_fouls,stats_stats_technical_fouls,stats_stats_turnovers,stats_stats_disqualifications,stats_stats_deadballs,stats_stats_games_played,stats_stats_field_goals_pct,stats_stats_three_points_pct,stats_stats_free_throws_pct,stats_stats_points_per_game,stats_stats_rebounds_per_game,stats_stats_assists_per_game,stats_stats_steals_per_game,stats_stats_blocked_shots_per_game,code
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,St. Mary's (Md.),Olivia Liszt,Olivia,Liszt,*,611,Olivia Liszt,"LISZT,OLIVIA",St. Mary's (Md.),ST. MARY,659-3780,26,26,15,0,146,306,43,122,50,41,376,12,55,45,746,46,78,124,58,0,27,0,0,26,0.48,0.35,0.82,14.46,4.77,1.73,2.12,0.46,15
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,St. Mary's (Md.),Keira Mason,Keira,Mason,*,611,Keira Mason,"MASON,KEIRA",St. Mary's (Md.),ST. MARY,659-3925,29,4,21,0,134,290,0,0,141,98,366,24,56,46,659,91,132,223,94,3,98,8,0,29,0.46,0.00,0.70,12.62,7.69,1.59,1.93,0.83,21
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,St. Mary's (Md.),Josey Cook,Josey,Cook,0,611,Josey Cook,"COOK,JOSEY",St. Mary's (Md.),ST. MARY,659-3943,3,0,22,0,0,2,0,0,0,0,0,0,0,0,6,0,1,1,1,0,0,0,0,3,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,22
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,St. Mary's (Md.),Marley Saunders,Marley,Saunders,*,611,Marley Saunders,"SAUNDERS,MARLEY",St. Mary's (Md.),ST. MARY,659-3781,24,11,23,0,31,130,20,96,24,16,98,2,29,25,358,13,30,43,44,0,15,0,0,24,0.24,0.21,0.67,4.08,1.79,1.04,1.21,0.08,23
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,St. Mary's (Md.),Emma Fonke,Emma,Fonke,0,611,Emma Fonke,"FONKE,EMMA",St. Mary's (Md.),ST. MARY,659-4095,15,0,33,0,3,13,0,0,6,3,9,1,2,1,64,3,9,12,7,0,5,0,0,15,0.23,0.00,0.50,0.60,0.80,0.07,0.13,0.07,33
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,St. Mary's (Md.),Samantha Miller,Samantha,Miller,0,611,Samantha Miller,"MILLER,SAMANTHA",St. Mary's (Md.),ST. MARY,659-3926,8,0,35,0,5,16,2,5,2,1,13,2,3,4,71,4,6,10,5,0,4,0,0,8,0.31,0.40,0.50,1.63,1.25,0.50,0.38,0.25,35
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn State Abington,"Washington,Tarianda",Tarianda,Washington,F,30114,"Washington,Tarianda","WASHINGTON,TARIANDA",Penn State Abington,PSA,2032-1725,27,20,00,0,80,179,0,4,74,37,197,11,39,14,549,123,96,219,67,0,30,2,0,27,0.45,0.00,0.50,7.30,8.11,0.52,1.44,0.41,00
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn State Abington,"Batts,Tramiya",Tramiya,Batts,F,30114,"Batts,Tramiya","BATTS,TRAMIYA",Penn State Abington,PSA,2032-1854,25,1,02,0,25,84,0,14,24,10,60,2,16,6,358,30,30,60,35,1,23,1,0,25,0.30,0.00,0.42,2.40,2.40,0.24,0.64,0.08,02
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn State Abington,"Hackney,Amirah",Amirah,Hackney,G,30114,"Hackney,Amirah","HACKNEY,AMIRAH",Penn State Abington,PSA,2032-1577,28,25,05,0,188,493,52,193,111,62,490,22,76,57,849,45,118,163,76,2,80,0,0,28,0.38,0.27,0.56,17.50,5.82,2.04,2.71,0.79,05
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn State Abington,"Reid,Amina",Amina,Reid,G,30114,"Reid,Amina","REID,AMINA",Penn State Abington,PSA,2032-1578,28,26,11,0,111,311,28,127,55,33,283,5,97,147,878,34,77,111,81,5,122,1,0,28,0.36,0.22,0.60,10.11,3.96,5.25,3.46,0.18,11
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn State Abington,"Newman,Nia",Nia,Newman,G,30114,"Newman,Nia","NEWMAN,NIA",Penn State Abington,PSA,2032-1727,28,26,12,0,118,252,30,96,62,44,310,9,60,33,811,80,121,201,57,0,53,0,0,28,0.47,0.31,0.71,11.07,7.18,1.18,2.14,0.32,12
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn State Abington,"Newman,Naila",Naila,Newman,G,30114,"Newman,Naila","NEWMAN,NAILA",Penn State Abington,PSA,2032-1730,28,27,21,0,97,243,10,48,91,58,262,1,72,109,928,56,76,132,62,0,61,0,0,28,0.40,0.21,0.64,9.36,4.71,3.89,2.57,0.04,21
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn State Abington,"Gillis,Xenia",Xenia,Gillis,F,30114,"Gillis,Xenia","GILLIS,XENIA",Penn State Abington,PSA,2032-1855,13,10,22,0,49,98,1,6,47,33,132,16,20,8,335,48,79,127,12,0,28,0,0,13,0.50,0.17,0.70,10.15,9.77,0.62,1.54,1.23,22
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn State Abington,"Reid,Layla",Layla,Reid,G,30114,"Reid,Layla","REID,LAYLA",Penn State Abington,PSA,2032-1590,11,3,24,0,29,100,4,32,31,22,84,2,15,17,278,18,24,42,41,2,32,4,0,11,0.29,0.13,0.71,7.64,3.82,1.55,1.36,0.18,24
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn State Abington,"Fabian,Gaziyah",Gaziyah,Fabian,F,30114,"Fabian,Gaziyah","FABIAN,GAZIYAH",Penn State Abington,PSA,2032-1857,15,1,44,0,6,20,0,1,17,5,17,0,3,1,109,7,21,28,27,0,11,1,0,15,0.30,0.00,0.29,1.13,1.87,0.07,0.20,0.00,44
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn State Abington,"Minor,Sereniti",Sereniti,Minor,G,30114,"Minor,Sereniti","MINOR,SERENITI",Penn State Abington,PSA,2032-1575,21,0,01,0,33,100,1,15,27,11,78,3,16,6,242,18,32,50,12,0,15,0,0,21,0.33,0.07,0.41,3.71,2.38,0.29,0.76,0.14,01
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn State Abington,"Revak,Hailey",Hailey,Revak,G,30114,"Revak,Hailey","REVAK,HAILEY",Penn State Abington,PSA,2032-1726,21,1,10,0,35,121,34,114,0,0,104,0,6,6,247,7,15,22,4,0,5,0,0,21,0.29,0.30,0.00,4.95,1.05,0.29,0.29,0.00,10
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn State Abington,"Frey,Kylie",Kylie,Frey,G,30114,"Frey,Kylie","FREY,KYLIE",Penn State Abington,PSA,2032-1576,2,0,03,0,0,4,0,4,0,0,0,0,1,1,16,0,0,0,2,0,0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,03
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn State Abington,"Allen,Makaila",Makaila,Allen,C,30114,"Allen,Makaila","ALLEN,MAKAILA",Penn State Abington,PSA,2032-1856,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Wilson College,"Soto,Kailee",Kailee,Soto,G,12973,"Soto,Kailee","SOTO,KAILEE",Wilson College,Wilson,1246-942,11,11,00,0,25,101,18,73,8,6,74,0,21,31,311,3,21,24,25,1,43,1,0,11,0.25,0.25,0.75,6.73,2.18,2.82,1.91,0.00,00
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Wilson College,"Cordell,Becca",Becca,Cordell,G,12973,"Cordell,Becca","CORDELL,BECCA",Wilson College,Wilson,1246-685,22,2,01,0,11,57,1,16,17,8,31,0,18,24,326,11,23,34,23,0,33,0,0,22,0.19,0.06,0.47,1.41,1.55,1.09,0.82,0.00,01
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Wilson College,"Torres,Jewels",Jewels,Torres,G,12973,"Torres,Jewels","TORRES,JEWELS",Wilson College,Wilson,1246-686,26,26,02,0,98,264,11,45,177,129,336,2,66,99,880,14,41,55,49,3,107,1,0,26,0.37,0.24,0.73,12.92,2.12,3.81,2.54,0.08,02
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Wilson College,"Laubach,Leah",Leah,Laubach,G,12973,"Laubach,Leah","LAUBACH,LEAH",Wilson College,Wilson,1246-936,25,24,05,0,130,321,19,72,125,78,357,9,47,58,752,73,95,168,70,0,105,1,0,25,0.40,0.26,0.62,14.28,6.72,2.32,1.88,0.36,05
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Wilson College,"Forrester,Chelcie",Chelcie,Forrester,F,12973,"Forrester,Chelcie","FORRESTER,CHELCIE",Wilson College,Wilson,1246-941,26,26,10,0,97,185,0,0,89,57,251,2,33,27,675,110,132,242,72,0,70,0,0,26,0.52,0.00,0.64,9.65,9.31,1.04,1.27,0.08,10
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Wilson College,"Black,Lae",Lae,Black,G,12973,"Black,Lae","BLACK,LAE",Wilson College,Wilson,1246-835,21,15,11,0,53,208,16,73,93,61,183,2,31,27,487,29,82,111,52,0,56,2,0,21,0.25,0.22,0.66,8.71,5.29,1.29,1.48,0.10,11
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Wilson College,"Caldwell-Degnon,Mackenzie",Mackenzie,Caldwell-Degnon,G,12973,"Caldwell-Degnon,Mackenzie","CALDWELL-DEGNON,MACKENZIE",Wilson College,Wilson,1246-837,26,18,13,0,71,172,33,91,42,26,201,8,24,20,645,35,99,134,22,0,24,0,0,26,0.41,0.36,0.62,7.73,5.15,0.77,0.92,0.31,13
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Wilson College,"Shepard,Kayla",Kayla,Shepard,F,12973,"Shepard,Kayla","SHEPARD,KAYLA",Wilson College,Wilson,1246-937,23,0,19,0,19,61,0,0,16,8,46,5,7,2,229,23,36,59,35,0,30,0,0,23,0.31,0.00,0.50,2.00,2.57,0.09,0.30,0.22,19
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Wilson College,"Irving,Chloe",Chloe,Irving,G,12973,"Irving,Chloe","IRVING,CHLOE",Wilson College,Wilson,1246-939,26,8,20,0,62,171,14,51,73,43,181,7,56,20,578,59,120,179,86,1,75,4,0,26,0.36,0.27,0.59,6.96,6.88,0.77,2.15,0.27,20
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Wilson College,"Gonzalez,Aniya",Aniya,Gonzalez,C,12973,"Gonzalez,Aniya","GONZALEZ,ANIYA",Wilson College,Wilson,1246-940,21,0,32,0,8,29,0,0,6,4,20,5,6,4,152,5,23,28,9,0,7,0,0,21,0.28,0.00,0.67,0.95,1.33,0.19,0.29,0.24,32
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Wilson College,"Campbell,Isabelle",Isabelle,Campbell,C,12973,"Campbell,Isabelle","CAMPBELL,ISABELLE",Wilson College,Wilson,1246-1060,24,0,40,0,14,44,0,0,14,6,34,3,12,4,190,26,31,57,31,0,20,0,0,24,0.32,0.00,0.43,1.42,2.38,0.17,0.50,0.13,40
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn College,Kenni Galbreath,Kenni,Galbreath,0,30190,Kenni Galbreath,"GALBREATH,KENNI",Penn College,PCT,2220-1579,27,25,00,0,41,128,20,78,35,17,119,0,31,64,758,13,58,71,28,0,39,1,0,27,0.32,0.26,0.49,4.41,2.63,2.37,1.15,0.00,00
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn College,Avery Baker,Avery,Baker,0,30190,Avery Baker,"BAKER,AVERY",Penn College,PCT,2220-1869,2,0,02,0,0,1,0,0,0,0,0,0,0,0,7,0,1,1,0,0,0,0,0,2,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,02
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn College,Hailey Theuret,Hailey,Theuret,g,30190,Hailey Theuret,"THEURET,HAILEY",Penn College,PCT,2220-1997,22,7,03,0,12,45,2,21,6,1,27,0,23,19,309,5,26,31,11,0,22,0,0,22,0.27,0.10,0.17,1.23,1.41,0.86,1.05,0.00,03
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn College,Gigi Parlante,Gigi,Parlante,f,30190,Gigi Parlante,"PARLANTE,GIGI",Penn College,PCT,2220-1823,26,25,12,0,173,328,0,6,133,88,434,31,55,70,783,90,148,238,70,1,67,1,0,26,0.53,0.00,0.66,16.69,9.15,2.69,2.12,1.19,12
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn College,Kayla Herzer,Kayla,Herzer,0,30190,Kayla Herzer,"HERZER,KAYLA",Penn College,PCT,2220-1821,27,0,20,0,89,191,0,2,40,18,196,4,44,48,500,76,93,169,37,0,37,0,0,27,0.47,0.00,0.45,7.26,6.26,1.78,1.63,0.15,20
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn College,RaeAnna Andreas,RaeAnna,Andreas,0,30190,RaeAnna Andreas,"ANDREAS,RAEANNA",Penn College,PCT,2220-1820,27,16,21,0,76,206,17,73,18,12,181,6,51,61,746,17,75,92,54,1,48,1,0,27,0.37,0.23,0.67,6.70,3.41,2.26,1.89,0.22,21
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn College,Breana Valentine,Breana,Valentine,g,30190,Breana Valentine,"VALENTINE,BREANA",Penn College,PCT,2220-1999,26,23,22,0,113,283,15,69,87,72,313,7,70,116,816,45,103,148,31,0,87,0,0,26,0.40,0.22,0.83,12.04,5.69,4.46,2.69,0.27,22
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn College,Lexi Troup,Lexi,Troup,g,30190,Lexi Troup,"TROUP,LEXI",Penn College,PCT,2220-1437,20,12,23,0,70,200,21,92,47,40,201,1,24,34,505,23,52,75,18,0,32,0,0,20,0.35,0.23,0.85,10.05,3.75,1.70,1.20,0.05,23
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn College,Mia Patterson,Mia,Patterson,f,30190,Mia Patterson,"PATTERSON,MIA",Penn College,PCT,2220-1581,27,26,34,0,98,239,0,1,77,45,241,16,35,54,724,63,74,137,52,0,66,0,0,27,0.41,0.00,0.58,8.93,5.07,2.00,1.30,0.59,34
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn College,Emily Woolson,Emily,Woolson,0,30190,Emily Woolson,"WOOLSON,EMILY",Penn College,PCT,2220-1580,13,0,15,0,11,42,0,4,8,5,27,0,11,7,116,10,14,24,8,0,13,0,0,13,0.26,0.00,0.63,2.08,1.85,0.54,0.85,0.00,15
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn College,Lily Reid,Lily,Reid,0,30190,Lily Reid,"REID,LILY",Penn College,PCT,2220-2047,9,1,24,0,3,11,0,0,0,0,6,0,1,1,26,1,1,2,2,0,0,0,0,9,0.27,0.00,0.00,0.67,0.22,0.11,0.11,0.00,24
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn College,Kasey Weibley,Kasey,Weibley,0,30190,Kasey Weibley,"WEIBLEY,KASEY",Penn College,PCT,2220-2000,11,0,32,0,9,25,0,0,5,4,22,3,0,1,62,16,9,25,11,0,7,0,0,11,0.36,0.00,0.80,2.00,2.27,0.09,0.00,0.27,32
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn College,Eliza Newcomer,Eliza,Newcomer,0,30190,Eliza Newcomer,"NEWCOMER,ELIZA",Penn College,PCT,2220-1439,10,0,40,0,4,6,0,0,2,1,9,2,1,6,49,2,8,10,7,0,10,0,0,10,0.67,0.00,0.50,0.90,1.00,0.60,0.10,0.20,40
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn College,"Baker,Keeley",Keeley,Baker,F,30190,"Baker,Keeley","BAKER,KEELEY",Penn College,PCT,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Cedar Crest College,"Rios,Analyse",Analyse,Rios,G,14795,"Rios,Analyse","RIOS,ANALYSE",Cedar Crest College,Cedar,1303-905,27,26,01,0,121,344,16,99,113,73,331,5,67,103,751,32,96,128,68,1,124,2,0,27,0.35,0.16,0.65,12.26,4.74,3.81,2.48,0.19,01
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Cedar Crest College,"Leonardi,Brooke",Brooke,Leonardi,G,14795,"Leonardi,Brooke","LEONARDI,BROOKE",Cedar Crest College,Cedar,1303-906,25,0,02,0,23,98,7,51,24,13,66,2,23,20,334,12,26,38,26,0,33,0,0,25,0.23,0.14,0.54,2.64,1.52,0.80,0.92,0.08,02
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Cedar Crest College,"Moore,Gabrielle",Gabrielle,Moore,G,14795,"Moore,Gabrielle","MOORE,GABRIELLE",Cedar Crest College,Cedar,1303-907,28,15,03,0,54,154,26,90,26,10,144,1,50,26,645,26,73,99,70,0,45,2,0,28,0.35,0.29,0.38,5.14,3.54,0.93,1.79,0.04,03
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Cedar Crest College,"York,Jillian",Jillian,York,G,14795,"York,Jillian","YORK,JILLIAN",Cedar Crest College,Cedar,1303-910,3,0,10,0,4,7,3,4,6,6,17,0,0,0,24,1,3,4,3,0,3,0,0,3,0.57,0.75,1.00,5.67,1.33,0.00,0.00,0.00,10
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Cedar Crest College,"Kerdock,Ginger",Ginger,Kerdock,G,14795,"Kerdock,Ginger","KERDOCK,GINGER",Cedar Crest College,Cedar,1303-911,27,25,11,0,77,201,20,75,33,13,187,0,84,134,862,42,89,131,35,0,88,0,0,27,0.38,0.27,0.39,6.93,4.85,4.96,3.11,0.00,11
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Cedar Crest College,"Wolbeck,Hailey",Hailey,Wolbeck,G,14795,"Wolbeck,Hailey","WOLBECK,HAILEY",Cedar Crest College,Cedar,1303-915,25,4,13,0,20,57,5,15,10,5,50,3,15,15,412,24,77,101,25,0,36,0,0,25,0.35,0.33,0.50,2.00,4.04,0.60,0.60,0.12,13
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Cedar Crest College,"Merchant,Samora",Samora,Merchant,G,14795,"Merchant,Samora","MERCHANT,SAMORA",Cedar Crest College,Cedar,1303-908,27,23,15,0,133,303,0,0,118,53,319,75,28,22,702,128,127,255,72,3,70,4,0,27,0.44,0.00,0.45,11.81,9.44,0.81,1.04,2.78,15
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Cedar Crest College,"Swojak,Weronika",Weronika,Swojak,F,14795,"Swojak,Weronika","SWOJAK,WERONIKA",Cedar Crest College,Cedar,1303-909,18,11,23,0,71,160,0,5,25,14,156,7,18,25,508,60,98,158,33,0,46,1,0,18,0.44,0.00,0.56,8.67,8.78,1.39,1.00,0.39,23
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Cedar Crest College,"Bincarosky,Ella",Ella,Bincarosky,G,14795,"Bincarosky,Ella","BINCAROSKY,ELLA",Cedar Crest College,Cedar,1303-912,28,28,24,0,157,372,109,274,51,41,464,2,68,45,899,29,95,124,41,0,58,0,0,28,0.42,0.40,0.80,16.57,4.43,1.61,2.43,0.07,24
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Cedar Crest College,"Perrine,Megan",Megan,Perrine,F,14795,"Perrine,Megan","PERRINE,MEGAN",Cedar Crest College,Cedar,1303-773,27,8,25,0,27,84,0,2,10,6,60,23,21,19,463,11,75,86,45,0,27,0,0,27,0.32,0.00,0.60,2.22,3.19,0.70,0.78,0.85,25
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Notre Dame of Maryland,"Conteh,Aaliyah",Aaliyah,Conteh,G,8600,"Conteh,Aaliyah","CONTEH,AALIYAH",Notre Dame of Maryland,NDMU,48-845,24,0,00,0,18,67,9,32,9,6,51,1,12,12,267,12,13,25,26,0,17,0,0,24,0.27,0.28,0.67,2.13,1.04,0.50,0.50,0.04,00
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Notre Dame of Maryland,"Savage,Tristian",Tristian,Savage,,8600,"Savage,Tristian","SAVAGE,TRISTIAN",Notre Dame of Maryland,NDMU,48-846,16,0,01,0,5,30,0,10,12,6,16,0,3,9,94,1,5,6,8,0,13,0,0,16,0.17,0.00,0.50,1.00,0.38,0.56,0.19,0.00,01
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Notre Dame of Maryland,"Sabirova,Regina",Regina,Sabirova,G,8600,"Sabirova,Regina","SABIROVA,REGINA",Notre Dame of Maryland,NDMU,48-676,17,0,04,0,16,54,7,27,8,6,45,0,6,6,141,2,10,12,6,0,17,0,0,17,0.30,0.26,0.75,2.65,0.71,0.35,0.35,0.00,04
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Notre Dame of Maryland,"Simmons,Madison",Madison,Simmons,G,8600,"Simmons,Madison","SIMMONS,MADISON",Notre Dame of Maryland,NDMU,48-784,24,24,10,0,55,146,12,38,75,42,164,0,49,61,654,31,52,83,52,0,68,0,0,24,0.38,0.32,0.56,6.83,3.46,2.54,2.04,0.00,10
2025-26,wbball,North Eastern Athletic Conference,north_eastern_athletic_c,Notre Dame of Maryland,"Barnett,Marerica",Marerica,Barnett,,8600,"Barnett,Marerica","BARNETT,MARERICA",Notre Dame of Maryland,NDMU,48-848,-3,-4,11,0,-23,-63,-13,-31,-3,-3,-62,-2,-7,-11,-65,-3,-12,-15,-9,0,3,0,0,-3,0.37,0.42,1.00,20.67,5.00,3.67,2.33,0.67,11
