conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,z_shot_stats_points,z_shot_stats_goals,z_shot_stats_assists,z_misc_stats_ground_balls,z_misc_stats_caused_turnovers,z_misc_stats_turnovers,z_penalty_stats_minutes,composite_score,rank,rating
centennial_conference,Centennial Conference,2025-26,wlax,Gettysburg,Julia Daly,,,,23,23,0.0,6.0,0.0,0.0,0.0,6.0,38.0,0.0,6.0,3.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0,43.0,26.0,1382:00,142.0,0.0,1.0,107.0,125.0,16.0,115.0,51.0,64.0,0.856,,,,,,,,,,,,,,,4.923495764209837,3.8993932307867314,5.71233672007167,1.9268255214728474,2.7052306850228534,3.1323206658326437,0.0,12.178334648505043,1,99
centennial_conference,Centennial Conference,2025-26,wlax,Muhlenberg,Jillian Kubikowski,,,,18,18,0.0,8.0,0.0,0.0,0.0,4.0,41.0,1.0,2.0,3.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,8.0,52.0,5.0,1080:00,0.0,0.0,1.0,96.0,129.0,21.0,98.0,35.0,63.0,0.744,,,,,,,,,,,,,,,4.110910775554931,3.8296395680740347,3.7719045418154455,0.8817676115214725,-0.0813798079227032,3.9811640925649905,0.0,8.462606313338604,2,95
centennial_conference,Centennial Conference,2025-26,wlax,Franklin & Marshall,Lydia Cassilly,,,,21,21,0.0,9.0,0.0,0.0,0.0,2.0,38.0,0.0,5.0,3.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,38.0,9.0,1260:00,0.0,0.0,1.0,103.0,127.0,23.0,91.0,31.0,60.0,0.811,,,,,,,,,,,,,,,3.7763169566970287,3.6203785799359443,3.2867964972513892,0.9621566815177321,0.4494031431145457,2.6607409843146734,0.0,8.33254892238557,3,94
centennial_conference,Centennial Conference,2025-26,wlax,Haverford,Brooke Epstein,,,,21,21,0.0,14.0,0.0,0.0,0.0,4.0,30.0,0.0,10.0,6.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,98.0,36.0,7.0,1250:00,85.0,0.0,1.0,101.0,131.0,26.0,89.0,23.0,66.0,0.771,,,,,,,,,,,,,,,3.6807187227376277,4.038900556212125,2.3165804081232766,0.3994331915439149,0.18401166759592125,2.472109111707485,0.0,7.719635266452579,4,93
centennial_conference,Centennial Conference,2025-26,wlax,Washington College,Mia Salvatierra,,,,17,17,0.0,22.0,0.0,0.0,0.0,2.0,38.0,0.0,12.0,2.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,44.0,12.0,1035:00,36.0,0.0,1.0,97.0,137.0,43.0,85.0,32.0,53.0,0.708,,,,,,,,,,,,,,,3.4895222548188265,3.132102940947067,3.408073508392403,0.3994331915439149,0.8474903563924824,3.226636602136238,0.0,7.464278486977587,5,92
centennial_conference,Centennial Conference,2025-26,wlax,Franklin & Marshall,Devyn Crone,,,,21,21,0.0,2.0,0.0,0.0,0.0,4.0,17.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,41.0,5.0,1260:00,0.0,0.0,1.0,52.0,68.0,6.0,81.0,48.0,33.0,0.765,,,,,,,,,,,,,,,3.2983257869000253,1.737029686693132,5.348505686648628,0.4798222615401745,-0.0813798079227032,2.943688793225456,0.0,7.373960735703629,6,91
centennial_conference,Centennial Conference,2025-26,wlax,Gettysburg,Emily Crane,,,,23,23,0.0,9.0,0.0,0.0,0.0,4.0,43.0,1.0,5.0,4.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,127.0,33.0,19.0,1382:00,142.0,0.0,1.0,96.0,126.0,17.0,77.0,18.0,59.0,0.762,,,,,,,,,,,,,,,3.1071293189812237,3.5506249172232476,1.7101953524182063,1.605269241487809,1.776360520707668,2.189161302796703,0.0,7.283590406992529,7,90
centennial_conference,Centennial Conference,2025-26,wlax,Franklin & Marshall,Lauren Pittman,,,,21,21,0.0,12.0,0.0,0.0,0.0,1.0,45.0,1.0,7.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,104.0,42.0,5.0,1260:00,0.0,0.0,1.0,88.0,137.0,20.0,85.0,23.0,62.0,0.642,,,,,,,,,,,,,,,3.4895222548188265,3.7598859053613376,2.3165804081232766,0.4798222615401745,-0.0813798079227032,3.0380047295290495,0.0,7.023368109067813,8,89
centennial_conference,Centennial Conference,2025-26,wlax,Muhlenberg,Emma Youngling,,,,19,19,0.0,21.0,0.0,0.0,0.0,4.0,38.0,2.0,9.0,4.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,85.0,43.0,21.0,1140:00,0.0,0.0,1.0,106.0,143.0,46.0,75.0,12.0,63.0,0.741,,,,,,,,,,,,,,,3.011531085021823,3.8296395680740347,0.9825332855721218,1.4444911014952897,2.041751996226292,3.1323206658326437,0.0,6.555960702364953,9,89
centennial_conference,Centennial Conference,2025-26,wlax,McDaniel,Kat Thayer,,,,17,17,0.0,9.0,0.0,0.0,1.0,1.0,28.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,65.0,40.0,25.0,1025:00,126.0,0.0,1.0,79.0,119.0,24.0,63.0,25.0,38.0,0.664,,,,,,,,,,,,,,,2.437941681265419,2.0857980002566157,2.559134430405305,2.1679927314616263,2.5725349472635415,2.8493728569218617,0.0,6.180383343603231,10,88
centennial_conference,Centennial Conference,2025-26,wlax,Gettysburg,Michaela Kelly,,,,23,1,0.0,3.0,0.0,0.0,0.0,1.0,18.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,34.0,9.0,60:00,4.0,0.0,1.0,52.0,64.0,7.0,66.0,39.0,27.0,0.813,,,,,,,,,,,,,,,2.58133903220452,1.3185077104169514,4.257012586379502,0.8817676115214725,0.4494031431145457,2.2834772391002973,0.0,6.102014341754419,11,87
centennial_conference,Centennial Conference,2025-26,wlax,Haverford,Tiffany Mikulis,,,,21,21,0.0,8.0,0.0,0.0,0.0,1.0,22.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,71.0,22.0,23.0,1250:00,85.0,0.0,1.0,76.0,124.0,21.0,57.0,11.0,46.0,0.613,,,,,,,,,,,,,,,2.151146979387217,2.64382730195819,0.8612562744311077,2.2483818014578856,2.307143471744917,1.1516860034571683,0.0,5.775071393633517,12,87
centennial_conference,Centennial Conference,2025-26,wlax,Ursinus,Dana DeSiato,,,,18,18,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,26.0,6.0,1080:00,4.0,0.0,1.0,23.0,28.0,2.0,59.0,43.0,16.0,0.821,,,,,,,,,,,,,,,2.246745213346618,0.5512174205772872,4.742120630943558,0.5602113315364341,0.05131592983660903,1.5289497486715447,0.0,5.579081870412233,13,86
centennial_conference,Centennial Conference,2025-26,wlax,Franklin & Marshall,Lane Lambeth,,,,21,21,0.0,5.0,0.0,0.0,0.0,5.0,11.0,1.0,8.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,63.0,27.0,17.0,1260:00,0.0,0.0,1.0,92.0,115.0,11.0,60.0,7.0,53.0,0.8,,,,,,,,,,,,,,,2.294544330326318,3.132102940947067,0.3761482298670515,2.1679927314616263,1.5109690451890436,1.6232656849751386,0.0,5.517912702996053,14,86
centennial_conference,Centennial Conference,2025-26,wlax,Muhlenberg,Emily Vaughan,,,,18,17,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,49.0,22.0,45.0,1020:00,0.0,0.0,1.0,42.0,68.0,6.0,36.0,13.0,23.0,0.618,,,,,,,,,,,,,,,1.14736552281351,1.0394930595661644,1.1038102967131358,4.338497621360635,5.226449702449786,1.1516860034571683,0.0,5.160436973925895,15,85
centennial_conference,Centennial Conference,2025-26,wlax,Haverford,Daniela Martini,,,,21,7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,31.0,3.0,407:00,39.0,0.0,1.0,28.0,37.0,5.0,56.0,38.0,18.0,0.757,,,,,,,,,,,,,,,2.103347862407517,0.6907247460026807,4.1357355752384874,-0.002512158437383113,-0.3467712834413277,2.000529430189515,0.0,4.645945757237183,16,85
centennial_conference,Centennial Conference,2025-26,wlax,Gettysburg,Sarah Scollin,,,,23,11,0.0,3.0,0.0,0.0,0.0,0.0,23.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,19.0,19.0,660:00,68.0,0.0,1.0,53.0,62.0,9.0,46.0,16.0,30.0,0.855,,,,,,,,,,,,,,,1.6253566926105134,1.5277686985550418,1.4676413301361781,0.9621566815177321,1.776360520707668,0.868738194546386,0.0,4.348980465398938,17,84
centennial_conference,Centennial Conference,2025-26,wlax,Washington College,Piper Evans,,,,17,17,0.0,7.0,0.0,0.0,0.0,3.0,32.0,1.0,4.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,24.0,5.0,1035:00,36.0,0.0,1.0,55.0,82.0,12.0,55.0,14.0,41.0,0.671,,,,,,,,,,,,,,,2.0555487454278163,2.295058988394706,1.22508730785415,0.1582659815551361,-0.0813798079227032,1.3403178760643564,0.0,4.236095753305473,18,84
centennial_conference,Centennial Conference,2025-26,wlax,Swarthmore,Aubree Daugherty,,,,17,3,0.0,4.0,0.0,0.0,0.0,1.0,16.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,28.0,4.0,180:00,0.0,0.0,1.0,50.0,61.0,6.0,50.0,21.0,29.0,0.82,,,,,,,,,,,,,,,1.8165531605293148,1.458015035842345,2.0740263858412487,0.23865505155139569,-0.21407554568201542,1.7175816212787327,0.0,3.755124862541385,19,84
centennial_conference,Centennial Conference,2025-26,wlax,Ursinus,Maeve Leonzi,,,,18,18,0.0,6.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,16.0,1.0,1080:00,4.0,0.0,1.0,66.0,84.0,13.0,52.0,8.0,44.0,0.786,,,,,,,,,,,,,,,1.9121513944887154,2.504319976532796,0.4974252410080655,-0.3240684384224215,-0.6121627589599521,0.5857903856356038,0.0,3.7486195309516446,20,83
