season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,hitting_summary_stats
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Mary Baldwin,Grayson Moore,Grayson,Moore,,389,Grayson Moore,0,0MARY BAL,6,3,,,11,1,1,2,1,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0.091,2,11,0,.000,.091,.182,3,2,3,0,0,2,0,0,0,8,.625,2,1.000,,0,0,4,2,"0,2",0,0,2,"1,7",0.14,1,7,"1,6",0.17,1,6,"1,4",0.25,1,4,0,0,0,0,0,"1,2","2,7","0,1",0,0,1,0,0,0,0,3,0,0,,Mary Baldwin,MARY BAL,51-1123,False,3,1,0,0,0,0,0,0,0,0,3.0,5,3,1,2,0,0,0,9.00,12,16,0,2,0,1,0,0,0,1,.250,3,4,0,"1,1","2,4","1,2",0,"1,2",,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Mary Baldwin,Lance Gowans,Lance,Gowans,,389,Lance Gowans,0,0MARY BAL,9,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,5,0,0,0,18,1,0,0,6,1.000,19,.947,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Mary Baldwin,MARY BAL,51-1124,False,49,1,8,1,3,0,1,0,0,0,42.1,38,35,26,20,16,4,2,7.44,165,200,3,3,0,6,0,0,0,4,.297,63,35,2,"1,7","4,9","1,3",0,"1,8",,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Mary Baldwin,Adam Pitts,Adam,Pitts,,389,Adam Pitts,0,0MARY BAL,5,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,0,0,0,3,0,0,0,1,1.000,3,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Mary Baldwin,MARY BAL,51-1315,False,27,1,2,0,3,0,0,0,0,0,8.0,20,14,1,5,11,0,0,15.75,50,54,1,1,0,2,0,0,0,1,.540,13,6,0,"1,1","0,1","4,7",0,"1,1",,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Mary Baldwin,Hampton Bourne,Hampton,Bourne,,389,Hampton Bourne,0,0MARY BAL,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Mary Baldwin,MARY BAL,51-1207,False,9,1,0,0,1,0,0,0,0,0,3.2,6,6,4,4,2,0,0,14.73,18,24,0,1,0,1,0,0,0,2,.500,4,2,0,"1,1","3,7","1,1",0,"2,4",,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Mary Baldwin,Caleb Thompson,Caleb,Thompson,,389,Caleb Thompson,0,0MARY BAL,5,1,,,6,1,2,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0.500,2,8,0,.000,.333,.333,8,0,0,0,0,0,0,0,0,8,1.000,0,.000,,0,0,0,2,"1,1",1.00,1,1,"2,3",0.67,2,3,"1,2",0.50,1,2,0,0,0,0,0,0,0,0,"0,2",0,"3,4",0,0,0,0,0,0,0,0,0,0,0,,Mary Baldwin,MARY BAL,51-1323,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Mary Baldwin,Matthew Charles,Matthew,Charles,,389,Matthew Charles,0,0MARY BAL,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,1,0,0,0,0,0.000,1,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Mary Baldwin,MARY BAL,51-903,False,2,1,0,0,0,0,0,0,0,0,1.2,4,4,3,2,2,0,0,21.60,7,12,1,2,0,0,0,0,0,2,.286,2,1,0,"1,1","0,2",0,0,"0,1",,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Mary Baldwin,Camden Bauswell,Camden,Bauswell,,389,Camden Bauswell,0,0MARY BAL,19,16,,,57,12,20,12,6,0,0,6,0,1,5,1,0,0,1,1,0,0,0,1,0,3,0,0.415,26,66,0,.000,.351,.456,46,5,5,2,0,39,3,0,0,56,.911,42,.929,,0,6,24,10,"5,20",0.25,5,20,"11,31",0.35,11,31,"8,22",0.36,8,22,"4,10",0.40,4,10,0,0,0,0,"6,16","6,9","20,37",24,0,0,0,1,0,0,0,5,21,0,,Mary Baldwin,MARY BAL,51-1205,False,0,1,0,0,0,0,0,0,0,0,2.0,0,0,1,1,0,0,0,0.00,7,8,0,0,0,0,0,0,0,1,.000,4,1,0,"0,1","0,2",0,0,"0,2",,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Mary Baldwin,S. Clair,S.,Clair,,389,S. Clair,0,0MARY BAL,12,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,2,0,0,7,1,0,0,3,.333,8,.875,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Mary Baldwin,MARY BAL,51-1132,False,40,1,3,1,4,0,0,0,0,0,18.2,38,27,11,9,11,2,4,13.02,96,114,2,4,0,0,3,0,2,5,.417,28,18,0,"2,2","3,8","1,1",0,"0,2",,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Mary Baldwin,Blake Argenbright,Blake,Argenbright,,389,Blake Argenbright,0,0MARY BAL,6,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,1,0,0,0,2,1,0,0,2,1.000,3,.667,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Mary Baldwin,MARY BAL,51-902,False,10,1,1,1,0,0,0,0,0,0,9.1,5,4,4,4,0,0,0,3.86,35,43,2,2,0,2,0,0,0,3,.286,10,10,1,"3,5","1,7","0,2",0,"1,4",,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Mary Baldwin,Ca. Smith,Ca.,Smith,,389,Ca. Smith,0,0MARY BAL,14,13,,,41,6,9,4,3,0,1,8,0,0,5,1,1,0,1,0,0,0,0,0,0,0,0,0.347,15,50,1,1.000,.220,.366,24,12,3,0,0,0,0,3,0,39,.923,0,.000,,1,0,13,14,"2,9",0.22,2,9,"6,21",0.29,6,21,"3,13",0.23,3,13,"1,4",0.25,1,4,0,0,0,0,"3,13","2,4","14,25",0,0,0,0,0,0,0,0,4,7,0,,Mary Baldwin,MARY BAL,51-1312,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Mary Baldwin,Cooper Harris,Cooper,Harris,,389,Cooper Harris,0,0MARY BAL,18,16,,,61,12,17,15,6,0,3,6,0,0,15,1,1,1,1,0,0,0,0,1,0,1,0,0.343,32,68,2,.500,.279,.525,17,2,5,0,0,0,0,0,0,24,.792,0,.000,,4,1,19,8,"4,15",0.27,4,15,"12,31",0.39,12,31,"7,23",0.30,7,23,"2,8",0.25,2,8,0,0,0,0,"5,15","4,8","21,33",41,0,0,0,13,0,0,0,8,9,0,,Mary Baldwin,MARY BAL,51-1318,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Mary Baldwin,Noel Cano-rocha,Noel,Cano-rocha,,389,Noel Cano-rocha,0,0MARY BAL,19,18,,,68,7,26,18,5,0,1,6,0,0,6,1,0,1,2,3,0,0,0,2,0,3,0,0.416,34,79,1,.000,.382,.500,6,12,1,0,0,0,0,1,0,19,.947,0,.000,,2,3,22,19,"6,18",0.33,6,18,"17,38",0.45,17,38,"12,26",0.46,12,26,"2,9",0.22,2,9,0,0,0,0,"7,12","8,9","31,45",22,0,0,0,11,0,0,0,15,13,0,,Mary Baldwin,MARY BAL,51-1313,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Mary Baldwin,Brayden Turner,Brayden,Turner,,389,Brayden Turner,0,0MARY BAL,4,1,,,6,0,0,0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0.143,0,7,0,.000,.000,.000,1,0,1,0,0,0,0,0,0,2,.500,0,.000,,0,0,1,1,"0,2",0,0,2,"0,2",0,0,2,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,"0,2",0,"1,3",1,0,0,0,4,0,0,0,0,3,0,,Mary Baldwin,MARY BAL,51-1133,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Mary Baldwin,Brayden Enoch,Brayden,Enoch,,389,Brayden Enoch,0,0MARY BAL,4,1,,,7,1,3,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0.500,3,8,0,.000,.429,.429,7,0,0,0,0,0,0,0,0,7,1.000,0,.000,,0,0,0,2,"2,4",0.50,2,4,"1,4",0.25,1,4,"1,2",0.50,1,2,"0,2",0,0,2,0,0,0,0,0,"0,1","2,5",0,0,0,0,26,0,0,0,0,1,0,,Mary Baldwin,MARY BAL,51-1198,False,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Mary Baldwin,Nicholas Puckett,Nicholas,Puckett,,389,Nicholas Puckett,0,0MARY BAL,12,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,0,0,0,7,4,0,0,1,1.000,11,.636,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Mary Baldwin,MARY BAL,51-1209,False,34,1,0,1,1,1,0,0,0,0,16.2,28,17,11,4,9,1,6,9.18,86,101,0,0,0,2,2,0,0,2,.395,26,14,0,"2,2","2,5","1,1",0,"1,2",,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Mary Baldwin,Ethan Bush,Ethan,Bush,,389,Ethan Bush,0,0MARY BAL,10,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,4,1,0,0,8,1,1,0,6,.833,9,.889,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Mary Baldwin,MARY BAL,51-1319,False,18,1,2,0,1,0,0,0,0,0,12.1,28,22,16,8,5,1,0,16.05,51,76,1,4,0,2,3,0,0,2,.353,14,11,1,"1,1","4,5","1,1",0,"1,2",,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Mary Baldwin,Ben Hasty,Ben,Hasty,,389,Ben Hasty,0,0MARY BAL,9,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,3,0,0,0,0,0.000,3,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Mary Baldwin,MARY BAL,51-1320,False,13,1,0,0,0,0,0,0,0,0,8.0,23,18,12,5,3,0,0,20.25,37,59,6,8,0,1,1,0,0,2,.351,8,11,0,"1,2","8,12","2,5",0,"7,10",,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Mary Baldwin,Braden Williamson,Braden,Williamson,,389,Braden Williamson,0,0MARY BAL,15,5,,,20,8,7,1,2,0,0,3,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0.435,9,23,1,.000,.350,.450,10,0,1,0,0,0,0,0,0,11,.909,0,.000,,0,0,3,5,"0,7",0,0,7,"0,8",0,0,8,"0,5",0,0,5,"0,2",0,0,2,0,0,0,0,"2,4","0,2","1,9",1,0,0,0,0,0,0,0,0,9,0,,Mary Baldwin,MARY BAL,51-1311,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,,,,,,,,,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Mary Baldwin,Logan Roop,Logan,Roop,,389,Logan Roop,0,0MARY BAL,4,3,,,7,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.222,0,9,0,.000,.000,.000,3,4,0,0,0,0,0,1,0,7,1.000,0,.000,,0,0,1,5,"0,2",0,0,2,"0,5",0,0,5,"0,3",0,0,3,"0,4",0,0,4,0,0,0,0,"1,2","0,1","1,5",0,0,0,0,0,0,0,0,1,2,0,,Mary Baldwin,MARY BAL,51-1199,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Mary Baldwin,Wesley Strychowski,Wesley,Strychowski,,389,Wesley Strychowski,0,0MARY BAL,8,2,,,11,5,3,2,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.385,7,13,0,.000,.273,.636,7,0,0,0,0,0,0,0,0,7,1.000,0,.000,,1,0,2,1,"0,2",0,0,2,"1,7",0.14,1,7,"1,4",0.25,1,4,0,0,0,0,0,0,0,0,"2,3","1,1","2,7",0,0,0,0,"0,1",0,0,1,0,1,0,,Mary Baldwin,MARY BAL,51-1128,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Mary Baldwin,Dalton Hall,Dalton,Hall,,389,Dalton Hall,0,0MARY BAL,8,3,,,13,3,3,1,0,0,0,2,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0.333,3,15,0,.000,.231,.231,25,0,0,0,0,9,0,1,0,25,1.000,9,1.000,,0,1,2,3,"0,5",0,0,5,"3,9",0.33,3,9,"1,4",0.25,1,4,"0,2",0,0,2,0,0,0,0,"1,3",0,"4,10",0,0,0,0,0,0,0,0,0,6,0,,Mary Baldwin,MARY BAL,51-905,False,3,1,0,0,0,0,0,0,0,0,1.0,3,3,1,0,0,0,1,27.00,6,7,0,0,0,0,0,0,0,0,.500,2,1,0,"0,1","2,3",0,0,"3,4",,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Mary Baldwin,Zachary Rhodes,Zachary,Rhodes,,389,Zachary Rhodes,0,0MARY BAL,7,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,1,1,0,0,5,0,0,0,3,.667,5,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Mary Baldwin,MARY BAL,51-1130,False,18,1,0,1,0,0,0,0,0,0,8.0,31,21,13,5,8,1,0,23.63,41,61,2,3,1,2,2,0,0,2,.439,7,11,0,"3,3","1,1","3,6",0,"3,6",,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Mary Baldwin,Seth Lahocki,Seth,Lahocki,,389,Seth Lahocki,0,0MARY BAL,10,6,,,21,1,4,2,2,0,0,3,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0.292,6,24,0,.000,.190,.286,23,5,2,1,1,16,4,0,0,30,.933,20,.800,,0,0,5,4,"2,12",0.17,2,12,"1,10",0.10,1,10,"1,8",0.13,1,8,"1,4",0.25,1,4,0,0,0,0,"0,3",0,"2,11","0,1",0,0,1,"0,1",0,0,1,0,10,0,,Mary Baldwin,MARY BAL,51-1322,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Mary Baldwin,Andre Ellis,Andre,Ellis,,389,Andre Ellis,0,0MARY BAL,3,1,,,7,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.000,0,7,0,.000,.000,.000,1,6,1,0,0,0,0,1,0,8,.875,0,.000,,1,1,1,1,"0,1",0,0,1,"0,4",0,0,4,"0,1",0,0,1,0,0,0,0,0,0,0,0,"1,2",0,"0,4",0,0,0,0,1,0,0,0,0,1,0,,Mary Baldwin,MARY BAL,51-1324,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Mary Baldwin,Ryan Wright,Ryan,Wright,,389,Ryan Wright,0,0MARY BAL,10,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,0,0,0,0,5,1,0,0,1,1.000,6,.833,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Mary Baldwin,MARY BAL,51-1317,False,21,1,0,0,0,0,0,0,0,0,17.0,18,16,8,12,5,0,1,8.47,67,83,4,4,0,2,1,0,0,4,.313,15,21,0,"1,4","1,6","0,2",0,"2,5",,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Mary Baldwin,Dylan Amend,Dylan,Amend,,389,Dylan Amend,0,0MARY BAL,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,0,1,0,0,0,1,0,0,2,.500,1,.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Mary Baldwin,MARY BAL,51-1321,False,5,1,0,0,0,0,0,0,0,0,3.0,4,4,3,1,1,1,0,12.00,12,16,2,0,0,1,0,0,0,0,.417,4,2,0,"1,1","0,1","1,1",0,"2,2",,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Mary Baldwin,Cody Hoffer,Cody,Hoffer,,389,Cody Hoffer,0,0MARY BAL,11,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,2,3,0,0,0,3,1,0,0,5,1.000,4,.750,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Mary Baldwin,MARY BAL,51-1125,False,26,1,2,0,2,0,0,0,0,0,13.0,43,36,29,5,7,1,1,24.92,61,98,7,6,0,1,1,0,1,1,.426,14,16,2,"1,2","7,10","1,3",0,"3,4",,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Mary Baldwin,Co. Smith,Co.,Smith,,389,Co. Smith,0,0MARY BAL,8,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,4,0,0,0,8,1,0,0,4,1.000,9,.889,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Mary Baldwin,MARY BAL,51-1314,False,40,1,7,1,4,0,0,0,0,0,33.1,36,28,13,14,6,1,4,7.56,139,162,2,4,0,4,2,0,0,4,.288,46,37,0,"2,6","4,10","0,3",0,"1,7",,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,Hayes Hillier,Hayes,Hillier,,491,Hayes Hillier,0,0N.C. WES,15,14,,,50,11,10,7,3,0,0,6,0,3,22,7,8,0,1,2,0,0,0,0,1,0,0,0.311,13,62,8,1.000,.200,.260,31,0,2,0,0,0,0,0,0,33,.939,0,.000,,2,1,6,13,"1,12",0.08,1,12,"3,15",0.20,3,15,"3,10",0.30,3,10,"1,7",0.14,1,7,0,0,0,0,"8,20","4,6","10,20",7,0,0,0,0,0,0,0,6,7,0,,N.C. Wesleyan,N.C. WES,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,Schumata Brown,Schumata,Brown,,491,Schumata Brown,0,0N.C. WES,28,28,,,111,24,39,29,14,1,3,23,0,1,13,1,3,2,0,2,0,0,0,1,2,2,0,0.460,64,137,5,.600,.351,.577,30,22,7,0,0,0,0,1,0,59,.881,0,.000,,2,2,30,29,"13,37",0.35,13,37,"22,51",0.43,22,51,"15,33",0.45,15,33,"5,17",0.29,5,17,0,0,0,0,"11,28","5,7","32,57",35,0,0,0,0,0,0,0,5,24,0,,N.C. Wesleyan,N.C. WES,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,Maison Nance,Maison,Nance,,491,Maison Nance,0,0N.C. WES,28,28,,,112,27,35,29,10,1,9,16,1,4,34,8,2,1,0,1,0,0,0,0,0,3,0,0.414,74,133,3,.667,.313,.661,39,89,9,0,0,0,0,17,0,137,.934,0,.000,,5,0,16,23,"13,37",0.35,13,37,"19,58",0.33,19,58,"12,35",0.34,12,35,"7,18",0.39,7,18,0,0,0,0,"10,21","5,13","28,63",2,0,0,0,0,0,0,0,8,16,0,,N.C. Wesleyan,N.C. WES,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,Jacob Trivette,Jacob,Trivette,,491,Jacob Trivette,0,0N.C. WES,15,3,,,15,1,0,1,0,0,0,4,0,1,10,1,2,1,0,0,0,0,0,0,0,0,0,0.250,0,20,3,.667,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,0,2,3,"0,6",0,0,6,"0,5",0,0,5,"0,3",0,0,3,"0,4",0,0,4,0,0,0,0,"0,4","1,1","1,6",0,0,0,0,6,0,0,0,0,2,0,,N.C. Wesleyan,N.C. WES,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
