season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source
2025-26,mgolf,Men,American Rivers Conference,arc,Dubuque,University of Dubuque,Luke Harwick,,Third Year,30740,27,ACTIVE,71.07,-0.93,27,70.8085651887131,12,6,3,54.1848868829208,-10.6431337891667,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Dubuque,University of Dubuque,John Dobbe,,Fourth Year,27941,32,ACTIVE,71.89,-0.11,27,71.6233800035279,12,5,4,51.1850902959064,-10.6431337891667,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Central (IA),Central College,Carter Yurgae,,Third Year,35739,142,ACTIVE,74.74,2.74,23,73.6984985357735,11,3,1,31.7474683235355,-10.9172983598717,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Nebraska Wesleyan,Nebraska Wesleyan University,Jacob Cosimano,,Third Year,35808,189,ACTIVE,75.08,3.08,25,74.0385562254298,11,3,0,28.1870510496173,-10.514056853845,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Simpson (IA),Simpson College,Blake Perrin,,Third Year,10578,195,ACTIVE,74.5,2.5,22,74.2193354127284,12,6,2,28.0051678564451,-12.7447091974879,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Nebraska Wesleyan,Nebraska Wesleyan University,Brayden Schram,,Fourth Year,35812,210,ACTIVE,74.88,2.88,24,74.1427269737606,11,4,2,27.0500851343185,-10.6764909336852,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Nebraska Wesleyan,Nebraska Wesleyan University,Jaiden Ronke,,Third Year,35811,252,ACTIVE,75.29,3.29,21,74.09912776309,9,0,0,24.7843801239817,-10.5194325135094,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Nebraska Wesleyan,Nebraska Wesleyan University,Travis Tilford,,Fourth Year,26544,303,ACTIVE,75.92,3.92,25,74.8785562254298,11,1,1,22.8075647514441,-10.514056853845,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Nebraska Wesleyan,Nebraska Wesleyan University,Jackson Lapour,,,11378,311,ACTIVE,75.52,3.52,25,74.4785562254298,11,1,0,22.4791690560998,-10.514056853845,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Nebraska Wesleyan,Nebraska Wesleyan University,Harrison Weddell,,Fourth Year,26043,331,ACTIVE,76.55,4.55,20,75.5486742816563,9,1,1,21.8603467718776,-10.5467960072047,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Dubuque,University of Dubuque,Paul Bloomquist,,,27926,410,ACTIVE,75.11,3.11,27,74.8456022257501,12,0,0,19.5697467058442,-10.6431337891667,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Central (IA),Central College,Bautista Valeiras,,Third Year,35738,466,ACTIVE,77.2,5.2,20,76.1320821390947,10,0,0,17.7152751989451,-10.9496193378009,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Wartburg,Wartburg College,Vaughn Tyler,,Third Year,35784,472,ACTIVE,76.15,4.15,20,75.9241181658958,11,2,1,17.6205126103849,-12.5733556755043,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Central (IA),Central College,Blake Wynn,,,21294,486,ACTIVE,77.22,5.22,23,76.1767594053387,11,1,0,17.3003757531085,-10.9172983598717,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Dubuque,University of Dubuque,Bob Ryan,,Fourth Year,12142,488,ACTIVE,76.11,4.11,27,75.7354911240749,12,2,0,17.1890493978274,-10.831072176168,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Dubuque,University of Dubuque,Tyson Malak,,Fourth Year,38268,492,ACTIVE,75.96,3.96,25,75.7534446139968,11,0,0,17.1206657253591,-10.6426506925653,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Dubuque,University of Dubuque,Joe LaBarbera,,Fourth Year,12856,562,ACTIVE,76.33,4.33,18,76.3744158151173,9,0,0,15.3666716309934,-12.5855326212907,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Simpson (IA),Simpson College,Jackson Tennis,,Third Year,34870,680,ACTIVE,77.23,5.23,22,76.9466081400011,12,3,0,12.919005523141,-12.7447091974879,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Central (IA),Central College,Maison Brandt,,Third Year,35736,692,ACTIVE,77.96,5.96,23,76.9158898401214,11,0,0,12.7816230228025,-10.9172983598717,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Dubuque,University of Dubuque,Caleb McCullough,,Second Year,30741,711,ACTIVE,77.19,5.19,16,76.9805070128422,8,1,0,12.4505604630687,-13.2849039880649,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Buena Vista,Buena Vista University,Matthew Turpen,,,17431,716,ACTIVE,76.83,4.83,23,77.2375447339689,10,2,0,12.368179001518,-12.1946019327713,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Wartburg,Wartburg College,Duke Taylor,,Third Year,35783,737,ACTIVE,77.65,5.65,20,77.4241181658958,11,1,0,12.0061596170691,-12.5733556755043,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Coe (IA),Coe College,Tyler Santi,,Second Year,6699,748,ACTIVE,75.84,3.84,19,77.6614360739866,11,3,2,11.884058589436,-13.7050510063792,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Coe (IA),Coe College,Sam Scully,,,12639,756,ACTIVE,75.63,3.63,19,77.4509097581971,11,2,1,11.6902241324764,-13.7050510063792,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Buena Vista,Buena Vista University,Gabe Kramer,,Fourth Year,32383,816,ACTIVE,77.32,5.32,22,77.5747360321577,9,1,0,10.686408257008,-12.0087443779295,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Central (IA),Central College,Lincoln Eighmy,,Fourth Year,12853,893,ACTIVE,79.27,7.27,22,78.6994864775819,12,2,1,9.35299026793544,-12.5478063789448,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Loras,Loras College,Nicholas Sullivan,,Second Year,78925,912,ACTIVE,78.28,6.28,18,78.6276009184083,9,1,0,8.99848865864496,-13.0627327127404,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Wartburg,Wartburg College,Andrew Kimball,,Third Year,35786,935,ACTIVE,78.94,6.94,17,78.82697292806,10,1,1,8.68920004911216,-12.9157869522509,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Wartburg,Wartburg College,Sam Jermier,,,24411,989,ACTIVE,79.0,7.0,20,78.7741181658958,11,0,0,8.01144836980328,-12.5733556755043,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Buena Vista,Buena Vista University,Kaleb Sander,,,26839,1037,ACTIVE,78.48,6.48,23,78.8897186470124,10,0,0,7.44386368072028,-12.1946019327713,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Coe (IA),Coe College,Lane Pierson,,,31659,1045,ACTIVE,77.93,5.93,15,79.5747430470275,8,0,0,7.38420430575602,-13.3544039468155,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Coe (IA),Coe College,Mitchell Katz,,,6775,1089,ACTIVE,77.79,5.79,19,79.6088044950392,11,0,0,6.64679868034667,-13.7050510063792,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Wartburg,Wartburg College,Lucas Bartachek,,Third Year,35782,1109,ACTIVE,80.5,8.5,16,80.4186987946482,9,0,0,6.4077821855977,-12.3780125372098,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Wartburg,Wartburg College,Cormac O'Keefe,,Second Year,9151,1132,ACTIVE,81.2,9.2,15,81.0238994871114,9,1,0,6.14080658826499,-12.7852697495682,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Buena Vista,Buena Vista University,Mason Laven,,,22008,1168,ACTIVE,79.74,7.74,23,80.1505882122298,10,0,0,5.67081914923586,-12.1946019327713,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Dubuque,University of Dubuque,Carson Rowe,,Third Year,30743,1175,ACTIVE,79.67,7.67,12,80.0431258819571,6,0,0,5.58260569908282,-12.7171665019819,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Simpson (IA),Simpson College,Brad Kofoed,,Third Year,24375,1182,ACTIVE,80.52,8.52,23,80.3493065247409,13,0,0,5.5270759355023,-12.8955872566424,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Simpson (IA),Simpson College,Johnathon Terpstra,,Third Year,34872,1183,ACTIVE,80.14,8.14,14,80.4059902177572,10,0,0,5.51315440369755,-14.3108460584557,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Coe (IA),Coe College,Reece Breitenbach,,Fourth Year,27854,1187,ACTIVE,77.94,5.94,16,80.258966366553,10,0,0,5.44256938608727,-14.266809142597,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Loras,Loras College,Silas Schultz,,Second Year,7797,1193,ACTIVE,80.16,8.16,19,80.9671303275617,10,0,0,5.41572131370651,-13.3045818758298,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Loras,Loras College,Will Coohey,,Fourth Year,30310,1198,ACTIVE,79.65,7.65,23,80.4514098287783,12,0,0,5.33725842812785,-13.2984207893379,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Central (IA),Central College,Crew Klingner,,Third Year,35735,1205,ACTIVE,81.35,9.35,20,80.7937393319611,11,0,0,5.18575624666392,-12.3485692086975,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Simpson (IA),Simpson College,Jack Wahman,,Third Year,18363,1212,ACTIVE,80.47,8.47,17,80.6107078530262,10,1,1,5.12483264745999,-13.1735025027715,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Rivers Conference,arc,Simpson (IA),Simpson College,Jacob Peterson,,Fourth Year,16214,1213,ACTIVE,79.94,7.94,17,80.7754819249033,12,0,0,5.12075450735873,-14.3708651158569,Region VI - (M) DIII,clippd_scoreboard
