season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,shot_stats,goal_stats,caution_stats,misc_stats,composite_score,global_rank,rating
2026-27,wsoc,Landmark Conference,landmark_conference,Juniata,"Hechler, Jasmine",Jasmine,Hechler,,325,"Hechler, Jasmine","HECHLER,JASMINE",Juniata,JUN,0,2,2,8,0,8,0,0,3,4,2,0,1,0,0,2.00,1.50,1.00,.500,.000,2,0,0,0,1,0,1,.500,0,0,0,0,.00,.00,.00,.00,0,,107:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,7.418570230322947,11,96
2026-27,wsoc,Landmark Conference,landmark_conference,Scranton,"Madjor, Lena",Lena,Madjor,,633,"Madjor, Lena","MADJOR,LENA",Scranton,SCR,1056-2515,2,2,26,0,26,0,0,3,4,2,0,1,0,0,2.00,1.50,1.00,.500,.000,2,0,0,0,0,0,0,.000,3,0,0,0,1.50,.00,.00,.00,0,,103:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,7.418570230322947,12,96
2026-27,wsoc,Landmark Conference,landmark_conference,Lycoming,"Long, Mikayla",Mikayla,Long,,373,"Long, Mikayla","LONG,MIKAYLA",Lycoming,LYC,996-9108,2,2,18,0,18,0,0,3,4,1,1,0,0,0,2.00,1.50,.50,.000,.500,3,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,140:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,6.501186231516562,13,95
2026-27,wsoc,Landmark Conference,landmark_conference,Wilkes,"Black, Mia",Mia,Black,,784,"Black, Mia","BLACK,MIA",Wilkes,WILKES,1002-4240,3,3,19,0,19,0,0,1,2,2,0,1,0,0,.67,.33,.67,.333,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,144:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,6.282960279532206,14,95
2026-27,wsoc,Landmark Conference,landmark_conference,Susquehanna,"Bogle, Brynn",Brynn,Bogle,,685,"Bogle, Brynn","BOGLE,BRYNN",Susquehanna,SUSQU,1054-4967,1,0,2,0,2,0,0,1,1,2,0,1,0,0,1.00,1.00,2.00,1.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,14:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,6.282960279532206,15,95
2026-27,wsoc,Landmark Conference,landmark_conference,Drew,"Fedish, Megan",Megan,Fedish,,190,"Fedish, Megan","FEDISH,MEGAN",Drew,DREW,1050-4759,1,1,4,0,4,0,0,1,1,2,0,1,0,0,1.00,1.00,2.00,1.000,.000,0,0,0,0,1,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,49:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,6.282960279532206,16,95
2026-27,wsoc,Landmark Conference,landmark_conference,Moravian,"Garcia, Ari",Ari,Garcia,,443,"Garcia, Ari","GARCIA,ARI",Moravian,MOR,0,2,0,4,0,4,0,0,1,1,2,0,1,0,0,.50,.50,1.00,.500,.000,0,0,0,0,0,1,1,.500,0,0,0,0,.00,.00,.00,.00,0,,82:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,6.282960279532206,17,94
2026-27,wsoc,Landmark Conference,landmark_conference,Wilkes,"Krajain, Elena",Elena,Krajain,,784,"Krajain, Elena","KRAJAIN,ELENA",Wilkes,WILKES,1002-4229,3,3,3,0,3,0,0,1,2,2,0,1,0,0,.67,.33,.67,.333,.000,0,0,0,0,1,1,1,.333,2,0,0,0,.67,.00,.00,.00,0,,249:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,6.282960279532206,18,94
2026-27,wsoc,Landmark Conference,landmark_conference,Elizabethtown,Linnet Laiser,Linnet,Laiser,,211,Linnet Laiser,"LAISER,LINNET",Elizabethtown,ETOWN,993-6478,2,2,11,0,11,0,0,1,2,2,0,1,0,0,1.00,.50,1.00,.500,.000,0,1,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,135:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,6.282960279532206,19,94
2026-27,wsoc,Landmark Conference,landmark_conference,Lycoming,"Magee, Ella",Ella,Magee,,373,"Magee, Ella","MAGEE,ELLA",Lycoming,LYC,996-9269,2,2,20,0,20,0,0,1,5,2,0,1,0,0,2.50,.50,1.00,.500,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,142:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,6.282960279532206,20,94
2026-27,wsoc,Landmark Conference,landmark_conference,Moravian,"McFarland, Macy",Macy,McFarland,,443,"McFarland, Macy","MCFARLAND,MACY",Moravian,MOR,0,2,2,22,0,22,0,0,1,2,2,0,1,0,0,1.00,.50,1.00,.500,.000,0,1,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,147:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,6.282960279532206,21,94
2026-27,wsoc,Landmark Conference,landmark_conference,Wilkes,"Parker, Addi",Addi,Parker,,784,"Parker, Addi","PARKER,ADDI",Wilkes,WILKES,1002-4237,3,0,12,0,12,0,0,1,2,2,0,1,0,0,.67,.33,.67,.333,.000,0,0,0,0,0,1,0,.000,3,0,0,0,1.00,.00,.00,.00,0,,80:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,6.282960279532206,22,94
2026-27,wsoc,Landmark Conference,landmark_conference,Elizabethtown,Sara Bean,Sara,Bean,,211,Sara Bean,"BEAN,SARA",Elizabethtown,ETOWN,993-5801,2,2,21,0,21,0,0,1,1,2,0,1,0,0,.50,.50,1.00,.500,.000,0,0,0,0,1,1,0,.000,0,0,0,0,.00,.00,.00,.00,0,,132:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,6.282960279532206,23,94
2026-27,wsoc,Landmark Conference,landmark_conference,Juniata,"Kelley, McKenna",McKenna,Kelley,,325,"Kelley, McKenna","KELLEY,MCKENNA",Juniata,JUN,0,2,2,21,0,21,0,0,1,1,1,1,0,0,0,.50,.50,.50,.000,.500,1,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,146:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,5.365576280725821,24,93
2026-27,wsoc,Landmark Conference,landmark_conference,Moravian,"Beams, Tess",Tess,Beams,,443,"Beams, Tess","BEAMS,TESS",Moravian,MOR,0,2,1,31,0,31,0,0,0,1,1,1,0,0,0,.50,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,137:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,4.797771305330451,25,93
2026-27,wsoc,Landmark Conference,landmark_conference,Susquehanna,"Black, Caelyn",Caelyn,Black,,685,"Black, Caelyn","BLACK,CAELYN",Susquehanna,SUSQU,1054-5179,2,0,11,0,11,0,0,0,0,1,1,0,0,0,.00,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,41:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,4.797771305330451,26,93
2026-27,wsoc,Landmark Conference,landmark_conference,Wilkes,"Dennison, Hannah",Hannah,Dennison,,784,"Dennison, Hannah","DENNISON,HANNAH",Wilkes,WILKES,1002-4242,3,3,25,0,25,0,0,0,0,1,1,0,0,0,.00,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,192:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,4.797771305330451,27,93
2026-27,wsoc,Landmark Conference,landmark_conference,Susquehanna,"Guerra, Chloe",Chloe,Guerra,,685,"Guerra, Chloe","GUERRA,CHLOE",Susquehanna,SUSQU,1054-4969,2,0,20,0,20,0,0,0,0,1,1,0,0,0,.00,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,53:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,4.797771305330451,28,93
2026-27,wsoc,Landmark Conference,landmark_conference,Drew,"Lara, Sophia",Sophia,Lara,,190,"Lara, Sophia","LARA,SOPHIA",Drew,DREW,1050-4628,1,1,10,0,10,0,0,0,0,1,1,0,0,0,.00,.00,1.00,.000,1.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,58:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,4.797771305330451,29,93
2026-27,wsoc,Landmark Conference,landmark_conference,Goucher,Madison Ybarra,Madison,Ybarra,,1467,Madison Ybarra,"YBARRA,MADISON",Goucher,GOUCHER,0,1,1,4,0,4,0,0,0,1,1,1,0,0,0,1.00,.00,1.00,.000,1.000,0,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,4.797771305330451,30,92
2026-27,wsoc,Landmark Conference,landmark_conference,Elizabethtown,Meghan McGonagle,Meghan,McGonagle,,211,Meghan McGonagle,"MCGONAGLE,MEGHAN",Elizabethtown,ETOWN,993-6138,2,2,15,0,15,0,0,0,0,1,1,0,0,0,.00,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,138:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,4.797771305330451,31,92
2026-27,wsoc,Landmark Conference,landmark_conference,Scranton,"Meikleham, Jazzel",Jazzel,Meikleham,,633,"Meikleham, Jazzel","MEIKLEHAM,JAZZEL",Scranton,SCR,1056-2316,2,2,10,0,10,0,0,0,1,1,1,0,0,0,.50,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,130:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,4.797771305330451,32,92
2026-27,wsoc,Landmark Conference,landmark_conference,Scranton,"Ocasio, Alexis",Alexis,Ocasio,,633,"Ocasio, Alexis","OCASIO,ALEXIS",Scranton,SCR,1056-2320,2,2,19,0,19,0,0,0,1,1,1,0,0,0,.50,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,177:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,4.797771305330451,33,92
2026-27,wsoc,Landmark Conference,landmark_conference,Susquehanna,"St. Amand, Olivia",Olivia,St. Amand,,685,"St. Amand, Olivia","ST. AMAND,OLIVIA",Susquehanna,SUSQU,1054-4062,2,2,4,0,4,0,0,0,1,1,1,0,0,0,.50,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,74:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,4.797771305330451,34,92
2026-27,wsoc,Landmark Conference,landmark_conference,Catholic,"Aponte, Caroline",Caroline,Aponte,,124,"Aponte, Caroline","APONTE,CAROLINE",Catholic,CUA,1049-3434,1,1,5,0,5,0,0,4,6,0,0,0,0,0,6.00,4.00,.00,.000,.000,4,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,1.1930823175438008,35,92
2026-27,wsoc,Landmark Conference,landmark_conference,Goucher,Abby Lee,Abby,Lee,,1467,Abby Lee,"LEE,ABBY",Goucher,GOUCHER,0,1,1,9,0,9,0,0,3,4,0,0,0,0,0,4.00,3.00,.00,.000,.000,3,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,0.6252773421484303,36,92
2026-27,wsoc,Landmark Conference,landmark_conference,Wilkes,"Bolz, Abby",Abby,Bolz,,784,"Bolz, Abby","BOLZ,ABBY",Wilkes,WILKES,1002-4494,3,2,18,0,18,0,0,3,5,0,0,0,0,0,1.67,1.00,.00,.000,.000,3,0,0,0,0,0,0,.000,3,0,0,0,1.00,.00,.00,.00,0,,170:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,0.6252773421484303,37,91
2026-27,wsoc,Landmark Conference,landmark_conference,Juniata,"Simpson, Sydney",Sydney,Simpson,,325,"Simpson, Sydney","SIMPSON,SYDNEY",Juniata,JUN,0,2,1,31,0,31,0,0,3,4,0,0,0,0,0,2.00,1.50,.00,.000,.000,3,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,85:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,0.6252773421484303,38,91
2026-27,wsoc,Landmark Conference,landmark_conference,Catholic,"Catania, Madelyn",Madelyn,Catania,,124,"Catania, Madelyn","CATANIA,MADELYN",Catholic,CUA,1049-2878,1,1,1,0,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,45:00,0,.00,.00,,3,1,0,0,0,1.000,0.00,1,0,45:00,1,1,.00,1.000,.000,1.00,,,,,0.524801428576503,39,91
2026-27,wsoc,Landmark Conference,landmark_conference,Wilkes,"Oliver, Seren",Seren,Oliver,,784,"Oliver, Seren","OLIVER,SEREN",Wilkes,WILKES,1002-4757,1,0,1,0,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,11:00,0,.00,.00,,2,0,0,0,0,1.000,0.00,2,0,11:51,0,1,.00,1.000,.000,2.00,,,,,0.524801428576503,40,91
2026-27,wsoc,Landmark Conference,landmark_conference,Moravian,"Tally, Addy",Addy,Tally,,443,"Tally, Addy","TALLY,ADDY",Moravian,MOR,0,1,0,99,0,99,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,56:00,0,.00,.00,,3,0,0,0,0,1.000,0.00,2,0,56:51,0,1,.00,1.000,.000,2.00,,,,,0.524801428576503,41,91
2026-27,wsoc,Landmark Conference,landmark_conference,Goucher,Ashley Schwartz,Ashley,Schwartz,,1467,Ashley Schwartz,"SCHWARTZ,ASHLEY",Goucher,GOUCHER,0,1,1,23,0,23,0,0,2,2,0,0,0,1,0,2.00,2.00,.00,.000,.000,2,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,45:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,0.05747236675305978,42,91
2026-27,wsoc,Landmark Conference,landmark_conference,Lycoming,"Chapman, Amelia",Amelia,Chapman,,373,"Chapman, Amelia","CHAPMAN,AMELIA",Lycoming,LYC,996-9610,2,2,8,0,8,0,0,2,6,0,0,0,0,0,3.00,1.00,.00,.000,.000,2,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,148:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,0.05747236675305978,43,91
2026-27,wsoc,Landmark Conference,landmark_conference,Wilkes,"Clarke, Katie",Katie,Clarke,,784,"Clarke, Katie","CLARKE,KATIE",Wilkes,WILKES,1002-4234,3,0,5,0,5,0,0,2,2,0,0,0,0,0,.67,.67,.00,.000,.000,2,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,62:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,0.05747236675305978,44,90
2026-27,wsoc,Landmark Conference,landmark_conference,Wilkes,"Edwards, Erin",Erin,Edwards,,784,"Edwards, Erin","EDWARDS,ERIN",Wilkes,WILKES,1002-4087,3,2,16,0,16,0,0,2,2,0,0,0,0,0,.67,.67,.00,.000,.000,2,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,124:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,0.05747236675305978,45,90
2026-27,wsoc,Landmark Conference,landmark_conference,Moravian,"Hull, Emma",Emma,Hull,,443,"Hull, Emma","HULL,EMMA",Moravian,MOR,0,2,2,17,0,17,0,0,2,2,0,0,0,0,0,1.00,1.00,.00,.000,.000,2,0,0,0,0,0,0,.000,3,0,0,0,1.50,.00,.00,.00,0,,130:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,0.05747236675305978,46,90
2026-27,wsoc,Landmark Conference,landmark_conference,Lycoming,"Mosley, Norah",Norah,Mosley,,373,"Mosley, Norah","MOSLEY,NORAH",Lycoming,LYC,996-9437,2,2,35,0,35,0,0,2,2,0,0,0,0,0,1.00,1.00,.00,.000,.000,2,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,164:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,0.05747236675305978,47,90
2026-27,wsoc,Landmark Conference,landmark_conference,Moravian,"Schreiber, Mackenzie",Mackenzie,Schreiber,,443,"Schreiber, Mackenzie","SCHREIBER,MACKENZIE",Moravian,MOR,0,2,2,10,0,10,0,0,2,3,0,0,0,0,0,1.50,1.00,.00,.000,.000,2,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,117:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,0.05747236675305978,48,90
2026-27,wsoc,Landmark Conference,landmark_conference,Susquehanna,"Slunt, Caroline",Caroline,Slunt,,685,"Slunt, Caroline","SLUNT,CAROLINE",Susquehanna,SUSQU,1054-4560,2,0,19,0,19,0,0,2,4,0,0,0,0,0,2.00,1.00,.00,.000,.000,2,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,96:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,0.05747236675305978,49,90
2026-27,wsoc,Landmark Conference,landmark_conference,Elizabethtown,Ella Smith,Ella,Smith,,211,Ella Smith,"SMITH,ELLA",Elizabethtown,ETOWN,993-6005,2,2,0,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,180:00,0,.00,.00,,36,1,0,1,0,.913,1.00,21,2,180:00,2,2,1.00,0.913,.000,10.50,,,,,0.02538886682252056,50,89
2026-27,wsoc,Landmark Conference,landmark_conference,Juniata,Caity Ludwig,Caity,Ludwig,,325,Caity Ludwig,"LUDWIG,CAITY",Juniata,JUN,0,0,0,13,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,51,89
2026-27,wsoc,Landmark Conference,landmark_conference,Juniata,Carson Shiel,Carson,Shiel,,325,Carson Shiel,"SHIEL,CARSON",Juniata,JUN,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,52,89
2026-27,wsoc,Landmark Conference,landmark_conference,Juniata,Liv Quirin,Liv,Quirin,,325,Liv Quirin,"QUIRIN,LIV",Juniata,JUN,0,0,0,18,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,53,89
2026-27,wsoc,Landmark Conference,landmark_conference,Juniata,Mackenzie Mamolen,Mackenzie,Mamolen,,325,Mackenzie Mamolen,"MAMOLEN,MACKENZIE",Juniata,JUN,0,0,0,23,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,54,89
2026-27,wsoc,Landmark Conference,landmark_conference,Goucher,Megan Poniatowski,Megan,Poniatowski,,1467,Megan Poniatowski,"PONIATOWSKI,MEGAN",Goucher,GOUCHER,0,0,0,14,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,55,89
2026-27,wsoc,Landmark Conference,landmark_conference,Goucher,Natalie Voorhees,Natalie,Voorhees,,1467,Natalie Voorhees,"VOORHEES,NATALIE",Goucher,GOUCHER,0,0,0,19,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,56,89
2026-27,wsoc,Landmark Conference,landmark_conference,Juniata,Olivia Seasor,Olivia,Seasor,,325,Olivia Seasor,"SEASOR,OLIVIA",Juniata,JUN,0,0,0,17,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,57,88
