season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,goalie_stats
2026-27,wsoc,Upper Midwest Athletic Conference (UMAC),umac,Minnesota Morris,"Kelly, Keiran",Keiran,Kelly,,1226,"Kelly, Keiran","KELLY,KEIRAN",Minnesota Morris,MM,1399-2710,1,1,26,0,26,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,69:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Upper Midwest Athletic Conference (UMAC),umac,Minnesota Morris,"Humphreys, Tessa",Tessa,Humphreys,,1226,"Humphreys, Tessa","HUMPHREYS,TESSA",Minnesota Morris,MM,1399-2921,1,1,27,0,27,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,81:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Upper Midwest Athletic Conference (UMAC),umac,Minnesota Morris,"Nebel, Rourke",Rourke,Nebel,,1226,"Nebel, Rourke","NEBEL,ROURKE",Minnesota Morris,MM,1399-2711,0,0,31,0,31,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Upper Midwest Athletic Conference (UMAC),umac,Minnesota Morris,"McAdams, Abigayle",Abigayle,McAdams,,1226,"McAdams, Abigayle","MCADAMS,ABIGAYLE",Minnesota Morris,MM,1399-2713,0,0,33,0,33,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Upper Midwest Athletic Conference (UMAC),umac,Minnesota Morris,"Pollreisz, Ashlynn",Ashlynn,Pollreisz,,1226,"Pollreisz, Ashlynn","POLLREISZ,ASHLYNN",Minnesota Morris,MM,1399-2714,1,1,44,0,44,0,0,0,2,0,0,0,0,0,2.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,61:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,"Vik, Maria",Maria,Vik,,8597,"Vik, Maria","VIK,MARIA",Martin Luther,MLC,1398-2066,3,3,00,0,00,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,254:00,0,.00,.00,42,1,1,1,1,.818,1.42,18,4,253:59,3,3,1.33,0.818,.333,6.00,
2026-27,wsoc,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,"McCaughna, Rachel",Rachel,McCaughna,,8597,"McCaughna, Rachel","MCCAUGHNA,RACHEL",Martin Luther,MLC,1398-1973,3,3,2,0,2,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,259:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,"Kramer, Anna",Anna,Kramer,,8597,"Kramer, Anna","KRAMER,ANNA",Martin Luther,MLC,1398-2169,3,3,8,0,8,0,0,5,7,1,1,0,0,0,2.33,1.67,.33,.000,.333,5,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,203:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,"Beilman, Ava",Ava,Beilman,,8597,"Beilman, Ava","BEILMAN,AVA",Martin Luther,MLC,1398-1975,0,0,,0,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,"Olson, Allison",Allison,Olson,,8597,"Olson, Allison","OLSON,ALLISON",Martin Luther,MLC,1398-2295,3,3,12,0,12,0,0,4,7,2,0,1,1,0,2.33,1.33,.67,.333,.000,3,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,225:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,"Walz, Ava",Ava,Walz,,8597,"Walz, Ava","WALZ,AVA",Martin Luther,MLC,1398-2171,3,3,14,0,14,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,247:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,"Vogel, Evangeline",Evangeline,Vogel,,8597,"Vogel, Evangeline","VOGEL,EVANGELINE",Martin Luther,MLC,1398-2296,3,1,15,0,15,0,0,1,1,0,0,0,0,0,.33,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,170:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,"Rathje, Kyah",Kyah,Rathje,,8597,"Rathje, Kyah","RATHJE,KYAH",Martin Luther,MLC,1398-2172,3,0,17,0,17,0,0,0,1,0,0,0,0,0,.33,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,148:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,"Ristow, Ella",Ella,Ristow,,8597,"Ristow, Ella","RISTOW,ELLA",Martin Luther,MLC,1398-2062,3,3,18,0,18,0,0,0,1,0,0,0,0,0,.33,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,254:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,"Beilke, Katherine",Katherine,Beilke,,8597,"Beilke, Katherine","BEILKE,KATHERINE",Martin Luther,MLC,1398-2297,3,0,19,0,19,0,0,0,1,1,1,0,0,0,.33,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,92:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,"Mensching, Greta",Greta,Mensching,,8597,"Mensching, Greta","MENSCHING,GRETA",Martin Luther,MLC,1398-2063,3,3,20,0,20,0,0,1,1,0,0,0,0,0,.33,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,171:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,"Koehler, Julianna",Julianna,Koehler,,8597,"Koehler, Julianna","KOEHLER,JULIANNA",Martin Luther,MLC,1398-1977,3,3,22,0,22,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,112:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,"Wendt, Heather",Heather,Wendt,,8597,"Wendt, Heather","WENDT,HEATHER",Martin Luther,MLC,1398-2174,3,3,23,0,23,0,0,4,5,3,1,1,0,0,1.67,1.33,1.00,.333,.333,3,0,0,0,0,1,0,.000,0,0,0,0,.00,.00,.00,.00,0,,171:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,"Buch, Sydney",Sydney,Buch,,8597,"Buch, Sydney","BUCH,SYDNEY",Martin Luther,MLC,1398-1978,3,1,24,0,24,0,0,7,10,1,1,0,0,0,3.33,2.33,.33,.000,.333,7,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,139:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,"Hackmann, Alaina",Alaina,Hackmann,,8597,"Hackmann, Alaina","HACKMANN,ALAINA",Martin Luther,MLC,1398-2064,3,0,26,0,26,0,0,2,2,2,0,1,0,0,.67,.67,.67,.333,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,73:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,"Schoeneck, Katie",Katie,Schoeneck,,8597,"Schoeneck, Katie","SCHOENECK,KATIE",Martin Luther,MLC,1398-1976,1,1,28,0,28,0,0,2,3,0,0,0,0,0,3.00,2.00,.00,.000,.000,2,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,83:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,"Crooks, Macy",Macy,Crooks,,8597,"Crooks, Macy","CROOKS,MACY",Martin Luther,MLC,1398-2176,3,0,29,0,29,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,81:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,"Krause Staebell, Reese",Reese,Krause Staebell,,8597,"Krause Staebell, Reese","KRAUSE STAEBELL,REESE",Martin Luther,MLC,1398-2298,3,0,30,0,30,0,0,1,1,2,0,1,0,0,.33,.33,.67,.333,.000,0,0,0,0,0,1,0,.000,0,0,0,0,.00,.00,.00,.00,0,,82:00,0,.00,.00,1,0,0,0,0,0.0,0.00,0,0,16:01,0,1,.00,0.000,.000,.00,
2026-27,wsoc,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,"Buege, Marissa",Marissa,Buege,,8597,"Buege, Marissa","BUEGE,MARISSA",Martin Luther,MLC,1398-2065,3,3,34,0,34,0,0,1,3,2,0,1,0,0,1.00,.33,.67,.333,.000,0,0,0,0,1,0,1,.333,2,0,0,0,.67,.00,.00,.00,0,,200:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Upper Midwest Athletic Conference (UMAC),umac,Crown,Rachel Fuller,Rachel,Fuller,,30035,Rachel Fuller,"FULLER,RACHEL",Crown,CROWN (M,1397-1664,4,4,1,0,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,55,0,3,0,0,.792,2.50,38,10,360:00,4,4,2.50,0.792,.000,9.50,
2026-27,wsoc,Upper Midwest Athletic Conference (UMAC),umac,Crown,Eva Starkey,Eva,Starkey,,30035,Eva Starkey,"STARKEY,EVA",Crown,CROWN (M,1397-2247,4,4,2,0,2,0,0,2,4,3,1,1,0,0,1.00,.50,.75,.250,.250,1,0,0,0,0,0,1,.250,3,0,0,0,.75,.00,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Upper Midwest Athletic Conference (UMAC),umac,Crown,Summit Usselman,Summit,Usselman,,30035,Summit Usselman,"USSELMAN,SUMMIT",Crown,CROWN (M,1397-2250,4,4,4,0,4,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,84:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Upper Midwest Athletic Conference (UMAC),umac,Crown,Samantha Vonberge,Samantha,Vonberge,,30035,Samantha Vonberge,"VONBERGE,SAMANTHA",Crown,CROWN (M,1397-2253,2,0,5,0,5,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Upper Midwest Athletic Conference (UMAC),umac,Crown,Isabelle Gaskill,Isabelle,Gaskill,,30035,Isabelle Gaskill,"GASKILL,ISABELLE",Crown,CROWN (M,1397-2257,3,0,6,0,6,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,06:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Upper Midwest Athletic Conference (UMAC),umac,Crown,Olivia Lyden,Olivia,Lyden,,30035,Olivia Lyden,"LYDEN,OLIVIA",Crown,CROWN (M,1397-1665,4,4,7,0,7,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Upper Midwest Athletic Conference (UMAC),umac,Crown,Alexia White,Alexia,White,,30035,Alexia White,"WHITE,ALEXIA",Crown,CROWN (M,1397-2251,4,4,8,0,8,0,0,0,1,0,0,0,0,0,.25,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,78:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Upper Midwest Athletic Conference (UMAC),umac,Crown,Hayden Thompson,Hayden,Thompson,,30035,Hayden Thompson,"THOMPSON,HAYDEN",Crown,CROWN (M,1397-2256,4,4,9,0,9,0,0,1,3,3,3,0,0,0,.75,.25,.75,.000,.750,1,0,0,0,0,0,0,.000,2,0,0,0,.50,.00,.00,.00,0,,84:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Upper Midwest Athletic Conference (UMAC),umac,Crown,Layla Kerr,Layla,Kerr,,30035,Layla Kerr,"KERR,LAYLA",Crown,CROWN (M,1397-1814,4,4,11,0,11,0,0,17,15,10,0,5,0,0,3.75,4.25,2.50,1.250,.000,12,0,0,0,1,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Upper Midwest Athletic Conference (UMAC),umac,Crown,Stella Erickson,Stella,Erickson,,30035,Stella Erickson,"ERICKSON,STELLA",Crown,CROWN (M,1397-2248,3,0,12,0,12,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,12:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Upper Midwest Athletic Conference (UMAC),umac,Crown,Esli Cortez-Sanchez,Esli,Cortez-Sanchez,,30035,Esli Cortez-Sanchez,"CORTEZ-SANCHEZ,ESLI",Crown,CROWN (M,1397-2131,3,0,13,0,13,0,0,0,1,0,0,0,0,0,.33,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Upper Midwest Athletic Conference (UMAC),umac,Crown,Sophia Beck,Sophia,Beck,,30035,Sophia Beck,"BECK,SOPHIA",Crown,CROWN (M,1397-2132,4,4,16,0,16,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,83:00,0,.00,.00,,,,,,,,,,,,,,,,,
