season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,shot_stats,goal_stats,caution_stats,misc_stats,composite_score,global_rank,rating
2026-27,msoc,Conference of New England (CCC),ccc,Suffolk University,Dylan Trachtenberg,Dylan,Trachtenberg,,684,Dylan Trachtenberg,"TRACHTENBERG,DYLAN",Suffolk University,SUFFOLK,0,3,3,21,0,21,0,0,2,9,2,2,0,0,0,3.00,.67,.67,.000,.667,2,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,192:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,8.213631892816315,11,96
2026-27,msoc,Conference of New England (CCC),ccc,Roger Williams University,"Robbins, Dylan",Dylan,Robbins,,583,"Robbins, Dylan","ROBBINS,DYLAN",Roger Williams University,RWU,697-9041,3,0,30,0,30,0,0,1,2,2,2,0,0,0,.67,.33,.67,.000,.667,1,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,81:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,7.723532215633234,12,96
2026-27,msoc,Conference of New England (CCC),ccc,University of New England,"Berry, Ethan",Ethan,Berry,,1255,"Berry, Ethan","BERRY,ETHAN",University of New England,UNE,990-3170,3,3,14,0,14,0,0,0,0,2,2,0,0,0,.00,.00,.67,.000,.667,0,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,225:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,7.233432538450155,13,95
2026-27,msoc,Conference of New England (CCC),ccc,Roger Williams University,"DeCapua, Kevin",Kevin,DeCapua,,583,"DeCapua, Kevin","DECAPUA,KEVIN",Roger Williams University,RWU,697-9949,3,3,17,0,17,0,0,4,7,2,0,1,0,0,2.33,1.33,.67,.333,.000,3,0,0,0,0,0,1,.333,0,0,1,0,.00,.33,.00,.00,0,,145:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,6.670290789810505,14,95
2026-27,msoc,Conference of New England (CCC),ccc,University of New England,"Debin, Reaves",Reaves,Debin,,1255,"Debin, Reaves","DEBIN,REAVES",University of New England,UNE,990-3172,3,0,22,0,22,0,0,3,3,2,0,1,0,0,1.00,1.00,.67,.333,.000,2,0,0,0,1,1,1,.333,1,0,0,0,.33,.00,.00,.00,0,,148:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,6.180191112627425,15,95
2026-27,msoc,Conference of New England (CCC),ccc,Curry College,Aiden Watts,Aiden,Watts,,170,Aiden Watts,"WATTS,AIDEN",Curry College,CURRY,0,2,2,7,0,7,0,0,2,5,2,0,1,2,1,2.50,1.00,1.00,.500,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,149:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,5.690091435444345,16,95
2026-27,msoc,Conference of New England (CCC),ccc,Western New England University,"Beyoko, Junior",Junior,Beyoko,,775,"Beyoko, Junior","BEYOKO,JUNIOR",Western New England University,WNE,1022-4690,3,1,35,0,35,0,0,2,3,2,0,1,0,0,1.00,.67,.67,.333,.000,1,0,0,0,1,0,0,.000,3,0,0,0,1.00,.00,.00,.00,0,,128:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,5.690091435444345,17,94
2026-27,msoc,Conference of New England (CCC),ccc,Nichols College,Ethan Knowles,Ethan,Knowles,,484,Ethan Knowles,"KNOWLES,ETHAN",Nichols College,NICHOLS,695-4322,3,3,13,0,13,0,0,2,4,2,0,1,0,0,1.33,.67,.67,.333,.000,1,0,0,0,1,0,0,.000,5,0,0,0,1.67,.00,.00,.00,0,,169:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,5.690091435444345,18,94
2026-27,msoc,Conference of New England (CCC),ccc,University of New England,"Karlsson, Haukur",Haukur,Karlsson,,1255,"Karlsson, Haukur","KARLSSON,HAUKUR",University of New England,UNE,990-2980,3,3,31,0,31,0,0,2,3,2,0,1,0,0,1.00,.67,.67,.333,.000,1,0,0,0,0,0,0,.000,3,0,1,0,1.00,.33,.00,.00,0,,120:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,5.690091435444345,19,94
2026-27,msoc,Conference of New England (CCC),ccc,Wentworth Institute of Technology,"Munoz, Adrian",Adrian,Munoz,,762,"Munoz, Adrian","MUNOZ,ADRIAN",Wentworth Institute of Technology,WIT,0,3,0,31,0,31,0,0,2,4,2,0,1,0,0,1.33,.67,.67,.333,.000,1,0,0,0,1,0,1,.333,0,0,0,0,.00,.00,.00,.00,0,,69:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,5.690091435444345,20,94
2026-27,msoc,Conference of New England (CCC),ccc,Nichols College,Nick Reilly,Nick,Reilly,,484,Nick Reilly,"REILLY,NICK",Nichols College,NICHOLS,695-5121,3,1,29,0,29,0,0,2,3,2,0,1,0,0,1.00,.67,.67,.333,.000,1,0,0,0,0,0,1,.333,3,0,0,0,1.00,.00,.00,.00,0,,145:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,5.690091435444345,21,94
2026-27,msoc,Conference of New England (CCC),ccc,University of Hartford,Rory Ohalloran,Rory,Ohalloran,,272,Rory Ohalloran,"OHALLORAN,RORY",University of Hartford,HARTFORD,6-3402,2,1,24,0,24,0,0,2,4,2,0,1,0,0,2.00,1.00,1.00,.500,.000,1,0,0,0,0,0,1,.500,1,0,0,0,.50,.00,.00,.00,0,,102:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,5.690091435444345,22,94
2026-27,msoc,Conference of New England (CCC),ccc,Curry College,Aiden Grafton,Aiden,Grafton,,170,Aiden Grafton,"GRAFTON,AIDEN",Curry College,CURRY,0,2,2,2,0,2,0,0,1,3,2,0,1,0,0,1.50,.50,1.00,.500,.000,0,0,0,0,0,1,0,.000,0,0,0,0,.00,.00,.00,.00,0,,161:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,5.199991758261266,23,94
2026-27,msoc,Conference of New England (CCC),ccc,Nichols College,Avery Morse,Avery,Morse,,484,Avery Morse,"MORSE,AVERY",Nichols College,NICHOLS,695-4872,3,0,7,0,7,0,0,1,1,2,0,1,0,0,.33,.33,.67,.333,.000,0,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,135:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,5.199991758261266,24,93
2026-27,msoc,Conference of New England (CCC),ccc,University of New England,"Colgan, Brady",Brady,Colgan,,1255,"Colgan, Brady","COLGAN,BRADY",University of New England,UNE,990-3399,3,3,7,0,7,0,0,1,2,2,0,1,0,0,.67,.33,.67,.333,.000,0,0,0,0,0,1,0,.000,12,0,2,0,4.00,.67,.00,.00,0,,231:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,5.199991758261266,25,93
2026-27,msoc,Conference of New England (CCC),ccc,Western New England University,"Dieterle, Owen",Owen,Dieterle,,775,"Dieterle, Owen","DIETERLE,OWEN",Western New England University,WNE,1022-4176,2,2,11,0,11,0,0,1,1,2,0,1,0,0,.50,.50,1.00,.500,.000,0,0,0,0,0,1,1,.500,1,0,3,0,.50,1.50,.00,.00,0,,143:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,5.199991758261266,26,93
2026-27,msoc,Conference of New England (CCC),ccc,University of Hartford,Jovan Lopez-Gutierrez,Jovan,Lopez-Gutierrez,,272,Jovan Lopez-Gutierrez,"LOPEZ-GUTIERREZ,JOVAN",University of Hartford,HARTFORD,6-3407,2,0,16,0,16,0,0,1,1,2,0,1,0,0,.50,.50,1.00,.500,.000,0,0,0,0,1,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,81:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,5.199991758261266,27,93
2026-27,msoc,Conference of New England (CCC),ccc,Roger Williams University,"Luzuriaga, Francisco",Francisco,Luzuriaga,,583,"Luzuriaga, Francisco","LUZURIAGA,FRANCISCO",Roger Williams University,RWU,697-9956,3,0,22,0,22,0,0,1,1,2,0,1,0,0,.33,.33,.67,.333,.000,0,0,0,0,0,0,0,.000,1,0,2,0,.33,.67,.00,.00,0,,36:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,5.199991758261266,28,93
2026-27,msoc,Conference of New England (CCC),ccc,Roger Williams University,"Luzuriaga, Lucas",Lucas,Luzuriaga,,583,"Luzuriaga, Lucas","LUZURIAGA,LUCAS",Roger Williams University,RWU,697-9957,2,0,29,0,29,0,0,1,2,2,0,1,0,0,1.00,.50,1.00,.500,.000,0,0,0,0,0,1,0,.000,3,0,1,0,1.50,.50,.00,.00,0,,40:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,5.199991758261266,29,93
2026-27,msoc,Conference of New England (CCC),ccc,Roger Williams University,"Marino, Patrick",Patrick,Marino,,583,"Marino, Patrick","MARINO,PATRICK",Roger Williams University,RWU,697-9039,2,0,18,0,18,0,0,1,3,2,0,1,0,0,1.50,.50,1.00,.500,.000,0,0,0,0,1,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,75:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,5.199991758261266,30,93
2026-27,msoc,Conference of New England (CCC),ccc,Roger Williams University,"Merriam, Phin",Phin,Merriam,,583,"Merriam, Phin","MERRIAM,PHIN",Roger Williams University,RWU,697-9958,3,0,28,0,28,0,0,1,1,2,0,1,0,0,.33,.33,.67,.333,.000,0,0,0,0,0,1,0,.000,0,0,0,0,.00,.00,.00,.00,0,,32:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,5.199991758261266,31,93
2026-27,msoc,Conference of New England (CCC),ccc,Western New England University,"Ritson, Lucas",Lucas,Ritson,,775,"Ritson, Lucas","RITSON,LUCAS",Western New England University,WNE,1022-4452,2,1,18,0,18,0,0,1,1,2,0,1,0,0,.50,.50,1.00,.500,.000,0,1,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,61:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,5.199991758261266,32,92
2026-27,msoc,Conference of New England (CCC),ccc,Suffolk University,Yohan Chung,Yohan,Chung,,684,Yohan Chung,"CHUNG,YOHAN",Suffolk University,SUFFOLK,0,3,0,23,0,23,0,0,1,2,2,0,1,0,0,.67,.33,.67,.333,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,116:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,5.199991758261266,33,92
2026-27,msoc,Conference of New England (CCC),ccc,Gordon College,"Cardone, Cortez",Cortez,Cardone,,1099,"Cardone, Cortez","CARDONE,CORTEZ",Gordon College,GOR,693-3024,2,2,9,0,9,0,0,2,2,1,1,0,0,0,1.00,1.00,.50,.000,.500,2,0,0,0,0,0,0,.000,4,0,0,0,2.00,.00,.00,.00,0,,121:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.9824078820675046,34,92
2026-27,msoc,Conference of New England (CCC),ccc,Gordon College,"Hernandez, Santiago",Santiago,Hernandez,,1099,"Hernandez, Santiago","HERNANDEZ,SANTIAGO",Gordon College,GOR,693-3172,2,2,7,0,7,0,0,2,3,1,1,0,0,0,1.50,1.00,.50,.000,.500,2,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,144:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.9824078820675046,35,92
2026-27,msoc,Conference of New England (CCC),ccc,Western New England University,"Lewis, Tyler",Tyler,Lewis,,775,"Lewis, Tyler","LEWIS,TYLER",Western New England University,WNE,1022-4182,3,3,31,0,31,0,0,2,6,1,1,0,0,0,2.00,.67,.33,.000,.333,2,0,0,0,0,0,0,.000,5,0,1,0,1.67,.33,.00,.00,0,,236:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.9824078820675046,36,92
2026-27,msoc,Conference of New England (CCC),ccc,Roger Williams University,"Ciampolillo, Michael",Michael,Ciampolillo,,583,"Ciampolillo, Michael","CIAMPOLILLO,MICHAEL",Roger Williams University,RWU,697-9626,2,0,32,0,32,0,0,1,1,1,1,0,0,0,.50,.50,.50,.000,.500,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,15:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.4923082048844254,37,92
2026-27,msoc,Conference of New England (CCC),ccc,Wentworth Institute of Technology,"Folkes, Shayne",Shayne,Folkes,,762,"Folkes, Shayne","FOLKES,SHAYNE",Wentworth Institute of Technology,WIT,0,2,0,15,0,15,0,0,1,1,1,1,0,0,0,.50,.50,.50,.000,.500,1,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,51:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.4923082048844254,38,92
2026-27,msoc,Conference of New England (CCC),ccc,Nichols College,Shea Ullo,Shea,Ullo,,484,Shea Ullo,"ULLO,SHEA",Nichols College,NICHOLS,695-4309,3,3,19,0,19,0,0,1,1,1,1,0,0,0,.33,.33,.33,.000,.333,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,238:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.4923082048844254,39,91
2026-27,msoc,Conference of New England (CCC),ccc,Wentworth Institute of Technology,"Bergin, Zachary",Zachary,Bergin,,762,"Bergin, Zachary","BERGIN,ZACHARY",Wentworth Institute of Technology,WIT,0,3,3,23,0,23,0,0,0,1,1,1,0,0,0,.33,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,193:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.0022085277013457,40,91
2026-27,msoc,Conference of New England (CCC),ccc,Curry College,Bradlee Sorensen,Bradlee,Sorensen,,170,Bradlee Sorensen,"SORENSEN,BRADLEE",Curry College,CURRY,0,2,0,8,0,8,0,0,0,1,1,1,0,0,0,.50,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,62:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.0022085277013457,41,91
2026-27,msoc,Conference of New England (CCC),ccc,University of New England,"Donaghey, Ronan",Ronan,Donaghey,,1255,"Donaghey, Ronan","DONAGHEY,RONAN",University of New England,UNE,990-2814,3,3,27,0,27,0,0,0,1,1,1,0,0,0,.33,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,199:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.0022085277013457,42,91
2026-27,msoc,Conference of New England (CCC),ccc,Roger Williams University,"Hawkins, Louis",Louis,Hawkins,,583,"Hawkins, Louis","HAWKINS,LOUIS",Roger Williams University,RWU,697-9350,3,3,11,0,11,0,0,0,1,1,1,0,0,0,.33,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,149:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.0022085277013457,43,91
2026-27,msoc,Conference of New England (CCC),ccc,Suffolk University,John Wood,John,Wood,,684,John Wood,"WOOD,JOHN",Suffolk University,SUFFOLK,0,2,0,22,0,22,0,0,0,1,1,1,0,0,0,.50,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,82:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.0022085277013457,44,91
2026-27,msoc,Conference of New England (CCC),ccc,Western New England University,"Leonard, Matty",Matty,Leonard,,775,"Leonard, Matty","LEONARD,MATTY",Western New England University,WNE,1022-3983,3,0,10,0,10,0,0,0,0,1,1,0,0,0,.00,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,99:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.0022085277013457,45,91
2026-27,msoc,Conference of New England (CCC),ccc,Nichols College,Maxwell Abroms,Maxwell,Abroms,,484,Maxwell Abroms,"ABROMS,MAXWELL",Nichols College,NICHOLS,695-5111,3,3,26,0,26,0,0,0,1,1,1,0,0,0,.33,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,235:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.0022085277013457,46,90
2026-27,msoc,Conference of New England (CCC),ccc,Roger Williams University,"McCarthy, Luke",Luke,McCarthy,,583,"McCarthy, Luke","MCCARTHY,LUKE",Roger Williams University,RWU,697-9021,3,3,6,0,6,0,0,0,1,1,1,0,0,0,.33,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,3,0,0,0,1.00,.00,.00,.00,0,,228:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.0022085277013457,47,90
2026-27,msoc,Conference of New England (CCC),ccc,University of Hartford,Nikodem Kolc,Nikodem,Kolc,,272,Nikodem Kolc,"KOLC,NIKODEM",University of Hartford,HARTFORD,6-3227,2,0,26,0,26,0,0,0,0,1,1,0,0,0,.00,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,103:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.0022085277013457,48,90
2026-27,msoc,Conference of New England (CCC),ccc,University of Hartford,Zaire Wharton,Zaire,Wharton,,272,Zaire Wharton,"WHARTON,ZAIRE",University of Hartford,HARTFORD,6-3396,2,2,8,0,8,0,0,0,0,1,1,0,0,0,.00,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,78:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.0022085277013457,49,90
2026-27,msoc,Conference of New England (CCC),ccc,Wentworth Institute of Technology,"Henniche, Younes",Younes,Henniche,,762,"Henniche, Younes","HENNICHE,YOUNES",Wentworth Institute of Technology,WIT,0,3,1,17,0,17,0,0,5,11,0,0,0,0,0,3.67,1.67,.00,.000,.000,5,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,165:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,1.2214829028679342,50,90
2026-27,msoc,Conference of New England (CCC),ccc,Suffolk University,Carter Sewell,Carter,Sewell,,684,Carter Sewell,"SEWELL,CARTER",Suffolk University,SUFFOLK,0,1,1,30,0,30,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,,3,0,0,1,1,1.000,0.00,1,0,90:00,1,1,.00,1.000,1.000,1.00,,,,,0.7045788843884391,51,90
2026-27,msoc,Conference of New England (CCC),ccc,Nichols College,Chase Henderson,Chase,Henderson,,484,Chase Henderson,"HENDERSON,CHASE",Nichols College,NICHOLS,695-5117,1,0,00,0,00,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,16:00,0,.00,.00,,6,0,0,0,0,1.000,0.00,3,0,16:27,0,1,.00,1.000,.000,3.00,,,,,0.7045788843884391,52,90
2026-27,msoc,Conference of New England (CCC),ccc,Endicott College,Colby Webber,Colby,Webber,,8981,Colby Webber,"WEBBER,COLBY",Endicott College,ENDICOTT,0,2,2,00,0,00,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,180:00,0,.00,.00,,14,1,0,1,1,1.000,0.00,3,0,180:00,2,2,.00,1.000,.500,1.50,,,,,0.7045788843884391,53,90
2026-27,msoc,Conference of New England (CCC),ccc,Roger Williams University,"Machowski, Todd",Todd,Machowski,,583,"Machowski, Todd","MACHOWSKI,TODD",Roger Williams University,RWU,697-9628,1,1,35,0,35,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,,9,0,0,1,1,1.000,0.00,4,0,90:00,1,1,.00,1.000,1.000,4.00,,,,,0.7045788843884391,54,89
