conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,z_shot_stats_points,z_shot_stats_goals,z_shot_stats_assists,z_misc_stats_ground_balls,z_misc_stats_caused_turnovers,z_misc_stats_turnovers,z_penalty_stats_minutes,composite_score,rank,rating
nac,North Atlantic Conference (NAC),2025-26,mlax,Maine Maritime,Brendan Reddington,,,,14,14,0,0,0,0,0,0,8,0,2,1,0,0,0,0,0,0,0,2,2,0,0,0,0,21,0,29,8,839:00,21,0,1.0,53,70,0,73,43,30,0.757,,,,,,,,,,,,,,,4.334367230868344,2.6263165268830266,6.302042207536591,0.22832852466883197,0.6062331032685621,1.9895883003477033,0,10.301383165892515,1,99
nac,North Atlantic Conference (NAC),2025-26,mlax,Maine Maritime,Tobey Lappin,,,,14,14,0,0,0,0,0,2,8,1,4,0,0,0,0,0,0,0,0,2,4,0,0,0,0,32,0,25,10,839:00,21,0,1.0,89,148,0,68,18,50,0.601,,,,,,,,,,,,,,,4.0010470417067845,4.7208086886057385,2.357324988641138,0.7312572171239431,0.9345681608300019,1.561775272034596,0,9.302858989212517,2,94
nac,North Atlantic Conference (NAC),2025-26,mlax,Maine Maritime,Trey Marcil,,,,14,13,0,0,0,0,0,1,8,1,4,0,0,0,0,0,0,0,0,1,1,0,0,0,1,54,0,32,12,779:00,21,1,1.0,61,103,0,65,31,34,0.592,,,,,,,,,,,,,,,3.801054928209848,3.045214959227569,4.408577942466773,1.7371146020341652,1.262903218391442,2.3104480715825337,0,9.299057572813311,3,93
nac,North Atlantic Conference (NAC),2025-26,mlax,SUNY Delhi,Chris Lazazzaro,,,,15,15,0,0,0,0,0,1,7,2,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,33,0,29,7,901:00,21,0,1.0,49,71,0,68,29,39,0.69,,,,,,,,,,,,,,,4.0010470417067845,3.5688379996582467,4.093000564955138,0.776978007347135,0.44206557448784217,1.9895883003477033,0,9.29109559131339,4,91
nac,North Atlantic Conference (NAC),2025-26,mlax,SUNY Delhi,Jagger Beachak,,,,15,14,0,0,0,0,1,3,6,0,3,4,0,0,0,0,0,0,0,2,3,0,0,0,0,34,0,30,8,841:00,21,0,1.0,66,105,0,65,30,35,0.629,,,,,,,,,,,,,,,3.801054928209848,3.1499395673137047,4.2507892537109555,0.8226987975703269,0.6062331032685621,2.09654155742598,0,8.886622006939755,5,90
nac,North Atlantic Conference (NAC),2025-26,mlax,SUNY Delhi,Joseph Lazazzaro,,,,15,11,0,0,0,0,0,2,14,0,1,3,0,0,0,0,0,0,0,9,1,0,0,0,1,42,0,23,6,661:00,21,1,1.0,65,113,0,55,24,31,0.575,,,,,,,,,,,,,,,3.134414549886726,2.7310411349691623,3.3040571211760468,1.1884651193558622,0.27789804570712223,1.3478687578780424,0,7.532848889052968,6,89
nac,North Atlantic Conference (NAC),2025-26,mlax,Husson ,Kiernan Field,,,,10,7,0,0,0,0,1,2,20,2,4,3,0,0,0,0,0,0,0,1,5,0,0,0,0,17,0,21,6,361:00,83,0,1.0,79,126,0,54,12,42,0.627,0.0,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0677505120544137,3.883011823916654,1.4105928561062295,0.04544536377606429,0.27789804570712223,1.133962243721489,0,6.804993095818458,7,88
nac,North Atlantic Conference (NAC),2025-26,mlax,Maine Maritime,Sam Nichol,,,,14,14,0,0,0,0,0,1,18,1,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,10,3,839:00,21,0,1.0,66,106,0,52,9,43,0.623,,,,,,,,,,,,,,,2.9344224363897893,3.987736432002789,0.937226789838775,-0.2288793775630872,-0.21460454063503753,-0.042523584139555794,0,6.664634593075548,8,87
nac,North Atlantic Conference (NAC),2025-26,mlax,Thomas,Timothy Worster,,,,14,14,0,0,0,0,0,0,9,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,23,8,840:00,81,2,1.0,63,111,0,50,13,37,0.568,,,,,,,,,,,,,,,2.8010943607251653,3.3593887834859757,1.5683815448620477,0.3197701051152158,0.6062331032685621,1.3478687578780424,0,6.325125928281295,9,86
nac,North Atlantic Conference (NAC),2025-26,mlax,Thomas,Owen Lyons,,,,14,11,0,0,0,0,0,1,12,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,0,42,6,660:00,81,0,1.0,47,75,0,43,19,24,0.627,,,,,,,,,,,,,,,2.33444609589898,1.997968878366213,2.5151136773969562,0.5940948464543673,0.27789804570712223,3.3799806423653016,0,4.603006383472147,10,85
