season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,fielding_stats,hitting_summary_stats
2026-27,baseball,North Coast Athletic Conference (NCAC),ncac,Wittenberg,James Macauley,James,Macauley,,806,James Macauley,0,0WITTENBE,19,19,,,76,11,24,13,3,0,1,5,0,2,6,3,8,3,1,2,0,0,0,0,1,0,0,0.365,30,86,11,.727,.316,.395,21,53,4,0,0,0,0,9,0,78,.949,0,.000,,4,1,10,36,"8,23",0.35,8,23,"11,41",0.27,11,41,"9,30",0.30,9,30,"3,6",0.50,3,6,0,0,0,0,"9,21","3,10","18,46",15,0,0,0,0,0,0,0,6,17,0,,Wittenberg,WITTENBE,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,North Coast Athletic Conference (NCAC),ncac,Wittenberg,Alex Nemunaitis,Alex,Nemunaitis,,806,Alex Nemunaitis,0,0WITTENBE,19,18,,,72,24,32,20,6,1,4,7,0,5,6,2,5,0,2,1,0,0,0,0,1,0,0,0.518,52,87,5,1.000,.444,.722,11,28,3,0,0,0,0,1,0,42,.929,0,.000,,3,3,15,20,"10,22",0.45,10,22,"20,42",0.48,20,42,"15,24",0.63,15,24,"5,7",0.71,5,7,0,0,0,0,"5,14","2,3","30,51",0,0,0,0,0,0,0,0,4,12,0,,Wittenberg,WITTENBE,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,North Coast Athletic Conference (NCAC),ncac,Wittenberg,Xander Rodriguez,Xander,Rodriguez,,806,Xander Rodriguez,0,0WITTENBE,17,17,,,64,22,24,28,7,0,6,13,1,3,5,2,1,0,0,2,0,0,0,0,0,1,0,0.488,49,82,1,1.000,.375,.766,122,11,2,0,0,0,0,9,0,135,.985,0,.000,,3,0,10,24,"9,19",0.47,9,19,"16,35",0.46,16,35,"11,23",0.48,11,23,"1,7",0.14,1,7,0,0,0,0,"5,11","6,13","31,44",23,0,0,0,0,0,0,0,7,7,0,,Wittenberg,WITTENBE,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,North Coast Athletic Conference (NCAC),ncac,Wittenberg,Tommy Chilicki,Tommy,Chilicki,,806,Tommy Chilicki,0,0WITTENBE,19,19,,,76,16,26,26,8,1,1,7,0,6,5,3,1,1,0,1,0,0,0,2,1,3,0,0.433,39,90,2,.500,.342,.513,26,39,3,0,0,0,1,7,0,68,.956,1,.000,,2,3,16,28,"11,31",0.35,11,31,"16,47",0.34,16,47,"14,37",0.38,14,37,"7,10",0.70,7,10,0,0,0,0,"4,12","10,11","32,52",13,0,0,0,0,0,0,0,12,22,0,,Wittenberg,WITTENBE,0,False,5,1,1,1,0,0,0,0,0,0,5.0,2,2,1,0,1,1,0,3.60,17,19,0,1,0,0,0,0,0,0,.294,2,10,0,"2,5","2,7",0,0,"3,7",,,
2026-27,baseball,North Coast Athletic Conference (NCAC),ncac,Wittenberg,Quintin Applegate,Quintin,Applegate,,806,Quintin Applegate,0,0WITTENBE,18,18,,,71,17,30,17,2,1,2,2,0,2,8,3,2,0,1,1,0,0,0,0,0,1,0,0.447,40,77,2,1.000,.423,.563,33,1,3,0,0,0,0,0,0,37,.919,0,.000,,2,1,16,17,"10,23",0.43,10,23,"20,39",0.51,20,39,"13,25",0.52,13,25,"4,7",0.57,4,7,0,0,0,0,"6,18","7,8","26,42","1,1",1.00,1,1,"0,1",0,0,1,7,11,0,,Wittenberg,WITTENBE,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,North Coast Athletic Conference (NCAC),ncac,Wittenberg,Jalen Williams,Jalen,Williams,,806,Jalen Williams,0,0WITTENBE,9,4,,,13,5,3,2,1,0,0,1,0,1,3,0,2,0,1,0,0,0,0,0,0,1,0,0.333,4,16,2,1.000,.231,.308,6,0,1,0,0,0,0,0,0,7,.857,0,.000,,2,1,4,2,"1,4",0.25,1,4,"1,8",0.13,1,8,"1,7",0.14,1,7,"0,2",0,0,2,0,0,0,0,"2,3","1,1","4,9","0,1",0,0,1,"1,1",1.00,1,1,2,6,0,,Wittenberg,WITTENBE,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,North Coast Athletic Conference (NCAC),ncac,Wittenberg,Ashton Newton,Ashton,Newton,,806,Ashton Newton,0,0WITTENBE,10,1,,,6,1,2,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.500,5,8,0,.000,.333,.833,1,0,1,0,0,0,0,0,0,2,.500,0,.000,,0,0,1,1,0,0,0,0,"0,2",0,0,2,"0,2",0,0,2,0,0,0,0,0,0,0,0,"2,3","0,2","0,2",2,0,0,0,2,0,0,0,0,0,0,,Wittenberg,WITTENBE,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,North Coast Athletic Conference (NCAC),ncac,Wittenberg,Daniel Gladden,Daniel,Gladden,,806,Daniel Gladden,0,0WITTENBE,15,15,,,59,13,21,23,7,0,6,3,0,0,6,0,3,1,0,2,0,0,0,0,0,1,0,0.375,46,64,4,.750,.356,.780,17,1,1,0,0,0,0,0,0,19,.947,0,.000,,3,1,14,18,"6,23",0.26,6,23,"13,33",0.39,13,33,"8,24",0.33,8,24,"1,5",0.20,1,5,0,0,0,0,"2,10","6,8","19,35",1,0,0,0,0,0,0,0,7,16,0,,Wittenberg,WITTENBE,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,North Coast Athletic Conference (NCAC),ncac,Wittenberg,Corbin Marshall,Corbin,Marshall,,806,Corbin Marshall,0,0WITTENBE,18,14,,,56,22,20,12,3,2,1,4,0,1,7,0,2,0,1,1,0,0,0,1,0,3,0,0.403,30,63,2,1.000,.357,.536,27,0,0,0,0,0,0,3,0,27,1.000,0,.000,,2,2,19,11,"6,18",0.33,6,18,"10,32",0.31,10,32,"6,17",0.35,6,17,"0,2",0,0,2,0,0,0,0,"3,9","3,3","18,37",2,0,0,0,15,0,0,0,5,14,0,,Wittenberg,WITTENBE,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,North Coast Athletic Conference (NCAC),ncac,Wittenberg,Cam Gladden,Cam,Gladden,,806,Cam Gladden,0,0WITTENBE,15,8,,,29,10,12,6,3,2,0,5,0,1,5,2,0,1,1,1,0,0,0,1,0,1,0,0.500,19,37,1,.000,.414,.655,21,3,0,0,0,0,0,0,0,24,1.000,0,.000,,0,1,5,8,"5,9",0.56,5,9,"8,13",0.62,8,13,"5,10",0.50,5,10,"2,4",0.50,2,4,0,0,0,0,"3,7","2,3","14,18","1,1",1.00,1,1,"0,1",0,0,1,2,3,0,,Wittenberg,WITTENBE,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
