season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,avg_points_game,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,goal_stats,penalty_stats,misc_stats,shot_stats
2026-27,mlax,USA South Athletic Conference,usa_south_athletic_confe,Brevard,Frazier jr Roderick,Frazier jr,Roderick,,30094,Frazier jr Roderick,"JR,RODERICK FRAZIER",JRRODERICKFRAZIERBREVARD,17,13,,,Brevard,BREVARD,614-1968,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,40,0,38,12,780:00,0,0,1.000,,7,10,0,2,0,2,.700,0.12,,,,,,,,,,,,,,,,,,
2026-27,mlax,USA South Athletic Conference,usa_south_athletic_confe,Brevard,Gage Khayat,Gage,Khayat,,30094,Gage Khayat,"KHAYAT,GAGE",KHAYATGAGEBREVARD,17,17,,,Brevard,BREVARD,614-1440,0,0,0,0,0,2,29,1,2,0,0,0,0,0,0,0,1,0,5,0,0,1,1,45,0,44,9,1020:00,0,2,1.000,,98,179,0,43,8,35,.547,2.53,,,,,,,,,,,,,,,,,,
2026-27,mlax,USA South Athletic Conference,usa_south_athletic_confe,Brevard,Caleb Melton,Caleb,Melton,,30094,Caleb Melton,"MELTON,CALEB",MELTONCALEBBREVARD,17,16,,,Brevard,BREVARD,614-2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,20,0,33,10,960:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,mlax,USA South Athletic Conference,usa_south_athletic_confe,Brevard,Devon Domes,Devon,Domes,,30094,Devon Domes,"DOMES,DEVON",DOMESDEVONBREVARD,16,1,,,Brevard,BREVARD,614-2267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,27,0,19,10,60:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,mlax,USA South Athletic Conference,usa_south_athletic_confe,Brevard,Colin Eifler,Colin,Eifler,,30094,Colin Eifler,"EIFLER,COLIN",EIFLERCOLINBREVARD,17,12,,,Brevard,BREVARD,614-2376,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,1,2,0,0,1,6,62,0,52,13,720:00,0,7,1.000,,48,85,0,16,5,11,.565,0.94,,,,,,,,,,,,,,,,,,
2026-27,mlax,USA South Athletic Conference,usa_south_athletic_confe,Brevard,Joseph Piazza,Joseph,Piazza,,30094,Joseph Piazza,"PIAZZA,JOSEPH",PIAZZAJOSEPHBREVARD,15,12,,,Brevard,BREVARD,614-2071,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,7,25,0,40,5,720:00,0,7,1.000,,39,73,0,24,7,17,.534,1.60,,,,,,,,,,,,,,,,,,
2026-27,mlax,USA South Athletic Conference,usa_south_athletic_confe,Brevard,Amir Campbell,Amir,Campbell,,30094,Amir Campbell,"CAMPBELL,AMIR",CAMPBELLAMIRBREVARD,17,1,,,Brevard,BREVARD,614-2234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,8,0,22,3,60:00,0,0,1.000,,3,6,0,0,0,0,.500,0.00,,,,,,,,,,,,,,,,,,
2026-27,mlax,USA South Athletic Conference,usa_south_athletic_confe,Brevard,Aydan Evett,Aydan,Evett,,30094,Aydan Evett,"EVETT,AYDAN",EVETTAYDANBREVARD,6,0,,,Brevard,BREVARD,614-1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3,1,0,3,1,00:00,0,5,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,mlax,USA South Athletic Conference,usa_south_athletic_confe,Brevard,Devian Anderson,Devian,Anderson,,30094,Devian Anderson,"ANDERSON,DEVIAN",ANDERSONDEVIANBREVARD,17,16,,,Brevard,BREVARD,614-2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,0,0,0,34,0,30,9,960:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,mlax,USA South Athletic Conference,usa_south_athletic_confe,Brevard,Blaine Walker,Blaine,Walker,,30094,Blaine Walker,"WALKER,BLAINE",WALKERBLAINEBREVARD,6,5,,,Brevard,BREVARD,614-2416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,8,0,16,2,300:00,0,0,1.000,,1,3,0,1,0,1,.333,0.17,,,,,,,,,,,,,,,,,,
2026-27,mlax,USA South Athletic Conference,usa_south_athletic_confe,Brevard,Jameson Murray,Jameson,Murray,,30094,Jameson Murray,"MURRAY,JAMESON",MURRAYJAMESONBREVARD,17,17,,,Brevard,BREVARD,614-2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,41,7,1020:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,17,1020:00,360,296,0,0,16,0,1,0,0,1019,21.18,.451,,,,
2026-27,mlax,USA South Athletic Conference,usa_south_athletic_confe,Brevard,Calvin Rivers,Calvin,Rivers,,30094,Calvin Rivers,"RIVERS,CALVIN",RIVERSCALVINBREVARD,14,8,,,Brevard,BREVARD,614-2377,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,19,3,480:00,0,0,1.000,,6,8,0,3,0,3,.750,0.21,,,,,,,,,,,,,,,,,,
