rank,conference_code,conference,season,team,player_name,class_year,position,gp,mpg,ppg,rpg,apg,spg,bpg,tov_pg,composite_score,z_ppg,z_rpg,z_apg,z_spg,z_bpg,z_tov_pg
1,miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,Calvin,"Overway,Jalen",0,C,27,32.0,23.15,10.7,3.33,0.41,1.07,2.407407407407407,10.100718590067867,3.5334346762222903,3.633929850777313,1.8635754185825195,-0.8653896737339891,1.6681559930830114,1.5197345132538824
2,miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,Hope,"Hovey,Parker",0,F,23,31.08695652173913,16.65,7.7,3.04,1.83,2.04,2.652173913043478,8.091237478382752,1.9760524300026718,2.085985660817639,1.5637190007163548,2.3150634482636203,3.8940268187816947,1.9002572227738073
3,miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,Alma,"Heitzman,Korbin",0,F,25,31.36,17.08,8.72,1.16,0.68,0.72,2.4,4.816235339607529,2.079079255521816,2.6122866854039284,-0.38017777717464246,-0.26065562941049986,0.8650067260783316,1.5082186944131484
4,miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,Olivet,Conner Schipper,0,c,23,29.043478260869566,11.09,6.17,2.87,0.91,2.39,2.260869565217391,4.609210765496092,0.6438916163132755,1.2965341239382047,1.3879411005879139,0.25448818612432417,4.697176085786373,1.2919215753176123
5,miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,Trine,"Bradshaw,Jayden",0,F,28,27.678571428571427,15.96,5.54,1.89,1.21,0.79,2.2857142857142856,4.475318856176028,1.8107303146347438,0.971465844046673,0.3746332057298405,0.9264149020393119,1.0256365794792677,1.3305460608703867
6,miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,Adrian,"Welch,Darrius",0,F,25,32.48,15.56,6.36,1.8,1.8,1.0,3.12,4.378737678651417,1.7148914071750747,1.3945705893023177,0.2815743174265482,2.247870776672122,1.5075261396820754,2.6275562857325476
7,miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,Olivet,Nathan Richardson,0,g,26,33.19230769230769,14.62,2.92,3.54,2.0,0.08,2.1923076923076925,4.267395277371647,1.4896699746448527,-0.38040541518477605,2.0807128246235354,2.6958219206154466,-0.6036090764445108,1.1853328507633223
8,miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,Olivet,Porter Kretschman,0,f,26,30.076923076923077,10.38,9.15,3.0,1.12,0.73,1.9615384615384617,4.142256563500716,0.4737775555723636,2.834158685964815,1.5223594948037804,0.7248368872648159,0.8879538479927511,0.8265708022635148
9,miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,Albion,"Umeh,Michael",0,C,26,23.615384615384617,14.0,8.08,0.54,0.92,1.23,1.9615384615384617,4.059646468779949,1.3411196680823663,2.282058591545864,-1.0212501188195457,0.27688574332149046,2.035309943713722,0.8265708022635148
10,miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,Calvin,"Winkle,Trevin",0,G,27,31.333333333333332,13.07,6.04,3.11,1.11,0.59,2.3333333333333335,3.753382367134958,1.1182942082386362,1.2294565423732855,1.63609813606336,0.7024393300676496,0.5666941411908792,1.4045763248465377
11,miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,Calvin,"Ressler,Luka",0,G,27,29.74074074074074,9.22,4.44,4.63,1.52,0.44,1.9259259259259256,3.2244896287352858,0.19584472393932403,0.40388630772812595,3.207759360741188,1.6207391751514661,0.2224873124745881,0.7712062886061364
12,miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,Trine,"Tucker,Nate",0,G,28,26.5,12.21,5.36,2.0,1.25,0.14,1.3928571428571428,3.1024103460285986,0.9122405572003485,0.8785891926490927,0.4883718469894202,1.016005130827977,-0.4659263449579943,-0.05752138868243936
13,miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,Albion,"Mayes,Kameron",0,F,26,30.46153846153846,13.31,5.92,3.0,1.27,0.19,2.9615384615384617,2.684363572442013,1.1757975527144378,1.1675387747748984,1.5223594948037804,1.0608002452223095,-0.35119073538589723,2.38120634576268
14,miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,Adrian,"Logan,Seth",0,G,25,28.44,14.64,3.72,1.12,0.56,0.16,1.12,2.6271561659308853,1.4944619200178364,0.03237970213780395,-0.42153728308721666,-0.529426315776495,-0.42003210112915546,-0.48171480126578275
15,miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,Trine,"Brenner,Cade",0,G,28,22.25,10.21,5.46,1.64,1.29,0.25,1.1785714285714286,2.3570883171861996,0.4330460199020044,0.9301873323144151,0.11613629377625044,1.1055953596166421,-0.21350800389938074,-0.39065757657511746
16,miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,Kalamazoo,"Hanifan,Lucas",0,G,22,30.0,12.45,3.68,1.77,1.5,0.05,1.681818181818182,2.2614750360833638,0.9697439016761494,0.011740446271674938,0.2505546879921174,1.5759440607571336,-0.6724504421877691,0.3917077131728394
17,miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,Hope,"Cargill,Brendan",0,G,27,27.925925925925927,13.04,3.67,1.11,1.33,0.04,1.4074074074074074,2.202319847623954,1.1111062901791608,0.00658063230514257,-0.4318771595653603,1.1951855884053073,-0.6953975641021884,-0.034901030245282044
18,miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,Hope,"Wourman,Marcus",0,G,27,29.074074074074073,10.81,3.04,1.63,1.56,0.0,1.148148148148148,1.8166603288081438,0.5768043810915076,-0.31848764758638903,0.10579641729810682,1.7103294039401313,-0.7871860517598661,-0.437954689670992
19,miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,Hope,"Yant,Orion",0,F,26,17.73076923076923,9.35,5.0,1.0,0.85,0.96,1.5769230769230769,1.1420518037195202,0.22699236886371615,0.6928358898539316,-0.54561580082494,0.12010284294132648,1.4157376520243976,0.22863405476383558
20,miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,Albion,"Rhodes,Kurtis",0,F,24,25.166666666666668,10.21,3.96,1.42,0.58,0.75,1.5,1.0348750948267709,0.4330460199020044,0.1562152373345778,-0.11134098874290879,-0.48463120138216265,0.9338480918215899,0.10904670526389987
21,miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,Trine,"McKenzie,Logan",0,F,28,25.785714285714285,8.54,5.25,1.75,0.82,0.29,1.3214285714285714,0.9024802396243155,0.03291858125788667,0.8218312390172379,0.22987493503583017,0.052910171349827624,-0.12171951624170314,-0.1685667846466654
22,miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,Calvin,"Swartz,Parker",0,F,27,28.703703703703702,8.96,4.15,1.59,0.56,0.78,1.3333333333333333,0.8468598438563139,0.13354943409053935,0.25425170269869074,0.0644369113855326,-0.529426315776495,1.0026894575648482,-0.15005921865262778
23,miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,Trine,"Flood,Danny",0,G,28,26.535714285714285,10.32,2.11,3.29,1.07,0.0,2.0,0.8392492783928391,0.4594017194534132,-0.7983503464738883,1.822215912669945,0.6128491012789844,-0.7871860517598661,0.8863644770134825
24,miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,Olivet,Sean Shenker,0,f,26,28.73076923076923,10.96,1.5,2.08,1.65,0.04,1.9615384615384617,0.7930805305407242,0.6127439713888835,-1.1130989984323554,0.5710908588145691,1.9119074187146274,-0.6953975641021884,0.8265708022635148
25,miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,Trine,"Lewis,Elias",0,G,28,24.392857142857142,8.07,3.04,1.29,0.93,0.54,0.7857142857142857,0.6223895281753454,-0.07969213500722391,-0.31848764758638903,-0.24575938295877553,0.29928330051865676,0.45195853161878236,-1.001407254378361
26,miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,Kalamazoo,"Bandemer,Carter",0,G,24,28.458333333333332,10.33,3.88,1.08,0.63,0.29,1.2916666666666667,0.6047104337879702,0.46179769213990485,0.11493672560231977,-0.46289678899979114,-0.3726434153963313,-0.12171951624170314,-0.21483569963175944
27,miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,Adrian,"Rager,Luke",0,G,23,28.652173913043477,9.3,2.35,3.65,0.57,0.09,2.0434782608695654,0.18696945114733543,0.2150125054312578,-0.6745148112771141,2.1944514658831142,-0.5070287585793289,-0.5806619545300913,0.9539573267308378
28,miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,Alma,"Bradley,Joss",0,G,25,20.92,6.6,4.12,2.52,1.04,0.24,1.48,0.11380959583508249,-0.43190011992150695,0.23877226079909383,1.0260454238528876,0.5456564296874856,-0.23645512581380018,0.07795399439391654
