season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
2026-27,softball,Atlantic East Conference (AEC),aec,Saint Elizabeth University,Isabella Hanos,Isabella,Hanos,,9684,Isabella Hanos,0,0ST. ELIZ,30,24,,,76,20,30,10,5,2,0,8,0,0,7,2,4,2,2,0,0,0,0,0,0,0,0,0.452,39,86,6,.667,.395,.513,18,1,2,0,0,0,0,0,0,21,.905,0,.000,,0,2,9,32,"5,17",0.29,5,17,"11,31",0.35,11,31,"8,22",0.36,8,22,"3,6",0.50,3,6,0,0,0,0,"17,31","3,4","16,34",5,0,0,0,0,0,0,0,3,14,0,,Saint Elizabeth University,ST. ELIZ,2002-2697,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,softball,Atlantic East Conference (AEC),aec,Saint Elizabeth University,Samantha Hemhauser,Samantha,Hemhauser,,9684,Samantha Hemhauser,0,0ST. ELIZ,25,14,,,29,8,6,2,0,0,0,2,0,0,8,0,2,0,2,0,0,0,0,0,1,0,0,0.258,6,33,2,1.000,.207,.207,12,0,3,0,0,0,0,0,0,15,.800,0,.000,,0,0,12,5,"0,5",0,0,5,"5,14",0.36,5,14,"1,10",0.10,1,10,0,0,0,0,0,0,0,0,"2,13","2,3","9,16",0,0,0,0,0,0,0,0,5,5,0,,Saint Elizabeth University,ST. ELIZ,2002-2698,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,softball,Atlantic East Conference (AEC),aec,Saint Elizabeth University,Kara Reyes,Kara,Reyes,,9684,Kara Reyes,0,0ST. ELIZ,34,25,,,77,16,32,15,8,0,2,14,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0.505,46,91,0,.000,.416,.597,15,16,3,0,0,8,2,0,0,34,.912,10,.800,,2,5,19,17,"10,29",0.34,10,29,"21,48",0.44,21,48,"10,31",0.32,10,31,"2,6",0.33,2,6,0,0,0,0,"9,11","3,9","38,56",3,0,0,0,82,0,0,0,4,21,0,,Saint Elizabeth University,ST. ELIZ,2002-2871,True,53,1,4,2,4,1,1,0,0,0,34.0,49,39,18,15,8,2,0,8.03,157,181,11,2,0,1,3,0,0,8,.338,20,60,0,"1,1","5,8","1,2",0,"0,1"
2026-27,softball,Atlantic East Conference (AEC),aec,Saint Elizabeth University,Josilynn Garcia,Josilynn,Garcia,,9684,Josilynn Garcia,0,0ST. ELIZ,30,30,,,88,11,38,23,7,0,4,10,0,1,12,6,0,0,0,1,0,0,0,2,0,3,0,0.490,57,100,0,.000,.432,.648,33,1,1,0,0,0,0,1,0,35,.971,0,.000,,4,7,18,16,"14,33",0.42,14,33,"24,54",0.44,24,54,"11,28",0.39,11,28,"3,3",1.00,3,3,0,0,0,0,"12,20","3,7","31,55",1,0,0,0,0,0,0,0,4,17,0,,Saint Elizabeth University,ST. ELIZ,2002-2772,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,softball,Atlantic East Conference (AEC),aec,Saint Elizabeth University,Olivia Douglas,Olivia,Douglas,,9684,Olivia Douglas,0,0ST. ELIZ,26,8,,,30,8,5,1,0,2,0,3,0,1,7,4,4,1,2,0,0,0,0,0,1,0,0,0.265,9,36,5,.800,.167,.300,16,0,0,0,0,0,0,0,0,16,1.000,0,.000,,0,1,8,11,"0,6",0,0,6,"2,16",0.13,2,16,"2,12",0.17,2,12,"0,5",0,0,5,0,0,0,0,"0,7","1,4","10,21",2,0,0,0,9,0,0,0,6,6,0,,Saint Elizabeth University,ST. ELIZ,2002-2953,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,softball,Atlantic East Conference (AEC),aec,Saint Elizabeth University,Savannah Vanwinkle,Savannah,Vanwinkle,,9684,Savannah Vanwinkle,0,0ST. ELIZ,34,34,,,95,19,33,18,5,2,0,10,0,1,5,2,3,2,3,0,0,0,0,0,1,0,0,0.415,42,109,5,.600,.347,.442,45,65,17,0,0,0,0,4,0,127,.866,0,.000,,4,8,26,28,"8,40",0.20,8,40,"24,64",0.38,24,64,"15,43",0.35,15,43,"2,7",0.29,2,7,0,0,0,0,"7,18","6,7","42,71",1,0,0,0,0,0,0,0,7,36,0,,Saint Elizabeth University,ST. ELIZ,2002-2702,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,softball,Atlantic East Conference (AEC),aec,Saint Elizabeth University,Gabby Panebianco,Gabby,Panebianco,,9684,Gabby Panebianco,0,0ST. ELIZ,20,12,,,33,2,8,8,1,0,0,9,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.409,9,44,0,.000,.242,.273,13,2,2,0,0,0,0,0,0,17,.882,0,.000,,2,1,6,17,"2,10",0.20,2,10,"6,20",0.30,6,20,"6,16",0.38,6,16,"0,1",0,0,1,0,0,0,0,"4,11","3,4","12,25",0,0,0,0,14,0,0,0,1,8,0,,Saint Elizabeth University,ST. ELIZ,2002-2874,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,softball,Atlantic East Conference (AEC),aec,Saint Elizabeth University,Rylee Sullivan,Rylee,Sullivan,,9684,Rylee Sullivan,0,0ST. ELIZ,28,26,,,68,10,18,13,1,0,0,4,0,0,14,5,5,1,1,1,0,0,0,0,1,0,0,0.301,19,74,6,.833,.265,.279,49,49,15,0,0,0,0,2,0,113,.867,0,.000,,0,2,17,21,"5,28",0.18,5,28,"9,38",0.24,9,38,"7,26",0.27,7,26,"2,5",0.40,2,5,0,0,0,0,"4,15","6,6","14,41",28,0,0,0,0,0,0,0,8,28,0,,Saint Elizabeth University,ST. ELIZ,2002-2768,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,softball,Atlantic East Conference (AEC),aec,Saint Elizabeth University,Deanna Mcintosh,Deanna,Mcintosh,,9684,Deanna Mcintosh,0,0ST. ELIZ,20,12,,,30,5,7,6,1,0,0,2,0,0,7,1,0,0,2,0,0,0,0,0,0,1,0,0.281,8,34,0,.000,.233,.267,18,17,4,0,0,0,0,1,0,39,.897,0,.000,,0,0,9,8,"4,12",0.33,4,12,"5,17",0.29,5,17,"5,12",0.42,5,12,"1,3",0.33,1,3,0,0,0,0,"2,8","1,2","10,20",4,0,0,0,2,0,0,0,8,7,0,,Saint Elizabeth University,ST. ELIZ,2002-2872,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,softball,Atlantic East Conference (AEC),aec,Saint Elizabeth University,Katerra Lutes,Katerra,Lutes,,9684,Katerra Lutes,0,0ST. ELIZ,9,6,,,15,3,5,0,0,0,0,1,0,0,3,2,2,1,0,0,0,0,0,0,0,0,0,0.375,5,16,3,.667,.333,.333,14,9,0,0,0,1,2,0,0,23,1.000,3,.333,,1,0,2,4,"0,2",0,0,2,"3,6",0.50,3,6,"3,4",0.75,3,4,"0,2",0,0,2,0,0,0,0,"2,4",0,"3,6",0,0,0,0,0,0,0,0,0,0,0,,Saint Elizabeth University,ST. ELIZ,2002-2706,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
