conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,mvball,Lancaster Bible College,"Swineford, Mac",0,,1,12,0,.000,0,0,0,0,1,1,0,0,4,25,0,0,13,0,7,0,0,0,0,0,0,0.00,0.00,0.58,0.00,0.00,0.00
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,mvball,Lancaster Bible College,"Forney, Dawson",0,,23,95,46,.227,655,122,271,7,2,51,0,31,83,304,0,0,24,4,119,50,1,45,5,329.5,0,2.85,0.07,1.25,0.53,0.33,3.47
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,mvball,Lancaster Bible College,"Rotelle, Jake",0,,3,64,2,.313,67,9,30,6,0,18,0,27,38,234,0,0,17,0,26,4,0,4,0,59,0,0.47,0.09,0.41,0.06,0.42,0.92
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,mvball,Lancaster Bible College,"Herb, Zach",0,,4,41,13,.300,80,12,36,1,0,15,0,2,1,7,0,0,5,2,8,23,2,16,7,53,0,0.88,0.02,0.20,0.56,0.05,1.29
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,mvball,Lancaster Bible College,"Martin, Tyler",0,,18,101,32,.063,32,6,8,594,8,1275,0,19,22,273,0,0,227,14,194,19,0,16,3,38,1,0.08,5.88,1.92,0.19,0.19,0.38
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,mvball,Lancaster Bible College,"Wyant, Zach",0,,10,68,15,.173,81,17,31,389,10,1045,0,12,43,230,0,0,1,1,77,29,2,17,12,63.5,1,0.46,5.72,1.13,0.43,0.18,0.93
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,mvball,Lancaster Bible College,"Clark, Zeke",0,,7,44,7,.256,82,14,35,2,1,15,0,24,36,158,0,0,54,1,41,0,0,0,0,59,0,0.80,0.05,0.93,0.00,0.55,1.34
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,mvball,Lancaster Bible College,"Bryant, Kevin",0,,20,73,36,.422,223,33,127,3,1,26,0,2,6,32,0,0,16,3,19,67,2,53,14,169.5,0,1.74,0.04,0.26,0.92,0.03,2.32
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,mvball,Lancaster Bible College,"Flanagan, Jaiden",0,,12,98,46,.272,327,63,152,6,1,40,0,32,52,303,0,0,18,0,44,68,7,53,15,225.5,1,1.55,0.06,0.45,0.69,0.33,2.30
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,mvball,Lancaster Bible College,"Hoover, Carson",0,,8,59,27,.258,330,66,151,7,0,32,0,14,34,207,0,0,243,7,86,11,1,9,2,171.5,0,2.56,0.12,1.46,0.19,0.24,2.91
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,mvball,Lancaster Bible College,"Jaramillo, Emmanuel",0,,19,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,mvball,Lancaster Bible College,"Yoder, Jordan",0,,24,98,47,.208,673,127,267,14,0,78,0,40,96,404,0,0,552,14,189,43,4,29,14,335.5,0,2.72,0.14,1.93,0.44,0.41,3.42
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,mvball,Lancaster Bible College,"Marion, Nicholas",0,,21,102,15,.164,256,47,89,20,1,118,0,4,20,145,0,0,434,22,216,12,0,10,2,100,0,0.87,0.20,2.12,0.12,0.04,0.98
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,mvball,Lancaster Bible College,"Weaver, Ted",0,,25,1,0,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.5,0,0.00,0.00,0.00,1.00,0.00,0.50
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,mvball,Lancaster Bible College,"Villa, Cristian",0,,5,7,0,.333,6,1,3,0,0,0,0,2,8,19,0,0,0,0,2,1,0,1,0,5.5,0,0.43,0.00,0.29,0.14,0.29,0.79
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,mvball,Lancaster Bible College,"Martinez, Joseph",0,,6,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,mvball,Lancaster Bible College,"Jaramillo, Matt",0,,16,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,mvball,Lancaster Bible College,"Roth, Cody",0,,13,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,mvball,Lancaster Bible College,"Snyder, Jacob",0,,27,2,0,.000,4,0,0,1,0,2,0,1,2,8,0,0,8,0,1,1,0,1,0,1.5,0,0.00,0.50,0.50,0.50,0.50,0.75
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,mvball,Lancaster Bible College,"Sauder, Bennett",0,,14,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,mvball,Lancaster Bible College,"Ferreira, Rhenan",0,,22,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,mvball,Lancaster Bible College,"Fletcher, Timothy",0,,15,8,1,1.000,3,0,3,47,1,91,0,3,3,31,0,0,0,0,4,0,0,0,0,6,0,0.38,5.88,0.50,0.00,0.38,0.75
