season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,stats_stats_field_goals_made,stats_stats_field_goals_attempted,stats_stats_three_points_made,stats_stats_three_points_attempted,stats_stats_free_throws_attempted,stats_stats_free_throws_made,stats_stats_points_scored,stats_stats_blocked_shots,stats_stats_steals,stats_stats_assists,stats_stats_minutes_played,stats_stats_offensive_rebounds,stats_stats_defensive_rebounds,stats_stats_total_rebounds,stats_stats_personal_fouls,stats_stats_technical_fouls,stats_stats_turnovers,stats_stats_disqualifications,stats_stats_deadballs,stats_stats_games_played,stats_stats_field_goals_pct,stats_stats_three_points_pct,stats_stats_free_throws_pct,stats_stats_points_per_game,stats_stats_rebounds_per_game,stats_stats_assists_per_game,stats_stats_steals_per_game,stats_stats_blocked_shots_per_game,code
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stout,"Bills,Molly",Molly,Bills,G,803,"Bills,Molly","BILLS,MOLLY",UW-Stout,Stout,1436-5049,19,0,24,0,6,26,4,17,4,2,18,0,11,6,120,3,8,11,12,0,8,0,0,19,0.23,0.24,0.50,0.95,0.58,0.32,0.58,0.00,24
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stout,"Dahl,Eleice",Eleice,Dahl,G,803,"Dahl,Eleice","DAHL,ELEICE",UW-Stout,Stout,1436-5036,25,22,30,0,38,100,14,42,20,14,104,1,27,46,578,7,56,63,57,0,48,1,0,25,0.38,0.33,0.70,4.16,2.52,1.84,1.08,0.04,30
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stout,"Wokatsch,Allison",Allison,Wokatsch,G,803,"Wokatsch,Allison","WOKATSCH,ALLISON",UW-Stout,Stout,1436-5841,16,1,32,0,6,27,4,20,2,2,18,1,5,4,80,4,6,10,9,0,4,0,0,16,0.22,0.20,1.00,1.13,0.63,0.25,0.31,0.06,32
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stout,"Johnson,Olivia",Olivia,Johnson,C,803,"Johnson,Olivia","JOHNSON,OLIVIA",UW-Stout,Stout,1436-5994,18,2,55,0,32,65,0,0,21,11,75,9,2,6,153,16,36,52,21,0,15,0,0,18,0.49,0.00,0.52,4.17,2.89,0.33,0.11,0.50,55
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stout,"Nichols,Lucy",Lucy,Nichols,G,803,"Nichols,Lucy","NICHOLS,LUCY",UW-Stout,Stout,1436-5843,6,0,21,0,2,8,2,6,0,0,6,1,3,2,23,0,1,1,1,0,1,0,0,6,0.25,0.33,0.00,1.00,0.17,0.33,0.50,0.17,21
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stout,"Wiltrout,Maraya",Maraya,Wiltrout,F,803,"Wiltrout,Maraya","WILTROUT,MARAYA",UW-Stout,Stout,1436-5037,23,12,35,0,67,139,1,7,38,21,156,7,16,20,334,43,48,91,35,0,9,0,0,23,0.48,0.14,0.55,6.78,3.96,0.87,0.70,0.30,35
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Miller,Macie",Macie,Miller,,793,"Miller,Macie","MILLER,MACIE",UW-Eau Claire,UWEC,1122-7988,25,2,03,0,27,68,11,20,26,22,87,1,10,22,350,4,13,17,34,0,32,0,0,25,0.40,0.55,0.85,3.48,0.68,0.88,0.40,0.04,03
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Eiler,Elly",Elly,Eiler,,793,"Eiler,Elly","EILER,ELLY",UW-Eau Claire,UWEC,0,1,0,04,0,0,1,0,1,0,0,0,0,0,1,12,2,2,4,1,0,2,0,0,1,0.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,04
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"DeMar,Britta",Britta,DeMar,G,793,"DeMar,Britta","DEMAR,BRITTA",UW-Eau Claire,UWEC,1122-7139,24,22,11,0,56,139,12,40,30,22,146,2,25,38,543,12,36,48,48,0,49,0,0,24,0.40,0.30,0.73,6.08,2.00,1.58,1.04,0.08,11
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Keller,Paige",Paige,Keller,G,793,"Keller,Paige","KELLER,PAIGE",UW-Eau Claire,UWEC,1122-5548,23,0,12,0,15,42,12,27,2,1,43,2,11,12,185,7,15,22,16,0,14,0,0,23,0.36,0.44,0.50,1.87,0.96,0.52,0.48,0.09,12
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Vogel,Emily",Emily,Vogel,,793,"Vogel,Emily","VOGEL,EMILY",UW-Eau Claire,UWEC,1122-7993,23,1,13,0,24,70,1,15,16,10,59,4,16,7,254,15,33,48,24,0,17,0,0,23,0.34,0.07,0.63,2.57,2.09,0.30,0.70,0.17,13
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Meudt,Lauren",Lauren,Meudt,,793,"Meudt,Lauren","MEUDT,LAUREN",UW-Eau Claire,UWEC,1122-7989,3,0,14,0,1,8,0,2,4,2,4,0,2,1,11,0,1,1,1,0,2,0,0,3,0.13,0.00,0.50,1.33,0.33,0.33,0.67,0.00,14
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Bauman,Karsyn",Karsyn,Bauman,F,793,"Bauman,Karsyn","BAUMAN,KARSYN",UW-Eau Claire,UWEC,1122-7137,23,0,15,0,14,44,3,16,17,15,46,1,9,6,185,12,31,43,15,0,9,0,0,23,0.32,0.19,0.88,2.00,1.87,0.26,0.39,0.04,15
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Tulachka,Kailey",Kailey,Tulachka,F,793,"Tulachka,Kailey","TULACHKA,KAILEY",UW-Eau Claire,UWEC,1122-5879,25,5,20,0,33,81,0,5,15,9,75,11,14,17,298,19,46,65,33,0,13,0,0,25,0.41,0.00,0.60,3.00,2.60,0.68,0.56,0.44,20
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Edberg,Ellie",Ellie,Edberg,F,793,"Edberg,Ellie","EDBERG,ELLIE",UW-Eau Claire,UWEC,1122-7141,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Hutchinson,Reanna",Reanna,Hutchinson,G,793,"Hutchinson,Reanna","HUTCHINSON,REANNA",UW-Eau Claire,UWEC,1122-7144,25,25,22,0,119,282,30,95,62,40,308,5,37,30,717,22,62,84,64,0,57,3,0,25,0.42,0.32,0.65,12.32,3.36,1.20,1.48,0.20,22
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Overskei,Kyla",Kyla,Overskei,G,793,"Overskei,Kyla","OVERSKEI,KYLA",UW-Eau Claire,UWEC,1122-5550,25,25,24,0,117,347,54,176,89,76,364,8,21,31,806,32,100,132,41,0,69,0,0,25,0.34,0.31,0.85,14.56,5.28,1.24,0.84,0.32,24
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Nyenhuis,Delaney",Delaney,Nyenhuis,F,793,"Nyenhuis,Delaney","NYENHUIS,DELANEY",UW-Eau Claire,UWEC,1122-7145,25,23,30,0,57,145,1,5,57,28,143,14,65,46,601,66,136,202,51,0,43,0,0,25,0.39,0.20,0.49,5.72,8.08,1.84,2.60,0.56,30
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Witkowski,Olivia",Olivia,Witkowski,,793,"Witkowski,Olivia","WITKOWSKI,OLIVIA",UW-Eau Claire,UWEC,1122-7995,25,22,31,0,81,167,3,18,89,64,229,8,16,29,540,46,74,120,67,0,51,1,0,25,0.49,0.17,0.72,9.16,4.80,1.16,0.64,0.32,31
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Hafeman,Sophie",Sophie,Hafeman,F,793,"Hafeman,Sophie","HAFEMAN,SOPHIE",UW-Eau Claire,UWEC,1122-7143,24,0,32,0,26,60,4,14,24,16,72,5,3,16,195,9,13,22,23,0,15,0,0,24,0.43,0.29,0.67,3.00,0.92,0.67,0.13,0.21,32
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Groskreutz,Montana",Montana,Groskreutz,,793,"Groskreutz,Montana","GROSKREUTZ,MONTANA",UW-Eau Claire,UWEC,1122-7994,3,0,33,0,3,6,0,0,1,0,6,1,2,1,19,5,8,13,2,0,1,0,0,3,0.50,0.00,0.00,2.00,4.33,0.33,0.67,0.33,33
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Diedrich,Kayla",Kayla,Diedrich,F,793,"Diedrich,Kayla","DIEDRICH,KAYLA",UW-Eau Claire,UWEC,1122-7991,3,0,34,0,3,11,2,8,0,0,8,0,3,2,25,0,2,2,0,0,0,0,0,3,0.27,0.25,0.00,2.67,0.67,0.67,1.00,0.00,34
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Bloch,Abby",Abby,Bloch,,793,"Bloch,Abby","BLOCH,ABBY",UW-Eau Claire,UWEC,1122-7985,6,0,42,0,3,6,0,1,2,2,8,1,0,0,15,5,2,7,6,0,1,0,0,6,0.50,0.00,1.00,1.33,1.17,0.00,0.00,0.17,42
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Grimm,Reese",Reese,Grimm,G,793,"Grimm,Reese","GRIMM,REESE",UW-Eau Claire,UWEC,1122-7987,12,0,04,0,2,7,0,2,2,2,6,0,3,3,71,4,2,6,4,0,5,0,0,12,0.29,0.00,1.00,0.50,0.50,0.25,0.25,0.00,04
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Stelpflug,Kasey",Kasey,Stelpflug,F,793,"Stelpflug,Kasey","STELPFLUG,KASEY",UW-Eau Claire,UWEC,1122-7990,6,0,23,0,2,4,0,0,0,0,4,0,1,0,14,1,1,2,0,0,0,0,0,6,0.50,0.00,0.00,0.67,0.33,0.00,0.17,0.00,23
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Donovan,Emma",Emma,Donovan,G,793,"Donovan,Emma","DONOVAN,EMMA",UW-Eau Claire,UWEC,1122-5881,20,0,25,0,25,49,0,1,3,2,52,2,11,10,195,23,24,47,31,0,14,0,0,20,0.51,0.00,0.67,2.60,2.35,0.50,0.55,0.10,25
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Roeber,Kate",Kate,Roeber,G,793,"Roeber,Kate","ROEBER,KATE",UW-Eau Claire,UWEC,0,4,0,14,0,0,1,0,0,0,0,0,0,0,0,6,0,1,1,0,0,1,0,0,4,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,14
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Wilson,Marin",Marin,Wilson,F,793,"Wilson,Marin","WILSON,MARIN",UW-Eau Claire,UWEC,0,4,0,33,0,1,3,0,0,4,2,4,0,0,0,5,0,0,0,1,0,0,0,0,4,0.33,0.00,0.50,1.00,0.00,0.00,0.00,0.00,33
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Subke,Sydney",Sydney,Subke,G,793,"Subke,Sydney","SUBKE,SYDNEY",UW-Eau Claire,UWEC,0,3,0,34,0,0,1,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,34
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,"Gehri,Brenna",Brenna,Gehri,G,802,"Gehri,Brenna","GEHRI,BRENNA",UW-Stevens Point,UWSP,1141-7214,26,2,00,0,25,63,4,22,10,7,61,0,17,18,361,12,20,32,44,0,24,0,0,26,0.40,0.18,0.70,2.35,1.23,0.69,0.65,0.00,00
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,"Maki,Keira",Keira,Maki,F,802,"Maki,Keira","MAKI,KEIRA",UW-Stevens Point,UWSP,1141-7215,19,1,01,0,6,22,0,1,8,4,16,2,2,3,94,6,19,25,8,0,14,0,0,19,0.27,0.00,0.50,0.84,1.32,0.16,0.11,0.11,01
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,"Murphy,Maddie",Maddie,Murphy,G,802,"Murphy,Maddie","MURPHY,MADDIE",UW-Stevens Point,UWSP,1141-7216,19,0,02,0,8,32,6,29,0,0,22,1,2,6,103,5,12,17,12,0,2,0,0,19,0.25,0.21,0.00,1.16,0.89,0.32,0.11,0.05,02
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,"Truchon,Lily",Lily,Truchon,F,802,"Truchon,Lily","TRUCHON,LILY",UW-Stevens Point,UWSP,1141-6961,26,0,05,0,28,80,1,6,22,10,67,17,11,16,353,22,56,78,48,0,21,1,0,26,0.35,0.17,0.45,2.58,3.00,0.62,0.42,0.65,05
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,"Hagen,Rachel",Rachel,Hagen,F,802,"Hagen,Rachel","HAGEN,RACHEL",UW-Stevens Point,UWSP,1141-6959,21,0,10,0,39,75,2,3,24,11,91,3,31,16,243,38,43,81,45,0,11,0,0,21,0.52,0.67,0.46,4.33,3.86,0.76,1.48,0.14,10
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,"Panich,Laney",Laney,Panich,G,802,"Panich,Laney","PANICH,LANEY",UW-Stevens Point,UWSP,1141-7217,26,25,11,0,35,108,11,47,24,14,95,1,20,41,602,27,50,77,34,0,36,0,0,26,0.32,0.23,0.58,3.65,2.96,1.58,0.77,0.04,11
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,"Rice,Maija",Maija,Rice,G,802,"Rice,Maija","RICE,MAIJA",UW-Stevens Point,UWSP,1141-7218,26,26,12,0,166,370,18,69,120,101,451,3,44,67,741,69,125,194,67,0,91,0,0,26,0.45,0.26,0.84,17.35,7.46,2.58,1.69,0.12,12
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,"Vanden Berg,Kate",Kate,Vanden Berg,F,802,"Vanden Berg,Kate","VANDEN BERG,KATE",UW-Stevens Point,UWSP,1141-7222,24,0,20,0,23,64,5,13,10,5,56,0,7,12,207,12,19,31,19,0,10,0,0,24,0.36,0.38,0.50,2.33,1.29,0.50,0.29,0.00,20
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,"Mani,Jaycee",Jaycee,Mani,G,802,"Mani,Jaycee","MANI,JAYCEE",UW-Stevens Point,UWSP,1141-7532,15,0,21,0,2,8,0,0,6,5,9,0,1,7,31,2,3,5,10,0,3,0,0,15,0.25,0.00,0.83,0.60,0.33,0.47,0.07,0.00,21
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,"Kilpatrick,Emma",Emma,Kilpatrick,G,802,"Kilpatrick,Emma","KILPATRICK,EMMA",UW-Stevens Point,UWSP,1141-7530,26,23,22,0,62,187,21,79,68,51,196,4,20,57,619,20,124,144,57,0,64,0,0,26,0.33,0.27,0.75,7.54,5.54,2.19,0.77,0.15,22
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,"Bottcher,Brooke",Brooke,Bottcher,F,802,"Bottcher,Brooke","BOTTCHER,BROOKE",UW-Stevens Point,UWSP,1141-7220,11,0,23,0,5,14,3,7,0,0,13,0,1,1,18,1,2,3,2,0,0,0,0,11,0.36,0.43,0.00,1.18,0.27,0.09,0.09,0.00,23
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,"Smith,Karissa",Karissa,Smith,G,802,"Smith,Karissa","SMITH,KARISSA",UW-Stevens Point,UWSP,1141-7221,26,26,24,0,88,236,58,162,22,16,250,4,21,27,713,19,96,115,39,0,24,0,0,26,0.37,0.36,0.73,9.62,4.42,1.04,0.81,0.15,24
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,"Ernst,Jessilyn",Jessilyn,Ernst,F,802,"Ernst,Jessilyn","ERNST,JESSILYN",UW-Stevens Point,UWSP,1141-7529,26,26,30,0,84,141,0,0,71,42,210,22,7,7,523,61,65,126,46,0,47,0,0,26,0.60,0.00,0.59,8.08,4.85,0.27,0.27,0.85,30
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,"Smith,Aubrey",Aubrey,Smith,F,802,"Smith,Aubrey","SMITH,AUBREY",UW-Stevens Point,UWSP,1141-7219,22,0,31,0,17,47,1,14,8,2,37,5,2,1,121,5,19,24,16,0,9,0,0,22,0.36,0.07,0.25,1.68,1.09,0.05,0.09,0.23,31
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,"Loftus,Ava",Ava,Loftus,G,802,"Loftus,Ava","LOFTUS,AVA",UW-Stevens Point,UWSP,1141-6960,26,1,32,0,32,97,9,36,11,6,79,0,8,26,360,7,28,35,13,0,22,0,0,26,0.33,0.25,0.55,3.04,1.35,1.00,0.31,0.00,32
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,"Boerowski,Egan",Egan,Boerowski,G,802,"Boerowski,Egan","BOEROWSKI,EGAN",UW-Stevens Point,UWSP,1141-7528,9,0,34,0,2,7,1,5,0,0,5,0,1,4,18,2,2,4,2,0,2,0,0,9,0.29,0.20,0.00,0.56,0.44,0.44,0.11,0.00,34
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,"Kolbeck,Zaida",Zaida,Kolbeck,G,802,"Kolbeck,Zaida","KOLBECK,ZAIDA",UW-Stevens Point,UWSP,1141-7531,2,0,40,0,0,3,0,1,2,2,2,0,0,0,3,1,0,1,1,0,0,0,0,2,0.00,0.00,1.00,1.00,0.50,0.00,0.00,0.00,40
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,"Racine,Mia",Mia,Racine,F,802,"Racine,Mia","RACINE,MIA",UW-Stevens Point,UWSP,1141-7534,12,0,42,0,3,6,0,0,0,0,6,1,1,1,35,6,5,11,3,0,1,0,0,12,0.50,0.00,0.00,0.50,0.92,0.08,0.08,0.08,42
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,"Salettel,Annika",Annika,Salettel,G,802,"Salettel,Annika","SALETTEL,ANNIKA",UW-Stevens Point,UWSP,1141-7223,17,0,44,0,4,16,4,14,2,1,13,3,0,4,55,3,5,8,4,0,2,0,0,17,0.25,0.29,0.50,0.76,0.47,0.24,0.00,0.18,44
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,"Steer,Izzy",Izzy,Steer,G,802,"Steer,Izzy","STEER,IZZY",UW-Stevens Point,UWSP,1141-7533,0,0,04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,04
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,"Bierowski,Egan",Egan,Bierowski,G,802,"Bierowski,Egan","BIEROWSKI,EGAN",UW-Stevens Point,UWSP,0,1,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Hamilton,Aaliyah",Aaliyah,Hamilton,G,795,"Hamilton,Aaliyah","HAMILTON,AALIYAH",UW-La Crosse,UWL,1124-4568,16,0,01,0,6,18,2,8,12,11,25,3,8,3,80,0,7,7,6,0,9,0,0,16,0.33,0.25,0.92,1.56,0.44,0.19,0.50,0.19,01
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Torgerson,Sydney",Sydney,Torgerson,G,795,"Torgerson,Sydney","TORGERSON,SYDNEY",UW-La Crosse,UWL,1124-4299,8,0,02,0,11,37,3,11,13,7,32,2,4,8,106,8,10,18,16,0,7,0,0,8,0.30,0.27,0.54,4.00,2.25,1.00,0.50,0.25,02
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Welsch,Jenna",Jenna,Welsch,F,795,"Welsch,Jenna","WELSCH,JENNA",UW-La Crosse,UWL,1124-4873,31,20,03,0,101,222,10,49,63,38,250,12,26,40,709,46,77,123,65,0,47,0,0,31,0.45,0.20,0.60,8.06,3.97,1.29,0.84,0.39,03
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Janke,Molly",Molly,Janke,F,795,"Janke,Molly","JANKE,MOLLY",UW-La Crosse,UWL,1124-4570,31,30,04,0,123,314,39,120,44,28,313,14,28,54,844,46,206,252,74,0,57,0,0,31,0.39,0.33,0.64,10.10,8.13,1.74,0.90,0.45,04
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Schiszik,Ellie",Ellie,Schiszik,G,795,"Schiszik,Ellie","SCHISZIK,ELLIE",UW-La Crosse,UWL,1124-4870,19,0,05,0,20,48,9,21,7,5,54,2,8,17,237,11,19,30,14,0,14,0,0,19,0.42,0.43,0.71,2.84,1.58,0.89,0.42,0.11,05
2025-26,wbball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Loewe,Raegan",Raegan,Loewe,G,795,"Loewe,Raegan","LOEWE,RAEGAN",UW-La Crosse,UWL,1124-4871,2,0,10,0,0,1,0,0,4,3,3,0,0,0,4,0,0,0,0,0,0,0,0,2,0.00,0.00,0.75,1.50,0.00,0.00,0.00,0.00,10
