season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,matches_played,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,attack_stats,set_stats,serve_stats,defense_stats,block_stats,misc_stats,composite_score,global_rank,rating
2026-27,wvball,Midwest Conference (MWC),mwc,Luther,"Gerhard, Ruby",Ruby,Gerhard,,372,"Gerhard, Ruby","GERHARD, RUBY",Luther,LUT,1046-7764,13,4,13,0,13,0,.214,131,11,39,1,2,10,0,6,5,45,0,0,16,2,27,11,0,11,0,50.5,0,3.00,0.08,2.08,0.85,0.46,3.88,,,,,,,10.566478442301946,1,99
2026-27,wvball,Midwest Conference (MWC),mwc,Illinois Col.,"Klaas, Delani",Delani,Klaas,,297,"Klaas, Delani","KLAAS, DELANI",Illinois Col.,IC,1096-3885,14,4,2,0,2,0,.294,126,16,53,1,2,20,0,9,10,57,0,0,67,5,38,2,0,0,2,64,0,3.79,0.07,2.71,0.14,0.64,4.57,,,,,,,10.354719207307816,2,99
2026-27,wvball,Midwest Conference (MWC),mwc,Lawrence,"Van Lannen, Bella",Bella,Van Lannen,,348,"Van Lannen, Bella","VAN LANNEN, BELLA",Lawrence,LU,1099-1623,15,4,22,0,22,0,.287,157,21,66,0,0,10,0,3,11,46,0,0,8,0,15,5,0,3,2,72.5,0,4.40,0.00,1.00,0.33,0.20,4.83,,,,,,,9.317383610119492,3,99
2026-27,wvball,Midwest Conference (MWC),mwc,Lake Forest,Chloe Kussow,Chloe,Kussow,,344,Chloe Kussow,"KUSSOW,CHLOE",Lake Forest,LFC,1098-2863,4,1,21,0,21,0,.250,24,3,9,0,0,0,0,1,3,11,0,0,0,0,8,4.0,0,4,0,12.0,0,2.25,0.00,2.00,1.00,0.25,3.00,,,,,,,9.104394556533626,4,98
2026-27,wvball,Midwest Conference (MWC),mwc,Grinnell,"Leonard, Millie",Millie,Leonard,,264,"Leonard, Millie","LEONARD, MILLIE",Grinnell,GC,1095-6272,14,4,11,0,11,0,.181,138,16,41,2,2,14,0,5,5,46,0,0,55,4,34,6,0,6,0,49,0,2.93,0.14,2.43,0.43,0.36,3.50,,,,,,,8.240970851963082,5,98
2026-27,wvball,Midwest Conference (MWC),mwc,Lake Forest,Rio Dirksen,Rio,Dirksen,,344,Rio Dirksen,"DIRKSEN,RIO",Lake Forest,LFC,1098-2605,7,2,11,0,11,0,.273,33,7,16,0,1,1,0,2,2,14,0,0,0,0,1,6,3,4,2,22,0,2.29,0.00,0.14,0.86,0.29,3.14,,,,,,,7.563181764796906,6,98
2026-27,wvball,Midwest Conference (MWC),mwc,Ripon,"Klein, Sydney",Sydney,Klein,,577,"Klein, Sydney","KLEIN, SYDNEY",Ripon,RC,1101-3739,5,1,8,0,8,0,.250,32,2,10,0,1,12,0,0,0,2,0,0,7,1,7,5,0,5,0,12.5,0,2.00,0.00,1.40,1.00,0.00,2.50,,,,,,,7.211501307541623,7,97
2026-27,wvball,Midwest Conference (MWC),mwc,Cornell College,"Olmstead, Ally",Ally,Olmstead,,166,"Olmstead, Ally","OLMSTEAD, ALLY",Cornell College,CC,1043-5284,12,3,20,0,20,0,.242,62,9,24,0,0,2,0,2,3,22,0,0,0,0,3,10,0,0,10,36,0,2.00,0.00,0.25,0.83,0.17,3.00,,,,,,,6.342858707182726,8,97
2026-27,wvball,Midwest Conference (MWC),mwc,Lawrence,"Nilson, Emma",Emma,Nilson,,348,"Nilson, Emma","NILSON, EMMA",Lawrence,LU,1099-1624,15,1,61,0,61,0,.429,63,5,32,0,1,9,0,0,0,2,0,0,0,0,4,10,0,5,5,39.5,1,2.13,0.00,0.27,0.67,0.00,2.63,,,,,,,5.996195291739145,9,97
2026-27,wvball,Midwest Conference (MWC),mwc,Beloit,"Holthaus, Madeline",Madeline,Holthaus,,53,"Holthaus, Madeline","HOLTHAUS, MADELINE",Beloit,BC,1093-1785,12,4,17,0,17,0,.270,74,8,28,0,6,17,0,6,6,39,0,0,38,3,19,1,0,0,1,35,0,2.33,0.00,1.58,0.08,0.50,2.92,,,,,,,5.976010159935295,10,96
