season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
2025-26,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Manchester,Gavin Gleason,Gavin,Gleason,,1192,Gavin Gleason,0,0MANCHEST,43,43,,,182,50,57,34,14,0,4,29,0,3,31,6,13,2,1,4,0,0,0,3,0,5,0,0.408,83,219,15,.867,.313,.456,301,33,2,13,0,36,16,0,0,336,.994,52,.692,,3,4,48,48,"18,49",0.37,18,49,"28,83",0.34,28,83,"23,59",0.39,23,59,"8,32",0.25,8,32,0,0,0,0,"30,74","10,20","48,96",15,0,0,0,0,0,0,0,14,35,0,,Manchester,MANCHEST,1036-1666,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Manchester,Max Horner,Max,Horner,,1192,Max Horner,0,0MANCHEST,46,45,,,186,51,67,41,16,4,4,23,0,16,19,8,3,1,1,1,0,0,0,4,0,6,0,0.469,103,227,4,.750,.360,.554,68,4,2,0,0,0,0,0,0,74,.973,0,.000,,6,10,51,45,"21,51",0.41,21,51,"45,102",0.44,45,102,"28,60",0.47,28,60,"8,31",0.26,8,31,0,0,0,0,"15,37","9,15","64,113",70,0,0,0,"0,1",0,0,1,7,25,0,,Manchester,MANCHEST,1036-2761,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Manchester,Joel Kennedy,Joel,Kennedy,,1192,Joel Kennedy,0,0MANCHEST,46,46,,,184,41,79,46,16,1,8,19,4,14,18,8,4,0,0,5,0,0,0,1,1,4,0,0.505,121,222,4,1.000,.429,.658,99,4,0,0,0,0,0,7,0,103,1.000,0,.000,,2,9,42,47,"19,59",0.32,19,59,"50,110",0.45,50,110,"28,68",0.41,28,68,"16,34",0.47,16,34,0,0,0,0,"14,30","10,19","73,122",12,0,0,0,0,0,0,0,16,32,0,,Manchester,MANCHEST,1036-2307,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Manchester,Cam Bortone,Cam,Bortone,,1192,Cam Bortone,0,0MANCHEST,31,29,,,109,18,40,20,7,0,1,10,1,14,16,7,5,2,0,4,0,0,0,3,1,3,0,0.467,50,137,7,.714,.367,.459,203,11,1,0,0,0,0,10,0,215,.995,0,.000,,5,3,26,26,"15,47",0.32,15,47,"25,69",0.36,25,69,"14,40",0.35,14,40,"7,29",0.24,7,29,0,0,0,0,"15,23","8,13","45,81",26,0,0,0,0,0,0,0,15,37,0,,Manchester,MANCHEST,1036-2754,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Manchester,Rocco Hanes,Rocco,Hanes,,1192,Rocco Hanes,0,0MANCHEST,43,42,,,136,22,55,44,17,0,5,5,1,4,7,0,3,2,4,6,0,0,0,0,0,1,0,0.424,87,155,5,.600,.404,.640,20,44,5,0,0,12,3,2,0,69,.928,15,.800,,1,10,30,53,"10,47",0.21,10,47,"34,88",0.39,34,88,"24,60",0.40,24,60,"10,22",0.45,10,22,0,0,0,0,"17,27","19,24","53,102",72,0,0,0,0,0,0,0,16,49,0,,Manchester,MANCHEST,1036-1667,False,83,1,12,2,4,0,2,0,0,0,90.1,54,43,46,89,19,3,9,4.28,350,426,7,20,0,4,6,0,0,20,.237,110,63,3,"31,91","41,175","18,49",0,"23,115"
2025-26,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Manchester,Alex Westfield,Alex,Westfield,,1192,Alex Westfield,0,0MANCHEST,39,39,,,148,27,42,29,6,0,5,15,0,5,35,10,1,0,6,2,0,0,0,0,1,1,0,0.365,63,176,1,1.000,.284,.426,73,101,22,0,0,0,0,16,0,196,.888,0,.000,,3,5,39,35,"14,44",0.32,14,44,"26,84",0.31,26,84,"19,59",0.32,19,59,"7,26",0.27,7,26,0,0,0,0,"17,46","11,17","51,98",27,0,0,0,0,0,0,0,25,35,0,,Manchester,MANCHEST,1036-2777,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Manchester,Mitchell Cobb,Mitchell,Cobb,,1192,Mitchell Cobb,0,0MANCHEST,31,25,,,90,23,30,7,3,1,0,11,0,2,14,1,5,1,3,1,0,0,0,0,1,2,0,0.413,35,107,6,.833,.333,.389,64,4,0,0,0,0,0,0,0,68,1.000,0,.000,,2,7,24,25,"5,34",0.15,5,34,"13,51",0.25,13,51,"5,29",0.17,5,29,"6,21",0.29,6,21,0,0,0,0,"13,19","4,8","24,58",3,0,0,0,0,0,0,0,10,36,0,,Manchester,MANCHEST,1036-1664,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Manchester,Vian Mariani,Vian,Mariani,,1192,Vian Mariani,0,0MANCHEST,40,39,,,156,21,51,19,0,0,1,14,1,2,17,7,6,1,4,0,0,0,0,3,0,5,0,0.390,54,176,7,.857,.327,.346,75,64,9,0,0,0,0,11,0,148,.939,0,.000,,10,7,49,34,"11,41",0.27,11,41,"30,80",0.38,30,80,"20,54",0.37,20,54,"16,31",0.52,16,31,0,0,0,0,"19,42","8,16","52,86",25,0,0,0,"0,1",0,0,1,19,27,0,,Manchester,MANCHEST,1036-1669,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Manchester,Michael Dierckman,Michael,Dierckman,,1192,Michael Dierckman,0,0MANCHEST,46,46,,,176,35,58,30,11,3,2,9,2,3,22,3,15,5,9,0,0,0,0,2,2,3,0,0.372,81,197,20,.750,.330,.460,113,1,1,0,0,0,0,0,0,115,.991,0,.000,,6,7,48,51,"20,55",0.36,20,55,"30,95",0.32,30,95,"20,64",0.31,20,64,"12,32",0.38,12,32,0,0,0,0,"17,41","9,19","59,112",37,0,0,0,0,0,0,0,17,41,0,,Manchester,MANCHEST,1036-2530,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Manchester,Jared Holley,Jared,Holley,,1192,Jared Holley,0,0MANCHEST,24,14,,,23,8,4,1,0,0,0,3,0,1,13,4,5,1,1,0,0,0,0,0,0,2,0,0.296,4,28,6,.833,.174,.174,19,6,4,0,0,2,2,1,0,29,.862,4,.500,,0,0,3,4,"3,7",0.43,3,7,"4,15",0.27,4,15,"3,8",0.38,3,8,"0,2",0,0,2,0,0,0,0,"2,6","0,1","6,17",0,0,0,0,1,0,0,0,1,0,0,,Manchester,MANCHEST,1036-2101,False,63,1,10,4,2,0,3,0,0,0,58.0,29,28,25,41,8,1,3,4.34,224,263,11,8,0,3,3,0,0,11,.281,64,58,2,"24,60","27,111","13,39",0,"17,71"
