season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source
2025-26,mgolf,Men,Centennial Conference,centennial_conference,Dickinson,Dickinson College,Collin McMahon-Shea,,,24636,15,ACTIVE,70.97,-1.03,29,70.5151807098762,12,8,4,58.2693976486346,-10.0234681929811,Region III - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Centennial Conference,centennial_conference,Swarthmore,Swarthmore College,Dylan Zhang,,,16623,56,ACTIVE,72.9,0.9,21,72.4009577799604,9,3,1,41.2303854108543,-10.4790998607298,Region III - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Centennial Conference,centennial_conference,Franklin & Marshall,Franklin & Marshall College,Max Silverman,,Fourth Year,10669,67,ACTIVE,72.92,0.92,25,72.5750099618815,11,2,2,39.9086047308368,-10.6455593349939,Region III - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Centennial Conference,centennial_conference,McDaniel,McDaniel College,Charlie Dolan,,,11159,77,ACTIVE,71.92,-0.08,25,72.0811237446456,11,4,0,38.2686238333821,-10.0792830582805,Region III - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Centennial Conference,centennial_conference,Gettysburg,Gettysburg College,Daniel Casanta,,Fourth Year,32906,88,ACTIVE,73.85,1.85,27,72.3502888576493,11,2,1,37.5951803862652,-7.84287664163381,Region III - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Centennial Conference,centennial_conference,Franklin & Marshall,Franklin & Marshall College,Oliver Clark,,Third Year,30960,146,ACTIVE,73.56,1.56,25,73.2150099618815,11,3,1,31.5637635654664,-10.6455593349939,Region III - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Centennial Conference,centennial_conference,Gettysburg,Gettysburg College,Patrick Kilcoyne,,,10837,157,ACTIVE,75.15,3.15,27,73.6465851539457,11,1,0,30.8697989633502,-7.84287664163381,Region III - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Centennial Conference,centennial_conference,Swarthmore,Swarthmore College,Dao Frank Zhou,,Second Year,7964,163,ACTIVE,73.74,1.74,23,73.3336605157389,10,0,0,30.1327054772863,-10.4516609517448,Region III - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Centennial Conference,centennial_conference,Franklin & Marshall,Franklin & Marshall College,Wayne He,,Third Year,30966,187,ACTIVE,74.04,2.04,25,73.6950099618815,11,2,0,28.2656832078659,-10.6455593349939,Region III - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Centennial Conference,centennial_conference,Gettysburg,Gettysburg College,Andrew Ekstrom,,Second Year,5378,194,ACTIVE,75.08,3.08,24,73.5904031723754,10,1,0,28.0324815471186,-8.01853413455119,Region III - (M) DIII,clippd_scoreboard
