season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats,penalty_stats,misc_stats,goalie_stats,shot_stats,avg_points_game,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,composite_score,global_rank,rating
2025-26,wlax,Conference of New England (CCC),ccc,Suffolk University,Julia Dickinson,Julia,Dickinson,,684,Julia Dickinson,"DICKINSON,JULIA",DICKINSONJULIASUFFOLK,17,17,,,Suffolk University,SUFFOLK,0,,,,,,4.29,0,11,0,0,0,1,30,2,7,2,0,0,0,1,3,0,0,0,0,0,0,0,0,16,0,34,6,1037:00,77,0,1.000,72,90,19,73,29,44,.800,,,,,,,,,,,,,,,9.402624551698947,11,96
2025-26,wlax,Conference of New England (CCC),ccc,Gordon College,Kaitlyn Mini,Kaitlyn,Mini,,1099,Kaitlyn Mini,"MINI,KAITLYN",MINIKAITLYNGORDON,16,16,,,Gordon College,GORDON,0,,,,,,4.94,0,12,0,0,0,2,37,2,10,0,0,0,0,4,4,0,0,0,0,0,0,0,0,13,34,41,8,960:00,30,0,1.000,106,143,26,79,16,63,.741,,,,,,,,,,,,,,,9.382793286880108,12,96
2025-26,wlax,Conference of New England (CCC),ccc,Gordon College,Caroline Piorkowski,Caroline,Piorkowski,,1099,Caroline Piorkowski,"PIORKOWSKI,CAROLINE",PIORKOWSKICAROLINEGORDON,16,15,,,Gordon College,GORDON,0,,,,,,4.31,0,6,0,0,0,1,24,1,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,18,26,45,7,900:00,30,0,1.000,77,94,14,69,28,41,.819,,,,,,,,,,,,,,,9.017744175244482,13,95
2025-26,wlax,Conference of New England (CCC),ccc,Curry College,Grayson Goolgasian,Grayson,Goolgasian,,170,Grayson Goolgasian,"GOOLGASIAN,GRAYSON",GOOLGASIANGRAYSONCURRY,13,12,,,Curry College,CURRY,0,,,,,,3.77,0,4,0,0,0,4,17,2,3,0,0,0,0,1,5,0,0,0,0,0,0,0,0,32,44,28,23,736:00,61,0,1.000,48,63,9,49,20,29,.762,,,,,,,,,,,,,,,8.11730146328181,14,95
2025-26,wlax,Conference of New England (CCC),ccc,Roger Williams University,Mia Pantano,Mia,Pantano,,583,Mia Pantano,"PANTANO,MIA",PANTANOMIARWU,17,17,,,Roger Williams University,RWU,0,,,,,,3.71,0,9,0,0,0,1,19,1,6,2,0,0,0,4,3,0,0,0,0,0,0,0,0,25,2,25,16,1059:00,30,0,1.000,71,105,13,63,6,57,.676,,,,,,,,,,,,,,,8.042928527560754,15,95
2025-26,wlax,Conference of New England (CCC),ccc,Nichols College,Emma Patton,Emma,Patton,,484,Emma Patton,"PATTON,EMMA",PATTONEMMANICHOLS,18,18,,,Nichols College,NICHOLS,0,,,,,,3.06,0,7,0,0,0,0,29,0,6,2,0,0,0,5,3,0,0,0,0,0,0,0,0,29,53,49,14,1073:00,71,0,1.000,77,110,22,55,14,41,.700,,,,,,,,,,,,,,,7.541091830646356,16,94
2025-26,wlax,Conference of New England (CCC),ccc,Curry College,Nicole Michael,Nicole,Michael,,170,Nicole Michael,"MICHAEL,NICOLE",MICHAELNICOLECURRY,17,14,,,Curry College,CURRY,0,,,,,,2.35,0,5,0,0,0,1,8,1,7,1,0,0,0,11,2,0,0,0,0,0,0,0,0,37,45,34,27,856:00,61,0,1.000,40,55,16,40,14,26,.727,,,,,,,,,,,,,,,7.200436622084269,17,94
2025-26,wlax,Conference of New England (CCC),ccc,University of New England,Morgan White,Morgan,White,,1255,Morgan White,"WHITE,MORGAN",WHITEMORGANUNE,17,17,,,University of New England,UNE,0,,,,,,3.53,0,14,0,0,0,2,35,1,7,3,0,0,0,7,1,0,0,0,0,0,0,0,0,18,78,38,6,1045:00,149,0,1.000,71,98,19,60,10,50,.724,,,,,,,,,,,,,,,6.621220319210105,18,94
2025-26,wlax,Conference of New England (CCC),ccc,Roger Williams University,Ella Waryas,Ella,Waryas,,583,Ella Waryas,"WARYAS,ELLA",WARYASELLARWU,17,17,,,Roger Williams University,RWU,0,,,,,,2.71,0,2,0,0,0,2,20,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,31,50,35,11,1059:00,30,0,1.000,51,62,4,46,17,29,.823,,,,,,,,,,,,,,,6.395460565086113,19,94
2025-26,wlax,Conference of New England (CCC),ccc,Roger Williams University,Miranda Hayes,Miranda,Hayes,,583,Miranda Hayes,"HAYES,MIRANDA",HAYESMIRANDARWU,17,17,,,Roger Williams University,RWU,0,,,,,,2.59,0,4,0,0,0,0,12,1,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,32,159,31,10,1059:00,30,0,1.000,33,49,7,44,20,24,.673,,,,,,,,,,,,,,,6.28772153783486,20,94
2025-26,wlax,Conference of New England (CCC),ccc,Suffolk University,Zoe Peckham,Zoe,Peckham,,684,Zoe Peckham,"PECKHAM,ZOE",PECKHAMZOESUFFOLK,17,17,,,Suffolk University,SUFFOLK,0,,,,,,2.65,0,3,0,0,1,0,9,0,5,1,0,0,0,4,1,0,0,0,0,0,0,0,0,23,5,33,13,1037:00,77,0,1.000,43,49,5,45,20,25,.878,,,,,,,,,,,,,,,6.205602712594272,21,93
2025-26,wlax,Conference of New England (CCC),ccc,Curry College,Natalie Keenan,Natalie,Keenan,,170,Natalie Keenan,"KEENAN,NATALIE",KEENANNATALIECURRY,16,13,,,Curry College,CURRY,0,,,,,,2.94,0,7,0,0,0,4,13,2,5,0,0,0,0,6,3,0,0,0,0,0,0,0,0,24,48,39,9,796:00,61,0,1.000,59,79,11,47,11,36,.747,,,,,,,,,,,,,,,5.588867689283631,22,93
2025-26,wlax,Conference of New England (CCC),ccc,Nichols College,McKenzie Muir,McKenzie,Muir,,484,McKenzie Muir,"MUIR,MCKENZIE",MUIRMCKENZIENICHOLS,17,17,,,Nichols College,NICHOLS,0,,,,,,0.76,0,2,0,0,0,0,3,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,53,77,14,44,1020:00,92,0,1.000,23,28,7,13,3,10,.821,,,,,,,,,,,,,,,5.398838870747559,23,93
2025-26,wlax,Conference of New England (CCC),ccc,University of New England,Sydney Balotin,Sydney,Balotin,,1255,Sydney Balotin,"BALOTIN,SYDNEY",BALOTINSYDNEYUNE,17,15,,,University of New England,UNE,0,,,,,,2.24,0,10,0,0,0,1,19,0,3,1,0,0,0,6,0,0,0,0,0,0,0,0,0,28,76,35,16,925:00,149,0,1.000,45,53,14,38,9,29,.849,,,,,,,,,,,,,,,5.142682606565455,24,93
2025-26,wlax,Conference of New England (CCC),ccc,Endicott College,Grace McAfee,Grace,McAfee,,8981,Grace McAfee,"MCAFEE,GRACE",MCAFEEGRACEECW,19,4,,,Endicott College,ECW,0,,,,,,2.05,0,1,0,0,0,0,19,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,16,1,16,15,297:00,28,0,1.000,42,46,3,39,16,23,.913,,,,,,,,,,,,,,,4.9778022354496185,25,93
2025-26,wlax,Conference of New England (CCC),ccc,University of Hartford,Lauren Samela,Lauren,Samela,,272,Lauren Samela,"SAMELA,LAUREN",SAMELALAURENHARTFORD,16,15,,,University of Hartford,HARTFORD,0,,,,,,2.25,0,3,0,0,0,2,11,0,4,0,0,0,0,5,1,0,1,0,0,0,0,0,0,28,47,19,17,927:00,36,0,1.000,53,71,11,36,8,28,.746,,,,,,,,,,,,,,,4.910249230869439,26,92
2025-26,wlax,Conference of New England (CCC),ccc,Wentworth Institute of Technology,Shayleah Gunning-Lav,Shayleah,Gunning-Lav,,762,Shayleah Gunning-Lav,"GUNNING-LAV,SHAYLEAH",GUNNING-LAVSHAYLEAHWIT,15,15,,,Wentworth Institute of Technology,WIT,0,,,,,,2.53,0,10,0,0,0,2,18,0,2,1,0,0,0,6,4,0,0,0,0,0,0,0,0,28,26,35,11,901:00,98,0,1.000,55,69,20,38,6,32,.797,,,,,,,,,,,,,,,4.4998253551964496,27,92
2025-26,wlax,Conference of New England (CCC),ccc,Wentworth Institute of Technology,Grace Del Pilar,Grace Del,Pilar,,762,Grace Del Pilar,"PILAR,GRACE DEL",PILARGRACEDELWIT,16,16,,,Wentworth Institute of Technology,WIT,0,,,,,,1.31,0,3,0,0,0,1,11,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,49,53,39,23,961:00,98,0,1.000,34,45,10,21,5,16,.756,,,,,,,,,,,,,,,4.444870485456123,28,92
2025-26,wlax,Conference of New England (CCC),ccc,University of Hartford,Laurel McIntosh,Laurel,McIntosh,,272,Laurel McIntosh,"MCINTOSH,LAUREL",MCINTOSHLAURELHARTFORD,19,19,,,University of Hartford,HARTFORD,0,,,,,,1.95,0,13,0,0,0,0,24,1,7,4,0,0,0,4,1,0,0,0,0,0,0,0,0,25,25,30,14,1169:00,68,0,1.000,54,63,22,37,5,32,.857,,,,,,,,,,,,,,,4.417433131251044,29,92
2025-26,wlax,Conference of New England (CCC),ccc,Suffolk University,Lauren Woods,Lauren,Woods,,684,Lauren Woods,"WOODS,LAUREN",WOODSLAURENSUFFOLK,17,17,,,Suffolk University,SUFFOLK,0,,,,,,1.41,0,3,0,0,0,0,8,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,0,39,46,27,22,1037:00,77,0,1.000,42,52,10,24,8,16,.808,,,,,,,,,,,,,,,4.395366396888722,30,92
2025-26,wlax,Conference of New England (CCC),ccc,Endicott College,Mia Samarjian,Mia,Samarjian,,8981,Mia Samarjian,"SAMARJIAN,MIA",SAMARJIANMIAECW,19,14,,,Endicott College,ECW,0,,,,,,2.05,0,2,0,0,0,1,8,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,16,1,16,9,867:00,36,0,1.000,35,46,4,39,13,26,.761,,,,,,,,,,,,,,,4.244222397859541,31,91
2025-26,wlax,Conference of New England (CCC),ccc,Nichols College,Sienna Reeves,Sienna,Reeves,,484,Sienna Reeves,"REEVES,SIENNA",REEVESSIENNANICHOLS,17,12,,,Nichols College,NICHOLS,0,,,,,,2.59,0,11,0,0,0,3,26,1,3,3,0,0,0,3,3,0,0,0,0,0,0,0,0,10,5,22,7,722:00,10,0,1.000,64,101,21,44,5,39,.634,,,,,,,,,,,,,,,3.8854294460750856,32,91
2025-26,wlax,Conference of New England (CCC),ccc,Endicott College,Jaira Paine,Jaira,Paine,,8981,Jaira Paine,"PAINE,JAIRA",PAINEJAIRAECW,15,10,,,Endicott College,ECW,0,,,,,,1.93,0,2,0,0,0,0,8,0,0,1,0,0,0,3,2,0,2,0,0,0,0,0,0,17,47,20,12,627:00,36,0,1.000,34,46,4,29,12,17,.739,,,,,,,,,,,,,,,3.2067498678242203,33,91
2025-26,wlax,Conference of New England (CCC),ccc,University of Hartford,Talei Ricketson,Talei,Ricketson,,272,Talei Ricketson,"RICKETSON,TALEI",RICKETSONTALEIHARTFORD,17,16,,,University of Hartford,HARTFORD,0,,,,,,1.88,0,2,0,0,0,0,8,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,14,0,26,5,989:00,68,0,1.000,23,32,3,32,17,15,.719,,,,,,,,,,,,,,,3.1157694658538015,34,91
2025-26,wlax,Conference of New England (CCC),ccc,Wentworth Institute of Technology,Sydney Vega,Sydney,Vega,,762,Sydney Vega,"VEGA,SYDNEY",VEGASYDNEYWIT,16,16,,,Wentworth Institute of Technology,WIT,0,,,,,,1.75,0,2,0,0,0,2,14,1,3,2,0,0,0,8,10,0,0,0,0,0,0,0,0,27,1,36,9,961:00,98,0,1.000,40,58,3,28,8,20,.690,,,,,,,,,,,,,,,3.090356693248658,35,91
2025-26,wlax,Conference of New England (CCC),ccc,Gordon College,Kayla Davidson,Kayla,Davidson,,1099,Kayla Davidson,"DAVIDSON,KAYLA",DAVIDSONKAYLAGORDON,16,16,,,Gordon College,GORDON,0,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,29,26,960:00,30,0,1.000,0,0,0,0,0,0,.000,16,960:00,259,216,0,3,13,0,7,3,0,634,16.19,.455,3.0501338665942512,36,90
2025-26,wlax,Conference of New England (CCC),ccc,Curry College,Sarah Kelly,Sarah,Kelly,,170,Sarah Kelly,"KELLY,SARAH",KELLYSARAHCURRY,15,12,,,Curry College,CURRY,0,,,,,,1.60,0,2,0,0,0,1,4,0,2,0,0,0,0,4,3,0,0,0,0,0,0,0,0,25,25,25,12,737:00,5,0,1.000,27,31,7,24,12,12,.871,,,,,,,,,,,,,,,2.9870736475342325,37,90
2025-26,wlax,Conference of New England (CCC),ccc,Wentworth Institute of Technology,Grace Sweet,Grace,Sweet,,762,Grace Sweet,"SWEET,GRACE",SWEETGRACEWIT,16,16,,,Wentworth Institute of Technology,WIT,0,,,,,,1.63,0,2,0,0,0,2,10,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,25,3,36,10,961:00,98,0,1.000,26,37,3,26,9,17,.703,,,,,,,,,,,,,,,2.8764586766576485,38,90
2025-26,wlax,Conference of New England (CCC),ccc,Western New England University,Lina Eves,Lina,Eves,,775,Lina Eves,"EVES,LINA",EVESLINAWNE,16,11,,,Western New England University,WNE,0,,,,,,2.25,0,6,0,0,0,2,22,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,11,20,24,5,660:00,0,0,1.000,58,81,9,36,6,30,.716,,,,,,,,,,,,,,,2.7805813869393767,39,90
2025-26,wlax,Conference of New England (CCC),ccc,Nichols College,Kristen Ruby,Kristen,Ruby,,484,Kristen Ruby,"RUBY,KRISTEN",RUBYKRISTENNICHOLS,18,18,,,Nichols College,NICHOLS,0,,,,,,1.89,0,9,0,0,0,1,13,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13,1,30,3,1078:00,81,0,1.000,41,50,12,34,10,24,.820,,,,,,,,,,,,,,,2.6990149740903115,40,90
2025-26,wlax,Conference of New England (CCC),ccc,Western New England University,Lyndsey Bunnell,Lyndsey,Bunnell,,775,Lyndsey Bunnell,"BUNNELL,LYNDSEY",BUNNELLLYNDSEYWNE,16,4,,,Western New England University,WNE,0,,,,,,1.81,0,2,0,0,0,2,9,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,12,0,20,9,240:00,0,0,1.000,30,53,6,29,12,17,.566,,,,,,,,,,,,,,,2.665513306484112,41,89
2025-26,wlax,Conference of New England (CCC),ccc,Roger Williams University,Jamie Anthony,Jamie,Anthony,,583,Jamie Anthony,"ANTHONY,JAMIE",ANTHONYJAMIERWU,17,17,,,Roger Williams University,RWU,0,,,,,,0.94,0,1,0,0,0,0,3,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,37,37,18,14,1059:00,30,0,1.000,16,21,1,16,6,10,.762,,,,,,,,,,,,,,,2.3954972185567995,42,89
2025-26,wlax,Conference of New England (CCC),ccc,Nichols College,Makala Dube,Makala,Dube,,484,Makala Dube,"DUBE,MAKALA",DUBEMAKALANICHOLS,17,17,,,Nichols College,NICHOLS,0,,,,,,1.59,0,1,0,0,0,1,4,0,3,2,0,0,0,3,1,0,0,0,0,0,0,0,0,12,0,22,6,951:00,96,0,1.000,26,33,4,27,15,12,.788,,,,,,,,,,,,,,,2.3225153462553356,43,89
2025-26,wlax,Conference of New England (CCC),ccc,Curry College,Ava Doyle,Ava,Doyle,,170,Ava Doyle,"DOYLE,AVA",DOYLEAVACURRY,14,10,,,Curry College,CURRY,0,,,,,,1.86,0,1,0,0,0,0,9,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,15,4,24,8,616:00,61,0,1.000,22,33,6,26,11,15,.667,,,,,,,,,,,,,,,2.2830387790374838,44,89
2025-26,wlax,Conference of New England (CCC),ccc,University of New England,Barrie Guertin,Barrie,Guertin,,1255,Barrie Guertin,"GUERTIN,BARRIE",GUERTINBARRIEUNE,17,15,,,University of New England,UNE,0,,,,,,1.71,0,7,0,0,0,1,13,0,4,1,0,0,0,4,3,0,0,0,0,0,0,0,0,17,35,20,8,925:00,149,0,1.000,42,54,9,29,3,26,.778,,,,,,,,,,,,,,,2.276126562148994,45,89
2025-26,wlax,Conference of New England (CCC),ccc,Gordon College,Emma Darling,Emma,Darling,,1099,Emma Darling,"DARLING,EMMA",DARLINGEMMAGORDON,16,16,,,Gordon College,GORDON,0,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45,2,22,35,960:00,30,0,1.000,0,2,1,0,0,0,.000,,,,,,,,,,,,,,,2.272096798321394,46,88
2025-26,wlax,Conference of New England (CCC),ccc,Roger Williams University,Margo Tenney,Margo,Tenney,,583,Margo Tenney,"TENNEY,MARGO",TENNEYMARGORWU,17,17,,,Roger Williams University,RWU,0,,,,,,1.59,0,1,0,0,0,1,4,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,15,1,25,5,1059:00,30,0,1.000,23,29,4,27,12,15,.793,,,,,,,,,,,,,,,2.203989721376753,47,88
2025-26,wlax,Conference of New England (CCC),ccc,Suffolk University,Eliza Bryant,Eliza,Bryant,,684,Eliza Bryant,"BRYANT,ELIZA",BRYANTELIZASUFFOLK,17,17,,,Suffolk University,SUFFOLK,0,,,,,,0.71,0,2,0,0,0,0,4,0,2,1,0,0,0,2,3,0,0,0,0,0,0,0,0,32,46,25,23,1037:00,77,0,1.000,21,34,3,12,2,10,.618,,,,,,,,,,,,,,,2.170456887859613,48,88
2025-26,wlax,Conference of New England (CCC),ccc,Curry College,Sarah Joseph,Sarah,Joseph,,170,Sarah Joseph,"JOSEPH,SARAH",JOSEPHSARAHCURRY,16,14,,,Curry College,CURRY,0,,,,,,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,45,2,15,30,856:00,61,0,1.000,0,0,0,1,1,0,.000,,,,,,,,,,,,,,,2.0116025682185197,49,88
2025-26,wlax,Conference of New England (CCC),ccc,Suffolk University,Jessie Le,Jessie,Le,,684,Jessie Le,"LE,JESSIE",LEJESSIESUFFOLK,16,11,,,Suffolk University,SUFFOLK,0,,,,,,1.56,0,6,0,0,0,1,11,0,5,0,0,0,0,3,1,0,0,0,0,0,0,0,0,11,0,32,11,691:00,114,0,1.000,38,50,9,25,6,19,.760,,,,,,,,,,,,,,,1.8945070342051717,50,88
2025-26,wlax,Conference of New England (CCC),ccc,Western New England University,Melissa Shanteler,Melissa,Shanteler,,775,Melissa Shanteler,"SHANTELER,MELISSA",SHANTELERMELISSAWNE,17,16,,,Western New England University,WNE,0,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,54,31,24,25,960:00,0,0,1.000,1,2,0,0,0,0,.500,,,,,,,,,,,,,,,1.8491947809290816,51,87
2025-26,wlax,Conference of New England (CCC),ccc,Roger Williams University,Kimmy Creegan,Kimmy,Creegan,,583,Kimmy Creegan,"CREEGAN,KIMMY",CREEGANKIMMYRWU,9,9,,,Roger Williams University,RWU,0,,,,,,2.44,0,1,0,0,0,0,10,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,13,31,22,11,562:00,16,0,1.000,29,36,4,22,9,13,.806,,,,,,,,,,,,,,,1.8012670927957655,52,87
2025-26,wlax,Conference of New England (CCC),ccc,Curry College,Samantha Sprissler,Samantha,Sprissler,,170,Samantha Sprissler,"SPRISSLER,SAMANTHA",SPRISSLERSAMANTHACURRY,17,0,,,Curry College,CURRY,0,,,,,,1.88,0,1,0,0,0,0,9,0,2,1,0,0,0,1,2,0,0,0,0,0,0,0,0,5,0,23,1,00:00,0,0,1.000,46,60,6,32,9,23,.767,,,,,,,,,,,,,,,1.7639037554480503,53,87
2025-26,wlax,Conference of New England (CCC),ccc,University of Hartford,Sara Costa,Sara,Costa,,272,Sara Costa,"COSTA,SARA",COSTASARAHARTFORD,19,19,,,University of Hartford,HARTFORD,0,,,,,,0.79,0,5,0,0,0,1,9,1,1,1,0,0,0,6,2,0,0,1,0,0,0,0,0,34,29,25,12,1169:00,68,0,1.000,24,37,11,15,3,12,.649,,,,,,,,,,,,,,,1.7333291833302709,54,87
