rank,conference_code,conference,season,team,player_name,class_year,position,gp,mpg,ppg,rpg,apg,spg,bpg,tov_pg,composite_score,z_ppg,z_rpg,z_apg,z_spg,z_bpg,z_tov_pg
29,uaa,University Athletic Association (UAA),2025-26,Carnegie Mellon,"Adusei,Sam",0,G,25,33.44,12.44,4.68,3.12,1.72,0.28,3.16,0.3342320145001825,0.5017039778715974,0.2507576621321493,0.9868040935678314,2.05570982116458,-0.2964519572841281,3.0188726277165308
30,uaa,University Athletic Association (UAA),2025-26,New York,"Moussako,Bryan",0,G,25,32.88,10.88,2.48,2.32,0.64,0.08,0.92,0.04265278245732762,0.21197914527190526,-0.8199603338337306,0.3809739534789619,-0.27489142957433355,-0.719489876569931,-0.5289695140424843
31,uaa,University Athletic Association (UAA),2025-26,Washington St. Louis,"Cohen,Ryan",0,G,25,30.96,11.04,2.92,1.36,0.44,0.12,0.76,-0.22767206439478616,0.24169451271802725,-0.6058167346405546,-0.34602221462768096,-0.7064842537852435,-0.6348822927127704,-0.7823868098824139
32,uaa,University Athletic Association (UAA),2025-26,Rochester,John Mayhew,0,f,25,20.52,7.2,5.12,0.68,0.72,0.84,0.8,-0.25207626549132045,-0.47147430598890744,0.46490126132532544,-0.8609778337032198,-0.10225429988996962,0.8880542167161198,-0.7190324859224315
33,uaa,University Athletic Association (UAA),2025-26,Rochester,Justin Odibo,0,g,25,29.04,10.44,2.84,0.92,0.76,0.2,0.88,-0.4332050983503003,0.13026188479506873,-0.6447519344938594,-0.679228791676559,-0.01593573504778755,-0.46566712499844926,-0.5923238380024667
34,uaa,University Athletic Association (UAA),2025-26,Carnegie Mellon,"Higgs,Isaac",0,G,25,32.08,9.96,4.48,1.48,1.08,0.28,1.8,-0.49175813412635255,0.041115782456702124,0.1534196624988878,-0.25514769361435063,0.6746127836896686,-0.2964519572841281,0.8648256130771288
35,uaa,University Athletic Association (UAA),2025-26,Case Western Reserve,"Brown,Logan",0,F,21,21.61904761904762,5.14,7.0,1.14,0.62,0.62,1.0,-0.726902665756186,-0.854059661857732,1.3798784578779864,-0.5126255031521202,-0.31805071199542456,0.4227125055017367,-0.4022608661225195
36,uaa,University Athletic Association (UAA),2025-26,Case Western Reserve,"Ellis,Matthew",0,G,19,19.157894736842103,11.74,1.32,0.68,0.84,0.11,1.0526315789473684,-0.8229969713826488,0.37169924529481246,-1.384520731706649,-0.8609778337032198,0.15670139463657637,-0.6560341886770606,-0.31889991354359537
37,uaa,University Athletic Association (UAA),2025-26,New York,"Clark,Quinn",0,F,25,25.88,6.52,6.76,1.76,0.84,0.12,1.52,-0.9177199609793751,-0.5977646176349273,1.2630728583180721,-0.04310714458324641,0.15670139463657637,-0.6348822927127704,0.4213453453572519
38,uaa,University Athletic Association (UAA),2025-26,Case Western Reserve,"Patel,Shyam",0,G,24,24.166666666666668,7.75,4.21,0.79,0.79,0.17,0.9166666666666666,-1.0803800186210513,-0.36932773039286215,0.02201336299398413,-0.7776761894410004,0.048803188583849,-0.5291228128913197,-0.5342490410391496
39,uaa,University Athletic Association (UAA),2025-26,Brandeis,Dj Courtney,0,0,19,29.31578947368421,8.32,2.79,1.95,0.58,0.37,1.3157894736842106,-1.2583006769345055,-0.2634667338660514,-0.6690864344021747,0.10077751368785999,-0.40436927683760665,-0.10608489360551686,0.09790484935102599
40,uaa,University Athletic Association (UAA),2025-26,Case Western Reserve,"Dharmarajan,Anand",0,G,25,22.76,10.36,1.64,1.0,0.6,0.0,1.0,-1.3655384212811246,0.11540420107200758,-1.2287799322934303,-0.6186457776676721,-0.36120999441651563,-0.8887050442842521,-0.4022608661225195
41,uaa,University Athletic Association (UAA),2025-26,Washington St. Louis,"Przybilla,Anthony",0,F,14,20.357142857142858,8.21,3.43,0.79,0.5,0.5,1.2142857142857142,-1.5162569801371462,-0.2838960489852604,-0.35760483557573686,-0.7776761894410004,-0.5770064065219705,0.16888975393025502,-0.06286270205118531
42,uaa,University Athletic Association (UAA),2025-26,Case Western Reserve,"Scott,Julian",0,G,25,18.08,5.4,4.24,2.6,1.0,0.16,1.56,-1.5827136465801783,-0.8057721897577832,0.03661406293897352,0.5930145025100664,0.5019756540053044,-0.5502747088556098,0.48469966931723435
43,uaa,University Athletic Association (UAA),2025-26,Carnegie Mellon,"Casey,Nolan",0,F,25,18.56,4.92,5.12,1.88,0.28,0.32,1.12,-1.8930116656599256,-0.8949182920961501,0.46490126132532544,0.047767376430083885,-1.0517585131539715,-0.21184437342696755,-0.2121978942425721
44,uaa,University Athletic Association (UAA),2025-26,Brandeis,Ryan Weiss,0,0,25,21.92,5.8,2.6,0.72,0.44,0.04,0.2,-1.9973512256601729,-0.7314837711424775,-0.7615575340537735,-0.8306863266987764,-0.7064842537852435,-0.8040974604270916,-1.6693473453221679
45,uaa,University Athletic Association (UAA),2025-26,Washington St. Louis,"Kapral,Calvin",0,C,25,15.64,7.0,3.76,0.76,0.16,0.4,0.96,-2.0195909543363326,-0.5086185152965603,-0.19699713618085504,-0.8003948196943329,-1.3107142076805174,-0.04262920571264636,-0.46561519008250196
46,uaa,University Athletic Association (UAA),2025-26,Brandeis,Gur Dhillon,0,0,23,15.652173913043478,7.04,2.52,0.65,0.43,0.26,0.7391304347826086,-2.062368615659187,-0.5011896734350297,-0.8004927339070782,-0.8836964639565525,-0.728063894995789,-0.3387557492127084,-0.8154412397745788
47,uaa,University Athletic Association (UAA),2025-26,Washington St. Louis,"Kim,Josh",0,G,25,15.2,6.2,2.08,2.24,0.6,0.2,1.16,-2.0947261840768787,-0.6571953525271718,-1.0146363331002541,0.3203909394700753,-0.36120999441651563,-0.46566712499844926,-0.14884357028259
48,uaa,University Athletic Association (UAA),2025-26,Chicago,"Pit,Noah",0,F,25,18.8,6.24,3.0,0.88,0.48,0.16,0.76,-2.1523250557524634,-0.6497665106656412,-0.5668815347872498,-0.7095202986810025,-0.6201656889430616,-0.5502747088556098,-0.7823868098824139
49,uaa,University Athletic Association (UAA),2025-26,Washington St. Louis,"Rocca,Theo",0,G,25,14.68,6.28,2.84,0.92,0.52,0.08,0.76,-2.212220898356988,-0.6423376688041106,-0.6447519344938594,-0.679228791676559,-0.5338471241008795,-0.719489876569931,-0.7823868098824139
50,uaa,University Athletic Association (UAA),2025-26,Washington St. Louis,"Davis,Jake",0,F,19,16.157894736842106,5.11,3.79,0.53,0.42,0.32,0.6842105263157895,-2.287942470891583,-0.8596312932538799,-0.18239643623586566,-0.9745709849698828,-0.7496435362063346,-0.21184437342696755,-0.9024265815960648
51,uaa,University Athletic Association (UAA),2025-26,New York,"Daniels,Alex",0,G,25,16.4,6.0,2.56,1.04,0.24,0.12,0.56,-2.354397648528809,-0.6943395618348247,-0.7810251339804258,-0.5883542706632287,-1.1380770779961535,-0.6348822927127704,-1.099158429682326
52,uaa,University Athletic Association (UAA),2025-26,Emory,"Hall,Spencer",0,F,25,13.52,4.08,2.8,1.08,0.72,0.28,0.72,-2.4802057725452236,-1.050923971188292,-0.6642195344205117,-0.5580627636587852,-0.10225429988996962,-0.2964519572841281,-0.8457411338423965
53,uaa,University Athletic Association (UAA),2025-26,Rochester,Theo Murray,0,0,24,15.666666666666666,6.71,1.21,0.83,0.42,0.04,0.6666666666666666,-2.687463803029845,-0.562477618792657,-1.438056631504943,-0.747384682436557,-0.7496435362063346,-0.8040974604270916,-0.9302135657890397
54,uaa,University Athletic Association (UAA),2025-26,Brandeis,Jai Deshpande,0,*,15,16.333333333333332,6.4,1.93,0.27,0.4,0.0,0.5333333333333333,-2.7491144306971345,-0.6200511432195188,-1.0876398328252006,-1.1714657804987654,-0.7928028186274255,-0.8887050442842521,-1.1413946456556476
55,uaa,University Athletic Association (UAA),2025-26,Washington St. Louis,"Grudzinski,Will",0,G,24,16.666666666666668,5.21,2.46,1.13,0.33,0.17,0.8333333333333334,-2.8305449240219662,-0.8410591886000535,-0.8296941337970567,-0.520198379903231,-0.943860307101244,-0.5291228128913197,-0.6662372159557794
56,uaa,University Athletic Association (UAA),2025-26,Chicago,"Lawrence,Phillip",0,G,25,15.4,5.84,1.04,0.96,0.36,0.04,0.52,-2.878520928702128,-0.724054929280947,-1.5207939311932155,-0.6489372846721156,-0.8791213834696076,-0.8040974604270916,-1.1625127536423083
57,uaa,University Athletic Association (UAA),2025-26,Emory,"Jackson,Harris",0,G,25,15.4,4.92,2.28,1.0,0.28,0.28,0.76,-2.913193249299684,-0.8949182920961501,-0.9172983334669924,-0.6186457776676721,-1.0517585131539715,-0.2964519572841281,-0.7823868098824139
58,uaa,University Athletic Association (UAA),2025-26,Chicago,"Smith,Luke",0,F,22,11.227272727272728,2.68,3.5,0.73,0.32,0.05,0.2272727272727272,-2.9977936467476907,-1.310933436341862,-0.3235365357040953,-0.8231134499476656,-0.9654399483117895,-0.7829455644628015,-1.6261512153494524
59,uaa,University Athletic Association (UAA),2025-26,Rochester,Dushie jr Bernard,0,0,25,11.28,2.6,3.48,0.4,0.72,0.6,1.16,-3.3778322799434033,-1.3257911200649233,-0.3332703356674215,-1.0730183827343243,-0.10225429988996962,0.3804087135731564,-0.14884357028259
60,uaa,University Athletic Association (UAA),2025-26,Carnegie Mellon,"Brown,Ian",0,F,24,16.791666666666668,4.92,2.29,0.25,0.21,0.0,0.8333333333333334,-3.771937411624119,-0.8949182920961501,-0.9124314334853293,-1.186611534000987,-1.20281600162779,-0.8887050442842521,-0.6662372159557794
61,uaa,University Athletic Association (UAA),2025-26,Brandeis,Kaan bek Ali,0,0,23,17.956521739130434,2.96,1.43,0.87,0.3,0.13,0.6521739130434783,-4.000148080707759,-1.258931543311148,-1.3309848319083553,-0.7170931754321135,-1.0085992307328806,-0.6137303967484803,-0.9531680309919317
62,uaa,University Athletic Association (UAA),2025-26,Case Western Reserve,"Hadjistamoulou,Anestis",0,G,24,10.0,4.25,0.67,0.83,0.17,0.0,0.6666666666666666,-4.09722947836537,-1.0193513932767873,-1.70086923051475,-0.747384682436557,-1.289134566469972,-0.8887050442842521,-0.9302135657890397
63,uaa,University Athletic Association (UAA),2025-26,Rochester,Luke Razi,0,g,23,12.217391304347826,2.04,0.83,1.04,0.35,0.09,0.6086956521739131,-4.389431344645072,-1.4297949061263513,-1.6229988308081404,-0.5883542706632287,-0.9007010246801531,-0.6983379806056409,-1.0220314266006083
64,uaa,University Athletic Association (UAA),2025-26,Brandeis,Jj Hayes,0,*,20,10.85,2.1,1.8,0.5,0.35,0.1,0.7,-4.428051608137978,-1.4186516433340555,-1.1509095325868208,-0.9972896152232155,-0.9007010246801531,-0.6771860846413508,-0.8774182958223876
65,uaa,University Athletic Association (UAA),2025-26,Brandeis,Enrique Perez,0,0,20,10.1,1.3,1.8,0.75,0.25,0.0,0.8,-4.9330462732489035,-1.5672284805646668,-1.1509095325868208,-0.8079676964454439,-1.116497436785608,-0.8887050442842521,-0.7190324859224315
