rank,conference_code,conference,season,team,player_name,class_year,position,gp,mpg,ppg,rpg,apg,spg,bpg,tov_pg,composite_score,z_ppg,z_rpg,z_apg,z_spg,z_bpg,z_tov_pg
48,nac,North Atlantic Conference (NAC),2025-26,SUNY Delhi,"Graffeo - Jackson,Anthony",0,F,24,20.125,4.96,3.79,0.71,0.67,1.17,0.7916666666666666,-0.351463567152417,-0.6840446302662679,0.005047388816850095,-0.858752770184159,-0.40875170724133186,2.1435582966817943,-0.9335202070212548
49,nac,North Atlantic Conference (NAC),2025-26,Husson ,"Walston,Pierce",0,G,16,13.9375,3.31,4.0,3.69,1.44,0.06,1.5625,-0.4691435967637915,-0.9958329285920529,0.09958361719732002,1.8445041894800598,1.0778486096960116,-0.6944612361177528,0.03754111380372642
50,nac,North Atlantic Conference (NAC),2025-26,Lesley,Jaxon Miles,0,0,21,18.52380952380953,7.48,2.95,0.81,0.95,0.19,0.9047619047619048,-0.6968004731853836,-0.20785886555052333,-0.3730975247050296,-0.7680394493900575,0.1318302261904293,-0.36208057011420214,-0.7910478896801378
51,nac,North Atlantic Conference (NAC),2025-26,Thomas,"Corson,Isiah",0,F,24,17.125,6.21,4.67,0.75,0.46,0.58,0.9583333333333334,-0.7012850778309395,-0.447841373958855,0.40119920298262884,-0.8224674418665184,-0.8141881573151529,0.6350614278964495,-0.723561002518556
52,nac,North Atlantic Conference (NAC),2025-26,VTSU Lyndon,"Kocha,Max",0,F,25,21.28,7.0,4.64,3.4,0.8,0.16,2.72,-0.7135728719705158,-0.29856091597257,0.3876940274997045,1.5814355591771663,-0.1577672381480141,-0.4387838007304061,1.4957077890749686
53,nac,North Atlantic Conference (NAC),2025-26,SUNY Cobleskill,"Wright,Andrew",0,C,24,21.875,8.21,5.83,0.63,0.29,0.13,1.375,-0.8153916324618242,-0.06991616386699409,0.923399321655701,-0.9313234268194399,-1.1423986168987226,-0.5154870313466101,-0.19866299126180953
54,nac,North Atlantic Conference (NAC),2025-26,SUNY Cobleskill,"Holland,Conor",0,G,25,18.92,7.48,2.72,1.44,1.16,0.2,1.6,-0.8543942663663903,-0.20785886555052333,-0.4766372034074491,-0.19654552838721942,0.5372666762642503,-0.3365128265754675,0.08478193481683372
55,nac,North Atlantic Conference (NAC),2025-26,Lesley,Jarod Johnson,0,0,21,23.0,10.38,2.0,2.81,0.76,0.05,2.761904761904762,-0.8642178654730803,0.3401326890826748,-0.8007614149976319,1.0462269664919686,-0.2349932286382658,-0.7200289796564874,1.5484975319213612
56,nac,North Atlantic Conference (NAC),2025-26,Husson ,"Henke,Ty",0,F,26,19.923076923076923,7.54,2.85,0.81,0.54,0.23,0.7692307692307693,-0.9136959057647354,-0.19652110924776758,-0.4181147763147773,-0.7680394493900575,-0.6597361763346496,-0.2598095959592635,-0.9617839460889257
57,nac,North Atlantic Conference (NAC),2025-26,UMaine-Presque Isle,"Moreno,Aleix",0,F,27,15.77777777777778,6.22,4.78,1.07,0.78,0.33,1.4074074074074074,-0.9229162653907221,-0.4459517479083957,0.4507181797533514,-0.5321848153253942,-0.19638023339313995,-0.004132160571916881,-0.15783759038628475
