season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source,global_rank,rating,composite_score
2025-26,mgolf,Men,Middle Atlantic Conference Freedom,middle_atlantic_conference_freedom,Stevens Institute,Stevens Institute of Technology,Jack Harris,,Second Year,9411,267,ACTIVE,75.76,3.76,25,75.2298638006751,13,5,3,24.2162971824563,-11.9868309906327,Region II - (M) DIII,clippd_scoreboard,446,87,18.2083353398443
2025-26,mgolf,Men,Middle Atlantic Conference Freedom,middle_atlantic_conference_freedom,Stevens Institute,Stevens Institute of Technology,Arav Tank,,Fourth Year,38329,595,ACTIVE,76.54,4.54,24,75.9407489391708,12,1,0,14.6810317071781,-11.6227718096894,Region II - (M) DIII,clippd_scoreboard,623,84,14.2079092412767
2025-26,mgolf,Men,Middle Atlantic Conference Freedom,middle_atlantic_conference_freedom,Stevens Institute,Stevens Institute of Technology,Sebastian Beaver,,Fourth Year,17570,628,ACTIVE,76.8,4.8,25,76.2698638006752,13,2,0,14.1336460564971,-11.9868309906327,Region II - (M) DIII,clippd_scoreboard,689,82,12.8166139205072
2025-26,mgolf,Men,Middle Atlantic Conference Freedom,middle_atlantic_conference_freedom,Stevens Institute,Stevens Institute of Technology,Benjamin Slicker,,Fourth Year,13306,696,ACTIVE,77.38,5.38,21,76.6879061833838,11,0,0,12.7248518378401,-11.5996358474604,Region II - (M) DIII,clippd_scoreboard,844,79,10.1308621655172
2025-26,mgolf,Men,Middle Atlantic Conference Freedom,middle_atlantic_conference_freedom,Stevens Institute,Stevens Institute of Technology,Noah Eide,,Fourth Year,11279,761,ACTIVE,78.1,6.1,21,77.2979777433006,12,2,0,11.6275032496315,-12.5765128057201,Region II - (M) DIII,clippd_scoreboard,1008,76,7.69865102489096
2025-26,mgolf,Men,Middle Atlantic Conference Freedom,middle_atlantic_conference_freedom,Stevens Institute,Stevens Institute of Technology,Bryce Karty,,Second Year,9413,822,ACTIVE,78.58,6.58,12,79.1512572360811,9,0,0,10.5475656431448,-14.3141409676549,Region II - (M) DIII,clippd_scoreboard,1120,74,6.27508943818367
2025-26,mgolf,Men,Middle Atlantic Conference Freedom,middle_atlantic_conference_freedom,Stevens Institute,Stevens Institute of Technology,Udyat Sarangdevot,,Second Year,9415,969,ACTIVE,78.58,6.58,12,78.8259795819247,9,0,0,8.25274685893956,-13.7286725391034,Region II - (M) DIII,clippd_scoreboard,1121,74,6.22817931764535
2025-26,mgolf,Men,Middle Atlantic Conference Freedom,middle_atlantic_conference_freedom,Stevens Institute,Stevens Institute of Technology,Brock Dickson,,,10576,1047,ACTIVE,78.75,6.75,12,79.5438110742267,8,0,0,7.35090547766645,-14.5612717193943,Region II - (M) DIII,clippd_scoreboard,1177,73,5.57736934160732
2025-26,mgolf,Men,Middle Atlantic Conference Freedom,middle_atlantic_conference_freedom,Arcadia,Arcadia University,Matteo Patitucci,,Fourth Year,35752,100000,ACTIVE,79.12,7.12,8,79.3417991105967,6,1,0,7.70659044885443,-13.6650285219815,Region II - (M) DIII,clippd_scoreboard,1274,71,4.31451135928345
2025-26,mgolf,Men,Middle Atlantic Conference Freedom,middle_atlantic_conference_freedom,Lebanon Valley,Lebanon Valley College,Reagan Flynn,,Third Year,38631,1129,ACTIVE,79.61,7.61,23,79.9381571021079,15,0,0,6.1671715495379,-14.9621313506423,Region II - (M) DIII,clippd_scoreboard,1360,70,3.09444981858454
